,target,output,question
43,bedroom,Answer:,Where was the apple before the bathroom? 
44,bedroom,Answer:,Where was the milk before the hallway? 
45,kitchen,Answer:,Where was the apple before the garden? 
46,garden,Answer: Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
47,garden,"<answer>
<context>
Mary went back to the bedroom. Mary went back",Where was the football before the kitchen? 
48,bathroom,Answer:,Where was the apple before the bedroom? 
49,bathroom,Answer: Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
50,office,,Where was the football before the hallway? 
51,kitchen,"Answer: Before the office the apple was in the garden.

**Please answer this",Where was the apple before the office? 
52,office,"Answer: before the garden

Your answer:",Where was the football before the garden? 
53,office,Answer: Before the bedroom the football was in the bathroom.,Where was the football before the bedroom? 
54,garden,"Answer: before the bedroom

<context>
Mary got the football. Inspiration",Where was the apple before the hallway? 
55,hallway,"Answer: before the bedroom

**Please answer this question**",Where was the football before the bedroom? 
56,bathroom,Answer: bathroom,Where was the football before the hallway? 
57,bedroom,Answer: before the kitchen,Where was the football before the kitchen? 
58,garden,Answer:,Where was the football before the bathroom? 
59,garden,Answer: Before the bathroom the football was in the bathroom.,Where was the football before the bathroom? 
60,bathroom,"Answer: Before the office the milk was in the bathroom.

<context>
John",Where was the milk before the office? 
61,bathroom,Answer:,Where was the milk before the office? 
62,bathroom,"Answer: Before the office the milk was in the bathroom.

<context>
The",Where was the milk before the office? 
63,garden,"Answer: Before the bedroom the football was in the bathroom.

<context>
The",Where was the football before the bedroom? 
64,kitchen,,Where was the football before the bathroom? 
65,office,"Answer: before the hallway

[Your answer must contain exactly 3 bullet points",Where was the football before the hallway? 
66,hallway,"Answer: Before the garden the apple was in the hallway.

<context>",Where was the apple before the garden? 
67,bathroom,"Answer: Before the kitchen the milk was in the hallway.

**Please answer this",Where was the milk before the kitchen? 
68,kitchen,Answer: Before the bathroom the apple was in the bathroom.,Where was the apple before the bathroom? 
69,garden,Answer:,Where was the milk before the hallway? 
70,hallway,"Answer: before the office

Your code should pass the following assertions:

```",Where was the milk before the office? 
71,garden,Answer:,Where was the milk before the hallway? 
72,office,Answer:,Where was the apple before the bathroom? 
73,office,Answer: Before the bathroom the apple was in the bathroom.,Where was the apple before the bathroom? 
74,kitchen,,Where was the milk before the office? 
75,kitchen,Answer:,Where was the milk before the office? 
76,kitchen,"Answer: before the office

<context>
John went to the garden. Although the",Where was the milk before the office? 
77,bathroom,"Answer: before the hallway

<context>
<item>
<location",Where was the apple before the hallway? 
78,bathroom,"Answer: Before the bedroom the milk was in the garden.

<context>
John",Where was the milk before the bedroom? 
79,garden,Answer: Before the bathroom the apple was in the bathroom.,Where was the apple before the bathroom? 
80,bathroom,"Answer: Before the kitchen the milk was in the bathroom.

<context>
John",Where was the milk before the kitchen? 
81,bathroom,Answer:,Where was the milk before the kitchen? 
82,garden,"<answer>
<context>
John went to the garden. John went to the",Where was the milk before the bathroom? 
83,bathroom,"Answer: Before the bedroom the football was in the garden.

<context>
John",Where was the football before the bedroom? 
84,hallway,,Where was the milk before the kitchen? 
85,hallway,Answer:,Where was the milk before the kitchen? 
86,garden,Answer:,Where was the milk before the bedroom? 
87,bedroom,,Where was the football before the kitchen? 
88,kitchen,"Answer: bathroom

[1] http://en.wikipedia.org/wiki/",Where was the apple before the hallway? 
89,kitchen,"<answer>
The answer is: Before the hallway the apple was in the bathroom",Where was the apple before the hallway? 
90,hallway,,Where was the apple before the kitchen? 
91,bedroom,"Answer: Before the bathroom the milk was in the bathroom.

<context>
The",Where was the milk before the bathroom? 
92,bathroom,"<answer>
<context>
Sandra went to the bathroom. Mary went to",Where was the milk before the bedroom? 
93,hallway,,Where was the football before the bathroom? 
94,garden,,Where was the football before the hallway? 
95,garden,,Where was the football before the hallway? 
96,hallway,"Answer: Before the bathroom

**Please answer this question**",Where was the apple before the bathroom? 
97,hallway,Answer:,Where was the apple before the bathroom? 
98,garden,"Answer: before the hallway

**Please answer this question**",Where was the apple before the hallway? 
99,garden,Answer:,Where was the apple before the hallway? 
100,hallway,Answer: before the kitchen,Where was the football before the kitchen? 
101,hallway,Answer:,Where was the football before the kitchen? 
102,kitchen,,Where was the apple before the garden? 
103,hallway,Answer: Before the bathroom the milk was in the bathroom.,Where was the milk before the bathroom? 
104,hallway,Answer: Before the bathroom the milk was in the bathroom.,Where was the milk before the bathroom? 
105,hallway,Answer:,Where was the milk before the bathroom? 
106,garden,,Where was the apple before the kitchen? 
107,garden,"Answer: Before the hallway the milk was in the garden.

<context>",Where was the milk before the hallway? 
108,garden,,Where was the milk before the hallway? 
109,garden,,Where was the milk before the hallway? 
110,kitchen,Answer:,Where was the milk before the garden? 
111,kitchen,"Answer: Before the garden the milk was in the bathroom.

**Answer:**
The",Where was the milk before the garden? 
112,kitchen,"Answer: Before the garden the milk was in the bathroom.

<context>
The",Where was the milk before the garden? 
113,office,Answer:,Where was the apple before the kitchen? 
114,office,Answer:,Where was the apple before the kitchen? 
115,garden,"Answer: Before the kitchen the milk was in the bathroom.

**Please answer this question",Where was the milk before the kitchen? 
116,bathroom,Answer: Before the office the milk was in the bathroom.,Where was the milk before the office? 
117,bathroom,Answer:,Where was the milk before the office? 
118,bathroom,"Answer: Before the office the milk was in the bathroom.

<context>
John",Where was the milk before the office? 
119,bathroom,,Where was the apple before the hallway? 
120,garden,"Answer: before the bedroom

[16]

<context>
[",Where was the football before the kitchen? 
121,garden,,Where was the football before the kitchen? 
122,garden,,Where was the football before the kitchen? 
123,bedroom,"Answer: Before the garden the football was in the bathroom.

**Please answer this",Where was the football before the garden? 
124,bedroom,"Answer: Before the garden the football was in the bathroom.

<context>
The",Where was the football before the garden? 
125,kitchen,Answer:,Where was the milk before the bedroom? 
126,kitchen,Answer:,Where was the milk before the bedroom? 
127,kitchen,"Answer: The answer is: before the bedroom

**Answer:**

<",Where was the milk before the bedroom? 
128,bathroom,Answer: bathroom,Where was the football before the hallway? 
129,bathroom,"Answer: before the hallway

<context>
The following is a list of the",Where was the football before the hallway? 
130,office,"Answer: before the garden

Your code should pass the following assertions:

```",Where was the football before the garden? 
131,garden,Answer:,Where was the football before the hallway? 
132,garden,Answer: Before the hallway the football was in the bathroom.,Where was the football before the hallway? 
133,garden,"Answer: before the hallway

<context>
John went to the garden. John",Where was the football before the hallway? 
134,hallway,Answer: Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
135,bathroom,Answer:,Where was the apple before the office? 
136,bathroom,"Answer: before the office

<context>
<context>
<context>",Where was the apple before the office? 
137,bedroom,,Where was the apple before the bathroom? 
138,bedroom,Answer: Before the bathroom the apple was in the bathroom.,Where was the apple before the bathroom? 
139,garden,Answer:,Where was the apple before the hallway? 
140,office,"Answer: Before the kitchen the football was in the bathroom.

**Please answer this",Where was the football before the kitchen? 
141,office,Answer:,Where was the apple before the bedroom? 
142,office,Answer: before the kitchen,Where was the football before the kitchen? 
143,garden,Answer: Before the office the milk was in the bathroom.,Where was the milk before the office? 
144,bathroom,"Answer: Before the bedroom the milk was in the bathroom.

**Please answer this question",Where was the milk before the bedroom? 
145,kitchen,"Answer: before the office

Is the following a valid answer to the question above?",Where was the milk before the office? 
146,kitchen,"Answer: Before the office the milk was in the bathroom.

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",Where was the milk before the office? 
147,kitchen,,Where was the milk before the office? 
148,kitchen,,Where was the milk before the garden? 
149,bedroom,,Where was the milk before the kitchen? 
150,bathroom,"<answer>
Before the kitchen the football was in the bathroom.",Where was the football before the kitchen? 
151,bathroom,Answer: before the kitchen,Where was the football before the kitchen? 
152,bathroom,Answer:,Where was the football before the office? 
153,bathroom,"Answer: The office

Answer: in the garden

Is the answer to the",Where was the football before the office? 
154,bathroom,Answer:,Where was the milk before the office? 
155,office,,Where was the football before the bedroom? 
156,bedroom,,Where was the football before the garden? 
157,kitchen,"Answer: Before the garden the football was in the bathroom.

**Please answer this",Where was the football before the garden? 
158,kitchen,"Answer: before the garden

**Please answer this question**",Where was the football before the garden? 
159,hallway,"Answer: before the bedroom

**Please answer this question**",Where was the football before the bedroom? 
160,garden,Answer: Before the bedroom the milk was in the bathroom.,Where was the milk before the bedroom? 
161,bathroom,Answer:,Where was the football before the hallway? 
162,bedroom,"<answer>
Before the bathroom the milk was in the bedroom.
</answer>",Where was the milk before the bathroom? 
163,kitchen,Answer: Before the office the apple was in the garden.,Where was the apple before the office? 
164,kitchen,"<answer>
<context>
Mary went back to the garden. Mary journeyed",Where was the football before the bathroom? 
165,hallway,Answer: Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
166,bedroom,Answer: Before the bathroom the football was in the bathroom.,Where was the football before the bathroom? 
167,hallway,,Where was the milk before the kitchen? 
168,hallway,,Where was the milk before the kitchen? 
169,hallway,Answer:,Where was the apple before the office? 
170,bathroom,"Answer: Before the office the apple was in the bathroom.

<context>
John",Where was the apple before the office? 
171,bedroom,"Answer: Before the bathroom the apple was in the bathroom.

<context>
John",Where was the apple before the bathroom? 
172,bathroom,"Answer: Before the office the apple was in the bathroom.

<context>
John",Where was the apple before the office? 
173,garden,"Answer: Before the bedroom the milk was in the bathroom.

<context>
The",Where was the milk before the bedroom? 
174,bedroom,Answer:,Where was the milk before the garden? 
175,bedroom,"Answer: The answer is: before the garden

Now, given a context and a",Where was the milk before the garden? 
176,bedroom,"Answer: Before the garden the milk was in the bathroom.

**[TEAC",Where was the milk before the garden? 
177,bedroom,,Where was the apple before the garden? 
178,kitchen,"Answer: before the hallway

Answer: the bathroom

Is the answer correct",Where was the apple before the hallway? 
179,kitchen,Answer:,Where was the apple before the hallway? 
180,kitchen,Answer:,Where was the milk before the office? 
181,garden,Answer:,Where was the milk before the kitchen? 
182,bathroom,,Where was the football before the hallway? 
183,hallway,,Where was the football before the kitchen? 
184,hallway,Answer: Before the kitchen the football was in the bathroom.,Where was the football before the kitchen? 
185,kitchen,"Answer: Before the garden the milk was in the bathroom.

Explain why your answer",Where was the milk before the garden? 
186,office,"Answer: before the hallway

Your code should pass the following assertions:
```",Where was the football before the hallway? 
187,hallway,,Where was the apple before the bedroom? 
188,hallway,Answer: Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
189,hallway,Answer: Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
190,bedroom,"Answer: before the garden

<context>
The man was a man of the world",Where was the milk before the garden? 
191,bedroom,"Answer: Before the garden the milk was in the bathroom.

<context>
The",Where was the milk before the garden? 
192,bedroom,"Answer: The garden

<context>
John went back to the bedroom. John",Where was the milk before the garden? 
193,bedroom,Answer: Before the office the milk was in the bathroom.,Where was the milk before the office? 
194,bedroom,"Answer: Before the office the milk was in the garden.

<context>
Mary",Where was the milk before the office? 
195,bedroom,"Answer: before the hallway

<context>
FRANÇOIS",Where was the milk before the hallway? 
196,bedroom,,Where was the milk before the hallway? 
197,bedroom,,Where was the milk before the hallway? 
198,hallway,Answer: Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
199,hallway,Answer: Before the bedroom the football was in the bathroom.,Where was the football before the bedroom? 
200,kitchen,"Answer: Before the garden the apple was in the bathroom.

<context>
The",Where was the apple before the garden? 
201,kitchen,Answer: Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
202,bedroom,,Where was the milk before the office? 
203,bedroom,,Where was the milk before the office? 
204,bedroom,Answer:,Where was the milk before the office? 
205,bedroom,"Answer: The kitchen

Your code should pass the following assertions:
```python",Where was the milk before the office? 
206,kitchen,"Answer: before the bedroom

Your code should pass the following assertions:
```python",Where was the football before the bedroom? 
207,bathroom,"Answer: Before the bedroom the football was in the bathroom.

<context>
John",Where was the football before the bedroom? 
208,bathroom,Answer: Before the bedroom the football was in the bathroom.,Where was the football before the bedroom? 
209,bathroom,Answer:,Where was the football before the garden? 
210,bedroom,Answer: before the office the milk was in the garden.,Where was the milk before the office? 
211,bedroom,Answer:,Where was the milk before the office? 
212,bedroom,Answer:,Where was the milk before the office? 
213,kitchen,"Answer: Before the garden the milk was in the bathroom.

<context>
John",Where was the milk before the garden? 
214,kitchen,Answer: Before the garden the milk was in the bathroom.,Where was the milk before the garden? 
215,hallway,"Answer: before the bathroom

**Please answer this question**",Where was the football before the bathroom? 
216,hallway,"Answer: before the bathroom

What is the answer to this question based on the context",Where was the football before the bathroom? 
217,hallway,"Answer: before the bathroom

What is the answer?",Where was the football before the bathroom? 
218,bathroom,,Where was the milk before the kitchen? 
219,garden,"Answer: before the hallway

Answer: The answer is: before the hallway",Where was the football before the hallway? 
220,bedroom,"Answer: before the kitchen

Is this a valid answer?

OPT:",Where was the apple before the kitchen? 
221,bathroom,"Answer: before the hallway

Your code should pass the following assertions:
```",Where was the apple before the hallway? 
222,bathroom,,Where was the apple before the hallway? 
223,bathroom,Answer: before the hallway,Where was the apple before the hallway? 
224,bathroom,,Where was the apple before the hallway? 
225,hallway,"<answer>
Before the bathroom the apple was in the bathroom.</answer>",Where was the apple before the bathroom? 
226,office,"Answer: The garden

<context>
<DW64>",Where was the milk before the garden? 
227,bathroom,"Answer: The office

**Please answer this question**",Where was the milk before the office? 
228,bathroom,,Where was the milk before the office? 
229,hallway,Answer: Before the bedroom the football was in the bathroom.,Where was the football before the bedroom? 
230,bathroom,"Answer: Before the office the milk was in the bathroom.

**Please answer this",Where was the milk before the office? 
231,bathroom,Answer: Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
232,bathroom,Answer: Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
233,bathroom,"Answer: Before the garden the apple was in the bathroom.

<context>
John",Where was the apple before the garden? 
234,garden,"Answer: Before the hallway the football was in the garden.

<context>",Where was the football before the hallway? 
235,garden,"Answer: before the kitchen

Context:
Sandra picked up the football. John",Where was the football before the kitchen? 
236,garden,Answer:,Where was the football before the kitchen? 
237,kitchen,"Answer: before the bathroom

**Please answer this question**",Where was the apple before the bathroom? 
238,bathroom,"Answer: Before the hallway the apple was in the bathroom.

**Answer:**",Where was the apple before the hallway? 
239,office,"Answer: before the bedroom

**Please answer this question**",Where was the football before the bedroom? 
240,kitchen,Answer:,Where was the football before the garden? 
241,bedroom,Answer: before the hallway,Where was the football before the hallway? 
242,bathroom,"Answer: Before the garden the apple was in the bathroom.

Context:",Where was the apple before the garden? 
243,office,Answer: Before the bathroom the apple was in the bathroom.,Where was the apple before the bathroom? 
244,kitchen,"Answer: before the bedroom

Your code should pass the following assertions:

```",Where was the apple before the bedroom? 
245,kitchen,"Answer: Before the bedroom the apple was in the bathroom.

Is the above reasoning",Where was the apple before the bedroom? 
246,kitchen,"Answer: Before the bedroom the apple was in the bathroom.

**Answer:**",Where was the apple before the bedroom? 
247,office,"Answer: Before the bathroom the apple was in the bathroom.

Is the above reasoning",Where was the apple before the bathroom? 
248,office,Answer: Before the bathroom the apple was in the bathroom.,Where was the apple before the bathroom? 
249,bathroom,Answer:,Where was the apple before the office? 
250,office,Answer: Before the bedroom the milk was in the bathroom.,Where was the milk before the bedroom? 
251,office,Answer: Before the bedroom the milk was in the bathroom.,Where was the milk before the bedroom? 
252,garden,Answer: Before the kitchen the football was in the bathroom.,Where was the football before the kitchen? 
253,bedroom,"Answer: before the garden

What is the answer? (If it cannot be answered",Where was the apple before the garden? 
254,garden,Answer: before the kitchen,Where was the apple before the kitchen? 
255,kitchen,"Answer: Before the bathroom the milk was in the kitchen.

**Output:**",Where was the milk before the bathroom? 
256,garden,"Answer: Before the bathroom the football was in the garden.

<context>
John",Where was the football before the bathroom? 
257,garden,Answer: Before the bathroom the apple was in the bathroom.,Where was the apple before the bathroom? 
258,hallway,Answer:,Where was the milk before the office? 
259,office,"Answer: Before the bathroom the milk was in the bathroom.

**Please answer this",Where was the milk before the bathroom? 
260,office,,Where was the milk before the bathroom? 
261,office,"<answer>
Before the bathroom the milk was in the garden.
</answer>",Where was the milk before the bathroom? 
262,bedroom,,Where was the football before the office? 
263,hallway,,Where was the football before the bathroom? 
264,hallway,,Where was the football before the bathroom? 
265,hallway,"Answer: Before the bathroom the football was in the bathroom.

<context>
The",Where was the football before the bathroom? 
266,bathroom,,Where was the milk before the hallway? 
267,office,"Answer: before the bathroom

<context>
The following is a list of the",Where was the football before the bathroom? 
268,office,"Answer: Before the bathroom the football was in the bathroom.

**Please answer this",Where was the football before the bathroom? 
269,bathroom,Answer: Before the garden the football was in the bathroom.,Where was the football before the garden? 
270,hallway,Answer: Before the bedroom the football was in the bathroom.,Where was the football before the bedroom? 
271,hallway,Answer: Before the bedroom the football was in the bathroom.,Where was the football before the bedroom? 
272,office,"Answer: before the hallway

**Please answer this question**",Where was the milk before the hallway? 
273,office,"Answer: before the hallway

Is the following a correct answer to the question above",Where was the milk before the hallway? 
274,kitchen,Answer:,Where was the milk before the garden? 
275,kitchen,Answer:,Where was the milk before the garden? 
276,garden,Answer:,Where was the milk before the hallway? 
277,bedroom,"Answer: Before the bathroom the football was in the bathroom.

<context>
The",Where was the football before the bathroom? 
278,hallway,"Answer: Before the bedroom the milk was in the bathroom.

<context>
<",Where was the milk before the bedroom? 
279,bedroom,"<answer>
<context>
John picked up the football. John picked up the",Where was the football before the bathroom? 
280,hallway,Answer: Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
281,bedroom,Answer:,Where was the milk before the bathroom? 
282,bedroom,"Answer: before the bathroom

Is the following a factual statement?
""The two",Where was the milk before the bathroom? 
283,office,Answer:,Where was the apple before the bathroom? 
284,office,,Where was the apple before the bathroom? 
285,office,,Where was the apple before the bathroom? 
286,garden,"Answer: before the bedroom

What is the context of this answer?",Where was the football before the bedroom? 
287,garden,"Answer: The bedroom

Your code should pass the following assertions:
```python",Where was the milk before the bedroom? 
288,garden,Answer:,Where was the milk before the bedroom? 
289,garden,"Answer: The Bear Tooth Forest

<context>
<DW72>",Where was the football before the bedroom? 
290,garden,Answer:,Where was the football before the bedroom? 
291,bathroom,Answer: Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
292,bathroom,Answer: Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
293,bedroom,Answer:,Where was the milk before the hallway? 
294,bedroom,Answer: Before the garden the milk was in the bathroom.,Where was the milk before the garden? 
295,bedroom,Answer:,Where was the milk before the garden? 
296,bedroom,"Answer: Before the garden the milk was in the bathroom.

**Output:**",Where was the milk before the garden? 
297,hallway,Answer: Before the bathroom the milk was in the bathroom.,Where was the milk before the bathroom? 
298,kitchen,"Answer: before the office

Now, how would you explain the answer to this question",Where was the milk before the office? 
299,kitchen,,Where was the milk before the office? 
300,kitchen,Answer:,Where was the milk before the office? 
301,hallway,"Answer: before the garden

Your code should pass the following assertions:
```python",Where was the football before the garden? 
302,bathroom,Answer: Before the garden the football was in the bathroom.,Where was the football before the garden? 
303,bathroom,"Answer: Before the garden the apple was in the bathroom.

Is the above reasoning",Where was the apple before the garden? 
304,bathroom,,Where was the milk before the bedroom? 
305,bathroom,"Answer: bathroom

**Please answer this question**",Where was the milk before the kitchen? 
306,hallway,"Answer: Before the bedroom the apple was in the garden.

**Please answer this",Where was the apple before the bedroom? 
307,kitchen,Answer: Before the garden the football was in the bathroom.,Where was the football before the garden? 
308,kitchen,,Where was the milk before the garden? 
309,kitchen,,Where was the milk before the garden? 
310,hallway,,Where was the apple before the bathroom? 
311,hallway,Answer: Before the bathroom the apple was in the bathroom.,Where was the apple before the bathroom? 
312,hallway,Answer: Before the bathroom the apple was in the bathroom.,Where was the apple before the bathroom? 
313,bedroom,Answer: Before the kitchen the football was in the bathroom.,Where was the football before the kitchen? 
314,office,Answer:,Where was the milk before the bedroom? 
315,office,"Answer: Before the bedroom the milk was in the bathroom.

**Please answer this",Where was the milk before the bedroom? 
316,office,"Answer: Before the bedroom the milk was in the bathroom.

Your code should pass",Where was the milk before the bedroom? 
317,bedroom,Answer: Before the office the milk was in the bathroom.,Where was the milk before the office? 
318,bathroom,"<answer>
<context>
Mary went to the garden. Sandra went to the",Where was the football before the hallway? 
319,bedroom,"Answer: before the hallway

Now, given the context, choose the best answer",Where was the milk before the hallway? 
320,bathroom,Answer:,Where was the milk before the hallway? 
321,bathroom,Answer:,Where was the milk before the hallway? 
322,hallway,Answer: Before the bathroom the football was in the bathroom.,Where was the football before the bathroom? 
323,office,"Answer: Before the bathroom the milk was in the bathroom.

<context>
Mary",Where was the milk before the bathroom? 
324,office,"Answer: Before the bathroom the football was in the bathroom.

<context>
<",Where was the football before the bathroom? 
325,office,"Answer: Before the bathroom the football was in the bathroom.

**Please answer this",Where was the football before the bathroom? 
326,bathroom,Answer: Before the kitchen the football was in the bathroom.,Where was the football before the kitchen? 
327,office,"Answer: Before the bedroom the football was in the bathroom.

<context>
Mary",Where was the football before the bedroom? 
328,garden,Answer:,Where was the milk before the kitchen? 
329,kitchen,Answer: Before the garden the milk was in the bathroom.,Where was the milk before the garden? 
330,office,Answer: Before the garden the milk was in the bathroom.,Where was the milk before the garden? 
331,garden,"Answer: Before the bedroom the football was in the bathroom.

**Please answer this",Where was the football before the bedroom? 
332,office,Answer: Before the garden the milk was in the bathroom.,Where was the milk before the garden? 
333,kitchen,,Where was the apple before the garden? 
334,kitchen,"Answer: Before the garden the apple was in the bathroom.

**Please answer this question",Where was the apple before the garden? 
335,kitchen,Answer:,Where was the apple before the garden? 
336,hallway,"Answer: before the garden the apple was in the bathroom.

**Please answer this",Where was the apple before the garden? 
337,garden,"Answer: Before the bathroom the apple was in the bathroom.

**Please answer this",Where was the apple before the bathroom? 
338,hallway,"Answer: before the office the apple was in the bathroom.

Context:
The following",Where was the apple before the office? 
339,bathroom,Answer:,Where was the milk before the bedroom? 
340,bedroom,"Answer: Before the bathroom the apple was in the bathroom.

<context>
John",Where was the apple before the bathroom? 
341,hallway,"Answer: before the bathroom

What is the relationship between the two questions?",Where was the football before the bathroom? 
342,bedroom,"Answer: Before the kitchen the apple was in the bathroom.

<context>",Where was the apple before the kitchen? 
343,bedroom,,Where was the apple before the kitchen? 
344,kitchen,"Answer: Before the garden the apple was in the bathroom.

Context:
<",Where was the apple before the garden? 
345,kitchen,Answer:,Where was the apple before the garden? 
346,hallway,Answer:,Where was the football before the garden? 
347,kitchen,,Where was the football before the office? 
348,kitchen,Answer:,Where was the football before the office? 
349,garden,"Answer: before the hallway

Your answer:",Where was the milk before the hallway? 
350,garden,,Where was the milk before the hallway? 
351,garden,,Where was the milk before the hallway? 
352,garden,Answer: Before the hallway the milk was in the garden.,Where was the milk before the hallway? 
353,hallway,Answer: Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
354,bathroom,,Where was the football before the bedroom? 
355,bathroom,Answer: Before the bedroom the football was in the bathroom.,Where was the football before the bedroom? 
356,hallway,Answer: Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
357,bathroom,,Where was the apple before the hallway? 
358,garden,"<answer>
<context>
Mary went to the garden. Mary went to the",Where was the football before the hallway? 
359,garden,"Answer: before the bedroom

Your code should pass the following assertions:

```",Where was the football before the bedroom? 
360,bathroom,"Answer: Before the hallway the milk was in the bathroom.

<context>",Where was the milk before the hallway? 
361,hallway,,Where was the milk before the office? 
362,hallway,"Answer: Before the office the milk was in the bathroom.

<context>
John",Where was the milk before the office? 
363,bathroom,"<answer>
<context>
John travelled to the garden. John went to the",Where was the milk before the hallway? 
364,office,Answer:,Where was the milk before the kitchen? 
365,kitchen,,Where was the milk before the garden? 
366,office,Answer:,Where was the milk before the kitchen? 
367,bathroom,Answer:,Where was the apple before the kitchen? 
368,kitchen,"Answer: before the office

What is the answer? (If it cannot be answered",Where was the apple before the office? 
369,hallway,Answer: Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
370,bathroom,"Answer: bathroom

<context>
The Company's elephants are the fourth source of prosperity",Where was the milk before the hallway? 
371,bedroom,Answer: Before the office the milk was in the bathroom.,Where was the milk before the office? 
372,bedroom,"Answer: Before the office the milk was in the bathroom.

**Output:**",Where was the milk before the office? 
373,hallway,"Answer: Before the bedroom the apple was in the bathroom.

**Output:**",Where was the apple before the bedroom? 
374,garden,Answer:,Where was the milk before the office? 
375,garden,"Answer: The office

<context>
The following is a passage from a letter",Where was the milk before the office? 
376,garden,"Answer: The kitchen

Context:
The following is a passage from the book """,Where was the milk before the office? 
377,garden,Answer: Before the office the milk was in the bathroom.,Where was the milk before the office? 
378,hallway,Answer: Before the office the football was in the garden.,Where was the football before the office? 
379,bedroom,Answer: Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
380,bedroom,Answer: Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
381,garden,Answer:,Where was the football before the bathroom? 
382,hallway,Answer:,Where was the football before the garden? 
