,target,output,question
382,bathroom,Answer:,Where is the football? 
383,bedroom,"Answer: The milk is in the bedroom.

Is the answer correct?
Options",Where is the milk? 
384,bedroom,Answer:,Where is the milk? 
385,bathroom,"Answer: The milk is in the bathroom.

Is the answer ""The milk is",Where is the milk? 
386,bathroom,"Answer: The football is in the garden.

What is the answer? (If",Where is the football? 
387,bathroom,Answer: The football is in the bathroom.,Where is the football? 
388,hallway,"Answer: The apple is in the kitchen.

Is the answer ""The apple is",Where is the apple? 
389,hallway,"Answer: The apple is in the bathroom.

Is the answer correct?",Where is the apple? 
390,hallway,Answer:,Where is the milk? 
391,garden,,Where is the milk? 
392,garden,,Where is the milk? 
393,garden,Answer:,Where is the milk? 
394,kitchen,Answer:,Where is the football? 
395,bedroom,Answer:,Where is the apple? 
396,bedroom,Answer:,Where is the apple? 
397,bedroom,Answer:,Where is the apple? 
398,garden,Answer:,Where is the football? 
399,garden,Answer:,Where is the football? 
400,bathroom,Answer:,Where is the milk? 
401,bathroom,Answer:,Where is the milk? 
402,garden,Answer:,Where is the football? 
403,garden,Answer:,Where is the football? 
404,garden,Answer:,Where is the football? 
405,hallway,Answer: The football is in the balcony.,Where is the football? 
406,bathroom,"Answer: The football is in the bathroom.

Answer:",Where is the football? 
407,bathroom,"Answer: The football is in the bathroom.

Answer:",Where is the football? 
408,bathroom,Answer:,Where is the football? 
409,bathroom,Answer:,Where is the football? 
410,garden,Answer:,Where is the milk? 
411,garden,Answer:,Where is the milk? 
412,bedroom,Answer:,Where is the apple? 
413,bedroom,"Answer: The apple is in the garden.

<context>
The gentleman places his",Where is the apple? 
414,bedroom,"Answer: The apple is in the bathroom.

Context:

The Boston is a",Where is the apple? 
415,bedroom,Answer:,Where is the football? 
416,bedroom,,Where is the football? 
417,hallway,"Answer: the garden

Is the question answered correctly?

OPT:
(",Where is the apple? 
418,hallway,"Answer: The apple is in the garden.

Is the answer ""The apple is",Where is the apple? 
419,office,Answer:,Where is the football? 
420,kitchen,"Answer: The apple is in the kitchen.

Is the answer ""The apple is",Where is the apple? 
421,kitchen,Answer:,Where is the apple? 
422,kitchen,Answer:,Where is the apple? 
423,kitchen,"Answer: The apple is in the bathroom.

OPTIONS:
[A].",Where is the apple? 
424,kitchen,"Answer: The milk is in the hallway.

<context>
Sandra went",Where is the milk? 
425,bathroom,Answer:,Where is the milk? 
426,bathroom,Answer:,Where is the milk? 
427,kitchen,"Answer: The milk is in the kitchen.

**Please answer this question**",Where is the milk? 
428,kitchen,"Answer: The milk is in the kitchen.

<context>
The Twenty-Second",Where is the milk? 
429,kitchen,Answer:,Where is the milk? 
430,bedroom,"Answer: The football is in the bedroom.

Is the answer ""The football is",Where is the football? 
431,bedroom,"Answer: The football is in the balcony.

Answer: The football is in the",Where is the football? 
432,office,Answer:,Where is the apple? 
433,hallway,Answer:,Where is the apple? 
434,bedroom,"Answer: the bathroom

Is the question answered correctly?
OPT:
(A",Where is the apple? 
435,kitchen,Answer:,Where is the apple? 
436,kitchen,Answer:,Where is the football? 
437,kitchen,"Answer: The football is in the hallway.

Answer: The football is in",Where is the football? 
438,hallway,"Answer: The milk is in the kitchen.

Answer:",Where is the milk? 
439,hallway,"Answer: The milk is in the garden.

Answer: The milk is in the",Where is the milk? 
440,bathroom,Answer:,Where is the milk? 
441,hallway,,Where is the milk? 
442,hallway,Answer:,Where is the milk? 
443,garden,,Where is the apple? 
444,garden,Answer:,Where is the apple? 
445,hallway,Answer:,Where is the football? 
446,hallway,Answer:,Where is the football? 
447,hallway,Answer:,Where is the football? 
448,bathroom,"Answer: The milk is in the bathroom.

[Illustration]

[",Where is the milk? 
449,kitchen,Answer:,Where is the apple? 
450,garden,Answer:,Where is the milk? 
451,hallway,"Answer: The football is in the kitchen.

Is the answer ""The football is",Where is the football? 
452,hallway,"Answer: SCENE II


<context>
SCENE II",Where is the football? 
453,garden,Answer:,Where is the milk? 
454,garden,Answer:,Where is the milk? 
455,bedroom,,Where is the milk? 
456,bedroom,"Answer: The milk is in the balcony.

<context>
--_Saturday",Where is the milk? 
457,hallway,"Answer: The milk is in the kitchen.

<context>
[1]",Where is the milk? 
458,office,"Answer: The milk is in the bedroom.

Is the answer ""The milk is",Where is the milk? 
459,office,Answer:,Where is the milk? 
460,bathroom,"Answer: bathroom

Answer: bathroom

Is the answer correct?

OPT",Where is the apple? 
461,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
462,bathroom,"Answer: The football is in the bedroom.

Answer:",Where is the football? 
463,bedroom,Answer:,Where is the football? 
464,hallway,Answer:,Where is the milk? 
465,garden,Answer: The milk is in the bathroom.,Where is the milk? 
466,garden,Answer: The milk is in the bathroom.,Where is the milk? 
467,hallway,Answer:,Where is the football? 
468,hallway,"Answer: The football is in the garden.

<context>
The following is a",Where is the football? 
469,hallway,Answer:,Where is the football? 
470,garden,"Answer: The football is in the bathroom.

<context>
The following five sentences",Where is the football? 
471,garden,"Answer: The football was in the bathroom.

Context:
Sandra moved to",Where is the football? 
472,garden,"Answer: The football is in the bathroom.

<context>
The first fire",Where is the football? 
473,garden,"Answer: The milk is in the bathroom.

Your answer:",Where is the milk? 
474,garden,Answer:,Where is the milk? 
475,hallway,"Answer: The football is in the bedroom.

Is this answer to the question correct",Where is the football? 
476,hallway,Answer: The football is in the balcony.,Where is the football? 
477,hallway,"Answer: The football is in the balcony.

What is the answer?",Where is the football? 
478,hallway,Answer:,Where is the football? 
479,kitchen,Answer:,Where is the milk? 
480,office,Answer:,Where is the football? 
481,office,"Answer: The football is in the kitchen.

**Please answer this question based on",Where is the football? 
482,kitchen,Answer: The football is in the kitchen.,Where is the football? 
483,kitchen,Answer:,Where is the apple? 
484,kitchen,Answer:,Where is the apple? 
485,bedroom,"Answer: The apple is in the kitchen.

Is the answer ""The kitchen""",Where is the apple? 
486,bathroom,Answer:,Where is the football? 
487,bathroom,Answer:,Where is the milk? 
488,bathroom,"Answer: The milk is in the bathroom.

<context>
The following is a",Where is the milk? 
489,bathroom,"Answer: The football is in the bathroom.

<context>
The following is a",Where is the football? 
490,bathroom,"Answer: The apple is in the bathroom.

<context>
The first person to",Where is the apple? 
491,bathroom,"Answer: The apple is in the bathroom.

--

Context:
The following",Where is the apple? 
