,target,output,question
261,hallway,"Answer:
<solution>
The bedroom is east of the bathroom.
</solution",What is the bedroom east of?
262,garden,Answer:,What is west of the office?
263,office,Answer:,What is north of the kitchen?
264,garden,"Answer:
<solution>
The answer is: The office north of
</solution",What is the office north of?
265,kitchen,Answer:,What is north of the office?
266,garden,"Answer:

<solution>

Explanation:

The answer is: south",What is south of the bedroom?
267,hallway,"Answer:

<choices>
<i>south</i>
<i",What is the garden north of?
268,garden,"Answer:

<choices>
+ south
+ west
+ east
</",What is the bedroom east of?
269,bedroom,"Answer:

<choices>
[1]. Bedroom
[2]. Kitchen",What is west of the hallway?
270,bathroom,Answer:,What is east of the hallway?
271,kitchen,"Answer: The bedroom is south of the kitchen.

Question: What is the kitchen",What is the bedroom south of?
272,hallway,"Answer:

<solution>
The answer is: garden

<explanation",What is east of the garden?
273,kitchen,"<answer>
<context>
The hallway is south of the kitchen.
</",What is the hallway south of?
274,office,"Answer:
<i>The bathroom is east of the bathroom</i>",What is the bathroom east of?
275,bedroom,"Answer:
<ol>
<li>The garden is west of the bedroom.",What is the garden south of?
276,bathroom,Answer:,What is the kitchen west of?
277,bathroom,"Answer:
<choices>
<!-- answer: west of the garden -->",What is east of the garden?
278,bedroom,Answer:,What is south of the bathroom?
279,office,Answer:,What is the bedroom west of?
280,hallway,Answer:,What is north of the garden?
281,hallway,"Answer:

Available options:
[i] garden
[ii] Devons",What is west of the office?
282,hallway,Answer:,What is east of the bathroom?
283,kitchen,Answer:,What is west of the bedroom?
284,garden,Answer:,What is north of the office?
285,garden,"Answer:

OPT:
[1]. bedroom
[2]. garden
[",What is the hallway south of?
286,hallway,"Answer:

Available options:
(1). west of the bedroom.
(",What is the garden east of?
287,bathroom,,What is east of the bedroom?
288,garden,Answer:,What is east of the office?
289,office,"Answer: West of the bedroom

Question: What is the kitchen south of?",What is the garden west of?
290,garden,"Answer:

Available options:
1). bathroom
2). kitchen
3).",What is east of the bathroom?
291,garden,"Answer:

<solution>

The answer is: The bedroom is west of",What is the bedroom west of?
292,garden,"Answer:

pick from the following.
[A]. garden
[B].",What is west of the kitchen?
293,office,"Answer:

<choices>
<!-- correct answer is: bathroom -->",What is west of the bathroom?
294,bathroom,"Answer:

Explanation:",What is south of the bedroom?
295,bathroom,"Answer: bedroom

Context:
<example>
The hallway is south of",What is south of the bedroom?
296,bathroom,Answer:,What is the kitchen south of?
297,office,"Answer:

<a href=""https://en.wikipedia.org/wiki/",What is east of the kitchen?
298,hallway,Answer:,What is north of the kitchen?
299,kitchen,"Answer:
<i>The bathroom is east of the kitchen</i>",What is the bathroom east of?
300,hallway,"Answer:
<choices>
<i>The hallway</i>
<",What is west of the bathroom?
301,office,Answer:,What is south of the hallway?
302,bathroom,Answer:,What is the hallway west of?
303,bedroom,Answer:,What is east of the bathroom?
304,garden,"Answer: north of the bathroom

Now, given the context, answer the above question",What is the office south of?
305,bedroom,Answer:,What is east of the office?
306,bedroom,"Answer:
<solution>
The answer is north of the hallway.
</",What is north of the hallway?
307,garden,"Answer:
<solution>
The office east of is the garden.
</solution",What is the office east of?
308,kitchen,Answer:,What is the hallway west of?
309,garden,Answer:,What is west of the bathroom?
310,garden,Answer:,What is the kitchen west of?
311,bedroom,"Answer: The garden is west of the office.

What is the office east of",What is the office west of?
312,bathroom,Answer:,What is east of the garden?
313,bathroom,"Answer:

Explanation:

<context>
""And let us get along",What is east of the kitchen?
314,kitchen,"Answer:

OPT:
[i] south of the kitchen.
[ii",What is the garden north of?
315,kitchen,"Answer:
<choices>
<i>The garden</i>
<i",What is west of the hallway?
316,office,Answer:,What is east of the garden?
317,office,Answer:,What is the hallway west of?
318,bedroom,"Answer:

Explanation:",What is east of the garden?
319,hallway,"Answer:
<choices>
<i>north</i>, <i>south",What is the garden east of?
320,bedroom,"Answer:

OPT:
[i] The bedroom
[ii] The office",What is the office west of?
321,hallway,"Answer:

OPT:
- south
- east
- west
- north",What is the bathroom west of?
322,bathroom,"Answer:
<br>The answer is: north of the kitchen

Explanation:",What is the bedroom north of?
323,garden,"Answer:
<choices>
<i>north</i>, <i>south",What is the bedroom east of?
324,bathroom,"Answer:
<i>The garden is west of the bedroom.</i>",What is the garden west of?
325,hallway,Answer:,What is south of the garden?
326,hallway,"Answer:

<choices>
<i>The hallway</i>",What is south of the office?
327,kitchen,"Answer:

<choices>
<i>A) south of the bedroom</",What is the garden east of?
328,bathroom,"Answer:
<i>The garden is west of the bedroom.</i>",What is the garden west of?
329,office,Answer:,What is the bathroom west of?
330,hallway,Answer:,What is west of the garden?
331,bathroom,Answer:,What is south of the hallway?
332,hallway,"Answer:

<solution>
The bedroom is east of the hallway.",What is the bedroom east of?
333,kitchen,Answer:,What is the bedroom south of?
334,kitchen,Answer:,What is the garden south of?
335,bathroom,"Answer:
<context>

<context>
<example>
The hall",What is west of the office?
336,garden,Answer:,What is south of the bathroom?
337,bathroom,Answer:,What is west of the garden?
338,bathroom,Answer:,What is north of the office?
339,garden,Answer:,What is east of the office?
340,bathroom,Answer:,What is west of the kitchen?
341,office,"Answer:

<choices>
<i>The garden</i>
<",What is the garden south of?
342,hallway,"Answer:

Explanation:",What is west of the bedroom?
343,bedroom,"Answer:
<choices>
<i>The bedroom</i>
<i",What is south of the hallway?
344,garden,"Answer:

<choices>
<i>south</i>, <i>",What is the hallway east of?
345,hallway,"Answer:
<solution>
The answer is: north of the kitchen

Explanation",What is north of the kitchen?
346,garden,"Answer:

<solution>

<context>

<example>",What is west of the office?
347,bathroom,"Answer:

Explanation:

<context>
Minnie looked very grave",What is the office west of?
348,bathroom,Answer:,What is the garden north of?
349,garden,"Answer:

OPT:
[1]. garden
[2]. kitchen
[",What is the office south of?
350,garden,"Answer:

<choices>
[i] south
[ii] west",What is the hallway north of?
351,hallway,"Answer:

OPT:
[A]. south
[B]. north
[",What is the kitchen west of?
352,bathroom,"Answer: The garden

Question: What is west of the bedroom?

Answer",What is north of the hallway?
353,bedroom,Answer:,What is the kitchen north of?
354,bathroom,"Answer:

[A]. bedroom
[B]. garden
[C]. field",What is the kitchen south of?
355,bedroom,Answer:,What is north of the office?
356,hallway,"Answer:

Available options:
1). bathroom
2). hallway
3",What is east of the bathroom?
357,kitchen,Answer:,What is south of the hallway?
358,hallway,Answer:,What is west of the office?
359,bedroom,"Answer:
<br>
<br>

Your answer:",What is the office north of?
360,kitchen,Answer:,What is north of the garden?
361,hallway,Answer:,What is the garden east of?
362,bathroom,Answer:,What is the kitchen west of?
363,garden,Answer:,What is the hallway east of?
364,bedroom,Answer:,What is south of the office?
365,bathroom,"Answer: The bathroom is east of the office.

Question: What is the office",What is the office west of?
366,hallway,Answer:,What is east of the bedroom?
367,garden,"Answer: <br>
<br>

Your answer:",What is west of the bedroom?
368,kitchen,Answer:,What is the bathroom west of?
369,bathroom,"Answer:

<choices>
<i>north</i>, <i>",What is north of the bedroom?
370,bathroom,"Answer:

<choices>
<i>north</i>, <i>",What is the garden south of?
371,bathroom,"Answer: The garden

What is the hallway east of?

Answer:",What is the hallway west of?
372,office,"Answer:
<i>The hallway is east of the kitchen.</i>",What is the hallway east of?
373,office,Answer:,What is east of the kitchen?
374,bathroom,"Answer: garden

Context:
<example>
The hallway is south of",What is north of the kitchen?
375,office,Answer:,What is west of the bathroom?
376,kitchen,"Answer:
<a href=""https://en.wikipedia.org/wiki/M",What is the office west of?
377,garden,"Answer:
<solution>
The answer is: bedroom

</solution>",What is south of the bedroom?
378,garden,Answer:,What is north of the kitchen?
379,office,"Answer:
<i>The bedroom is south of the kitchen.</i>",What is the bedroom south of?
380,kitchen,Answer:,What is the office north of?
381,hallway,Answer:,What is the bedroom west of?
382,bathroom,"Answer:

<solution>
The answer is: west of the office
</",What is west of the office?
383,bedroom,Answer:,What is the garden south of?
384,office,Answer:,What is north of the bathroom?
385,bedroom,"Answer: [Illustration: _Bones of the human body._]

[",What is east of the garden?
386,bathroom,Answer:,What is the kitchen east of?
387,bedroom,"Answer:

OPTIONS:
[i] north of the kitchen.
[",What is the garden south of?
388,bedroom,Answer:,What is the office south of?
389,hallway,"Answer: garden

What is the kitchen south of?

Answer: bedroom",What is south of the bedroom?
390,kitchen,"Answer:

<solution>
The hallway is south of the kitchen.",What is the hallway north of?
391,bathroom,"Answer:

Explanation:",What is north of the garden?
392,kitchen,"Answer:

<solution>

The answer is: west of the bedroom.",What is west of the garden?
393,garden,"Answer: bedroom

Question: What is the church of St. Trophime at",What is south of the hallway?
394,bedroom,"Answer: The church at Parenzo

Question: What is the name of the",What is the office east of?
395,bathroom,Answer:,What is the garden south of?
396,bedroom,Answer:,What is the office west of?
397,bedroom,Answer:,What is west of the bathroom?
398,kitchen,Answer:,What is west of the office?
399,hallway,"Answer: The bedroom

<context>
=AMERICAN GRAY FOX",What is north of the garden?
400,office,"Answer:

<context>
The bedroom is south of the kitchen.
</",What is south of the bathroom?
401,garden,Answer:,What is west of the office?
402,hallway,Answer:,What is the bedroom east of?
403,bathroom,Answer:,What is the office west of?
404,bedroom,"Answer:

<solution>
The answer is: north of the garden",What is north of the garden?
405,hallway,"Answer:

<context>
The bedroom is north of the kitchen.</context",What is the bedroom north of?
406,bathroom,"Answer:
<choices>
<!-- correct answer is: bathroom -->
<",What is west of the hallway?
407,bedroom,"Answer:

<choices>
<!-- correct_choices = [""north"",",What is the bathroom east of?
408,bedroom,Answer:,What is the office east of?
409,garden,,What is south of the bathroom?
410,bathroom,,What is north of the office?
411,hallway,Answer:,What is north of the kitchen?
412,office,Answer:,What is the bathroom south of?
413,bathroom,"Answer:
<i>The bedroom is north of the kitchen.</i>",What is the bedroom north of?
414,kitchen,Answer:,What is the bathroom west of?
415,garden,Answer:,What is the hallway north of?
416,hallway,Answer:,What is south of the bathroom?
417,bathroom,"Answer:

Available options:
[i] south
[ii] west",What is the hallway north of?
418,hallway,"Answer:
<choices>
<i>office</i>
<i>",What is the office south of?
419,office,"Answer:

Explanation:",What is the hallway east of?
420,kitchen,"Answer:

Explanation:",What is east of the bathroom?
421,hallway,Answer:,What is north of the office?
422,kitchen,"Answer:

OPT:
[i] garden
[ii] kitchen
[",What is the bedroom west of?
423,office,"Answer:
<choices>
<i>garden</i>
<i",What is the garden west of?
424,garden,Answer:,What is the kitchen east of?
425,office,Answer:,What is the bedroom south of?
426,bathroom,Answer:,What is the hallway south of?
427,office,Answer:,What is north of the bathroom?
428,hallway,Answer:,What is the garden north of?
429,bedroom,Answer:,What is the kitchen east of?
430,kitchen,"Answer:

Explanation:",What is east of the bedroom?
431,bedroom,Answer:,What is south of the bathroom?
432,kitchen,"Answer:

<choices>
i. north
ii. west
iii.",What is the hallway south of?
433,kitchen,"Answer:
<choices>
<i>The kitchen</i>
<i",What is west of the office?
434,garden,Answer:,What is north of the kitchen?
435,bathroom,"Answer:

Explanation:",What is the bedroom south of?
436,garden,Answer:,What is west of the kitchen?
437,bathroom,"Answer:

<choices>
[i] south
[ii] west",What is the bedroom east of?
438,bedroom,"Answer:
<choices>
i. east
ii. south
iii. west",What is the bathroom west of?
439,garden,"Answer:

OPT:
[i] The garden
[ii] The bedroom",What is the office south of?
440,bathroom,"Answer: The kitchen is west of the bedroom.

Question: What is the bedroom",What is the kitchen east of?
441,kitchen,,What is the hallway east of?
442,bedroom,Answer:,What is south of the office?
443,bedroom,"Answer:
<choices>
<i>house</i>, <i>gard",What is the garden south of?
444,bathroom,Answer:,What is south of the office?
445,bedroom,"Answer:
<choices>
<i>The bedroom</i>
<i",What is east of the bathroom?
446,office,Answer:,What is the kitchen east of?
447,bathroom,"Answer:

<choices>
[1]. bedroom
[2]. garden",What is the kitchen south of?
448,garden,"Answer:
<i>The garden is west of the hallway.</i>",What is west of the hallway?
449,garden,Answer:,What is the bathroom south of?
450,hallway,Answer:,What is north of the office?
451,hallway,"Answer:

Explanation:",What is south of the bathroom?
452,office,Answer:,What is south of the bedroom?
453,garden,,What is east of the hallway?
454,bedroom,"Answer:

<context>
The bedroom is north of the office. The summer",What is the office south of?
455,kitchen,Answer:,What is west of the hallway?
456,kitchen,Answer:,What is south of the garden?
457,bedroom,"Answer:

Available options:
1). The bedroom.
2). The kitchen",What is east of the hallway?
458,bedroom,Answer:,What is south of the kitchen?
459,kitchen,"Answer:
<i>The kitchen is west of the bedroom.</i>",What is the hallway west of?
460,bedroom,Answer:,What is west of the hallway?
461,kitchen,Answer:,What is the garden west of?
462,hallway,"Answer:
<i>The hallway is east of the bathroom</i>",What is east of the bathroom?
463,office,"Answer:
<img src=""https://i.stack.imgur.com/9",What is west of the garden?
464,garden,"Answer: SCENE--_A Gallery in the Ambassador's Palace._

SC",What is west of the bathroom?
465,office,Answer:,What is the garden north of?
466,garden,"Answer:

<choices>
 (A). garden
 (B). kitchen",What is west of the office?
467,office,"Answer:

OPT:
[i] south
[ii] west
[",What is the bedroom east of?
468,kitchen,"Answer:

Available options:
[i] kitchen
[ii] hallway",What is south of the bedroom?
