,target,output,question
39,bedroom,"Answer:

<context>
The context is: <i>Mary went to",Where is the milk? 
40,bedroom,"Answer:

Available options:
(1). in the kitchen.
(2",Where is the milk? 
41,office,"Answer:

Available options:
(A). in the kitchen.
(B",Where is the milk? 
42,office,"Answer:

Available options:
[1]. The barn.
[2].",Where is the milk? 
43,office,"Answer:

<context>

<example>

<example>",Where is the milk? 
44,kitchen,"Answer:

<context>

<context>

<context>",Where is the apple? 
45,bedroom,"Answer:

<context>

The answer is:

<i>",Where is the milk? 
46,office,"Answer:

Available options:
[i] the field
[ii] the",Where is the football? 
47,bathroom,"Answer:

Available options:
[i] the barn
[ii] the",Where is the football? 
48,bathroom,"Answer:

<context>

<question>

<answer>",Where is the football? 
49,bedroom,"Answer:

<context>

<example>
<example>
<",Where is the milk? 
50,bathroom,"Answer:

<choices>
[A]. The Brownies' cottage.",Where is the milk? 
51,hallway,"Answer:

OPTIONS:
[i] The Orange Free State
[ii",Where is the apple? 
52,kitchen,"Answer:

Available options:
(1). in the kitchen.
(2",Where is the football? 
53,kitchen,"Answer:

Available options:
[i] The football is in the kitchen.",Where is the football? 
54,kitchen,"Answer:

<context>

<context>

<context>",Where is the football? 
55,bathroom,"Answer:

<context>

<context>

<context>",Where is the apple? 
56,bathroom,"Answer:

OPT:
[1]. The office.
[2]. The",Where is the milk? 
57,kitchen,"Answer:

Available options:
(A). in the office.
(B",Where is the milk? 
58,kitchen,"Answer:

Available options:
(A). The kitchen.
(B).",Where is the milk? 
59,bedroom,"Answer:

Available options:
[i] the kitchen
[ii] the",Where is the apple? 
60,garden,"Answer:

Available options:
[i] The milk is in the milk barrel",Where is the milk? 
61,garden,,Where is the milk? 
62,kitchen,"Answer:

<context>

<context>

<context>",Where is the football? 
63,kitchen,"Answer:

<context>

The football is in the stomach.",Where is the football? 
64,kitchen,"Answer:

<context>

<context>

<context>",Where is the football? 
65,kitchen,"Answer:

<context>

<context>

<context>",Where is the football? 
66,kitchen,"Answer:

<context>

<context>

<context>",Where is the football? 
67,bedroom,"Answer:

<context>

<context>

<context>",Where is the milk? 
68,bedroom,"Answer:

Available options:
(i). in the boat
(ii).",Where is the milk? 
69,bedroom,Answer:,Where is the football? 
70,garden,Answer:,Where is the apple? 
71,garden,"Answer:

<context>
<example>
<Charlie went to the",Where is the apple? 
72,bathroom,"Answer:

<context>

A. The orchard

B. The",Where is the apple? 
73,bathroom,"Answer:

Available options:
(A). in the kitchen.
(B",Where is the apple? 
74,bathroom,"Answer:

Available options:
(1). in the garden.
(2",Where is the apple? 
75,office,Answer:,Where is the apple? 
76,hallway,"Answer: In the morning.

Question: Where is the milk?

Answer",Where is the milk? 
77,hallway,"Answer: In the hallway

Question: What is the milk for?",Where is the milk? 
78,hallway,"Answer:

<context>
The milk was left by Mary in the hallway",Where is the milk? 
79,hallway,"Answer:

<context>
The author of the story says that he left the",Where is the milk? 
80,bathroom,"Answer:

<context>

<context>

<context>",Where is the football? 
81,bathroom,Answer:,Where is the football? 
82,kitchen,"Answer:

Available options:
[i] The football is in the bedroom.",Where is the football? 
83,kitchen,"Answer:

Available options:
[i] the football is in the car.",Where is the football? 
84,kitchen,"Answer:

Available options:
[i] The place where the football was found",Where is the football? 
85,bathroom,"OPTIONS:
- in the kitchen
- in the hallway
- in the",Where is the milk? 
86,kitchen,"Answer:

<context>

<example>
""The apple was in",Where is the apple? 
87,bathroom,"Answer:

<context>
The context is:

""Cousin",Where is the milk? 
88,bedroom,Answer:,Where is the football? 
89,kitchen,,Where is the apple? 
90,kitchen,"Answer:

<context>

<context>

<context>",Where is the milk? 
91,kitchen,"Answer:

Available options:
(A). in the bathroom.
(B",Where is the milk? 
92,kitchen,"Answer:

In the kitchen.

Who is the narrator?

Answer",Where is the milk? 
93,kitchen,"Answer: In the garden.

Question: Who is the woman who is not paying",Where is the milk? 
94,kitchen,"Answer:

<example>
<example>
<example>
<example",Where is the milk? 
95,bathroom,"Answer: The football is in the garage.

Question: What is the difference between",Where is the football? 
96,bathroom,"Answer:

<context>

<context>

<context>",Where is the football? 
97,bathroom,"pick from the following.
(A). in the ship's mess.
(B",Where is the football? 
98,bathroom,Answer:,Where is the football? 
99,hallway,"Answer:

<context>

<example>

<example>",Where is the milk? 
100,office,"Answer:

<context>

<context>

<context>",Where is the milk? 
101,office,"Answer:

OPT:
[i] The parlor.
[ii]",Where is the milk? 
102,kitchen,"Possible answers:
[i] in the kitchen.
[ii] in the bathroom.",Where is the milk? 
103,kitchen,"Answer:

Choose your answer from:
[A]. The kitchen.
[",Where is the milk? 
104,bedroom,"Answer:

OPT:
[i] the classroom
[ii] the office",Where is the football? 
105,bathroom,"Answer: In the school-room.

Question: What is the purpose of this",Where is the football? 
106,bedroom,"Answer:

<context>

<context>

<context>",Where is the milk? 
107,bathroom,"Answer:

<context>

The apple is in the kitchen.",Where is the apple? 
108,bedroom,"Possible answers:
[A]. in the kitchen.
[B]. in the bathroom",Where is the milk? 
109,bathroom,"Answer:

<context>

<context>

<context>",Where is the apple? 
110,bedroom,"Answer:

Available options:
[i] in the house.
[ii",Where is the football? 
111,bedroom,"Answer:

Available options:
[i] The football is in the corner of",Where is the football? 
112,bedroom,"Answer:

Available options:
[-] the officers' quarters
[-] the",Where is the football? 
113,bedroom,"Answer:

<context>

<context>

<context>",Where is the football? 
114,office,"Answer:

Available options:
[i] The orchard.
[ii]",Where is the apple? 
115,office,"Answer:

OPT:
[i] The football was in the field.",Where is the football? 
116,hallway,"Answer:

<example>
The football was in the corner of the field.",Where is the football? 
117,office,"Answer:

Available options:
(A). in the bathroom.
(B",Where is the milk? 
118,bedroom,Answer:,Where is the milk? 
119,bathroom,"OPTIONS:
[1]. The temple.
[2]. The room.",Where is the apple? 
120,hallway,"OPTIONS:
[A]. in the forest.
[B]. in the temple",Where is the apple? 
121,bedroom,"Answer:

Available options:
[i] the machine
[ii] the",Where is the milk? 
122,garden,"Answer:

<context>

Answer:

Pick from:
[",Where is the apple? 
123,garden,"Answer:

<context>

<context>

<context>",Where is the football? 
124,garden,Answer:,Where is the football? 
125,kitchen,Answer:,Where is the football? 
126,kitchen,"Answer:

Available options:
(A). in the garden.
(B",Where is the football? 
127,kitchen,"Answer:

Available options:
(1). in the hallway.
(",Where is the football? 
128,bedroom,"Answer:

Available options:
(A). in the kitchen.
(B",Where is the football? 
129,bedroom,"Possible answers:
[i] in the corner of the room.
[ii]",Where is the football? 
130,kitchen,"Possible answers:
[i] in the field.
[ii] in the _",Where is the football? 
131,kitchen,"Answer:

Available options:
[i] the place where the boys are sitting",Where is the football? 
132,kitchen,"Answer:

Available options:
(A). in the kitchen.
(B",Where is the milk? 
133,hallway,"Available options:
[1]. In the kitchen.
[2]. In the office",Where is the football? 
134,hallway,"Answer:

OPTIONS:
- in the hallway
- in the garden",Where is the football? 
135,office,"Answer:

<context>

<context>

<context>",Where is the football? 
136,office,"Answer:

Available options:
[i] in the refrigerator.
[ii",Where is the milk? 
137,office,"Answer:

Available options:
[i] The hallway.
[ii",Where is the football? 
138,kitchen,"Answer:

Available options:
(1). The kitchen.
(2).",Where is the football? 
139,bathroom,"Answer:

<context>

<context>

<context>",Where is the football? 
140,bedroom,"Answer:

<context>
<context>
<context>
<context",Where is the football? 
141,bedroom,"Answer:

Available options:
(A). in the corner of the field.",Where is the football? 
142,bedroom,"Answer:

Available options:
[i] The football is in the hallway",Where is the football? 
143,bedroom,"OPTIONS:
[A]. in the hallway.
[B]. in the",Where is the football? 
144,garden,"OPTIONS:
[a]. in the kitchen.
[b]. in the library",Where is the football? 
145,kitchen,"OPTIONS:
[a]. in the bathroom.
[b]. in the kitchen",Where is the apple? 
146,bathroom,Answer: (A). The milk was given to Mary by the butler.,Where is the milk? 
147,garden,"Answer:

Available options:
(A). in the kitchen.
(B",Where is the milk? 
148,kitchen,"Answer:

Available options:
[i] in the kitchen.
[ii",Where is the apple? 
149,kitchen,"Answer:

Available options:
[i] in the kitchen.
[ii",Where is the apple? 
150,bedroom,"Answer:

<context>

<context>

<context>",Where is the apple? 
151,bedroom,"Answer:

<context>

A: The apple is in the bedroom.",Where is the apple? 
152,bedroom,"Answer: In the bedroom.

Question: What is the best kind of strength to",Where is the apple? 
153,kitchen,"Answer:

Answer:

Question: What is the name of the poet?",Where is the football? 
154,kitchen,Answer:,Where is the football? 
155,hallway,"Answer: The football is in the bedroom.

Based on this answer, does the",Where is the football? 
156,hallway,"Answer: In the bedroom.

<context>

<context>",Where is the football? 
157,bedroom,"Possible answers:
[i] in the kitchen.
[ii] in the bathroom",Where is the milk? 
158,bedroom,"OPTIONS:
[a]. in the kitchen.
[b]. in the bathroom",Where is the milk? 
159,hallway,"Answer:

Available options:
[i] in the kitchen.
[ii",Where is the football? 
160,garden,"Answer:

In the first chapter of the book of Acts, the apple is mentioned",Where is the apple? 
161,garden,"Answer: The basilica of St. Sandra

Based on the context, the correct",Where is the apple? 
162,garden,Answer:,Where is the apple? 
163,garden,"Answer:

<context>

<context>

<context>",Where is the apple? 
164,bedroom,"Answer:

<context>

<context>

<context>",Where is the football? 
165,garden,"Answer:

Available options:
[i] in the hallway.
[",Where is the football? 
166,garden,,Where is the football? 
167,hallway,"Answer:

<context>

<context>

<context>",Where is the apple? 
168,hallway,"Answer:

<context>
<context>
<context>
<context",Where is the apple? 
169,office,Answer:,Where is the football? 
170,bedroom,"OPTIONS:
[a]. in the middle of the river.
[b].",Where is the apple? 
171,bathroom,"Answer:

Available options:
[i] The kitchen.
[ii]",Where is the apple? 
172,hallway,"Answer:

<context>

<context>

<context>",Where is the milk? 
173,hallway,"Answer:

Available options:
[i] The kitchen.
[ii]",Where is the milk? 
174,bathroom,"Answer:

In the context of the above paragraph, the correct answer is:",Where is the apple? 
175,kitchen,"Answer:

<context>

<context>

<context>",Where is the milk? 
176,hallway,Answer: _The first volume of _Douglas the Doomed One_._,Where is the apple? 
177,kitchen,"Answer:

A) In the kitchen.
B) In the garden.
C",Where is the apple? 
178,office,"Answer:

<context>

<context>

<context>",Where is the milk? 
179,office,,Where is the milk? 
180,garden,"Answer:

Available options:
[i] The kitchen.
[ii]",Where is the milk? 
181,garden,"Answer:

<context>

<context>

<context>",Where is the milk? 
182,garden,"Possible answers:
[1]. in the kitchen.
[2]. in the garden",Where is the milk? 
183,kitchen,"Answer:

<context>

<context>

<context>",Where is the apple? 
184,kitchen,"Answer:

Available options:
[i] Rosemullion
[ii",Where is the apple? 
185,office,"Answer:

Available options:
(A). in the kitchen.
(B",Where is the apple? 
186,office,"Answer:

<context>

<context>

<context>",Where is the apple? 
187,kitchen,"Possible answers:
[A]. in the kitchen.
[B]. in the bedroom.",Where is the milk? 
188,office,"Answer:
<DW19>s in the wood.

Question: What",Where is the apple? 
189,kitchen,"Answer:

Available options:
[i] the kitchen
[ii] the",Where is the milk? 
190,garden,"Possible answers:
[i] in the kitchen.
[ii] in the garden.",Where is the apple? 
191,garden,"Answer: The apple is in the pantry.

Question: What is the name of",Where is the apple? 
192,garden,"Answer:

<context>
<context>
<context>
<context",Where is the apple? 
193,bedroom,"Answer:

<context>

<context>

<context>",Where is the milk? 
194,bedroom,"Answer: In the baking chamber.

[Illustration: GAS FURNA",Where is the milk? 
195,bathroom,"Answer:

OPTIONS:
[A]. The orchard.
[B].",Where is the apple? 
196,bathroom,"Answer:

<context>
<context>
<context>
<context",Where is the apple? 
197,garden,Answer:,Where is the milk? 
198,kitchen,"Options:
[I] The kitchen.
[II] The garden.
[",Where is the milk? 
199,kitchen,"Answer:
The answer is:

Question: What is the name of the person who",Where is the milk? 
200,office,"Answer:

In the grocery store.

Who was the milkman?",Where is the milk? 
201,office,"Answer:

<context>

<context>

<context>",Where is the milk? 
202,hallway,"Answer:

Available options:
(A). in the garden.
(B",Where is the milk? 
203,garden,"OPTIONS:
- in the kitchen
- in the hallway
- in the",Where is the milk? 
204,garden,"OPTIONS:
[a]. in the garden.
[b]. in the hall",Where is the milk? 
205,office,"Answer: Mary went back to the garden.

<context>

Question:",Where is the milk? 
206,office,"Answer:

<context>
The milk was in the kitchen.
</context",Where is the milk? 
207,garden,"Answer: In the garden.

<context>

<question>",Where is the apple? 
208,bathroom,"Answer:

<context>
[265] ""Deep amid disjoint",Where is the milk? 
209,bathroom,"Answer:

<example>
""Fitz-James was brave:--Though",Where is the milk? 
210,kitchen,"Answer:

<context>
<example>
<example>
<example",Where is the football? 
211,kitchen,"Answer:

<context>
<question>
<answer>
<context",Where is the football? 
212,kitchen,"Available options:
[1]. In the corner of the room.
[2].",Where is the football? 
213,kitchen,"Answer:

<a href=""https://en.wikipedia.org/wiki/",Where is the milk? 
214,garden,"Answer:

<context>

<context>

<context>",Where is the football? 
215,office,"Answer:

Available options:
[-] the garden
[-] the orchard",Where is the apple? 
216,office,"Answer:

Available options:
[i] The bathroom.
[ii]",Where is the apple? 
217,office,"Answer:

Available options:
[i] in the kitchen.
[ii",Where is the apple? 
218,bathroom,"Answer:

Available options:
(A). the kitchen
(B). the",Where is the milk? 
219,bathroom,"Answer:
Available options:
(A). in the kitchen
(B). in the",Where is the milk? 
220,office,"Answer:

<context>

<example>

<apple>",Where is the apple? 
221,office,"Possible answers:
[i] in the forest.
[ii] in the field",Where is the apple? 
222,office,"Answer:

<context>

<context>

<context>",Where is the apple? 
223,bedroom,"Answer:

<context>

<context>

<context>",Where is the milk? 
224,bedroom,"Answer:

<context>

<context>

<context>",Where is the apple? 
225,bedroom,"Answer:

Available options:
(A). in the kitchen.
(B",Where is the apple? 
226,kitchen,"Answer:

<example>
Angeline was a very good student. She was",Where is the apple? 
227,garden,"Answer:

OPT:
[A]. Cleveland
[B]. Plymouth Hollow",Where is the football? 
228,bathroom,"Answer: The milk was put there.

In the context:

Question:",Where is the milk? 
229,garden,Answer:,Where is the football? 
230,bathroom,"Answer:

<context>

<context>

<context>",Where is the football? 
231,bathroom,Answer:,Where is the football? 
232,bathroom,"Answer:

In the garden.

Is the author a man or a woman",Where is the football? 
233,garden,Answer:,Where is the apple? 
234,bathroom,"Answer:

<context>

The answer to this question is:",Where is the football? 
235,bedroom,"Answer:

Available options:
(1). in the kitchen.
(2",Where is the apple? 
236,bedroom,Answer:,Where is the apple? 
237,kitchen,,Where is the football? 
238,office,"Answer:

[Illustration]

[Illustration]

[Illust",Where is the apple? 
239,garden,Answer:,Where is the milk? 
240,hallway,"Answer:

<context>

The context states: ""We saw them making",Where is the apple? 
241,hallway,Answer:,Where is the apple? 
242,kitchen,"Answer:

Available options:
[1]. in the bedroom.
[2",Where is the apple? 
243,bathroom,"A:
B:
C:
D:
Answer:
pick from the following",Where is the apple? 
244,bathroom,"Answer:

Available options:
[i] The kitchen.
[ii]",Where is the apple? 
245,hallway,"Answer:

Available options:
[1]. The milk is in the office.",Where is the milk? 
246,garden,"Answer:

Available options:
[i] the garden
[ii] the",Where is the milk? 
247,garden,"Answer: [Illustration: A]

[Illustration: B]",Where is the milk? 
248,garden,"Answer:

<context>

The football is in the pocket of the shirt",Where is the football? 
249,garden,"Answer: _The room._

Question: What is the name of the person who",Where is the football? 
250,bathroom,"Answer: In the apple-tree.

Question: Who is the apple?",Where is the apple? 
251,hallway,"Answer:

<context>

A) in the garden

B)",Where is the apple? 
252,hallway,"Answer:

<choices>
[a]. the back garden
[b].",Where is the apple? 
253,hallway,Answer:,Where is the apple? 
254,hallway,Answer:,Where is the apple? 
255,bathroom,"Answer:

In the context, the correct answer is:

Question: What",Where is the milk? 
256,kitchen,"Answer:

Available options:
(A). in the orchard.
(B",Where is the apple? 
257,hallway,"Answer:

<context>

<context>

<context>",Where is the apple? 
258,hallway,"Answer:

<context>

<context>

<context>",Where is the apple? 
259,hallway,"Answer:
<context>

<context>

<context>",Where is the apple? 
260,garden,"Possible answers:
(A). in the house
(B). in the yard",Where is the football? 
261,garden,"Answer:

Available options:
[i] Carvel Hall
[ii]",Where is the football? 
262,garden,"Answer:

Available options:
(A). Northumberland
(B). Ann",Where is the football? 
263,bathroom,"Answer:

OPT:
[i] The barn.
[ii] The",Where is the apple? 
264,hallway,"OPTIONS:
[A]. in the cabin.
[B]. in the bathroom",Where is the apple? 
265,garden,"Answer:

<context>

<context>

<context>",Where is the apple? 
266,garden,"Answer:

<context>
<context>
<context>
<context",Where is the apple? 
267,bathroom,Answer:,Where is the apple? 
268,bathroom,Answer:,Where is the apple? 
269,garden,"Answer:

Available options:
(A). Atlanta
(B). Savannah",Where is the apple? 
270,kitchen,"Possible answers:
[i] in the garden.
[ii] in the library",Where is the football? 
271,office,"Answer:

In the apple.

Question: What is the apple?",Where is the apple? 
272,office,"Answer:

OPT:
[1]. The orchard.
[2]. The",Where is the apple? 
273,kitchen,"Answer:

<context>

A) In the kitchen.
B)",Where is the football? 
274,office,"Answer:

<example>
The apple was in the kitchen.
</example",Where is the apple? 
275,hallway,"Answer:

Available options:
[1]. in the milk.
[2",Where is the milk? 
276,hallway,"Answer: In the dairy.

Question: Where is the milk?

Answer",Where is the milk? 
277,hallway,"Answer:

In the kitchen

In the pantry

In the cellar",Where is the milk? 
278,kitchen,"Answer:

<context>

<answer>

Answer:",Where is the apple? 
279,kitchen,"Answer:

OPT:

A). Jamestown
B). Powhatan",Where is the apple? 
280,bathroom,"Answer:

Available options:
[i] the British Museum.
[ii",Where is the football? 
281,bathroom,"Answer:

<context>
<context>
<context>
<context",Where is the football? 
282,office,"Answer:

Available options:
[i] the kitchen.
[ii]",Where is the milk? 
283,office,"Possible answers:
[i] in the kitchen.
[ii] in the garden.",Where is the milk? 
284,office,Answer:,Where is the milk? 
285,bedroom,"Answer:

Available options:
[1]. The football is in the bedroom.",Where is the football? 
286,bedroom,"Answer:

<context>

<context>

<context>",Where is the football? 
287,bedroom,"Answer:

<context>

<context>

<context>",Where is the football? 
288,bedroom,Answer:,Where is the football? 
289,bedroom,"Answer: [A]. The left wing of the Union army.

[Illustration",Where is the football? 
290,office,"OPTIONS:
[i] The river.
[ii] The mountains.",Where is the apple? 
291,office,Answer:,Where is the apple? 
292,office,"Answer: In the orchard.

Question: What is the apple?

Answer",Where is the apple? 
293,office,"Answer:

<context>

<context>

<context>",Where is the apple? 
294,bedroom,"Answer:

<context>

The context states that the milk was left on",Where is the milk? 
295,hallway,"Answer:

Available options:
(A). at the home of General Cobb",Where is the milk? 
296,hallway,"Available options:
[A]. Atlanta;
[B]. Goldsboro;",Where is the football? 
297,hallway,Answer:,Where is the milk? 
298,bathroom,"Answer:

Available options:
[1]. The orchard.
[2].",Where is the apple? 
299,bathroom,Answer:,Where is the apple? 
300,bedroom,"Answer:
<a href=""https://en.wikipedia.org/wiki/L",Where is the football? 
301,bedroom,"Answer:

Available options:
(A). in the hallway.
(",Where is the football? 
302,office,"Answer:

Available options:
(A). in the garden.
(B",Where is the football? 
303,bedroom,"Answer:

<context>

<context>

<context>",Where is the football? 
304,bedroom,"Answer: In the garden.

Did the man who was going to the bathroom go",Where is the football? 
305,bathroom,"Answer:

In the kitchen.

Question: What is the name of the",Where is the milk? 
306,bathroom,"Answer:

<context>

<context>

<context>",Where is the milk? 
307,bathroom,"Answer:

<context>

<context>

<context>",Where is the milk? 
308,bathroom,"Answer:

Available options:
[i] The stable.
[ii]",Where is the milk? 
309,bathroom,"Answer:

Available options:
[i] The stable
[ii] The",Where is the milk? 
310,kitchen,"Answer:

Available options:
(1). The kitchen.
(2).",Where is the milk? 
311,kitchen,"Answer:

In the apple

OPT:
[i] Yes
[",Where is the milk? 
312,kitchen,"Possible answers:
[A]. in the kitchen.
[B]. in the hall",Where is the milk? 
313,kitchen,"Answer:

<context>

The answer is:

A. The",Where is the milk? 
314,kitchen,"Answer:

<context>

<context>

<context>",Where is the milk? 
315,bathroom,"Answer:

Available options:
(1). in the kitchen.
(2",Where is the football? 
316,bathroom,"Answer:

OPTIONS:
[i] in the garden.
[ii",Where is the football? 
317,bathroom,"Answer:

<context>

<context>

<context>",Where is the football? 
318,office,Answer:,Where is the milk? 
319,kitchen,,Where is the football? 
320,bathroom,"Answer:
<context>
<context>
<context>
<context>",Where is the football? 
321,bathroom,"Answer:

<context>
<example>
<example>
<example",Where is the football? 
322,bathroom,"Answer:

<context>

<context>

<context>",Where is the football? 
323,bathroom,"Answer:

Available options:
[A]. in the garden.
[B",Where is the football? 
324,bathroom,"Answer:

Available options:
[i] The hallway.
[ii",Where is the football? 
325,bathroom,"Answer:

Available options:
(A). in the kitchen.
(B",Where is the apple? 
326,bathroom,"OPTIONS:
[i] in the pocket.
[ii] in the breast",Where is the apple? 
327,garden,"Answer:

Available options:
[i] The football is in the bedroom.",Where is the football? 
328,garden,"Answer:

<context>

<context>

<context>",Where is the football? 
329,garden,Answer:,Where is the football? 
330,garden,"Answer:

pick from the following.
[I] on the beach.",Where is the football? 
331,bathroom,Answer:,Where is the apple? 
332,bathroom,"Answer:

<context>

<context>

<context>",Where is the apple? 
333,hallway,"Answer:

A. In the hallway.

B. In the kitchen",Where is the football? 
334,hallway,"Answer:

Available options:
[1]. The football is in the kitchen.",Where is the football? 
335,hallway,"Answer:

<context>

<context>

<context>",Where is the football? 
336,hallway,"Answer:

<context>

<context>

<context>",Where is the football? 
337,hallway,"Answer:

In the hallway.

In the kitchen.

In",Where is the football? 
338,hallway,"Possible answers:
A). in the hallway
B). in the kitchen
C).",Where is the football? 
339,bedroom,"Answer:

<context>

<context>

<context>",Where is the milk? 
340,garden,"Answer: The Brownies are in the kitchen.

Question: What is the Brown",Where is the milk? 
341,garden,"Answer:

<context>

[Illustration]

[Illustration",Where is the milk? 
342,hallway,"Answer:

Available options:
[i] The kitchen.
[ii]",Where is the football? 
343,hallway,"Answer:

Available options:
(A). in the garden.
(B",Where is the football? 
344,hallway,"Possible answers:
(A). in the kitchen.
(B). in the bathroom.",Where is the milk? 
345,garden,"Possible answers:
[i] in the garden.
[ii] in the library",Where is the football? 
346,garden,"Options:
[I] in the house
[II] in the garden
[",Where is the football? 
347,garden,"Answer:

<context>

<context>

<context>",Where is the apple? 
348,garden,"Answer:

<context>

The context states that the apple was found in",Where is the apple? 
349,garden,"Answer:

<context>
<context>
<context>
<context",Where is the apple? 
350,bedroom,"Possible answers:
[A]. in the kitchen.
[B]. in the garden",Where is the milk? 
351,office,"Answer: In the garden.

Question: What is the author’s name?",Where is the milk? 
352,office,"Answer:

<context>

<context>

<context>",Where is the milk? 
353,office,"Answer: It is in the kitchen.

Question: What is the name of the",Where is the milk? 
354,kitchen,"Answer:

<context>

<context>

<context>",Where is the football? 
355,hallway,"Answer:

<context>

The answer is:

A. The",Where is the football? 
356,hallway,"Answer:

<context>

The context is:

""The football",Where is the football? 
357,office,"Answer:

Available options:
(A). the church
(B). the",Where is the milk? 
358,hallway,"Possible answers:
[i] in the kitchen.
[ii] in the garden",Where is the milk? 
359,hallway,"Possible answers:
[i] in the kitchen.
[ii] in the garden",Where is the milk? 
360,bedroom,"Answer:

<context>

<context>

<context>",Where is the football? 
361,bedroom,,Where is the football? 
362,bedroom,"Answer:

Available options:
(1). in the garden.
(2",Where is the apple? 
363,bedroom,"Answer:

Possible answers:
[A]. The garden.
[B].",Where is the apple? 
364,bedroom,"Answer:

Available options:
(A). in the bathroom.
(B",Where is the football? 
365,kitchen,"Answer:

[Illustration]

[Illustration]

[Illust",Where is the apple? 
366,kitchen,"Answer:

<choices>
<a id=""choice1""></a>",Where is the apple? 
367,garden,"Answer:

OPTIONS:
[A]. The dairy farm.
[B",Where is the milk? 
368,bedroom,"Answer:

Available options:
[i] The apple is in the hallway",Where is the apple? 
369,bedroom,"Answer:

OPTIONS:
[A]. in the garden.
[B",Where is the apple? 
370,kitchen,"Answer:

Available options:
[i] Landewednack church",Where is the football? 
371,kitchen,"OPTIONS:
[1]. Landewednack.
[2]. K",Where is the apple? 
372,kitchen,"Answer:

Available options:
(A). in the kitchen.
(B",Where is the apple? 
373,kitchen,"Answer:

<context>
<context>
<context>
<context",Where is the apple? 
374,hallway,"Possible answers:
[A]. in the hallway.
[B]. in the bathroom",Where is the milk? 
375,kitchen,"Possible answers:
[A]. in the kitchen.
[B]. in the living",Where is the milk? 
376,kitchen,"Answer:

<context>

<context>

<context>",Where is the milk? 
377,kitchen,"Answer:

<context>

<context>

<context>",Where is the milk? 
378,office,Answer:,Where is the apple? 
379,office,"Answer:

<context>

<context>

<context>",Where is the apple? 
380,bathroom,"Answer:

OPTIONS:
[i] The football is in the kitchen.",Where is the football? 
381,bathroom,"Answer:

<context>
<context>
<context>
<context",Where is the football? 
382,bathroom,"Answer:

Available options:
(A). in the kitchen.
(B",Where is the football? 
383,bedroom,"OPTIONS:
[1]. in the kitchen.
[2]. in the bathroom",Where is the milk? 
384,bedroom,"Possible answers:
[A]. in the kitchen.
[B]. in the bathroom.",Where is the milk? 
385,bathroom,"Answer:

In the context, ""The milk is in the saddle bags, st",Where is the milk? 
386,bathroom,"Answer:

<context>

<context>

<context>",Where is the football? 
387,bathroom,"Answer:

A) In the bathroom.

B) In the kitchen.",Where is the football? 
388,hallway,"Answer:

<example>
The apple is in the bathroom.
</example",Where is the apple? 
389,hallway,Answer:,Where is the apple? 
