,target,output,question
33,milk,"Answer: He gave her the milk.

Question: What did Mary give to Bill",What did Bill give to Mary? 
34,apple,Answer: [Possible answers: 1. a letter 2. a letter and a,What did Mary give to Fred? 
35,Jeff,"Answer: [Choices]

Available options:
[1]. Mademois",Who did Fred give the milk to? 
36,Jeff,"Answer:

Available options:
[i] Carmen
[ii] Don",Who did Fred give the milk to? 
37,milk,"OPTIONS:
[1]. The milk.
[2]. The apple.",What did Jeff give to Mary? 
38,milk,"Answer: [Possible answers]

Pick from:
[1]. a bottle of",What did Jeff give to Mary? 
39,Fred,"Answer:

Available options:
[i] Maggie
[ii] Mag",Who gave the apple? 
40,Mary,"Answer:

Available options:
[i] Edward
[ii] Harry",Who gave the milk? 
41,milk,"Answer: _She gave him a book._

Question: What did he do after",What did Mary give to Fred? 
42,Jeff,"Answer: __________________________________________________________

Context:

The man from Denver and the Steel",Who gave the milk? 
43,Fred,Answer:,Who received the milk? 
44,Mary,"Answer:

[Possible answers:
[A]. Barend.
[",Who gave the milk? 
45,Bill,"Answer:

Available options:
[A]. Eleanor;
[B]. Peter",Who did Mary give the milk to? 
46,milk,"Answer: (A) a pink silk bedquilt

Question: What did Be",What did Mary give to Bill? 
47,Mary,Answer:,Who gave the milk? 
48,Mary,"Answer:

<context>

The answer is:

A. Hill",Who did Bill give the milk to? 
49,Bill,Answer:,Who gave the milk to Mary? 
50,Mary,"Answer: [A].

Explanation:

[A] Christine

[",Who gave the apple to Fred? 
51,Fred,"Answer:

OPT:
[i] Fred
[ii] Burt",Who gave the apple to Mary? 
52,apple,"Answer: <DW29>

Question: What was the effect of all",What did Fred give to Mary? 
53,apple,Answer:,What did Mary give to Jeff? 
54,apple,"Answer: {72}

Context:

The situation in Lower Canada was",What did Mary give to Jeff? 
55,Fred,"Answer:

Available options:
(A). Bill
(B). Fred",Who received the football? 
56,football,"Answer: (A). He gave him a watch.

Question: What did Agg",What did Bill give to Fred? 
57,Bill,"Answer:

Available options:
[i] Alfred
[ii] Maggie",Who gave the apple? 
58,Bill,"Answer:

Available options:
[i] Fred
[ii] Bill",Who did Mary give the apple to? 
59,Jeff,Answer: [Choices: - Fred - Mary - Anita - Guy - Guy's,Who did Bill give the apple to? 
60,Jeff,"Answer:

Available options:
[i] Frank
[ii] Mary",Who did Bill give the apple to? 
61,Bill,"Answer: [Choices]

A). Frank Merriwell
B). Bar",Who gave the apple to Jeff? 
62,Jeff,Answer:,Who gave the apple to Bill? 
63,Bill,"Answer:

OPT:
[i] Mary
[ii] Miss Maggie",Who received the apple? 
64,Mary,"Answer: [A]. Mary Duff

Question: What did the man do with the",Who gave the milk? 
65,Mary,"Answer:

<context>

<context>

<context>",Who gave the apple to Bill? 
66,Bill,"Answer: <<choices>>:
[a]. Burt.
[b]. John",Who did Mary give the apple to? 
67,Mary,Answer:,Who did Bill give the apple to? 
68,apple,"Answer: ""The apple to Mary.""

Question: What was the name of the",What did Bill give to Mary? 
69,Mary,"Answer:

Available options:
[-] Stephen A. Douglas
[-] Abraham",Who did Bill give the apple to? 
70,apple,"Answer: (A). a small apple

Question: What did Stephen say to Virginia",What did Fred give to Jeff? 
71,Jeff,"Answer:

Answer:

The answer to the above question is:",Who gave the football? 
72,Jeff,Answer:,Who gave the football? 
73,apple,"Answer: (A) The apple

Question: What did Fred give to Bill?",What did Fred give to Bill? 
74,apple,"Answer: (A). a pipe

Question: What did Running Stream say about the",What did Fred give to Bill? 
75,Fred,"Answer:

Available options:
[i] Mandy
[ii] Mo",Who gave the football? 
76,Fred,"Answer: The football was given to the man by the man who had made the
conf",Who gave the football? 
77,Mary,"Answer:
Fred journeyed to the office.

Question: What is the name",Who received the football? 
78,Mary,"Answer:

<context>

The answer to this question is:",Who gave the football? 
79,football,"Answer: turkey

Question: What did the General give to Fred?

Answer",What did Mary give to Fred? 
80,milk,"Possible answers:
[i] a new bicycle
[ii] a new bicycle",What did Fred give to Jeff? 
81,milk,,What did Fred give to Jeff? 
82,Fred,Answer:,Who did Jeff give the milk to? 
83,milk,Answer:,What did Jeff give to Fred? 
84,Jeff,Answer: [Possible answers: 1. Cyril 2. Amy 3.,Who gave the milk to Fred? 
85,Fred,Answer:,Who did Mary give the apple to? 
86,Fred,Answer:,Who gave the apple to Mary? 
87,Mary,Answer:,Who gave the apple? 
88,Jeff,"Answer:

<context>

The context states: ""Mary gave the apple",Who did Mary give the apple to? 
89,Jeff,"Answer:

Available options:
[i] M. Rodin
[ii",Who received the football? 
90,football,"Answer: ""The football""

Question: What did Jeff say to Mary?",What did Mary give to Jeff? 
91,Mary,"Answer:

OPT:
[i] Agricola Baudoin.",Who received the football? 
92,Mary,"Answer:

Available options:
[i] Mary
[ii] Bill",Who gave the football? 
93,Jeff,Answer:,Who did Mary give the football to? 
94,Bill,"Answer:

Available options:
[i] George Sylvester Brander
[",Who did Fred give the apple to? 
95,Jeff,"Answer:

Available options:
[i] Jennie.
[ii]",Who did Mary give the apple to? 
96,Mary,Answer:,Who gave the apple to Jeff? 
97,apple,,What did Jeff give to Fred? 
98,Fred,Answer:,Who did Jeff give the apple to? 
99,milk,"Answer: [A]. The milk.

[B]. The apple.",What did Bill give to Mary? 
100,Bill,"Answer:

Available options:
[i] Mary gave the apple to Bill.",Who did Mary give the apple to? 
101,Bill,Answer:,Who received the apple? 
102,Fred,Answer:,Who gave the apple? 
103,Bill,"Answer: [PossibleAnswers]

[+] Anna
[+] Grand",Who gave the apple? 
104,apple,"Answer: Mary gave the apple to Bill.

Question: What was the charge for",What did Mary give to Bill? 
105,Jeff,"Answer: The milk was given to Mary by her husband.

Question: Who gave",Who received the milk? 
106,Mary,"Answer:

OPTIONS:
[A]. Reuben Tracy.
[",Who gave the milk? 
107,Jeff,"Answer:

pick from the following options. --Ethel
 --Mary
 --",Who did Mary give the milk to? 
108,football,Answer:,What did Bill give to Mary? 
109,Mary,Answer:,Who gave the football? 
110,apple,Answer:,What did Jeff give to Mary? 
111,apple,"Answer: A _fleck_ of _leidenschaft_

<",What did Jeff give to Mary? 
112,Mary,Answer: [Context: Mary gave the apple to Jeff. Mary gave the apple to Jeff,Who gave the apple? 
113,Mary,"Answer:

pick from the following.
[A]. Bode
[B",Who gave the apple? 
114,Mary,"Answer:

<example>
<example>
<example>
<example",Who received the apple? 
115,Bill,"Answer:

Available options:
[i] Sam Weller
[ii]",Who gave the milk? 
116,milk,"Answer: Eleanor's pink and green toothbrush case

Question: What was the name of",What did Mary give to Bill? 
117,Bill,"Answer: [Choices]

Available options:
[1]. Peter;",Who did Mary give the milk to? 
118,milk,"Answer:

Bill gave the milk to Mary.

Question: What did David",What did Bill give to Mary? 
119,Mary,Answer:,Who did Bill give the milk to? 
120,milk,"Answer: , Bill went back to the kitchen.

, Bill went back to the",What did Mary give to Bill? 
121,Mary,"Answer: [Hint]

Explanation:

[Question]

Question",Who gave the milk? 
122,Mary,"Answer: [TEXT NOT REPRODUCABLE]

Question: What did Mary",Who gave the milk? 
123,Jeff,Answer:,Who did Bill give the football to? 
124,Bill,Answer:,Who gave the football to Jeff? 
125,Jeff,"Answer:

[Illustration]

Question: What is the name of the",Who received the football? 
126,Jeff,"Answer:

Answer:

Answer:

Answer:

Answer:",Who gave the football to Bill? 
127,football,,What did Jeff give to Bill? 
128,football,"Answer: The words ""_Prepare for action_"" were given.

Question:",What did Jeff give to Bill? 
129,apple,Answer:,What did Fred give to Mary? 
130,Bill,"Answer:

OPTIONS:
[A]. Royaumont.
[B",Who received the apple? 
131,apple,"Answer: (a). apple

Based on the paragraph, what was the name of",What did Mary give to Bill? 
132,apple,"Answer: The answer is:

[A]. He gave her a letter.",What did Mary give to Bill? 
133,apple,,What did Jeff give to Mary? 
134,Fred,Answer:,Who gave the apple? 
135,football,,What did Fred give to Jeff? 
136,football,Answer:,What did Fred give to Jeff? 
137,Jeff,"Answer: [A].

Explanation:

[A]. Jeff gave the football",Who gave the football? 
138,Fred,"Answer: [Hint: See p. 108.]

[Illust",Who did Jeff give the football to? 
139,football,"Answer: → The football

Is the following sentence factually correct?

""",What did Fred give to Mary? 
140,football,Answer:,What did Jeff give to Mary? 
141,Mary,Answer:,Who received the football? 
142,football,"Answer: [oyle]

Is this a good answer?

Available options:",What did Mary give to Jeff? 
143,Jeff,Answer:,Who gave the football? 
144,Bill,"Answer:

<context>

Fred handed the apple to Mary.",Who received the apple? 
145,Fred,"Answer: [A]. Robert Bakewell

Who was the first English stockbreeder",Who received the apple? 
146,Fred,Answer:,Who received the apple? 
147,Mary,Answer:,Who did Bill give the football to? 
148,Bill,"Answer:

Explanation:",Who gave the football to Mary? 
149,Fred,Answer:,Who received the football? 
150,Bill,Answer:,Who received the apple? 
151,Jeff,"Answer:

Available options:
[1]. Edward
[2]. Harry",Who gave the apple to Bill? 
152,Bill,"Answer:

<context>

A:",Who received the apple? 
153,Bill,"Answer:

<context>

Jeff journeyed to the garden. ""And",Who gave the apple to Jeff? 
154,apple,Answer:,What did Bill give to Jeff? 
155,football,"Available choices:
[1]. A football.
[2]. A hot water bag",What did Mary give to Bill? 
156,football,"Answer:

""I gave the football to Bill.""

QUESTION:",What did Mary give to Bill? 
157,Mary,"Answer: [A]. Eleanor

[A] Eleanor

[B]. Bill",Who did Bill give the football to? 
158,football,,What did Bill give to Mary? 
159,Bill,Answer:,Who received the apple? 
160,Bill,Answer:,Who did Fred give the apple to? 
161,apple,"OPTIONS:
[a]. a banana.
[b]. a potato.",What did Fred give to Bill? 
162,apple,"Answer: [A]. apple

Question: What did Carl give to Bill?",What did Fred give to Bill? 
163,Fred,Answer:,Who gave the apple? 
164,Jeff,"Answer:

Available options:
[A]. Fred
[B]. Bill",Who received the apple? 
165,Jeff,Answer:,Who received the apple? 
166,Jeff,"Answer:

Available options:
[A]. General Gordon
[B]. M",Who received the apple? 
167,Jeff,Answer:,Who received the apple? 
168,apple,"Answer: [i] a small book

[ii] a milk

[",What did Mary give to Jeff? 
169,Bill,Answer: [Possible answers: 1. Stephen Brice; 2. Elip,Who gave the milk to Fred? 
170,football,"Answer: [A]. a football

pick from the following.
[A].",What did Mary give to Bill? 
171,Bill,"Answer:

<br>
<br>

pick from the following.",Who did Mary give the football to? 
172,football,Answer:,What did Bill give to Mary? 
173,football,Answer:,What did Bill give to Mary? 
174,Mary,Answer:,Who did Bill give the football to? 
175,football,Answer:,What did Jeff give to Bill? 
176,football,Answer:,What did Bill give to Mary? 
177,Mary,Answer:,Who received the football? 
178,Bill,"Answer:

pick from the following.
[A]. Sir Evelyn B",Who gave the football? 
179,football,,What did Bill give to Fred? 
180,Fred,"Answer:

<context>

The answer is:

A. Fred",Who gave the milk to Jeff? 
181,milk,"Answer: , ""There is my fine flower for your trouble.""

, ""Do",What did Jeff give to Mary? 
182,Mary,"Answer:

Available options:
[i] Fred
[ii] Sidney",Who received the milk? 
183,Mary,"Answer: ,

OPTIONS:
[-] Sidney Page
[-] Carlotta",Who gave the milk? 
184,Fred,"Answer:

Available options:
[i] Mary
[ii] Sidney",Who received the milk? 
185,football,"Answer: Mary gave the football to Bill.

Question: What was the name of",What did Mary give to Bill? 
186,football,,What did Mary give to Bill? 
187,football,"Answer: The football.

Question: What is the name of the book Mary gave",What did Mary give to Bill? 
188,Bill,"Answer:

[1] The answer is:

A) Mary",Who gave the football? 
189,football,Answer:,What did Bill give to Mary? 
190,Fred,Answer:,Who gave the football? 
191,Fred,"Answer:

<context>

The context states that Jeff went to the bedroom",Who gave the football to Jeff? 
192,football,,What did Fred give to Jeff? 
193,apple,"Answer: The apple.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
194,Bill,Answer:,Who gave the apple to Fred? 
195,milk,Answer:,What did Mary give to Bill? 
196,Mary,Answer:,Who gave the milk? 
197,Bill,Answer:,Who gave the milk? 
198,milk,Answer:,What did Bill give to Mary? 
199,Mary,"Answer:

OPTIONS:
[A]. Mary
[B]. Bill",Who gave the milk? 
200,milk,"Answer: Jeff gave the milk to Bill.

Question: What did Jeff give to",What did Jeff give to Bill? 
201,milk,"Answer: [Hint: Jeff gave the milk to Bill.]

Question: What",What did Jeff give to Bill? 
202,milk,Answer:,What did Jeff give to Bill? 
203,Mary,"Answer:

Available options:
[i] Eleanore Leavenworth",Who gave the football? 
204,Fred,Answer:,Who did Mary give the football to? 
205,Fred,Answer:,Who received the football? 
206,Fred,Answer:,Who did Mary give the football to? 
207,Jeff,"Answer:

OPT:
[i] Running Stream.
[ii] Mary",Who did Fred give the football to? 
208,Fred,Answer:,Who gave the football to Jeff? 
209,Jeff,Answer:,Who gave the football to Fred? 
210,Fred,Answer:,Who gave the milk to Jeff? 
211,Fred,Answer:,Who gave the milk? 
212,Jeff,"Answer:

Available options:
[i] Elsie Inglis
[",Who gave the milk to Fred? 
213,Jeff,Answer:,Who gave the milk to Fred? 
214,Fred,"Answer:

OPTIONS:
[A]. Thomas Paine
[B]. George",Who gave the milk? 
215,Fred,Answer:,Who gave the apple to Mary? 
216,Mary,"Answer: [H]

Question: What is the name of the person who gave",Who received the apple? 
217,Bill,Answer:,Who received the apple? 
218,Mary,Answer:,Who did Fred give the milk to? 
219,Mary,"Answer:

Available options:
[-] Lucile
[-] Mademois",Who gave the apple? 
220,Bill,"Answer:

Available options:
[i] Lucile.
[ii]",Who gave the apple to Mary? 
221,Bill,Answer:,Who gave the apple to Mary? 
222,Mary,Answer:,Who gave the apple to Bill? 
223,Bill,Answer:,Who did Mary give the apple to? 
224,apple,Answer:,What did Bill give to Mary? 
225,football,Answer:,What did Jeff give to Fred? 
226,Jeff,Answer:,Who gave the football to Fred? 
227,football,Answer:,What did Jeff give to Fred? 
228,football,"OPTIONS:
[-] The football.
[-] The donjon-keep",What did Jeff give to Fred? 
229,football,"OPTIONS:
[-] the football.
[-] the minster business.",What did Jeff give to Fred? 
230,apple,"Answer: ""a number of double-hollyhocks""

Is this a",What did Fred give to Bill? 
231,Bill,"Answer:

Available choices:
[i] Fred's friend.
[ii",Who did Fred give the apple to? 
232,Fred,"Answer:

Available options:
[i] Alfred
[ii] Fred",Who gave the apple to Bill? 
233,Fred,Answer:,Who gave the apple to Bill? 
234,Fred,"Answer:
Mary

Question: What is the name of the person who gave the",Who gave the apple? 
235,Bill,"Answer: [A]. Hattie

Question: What does the author think about",Who gave the football to Mary? 
236,Bill,"Answer: [Possible answer: Mary]

Is the answer ""Mary"" correct?",Who gave the football? 
237,football,"Answer:

<a href=""https://en.wikipedia.org/wiki/",What did Bill give to Mary? 
238,Bill,Answer:,Who gave the football to Mary? 
239,Bill,Answer:,Who gave the football? 
240,Fred,Answer:,Who gave the football to Bill? 
241,Fred,Answer:,Who gave the football? 
242,Fred,"Answer:

OPTIONS:
[A]. Eleanor.
[B]. Fred",Who gave the football to Bill? 
243,Bill,"Answer: <<choices>>

A). Eleanor
B). David
C). Margaret",Who gave the football to Fred? 
244,football,"Answer: (A) The football

Question: What is the name of the girl",What did Bill give to Fred? 
245,football,Answer:,What did Jeff give to Mary? 
246,Mary,"Answer:

OPT:
[i] Eleanor.
[ii] Peter.",Who gave the football? 
247,Mary,Answer:,Who gave the football? 
248,Bill,"Answer:  _

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,",Who gave the apple? 
249,Mary,Answer:,Who gave the apple to Bill? 
250,apple,,What did Mary give to Fred? 
251,Fred,"Answer:

Available options:
[i] Abraham.
[ii] Fred",Who received the apple? 
252,Mary,"Answer:

Available options:
[i] Mary
[ii] Fred",Who gave the apple? 
253,Jeff,"Answer:

Answer:

Question: What is the name of the person who",Who received the apple? 
254,apple,"Answer: ""The apple to Mary.""

Does the answer correctly answer the question.",What did Fred give to Jeff? 
255,Fred,"Answer:

The context states that Mary travelled to the bathroom.

Is the",Who received the milk? 
256,Jeff,"Answer:

Available options:
1). Attilia
2). Regulus",Who gave the milk to Fred? 
257,Jeff,"Answer:

Available options:
[i] Madam Ames
[ii",Who gave the milk? 
258,football,"OPTIONS:
[1]. The Holy Father's pen.
[2]. The",What did Bill give to Mary? 
259,Mary,Answer: [Possible answers: 1. Mary; 2. Abbie;,Who did Fred give the milk to? 
260,Jeff,"Answer: [A]. Mrs. ""He makes his study of these novelists all the",Who gave the apple to Mary? 
261,Fred,"Answer: __________________

Question: What did Cyril do after he left the house?",Who gave the apple to Mary? 
262,Mary,"Answer:

Available options:
[i] Guy
[ii] Cyril",Who gave the apple? 
263,apple,"Answer:

<choices>
[a]. a book
[b]. a",What did Mary give to Bill? 
264,apple,"Answer:

<context>
Mary gave the apple to Bill.
</context",What did Mary give to Bill? 
265,football,"Answer: [A]. a nativity scene

[Question] [Answer]",What did Fred give to Bill? 
266,Fred,Answer:,Who gave the football? 
267,Fred,Answer:,Who gave the football to Bill? 
268,Mary,Answer:,Who did Bill give the football to? 
269,Mary,Answer:,Who gave the football? 
270,Mary,"Answer:

<choices>
<a>A</a> Don Carlo;",Who received the apple? 
271,Mary,Answer:,Who gave the apple? 
272,apple,Answer:,What did Mary give to Jeff? 
273,Bill,"Answer:

<context>
<question>
<answer>
<context",Who gave the apple to Jeff? 
274,apple,Answer:,What did Jeff give to Fred? 
275,Mary,Answer:,Who received the football? 
276,Mary,Answer:,Who received the football? 
277,football,"Answer: [ocr?

Question: What did Mary give to Jeff?",What did Mary give to Jeff? 
278,Mary,"Answer: [TEXT NOT REPRODUCABLE]

Question: What did Jeff",Who did Jeff give the football to? 
279,Mary,"Answer: [A]. Fred.

Question: What was the name of the person",Who received the football? 
280,Fred,Answer: <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<,Who gave the apple? 
281,apple,"Answer: (A). Pop

Context: Mary moved to the garden. A discussion",What did Mary give to Fred? 
282,Fred,Answer:,Who gave the apple to Mary? 
283,Fred,Answer:,Who received the apple? 
284,apple,"Possible answers:
[i] a milk
[ii] a apple
[iii",What did Fred give to Mary? 
285,Fred,"Answer:

Available options:
(A). Cameron
(B). Fred",Who gave the apple? 
286,Fred,"Answer: [Possible answer: Moira]

Is the answer A or B?",Who gave the apple to Bill? 
287,Fred,"Answer: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",Who gave the apple to Bill? 
288,apple,"Answer: ""The apple""

Is the following statement correct?
""Fred gave",What did Fred give to Bill? 
289,Bill,"Answer: [Possible answer: John Curgenven]

Is the answer ""John",Who gave the apple to Mary? 
290,Mary,"Answer: [Hint: The answer is: Mary Mundy]

Is the",Who gave the milk to Bill? 
291,Bill,Answer:,Who gave the milk? 
292,Mary,"Answer:

Available options:
[i] Elaine Cavendish
[",Who gave the milk to Bill? 
293,Bill,Answer:,Who did Mary give the milk to? 
294,apple,Answer:,What did Jeff give to Fred? 
295,milk,Answer:,What did Mary give to Jeff? 
296,Mary,Answer:,Who gave the milk? 
297,milk,"Answer: [PossibleAnswers]

Available choices:
[1]. No",What did Mary give to Jeff? 
298,milk,Answer:,What did Mary give to Jeff? 
299,Bill,Answer:,Who gave the milk to Jeff? 
300,football,Answer:,What did Mary give to Fred? 
301,Fred,"Answer:

Available options:
[1]. Frankie Owen.
[2",Who did Mary give the football to? 
302,Mary,Answer:,Who gave the football to Fred? 
303,Mary,Answer: [Possible answers: a) Anna; b) Mary; c) Lucilla,Who did Fred give the apple to? 
304,Fred,Answer: [Possible answers: 1. Anna 2. Fred 3. Bill,Who gave the apple to Mary? 
305,Jeff,Answer:,Who gave the apple to Mary? 
306,Mary,Answer:,Who did Jeff give the apple to? 
307,milk,Answer:,What did Mary give to Fred? 
308,Fred,Answer:,Who did Mary give the milk to? 
309,Fred,"Answer:

Available options:
[-] Agricola Baudoin
[-",Who received the milk? 
310,Mary,"Answer: ""Arno, because they're Arno boats there.""

What is",Who gave the football to Bill? 
311,Bill,Answer:,Who gave the football? 
312,football,Answer:,What did Bill give to Mary? 
313,apple,"Answer:

<context>

<context>

<context>",What did Bill give to Mary? 
314,Bill,"Answer:

Available options:
[-] Mary
[-] Reuben
[-",Who did Jeff give the football to? 
315,milk,"Answer: milk

Question: What was the name of the girl who was in the",What did Jeff give to Bill? 
316,Bill,Answer:,Who received the milk? 
317,milk,,What did Jeff give to Bill? 
318,apple,"Answer: The apple

Question: What did Fred give to Mary?

Answer",What did Fred give to Mary? 
319,Fred,Answer:,Who did Mary give the apple to? 
320,Mary,Answer:,Who gave the apple? 
321,apple,"Answer: [A]. 18_s._

Is this a factual statement",What did Mary give to Bill? 
322,Mary,"Answer:

OPTIONS:
[A]. Letsea Moshesh
[",Who did Jeff give the football to? 
323,Mary,Answer:,Who received the football? 
324,Mary,Answer:,Who received the football? 
325,Bill,Answer:,Who gave the football to Mary? 
326,Bill,Answer:,Who gave the football? 
327,Jeff,"Answer:

OPT:
[i] Bill
[ii] Fred
[",Who received the apple? 
328,apple,"Answer: → the apple

Question: What is the context of the following passage?",What did Bill give to Jeff? 
329,apple,"Answer: The Boston Dip.

Question: What did Mary give to Bill?",What did Bill give to Jeff? 
330,apple,"Answer: The answer is:

A. A pair of gloves

B.",What did Fred give to Mary? 
331,apple,"Answer:

<context>

<example>
""Fred passed the apple",What did Fred give to Mary? 
332,Fred,Answer:,Who gave the apple? 
333,Bill,Answer:,Who received the apple? 
334,apple,"Answer: _The apple to Fred_.

Question: What was the name of the",What did Mary give to Bill? 
335,Mary,"Answer:

<context>

The answer to this question is:",Who gave the apple? 
336,apple,"Answer:

<br>

Explanation:",What did Mary give to Fred? 
337,apple,"Answer:

<context>
Fred moved to the bathroom.
</context>",What did Fred give to Mary? 
338,apple,Answer:,What did Fred give to Mary? 
339,Mary,Answer:,Who did Fred give the apple to? 
340,apple,"Answer: [A]. a shirt

Question: What did Wayland say to Ber",What did Fred give to Bill? 
341,Bill,Answer:,Who gave the apple to Fred? 
342,Bill,"Answer:

<context>

<context>

<context>",Who received the apple? 
343,apple,"Answer: The answer is:

A) milk
B) a blanket
C",What did Fred give to Bill? 
344,apple,Answer:,What did Fred give to Bill? 
345,milk,Answer:,What did Mary give to Jeff? 
346,Mary,"Answer: __________________________________________________________

[Illustration: ""PAGE 97.""",Who gave the milk to Jeff? 
347,Jeff,"OPTIONS:
[a]. Cyril.
[b]. Jeff.
[",Who gave the milk? 
348,Fred,"OPTIONS:
[A]. Guy
[B]. Anita
[C].",Who received the milk? 
349,Jeff,Answer:,Who gave the milk to Fred? 
350,Jeff,Answer:,Who gave the milk? 
351,Mary,"Answer:

Available options:
[i] Mary
[ii] Jeff",Who gave the milk to Bill? 
352,milk,Answer:,What did Bill give to Jeff? 
353,Bill,Answer:,Who received the milk? 
354,milk,,What did Jeff give to Bill? 
355,Bill,"Answer:

<context>

Answer: Cousin Cæsar",Who gave the milk? 
356,Bill,Answer:,Who gave the milk to Fred? 
357,Bill,Answer:,Who gave the milk to Fred? 
358,apple,,What did Jeff give to Fred? 
359,Fred,"Answer: [A]. Bill

Question: Who was the first person to be elected",Who did Jeff give the apple to? 
360,Mary,"OPTIONS:
[a]. Paul Shaw.
[b]. Mrs. Shaw.",Who received the apple? 
361,Bill,"Answer:

OPT:
[i] Bill
[ii] Pat
[",Who did Mary give the apple to? 
362,apple,"Answer:

<pre>
<code>
Mary gave the apple to Bill",What did Mary give to Bill? 
363,Mary,"Answer:

pick from the following options. -- Mary
 -- Bill
 -- Jeff",Who did Bill give the apple to? 
364,Bill,Answer:,Who received the apple? 
365,Jeff,Answer:,Who received the apple? 
366,Jeff,Answer:,Who gave the apple? 
367,Bill,Answer:,Who received the football? 
368,Bill,"Answer:

OPTIONS:
[A]. The American Minister.
[B",Who received the football? 
369,Bill,Answer:,Who did Mary give the football to? 
370,Fred,"Answer:

Available options:
[-] Thomas Paine
[-] Thomas Williams",Who did Mary give the football to? 
371,Mary,Answer:,Who gave the football to Fred? 
372,Fred,"Answer: [Illustration]

Who went to the bedroom?

Answer:",Who gave the football to Mary? 
373,Jeff,Answer:,Who did Mary give the football to? 
374,football,"OPTIONS:
[a]. a new bed.
[b]. a new pillow",What did Mary give to Jeff? 
375,Fred,Answer:,Who received the apple? 
376,Fred,"Answer:

Available options:
(1). Emil Grelieu.",Who gave the apple? 
377,Bill,"Answer:

Answer:

Question: Who is the person who is not listening",Who gave the apple? 
378,apple,"Answer: ""a apple""

Question: What did Fred give to Bill?",What did Fred give to Bill? 
379,Fred,Answer: [Choices: 1). Uncle Peter. 2). Aunt Margaret.,Who did Bill give the apple to? 
380,milk,"Answer:

OPT:
[i] a letter.
[ii] a",What did Mary give to Bill? 
381,Bill,"Answer:

Available options:
[i] Alfred
[ii] Aggie",Who gave the milk? 
382,milk,"Answer:

Available options:
(1). a baby
(2). a",What did Mary give to Fred? 
383,milk,"Answer: ""The milk to Mary.""

Question: What did Fred give to Mary",What did Fred give to Mary? 
384,milk,"Answer: <i>a small shawl and hat</i>

Question",What did Fred give to Mary? 
385,football,Answer:,What did Bill give to Mary? 
386,Mary,"Answer:

Available options:
[-] Mary
[-] Mary and Bill",Who did Bill give the football to? 
387,football,Answer:,What did Fred give to Mary? 
388,Fred,"Answer:

Explanation:",Who did Mary give the football to? 
389,Mary,"Answer: The writer of the letter.

Based on this paragraph, is the writer",Who gave the football? 
390,Fred,Answer:,Who gave the apple? 
391,apple,Answer:,What did Fred give to Jeff? 
