,target,output,question
37,milk,Answer:,What did Jeff give to Mary? 
38,milk,"Answer:

Explanation:",What did Jeff give to Mary? 
39,Fred,Answer:,Who gave the apple? 
40,Mary,Answer:,Who gave the milk? 
41,milk,"Answer: ""a plain dowdy""

Is this answer to the question is correct",What did Mary give to Fred? 
42,Jeff,"Answer:

Explanation:",Who gave the milk? 
43,Fred,"Answer:

Explanation:",Who received the milk? 
44,Mary,"Answer:

Explanation:",Who gave the milk? 
45,Bill,"Answer:

[A]. Mary went to the kitchen.
[B]. Mary",Who did Mary give the milk to? 
46,milk,Answer:,What did Mary give to Bill? 
47,Mary,"Answer:

Explanation:",Who gave the milk? 
48,Mary,Answer:,Who did Bill give the milk to? 
49,Bill,Answer:,Who gave the milk to Mary? 
50,Mary,Answer:,Who gave the apple to Fred? 
51,Fred,Answer:,Who gave the apple to Mary? 
52,apple,Answer:,What did Fred give to Mary? 
53,apple,Answer:,What did Mary give to Jeff? 
54,apple,"Answer: ""The apple to Mary.""

Is this answer to the question correct?",What did Mary give to Jeff? 
55,Fred,"Answer:
<i>Mary</i>

Explanation:
Mary received the",Who received the football? 
56,football,"Answer: ""apple""

Question: What did Fred give to Bill?",What did Bill give to Fred? 
57,Bill,Answer:,Who gave the apple? 
58,Bill,Answer:,Who did Mary give the apple to? 
59,Jeff,Answer:,Who did Bill give the apple to? 
60,Jeff,"Answer:

Explanation:",Who did Bill give the apple to? 
61,Bill,Answer:,Who gave the apple to Jeff? 
62,Jeff,"Answer:

Explanation:",Who gave the apple to Bill? 
63,Bill,Answer:,Who received the apple? 
64,Mary,"Answer:

Explanation:",Who gave the milk? 
65,Mary,Answer:,Who gave the apple to Bill? 
66,Bill,"Answer:

Explanation:",Who did Mary give the apple to? 
67,Mary,Answer:,Who did Bill give the apple to? 
68,apple,Answer:,What did Bill give to Mary? 
69,Mary,Answer:,Who did Bill give the apple to? 
70,apple,"Answer: The answer is:

A) apple
B) football
C)",What did Fred give to Jeff? 
71,Jeff,"Answer:

<choices>
<!-- Your answer goes here -->
</",Who gave the football? 
72,Jeff,"Answer:

OPT:
[i] Mary
[ii] Tom
[",Who gave the football? 
73,apple,Answer:,What did Fred give to Bill? 
74,apple,Answer:,What did Fred give to Bill? 
75,Fred,"Answer: __________________________________________________________

[Illustration]

[Illustration]",Who gave the football? 
76,Fred,"Answer:

<solution>
The answer is: Fred

</solution>",Who gave the football? 
77,Mary,"Answer:

<choices>
[a]. Fred
[b]. Mary",Who received the football? 
78,Mary,"Answer:
<solution>
The answer to this question is: Van Bibber",Who gave the football? 
79,football,Answer:,What did Mary give to Fred? 
80,milk,Answer:,What did Fred give to Jeff? 
81,milk,Answer:,What did Fred give to Jeff? 
82,Fred,Answer:,Who did Jeff give the milk to? 
83,milk,Answer:,What did Jeff give to Fred? 
84,Jeff,Answer:,Who gave the milk to Fred? 
85,Fred,"Answer:

Explanation:",Who did Mary give the apple to? 
86,Fred,Answer:,Who gave the apple to Mary? 
87,Mary,"Answer: Mary

Who gave the apple to Fred?

Answer: Mary",Who gave the apple? 
88,Jeff,"Answer:

Explanation:

<context>
(_By a Washed-",Who did Mary give the apple to? 
89,Jeff,Answer:,Who received the football? 
90,football,"Answer:

Explanation:",What did Mary give to Jeff? 
91,Mary,"Answer:
<option>Bill
</option>

<context>
""",Who received the football? 
92,Mary,"Answer: Jeff

Explanation:",Who gave the football? 
93,Jeff,"Answer:

Explanation:",Who did Mary give the football to? 
94,Bill,Answer:,Who did Fred give the apple to? 
95,Jeff,Answer:,Who did Mary give the apple to? 
96,Mary,Answer:,Who gave the apple to Jeff? 
97,apple,,What did Jeff give to Fred? 
98,Fred,"Answer:

<solution>
Jeff gave the apple to Mary.
</solution",Who did Jeff give the apple to? 
99,milk,"Answer: apple

Is the question answered correctly?

OPT:
- Yes",What did Bill give to Mary? 
100,Bill,Answer:,Who did Mary give the apple to? 
101,Bill,"Answer:

Explanation:",Who received the apple? 
102,Fred,"Answer:

[T] Mary

[E] Wayland

[",Who gave the apple? 
103,Bill,"Answer:

Explanation:",Who gave the apple? 
104,apple,"Answer: ""The apple""

What is a possible background for the context?",What did Mary give to Bill? 
105,Jeff,"Answer:
<solution>
Mary received the milk.
</solution>",Who received the milk? 
106,Mary,Answer:,Who gave the milk? 
107,Jeff,Answer:,Who did Mary give the milk to? 
108,football,Answer:,What did Bill give to Mary? 
109,Mary,"Answer:

Explanation:",Who gave the football? 
110,apple,Answer:,What did Jeff give to Mary? 
111,apple,Answer:,What did Jeff give to Mary? 
112,Mary,"Answer:

Explanation:",Who gave the apple? 
113,Mary,"Answer:
<solution>
Mary gave the apple to Jeff.
</solution>",Who gave the apple? 
114,Mary,"Answer:

Explanation:",Who received the apple? 
115,Bill,"Answer:

Explanation:",Who gave the milk? 
116,milk,"Answer:
Mary gave the milk to Bill.

Is this answer to the question",What did Mary give to Bill? 
117,Bill,Answer:,Who did Mary give the milk to? 
118,milk,,What did Bill give to Mary? 
119,Mary,"Answer:

Explanation:",Who did Bill give the milk to? 
120,milk,Answer:,What did Mary give to Bill? 
121,Mary,"Answer:

Explanation:

<context>
Bill journeyed to the bathroom",Who gave the milk? 
122,Mary,"Answer:

<context>

Fred journeyed to the bathroom. ""Not",Who gave the milk? 
123,Jeff,"Answer:

<context>
<context>
<context>
<context",Who did Bill give the football to? 
124,Bill,"Answer:

Explanation:",Who gave the football to Jeff? 
125,Jeff,Answer:,Who received the football? 
126,Jeff,Answer:,Who gave the football to Bill? 
127,football,Answer:,What did Jeff give to Bill? 
128,football,Answer:,What did Jeff give to Bill? 
129,apple,Answer:,What did Fred give to Mary? 
130,Bill,"Answer:
<solution>
Mary received the apple.
</solution>",Who received the apple? 
131,apple,"Answer: ""The apple to Bill.""

Question: What did McFarlane",What did Mary give to Bill? 
132,apple,Answer:,What did Mary give to Bill? 
133,apple,Answer:,What did Jeff give to Mary? 
134,Fred,"Answer:

Explanation:",Who gave the apple? 
135,football,Answer:,What did Fred give to Jeff? 
136,football,Answer:,What did Fred give to Jeff? 
137,Jeff,"Answer:

Explanation:",Who gave the football? 
138,Fred,Answer:,Who did Jeff give the football to? 
139,football,Answer:,What did Fred give to Mary? 
140,football,Answer:,What did Jeff give to Mary? 
141,Mary,"Answer:
<solution>
Mary
</solution>

Answer:
<",Who received the football? 
142,football,"Answer:

OPT:
[1]. The football.
[2]. The",What did Mary give to Jeff? 
143,Jeff,"Answer:

Explanation:",Who gave the football? 
144,Bill,"Answer:

Explanation:",Who received the apple? 
145,Fred,Answer:,Who received the apple? 
146,Fred,"Answer:

Explanation:

<context>
The servants, having noticed her",Who received the apple? 
147,Mary,"Answer:

Available options:
1). Fred
2). Mary
3).",Who did Bill give the football to? 
148,Bill,Answer:,Who gave the football to Mary? 
149,Fred,Answer:,Who received the football? 
150,Bill,"Answer:

Explanation:",Who received the apple? 
151,Jeff,"Answer:

Explanation:",Who gave the apple to Bill? 
152,Bill,"Answer:

Available options:
(1). Mary
(2). Bill",Who received the apple? 
153,Bill,"Answer:

Explanation:",Who gave the apple to Jeff? 
154,apple,"Answer: _The apple_

Question: What did Jeff give to Bill?",What did Bill give to Jeff? 
155,football,Answer:,What did Mary give to Bill? 
156,football,"Answer: The answer is: apple

<context>
The Boston is a dance",What did Mary give to Bill? 
157,Mary,"Answer:

Explanation:",Who did Bill give the football to? 
158,football,"Answer: Mary journeyed to the garden.

Is this answer to the question is",What did Bill give to Mary? 
159,Bill,"Answer:

Available options:
[A]. Mary
[B]. Bill",Who received the apple? 
160,Bill,"Answer:

Available options:
[i] Moira.
[ii]",Who did Fred give the apple to? 
161,apple,Answer:,What did Fred give to Bill? 
162,apple,"Answer: ""the apple to Bill""

What is a possible background for this story",What did Fred give to Bill? 
163,Fred,Answer:,Who gave the apple? 
164,Jeff,"Answer: Mary

Context:
<example>
Mary picked up the apple there",Who received the apple? 
165,Jeff,Answer:,Who received the apple? 
166,Jeff,Answer:,Who received the apple? 
167,Jeff,"Answer:
Mary moved to the garden.

[TEACHER] Which of",Who received the apple? 
168,apple,Answer:,What did Mary give to Jeff? 
169,Bill,Answer:,Who gave the milk to Fred? 
170,football,Answer:,What did Mary give to Bill? 
171,Bill,Answer:,Who did Mary give the football to? 
172,football,Answer:,What did Bill give to Mary? 
173,football,"Answer: ""The football""

Is this answer to the question correct?",What did Bill give to Mary? 
174,Mary,Answer:,Who did Bill give the football to? 
175,football,Answer:,What did Jeff give to Bill? 
176,football,Answer:,What did Bill give to Mary? 
177,Mary,"Answer:
<choices>
<!-- Your answer should go here -->
</",Who received the football? 
178,Bill,Answer:,Who gave the football? 
179,football,"Answer: ""Fred went to the bathroom.""

Is the answer correct?",What did Bill give to Fred? 
180,Fred,Answer:,Who gave the milk to Jeff? 
181,milk,Answer:,What did Jeff give to Mary? 
182,Mary,Answer:,Who received the milk? 
183,Mary,"Answer: Fred

[Illustration: _B]

[Footnote B",Who gave the milk? 
184,Fred,Answer:,Who received the milk? 
185,football,"Answer: The answer is: ""The milk""

Now, tell me what is",What did Mary give to Bill? 
186,football,"Answer: Footnote 1:

  _See Wallingford Land Records, vol.",What did Mary give to Bill? 
187,football,"Answer: [Choices]

[+] the football
[+] the",What did Mary give to Bill? 
188,Bill,Answer:,Who gave the football? 
189,football,Answer:,What did Bill give to Mary? 
190,Fred,"Answer:

pick from the following.
[A]. Mimi
[B",Who gave the football? 
191,Fred,"Answer:

Available options:
[i] Mary
[ii] Fred",Who gave the football to Jeff? 
192,football,Answer:,What did Fred give to Jeff? 
193,apple,"Answer: The answer is: apple

Based on the context, what did Mary give",What did Bill give to Fred? 
194,Bill,"Answer:
<img src=""https://i.stack.imgur.com/9",Who gave the apple to Fred? 
195,milk,"Answer: the milk

Question: What did Mary give to Bill?

Answer",What did Mary give to Bill? 
196,Mary,"Answer:

Available options:
[i] Mary
[ii] Fred",Who gave the milk? 
197,Bill,"Answer:

<choices>
<!-- TODO: Add choices here -->",Who gave the milk? 
198,milk,"Answer: ""The milk""

Question: What did Mary give to Bill?",What did Bill give to Mary? 
199,Mary,"Answer:

Explanation:",Who gave the milk? 
200,milk,Answer:,What did Jeff give to Bill? 
201,milk,Answer:,What did Jeff give to Bill? 
202,milk,"Answer:

OPTIONS:
[A]. The milk.
[B].",What did Jeff give to Bill? 
203,Mary,"Answer:

Explanation:",Who gave the football? 
204,Fred,"Answer:

Explanation:",Who did Mary give the football to? 
205,Fred,"Answer:
<context>
Mary got the football there.</context>",Who received the football? 
206,Fred,,Who did Mary give the football to? 
207,Jeff,,Who did Fred give the football to? 
208,Fred,Answer:,Who gave the football to Jeff? 
209,Jeff,"Answer:

Explanation:",Who gave the football to Fred? 
210,Fred,Answer:,Who gave the milk to Jeff? 
211,Fred,"Answer:
<solution>
Mary gave the apple to Fred.
</solution>",Who gave the milk? 
212,Jeff,"Answer: <i>Mary</i>

Question: What is the context of",Who gave the milk to Fred? 
213,Jeff,"Answer:
<solution>
Mary gave the milk to Fred.
</solution>",Who gave the milk to Fred? 
214,Fred,Answer:,Who gave the milk? 
215,Fred,"Answer:

Possible answers:
[i] Mary.
[ii] Fred",Who gave the apple to Mary? 
216,Mary,"Answer:

<choices>
<!-- Your answer goes here -->
</",Who received the apple? 
217,Bill,"Answer:

<choices>
<!-- Your answer should go here -->",Who received the apple? 
218,Mary,"Answer:

Explanation:",Who did Fred give the milk to? 
219,Mary,"Answer:

<choices>
<a id=""choice-1""></a",Who gave the apple? 
220,Bill,"Answer:

<choices>
<!-- Your answer goes here -->
</",Who gave the apple to Mary? 
221,Bill,Answer:,Who gave the apple to Mary? 
222,Mary,"Answer:

Explanation:",Who gave the apple to Bill? 
223,Bill,"Answer:

Explanation:",Who did Mary give the apple to? 
224,apple,Answer:,What did Bill give to Mary? 
225,football,Answer:,What did Jeff give to Fred? 
226,Jeff,Answer:,Who gave the football to Fred? 
227,football,Answer:,What did Jeff give to Fred? 
228,football,Answer:,What did Jeff give to Fred? 
229,football,"Answer:

Explanation:",What did Jeff give to Fred? 
230,apple,"Answer: ""He gave the apple to Bill.""

Is this a correct answer?",What did Fred give to Bill? 
231,Bill,"Answer:

Explanation:",Who did Fred give the apple to? 
232,Fred,Answer:,Who gave the apple to Bill? 
233,Fred,Answer:,Who gave the apple to Bill? 
234,Fred,Answer:,Who gave the apple? 
235,Bill,Answer:,Who gave the football to Mary? 
236,Bill,Answer:,Who gave the football? 
237,football,"Answer: Mary

Your answer:",What did Bill give to Mary? 
238,Bill,"Answer: __________________________________________________________

Based on the context, who gave the football to Mary",Who gave the football to Mary? 
239,Bill,Answer:,Who gave the football? 
240,Fred,"Answer: _______________________________________________________________

Based on the context, who gave the football to",Who gave the football to Bill? 
241,Fred,"Answer:

Explanation:",Who gave the football? 
242,Fred,"Answer:

<choices>
<i>A) Fred</i>",Who gave the football to Bill? 
243,Bill,"Answer:

Explanation:",Who gave the football to Fred? 
244,football,"Answer: Fred gave the football to Bill.

Is the answer correct?",What did Bill give to Fred? 
245,football,Answer:,What did Jeff give to Mary? 
246,Mary,"Answer:

<solution>
Bill
</solution>

<context>",Who gave the football? 
247,Mary,"Answer:

Explanation:",Who gave the football? 
248,Bill,Answer:,Who gave the apple? 
249,Mary,"Answer:

Explanation:",Who gave the apple to Bill? 
250,apple,Answer:,What did Mary give to Fred? 
251,Fred,"Answer:

Explanation:",Who received the apple? 
252,Mary,"Answer:

Available options:
[i] Fred
[ii] Mary",Who gave the apple? 
253,Jeff,Answer:,Who received the apple? 
254,apple,"Answer: Jeff went to the bathroom.

Question: What did Fred give to Jeff",What did Fred give to Jeff? 
255,Fred,"Answer:

<context>

The answer to this question is:",Who received the milk? 
256,Jeff,"Answer:

Explanation:",Who gave the milk to Fred? 
257,Jeff,Answer:,Who gave the milk? 
258,football,Answer:,What did Bill give to Mary? 
259,Mary,"Answer: Fred

<context>

<question>

<answer>",Who did Fred give the milk to? 
260,Jeff,Answer:,Who gave the apple to Mary? 
261,Fred,Answer:,Who gave the apple to Mary? 
262,Mary,Answer:,Who gave the apple? 
263,apple,Answer:,What did Mary give to Bill? 
264,apple,"Answer: The answer is: apple

Based on the context, what is the question",What did Mary give to Bill? 
265,football,Answer: The priest led him back to the nursery and left him with the nursery.,What did Fred give to Bill? 
266,Fred,Answer:,Who gave the football? 
267,Fred,"Answer:
<br>
<br>

Your answer:",Who gave the football to Bill? 
268,Mary,Answer:,Who did Bill give the football to? 
269,Mary,"Answer:

Explanation:",Who gave the football? 
270,Mary,"Answer:

<solution>

Answer: Mary

</solution>",Who received the apple? 
271,Mary,"Answer:
<i>Mary</i>

<context>
The answer",Who gave the apple? 
272,apple,Answer:,What did Mary give to Jeff? 
273,Bill,"Answer:

Explanation:",Who gave the apple to Jeff? 
274,apple,Answer:,What did Jeff give to Fred? 
275,Mary,"Answer: Mary

Is the following statement correct based on the context?

""",Who received the football? 
276,Mary,Answer:,Who received the football? 
277,football,Answer:,What did Mary give to Jeff? 
278,Mary,"Answer:

Explanation:",Who did Jeff give the football to? 
279,Mary,"Answer:

Explanation:",Who received the football? 
280,Fred,"Answer:

Available options:
[i] Mary
[ii] Bill",Who gave the apple? 
281,apple,Answer:,What did Mary give to Fred? 
282,Fred,Answer:,Who gave the apple to Mary? 
283,Fred,"Answer:
<img src=""https://i.stack.imgur.com/9",Who received the apple? 
284,apple,"Answer: ""The apple""

Question: What did Mary give to Fred?",What did Fred give to Mary? 
285,Fred,"Answer:

Explanation:",Who gave the apple? 
286,Fred,Answer:,Who gave the apple to Bill? 
287,Fred,Answer:,Who gave the apple to Bill? 
288,apple,"Answer: ""The Moghra flowers, the Moghra flowers,
So dear",What did Fred give to Bill? 
289,Bill,"Answer: __________________________________________________________

Question: What did Fred give to Mary?",Who gave the apple to Mary? 
290,Mary,Answer:,Who gave the milk to Bill? 
291,Bill,Answer:,Who gave the milk? 
292,Mary,"Answer:

Available options:
[1]. De Maistre.
[",Who gave the milk to Bill? 
293,Bill,"Answer:

Explanation:",Who did Mary give the milk to? 
294,apple,Answer:,What did Jeff give to Fred? 
295,milk,Answer:,What did Mary give to Jeff? 
296,Mary,"Answer:

Explanation:",Who gave the milk? 
297,milk,Answer:,What did Mary give to Jeff? 
298,milk,Answer:,What did Mary give to Jeff? 
299,Bill,Answer:,Who gave the milk to Jeff? 
300,football,Answer:,What did Mary give to Fred? 
301,Fred,Answer:,Who did Mary give the football to? 
302,Mary,Answer:,Who gave the football to Fred? 
303,Mary,"Answer:

Explanation:

<context>
<question>
Who did",Who did Fred give the apple to? 
304,Fred,"Answer:

<choices>
<i>A) Fred
<i>",Who gave the apple to Mary? 
305,Jeff,"Answer:

Explanation:",Who gave the apple to Mary? 
306,Mary,Answer:,Who did Jeff give the apple to? 
307,milk,Answer:,What did Mary give to Fred? 
308,Fred,"Answer:

Explanation:",Who did Mary give the milk to? 
309,Fred,Answer:,Who received the milk? 
310,Mary,"Answer:

<choices>
[i] Mary
[ii] Fred",Who gave the football to Bill? 
311,Bill,"Answer:

Explanation:",Who gave the football? 
312,football,Answer:,What did Bill give to Mary? 
313,apple,Answer:,What did Bill give to Mary? 
314,Bill,Answer:,Who did Jeff give the football to? 
315,milk,"Answer: _The milk_

Is this answer correct?

Yes",What did Jeff give to Bill? 
316,Bill,"Answer:

Explanation:",Who received the milk? 
317,milk,"Answer: [A]. milk

Question: What did Jeff grab the milk to?",What did Jeff give to Bill? 
318,apple,Answer:,What did Fred give to Mary? 
319,Fred,"Answer:

Explanation:",Who did Mary give the apple to? 
320,Mary,"Answer:

Explanation:",Who gave the apple? 
321,apple,"Answer: ""The apple there.""

Question: What did Mary give to Bill?",What did Mary give to Bill? 
322,Mary,"Answer:

Available options:
[i] Mary
[ii] Bill",Who did Jeff give the football to? 
323,Mary,"Answer:
<solution>
The answer is: Mary

Question: Who received",Who received the football? 
324,Mary,"Answer:

Explanation:",Who received the football? 
325,Bill,"Answer:

Explanation:",Who gave the football to Mary? 
326,Bill,"Answer: Mary

Is the answer ""Mary"" correct?

Your answer:",Who gave the football? 
327,Jeff,Answer:,Who received the apple? 
328,apple,,What did Bill give to Jeff? 
329,apple,,What did Bill give to Jeff? 
330,apple,Answer:,What did Fred give to Mary? 
331,apple,Answer:,What did Fred give to Mary? 
332,Fred,"Answer:

Explanation:",Who gave the apple? 
333,Bill,"Answer:

<choices>
[1]. Mary
[2]. Fred",Who received the apple? 
334,apple,Answer:,What did Mary give to Bill? 
335,Mary,Answer:,Who gave the apple? 
336,apple,Answer:,What did Mary give to Fred? 
337,apple,,What did Fred give to Mary? 
338,apple,Answer:,What did Fred give to Mary? 
339,Mary,"Answer:

Explanation:
Fred gave the apple to Mary.

Question:",Who did Fred give the apple to? 
340,apple,"Answer:

<solution>
Fred gave the apple to Bill.
</solution",What did Fred give to Bill? 
341,Bill,"Answer:

Explanation:",Who gave the apple to Fred? 
342,Bill,"Answer:
<context>
Freddy
</context>

Answer:",Who received the apple? 
343,apple,"Answer: ""I allowed you've never been in Mexico, sir.""

Is this",What did Fred give to Bill? 
344,apple,"Answer: apple

What is the context of the question?

<context>",What did Fred give to Bill? 
345,milk,"Answer: apple

What is the context of the question?

<context>",What did Mary give to Jeff? 
346,Mary,"Answer: Fred

Is the following statement correct based on the context?

""",Who gave the milk to Jeff? 
347,Jeff,,Who gave the milk? 
348,Fred,Answer:,Who received the milk? 
349,Jeff,"Answer:
<DW64>
Fred
</DW64>",Who gave the milk to Fred? 
350,Jeff,Answer:,Who gave the milk? 
351,Mary,"Answer:

<choices>
[i] Mary
[ii] Jeff",Who gave the milk to Bill? 
352,milk,Answer:,What did Bill give to Jeff? 
353,Bill,Answer:,Who received the milk? 
354,milk,Answer:,What did Jeff give to Bill? 
355,Bill,"Answer:

Explanation:",Who gave the milk? 
356,Bill,Answer:,Who gave the milk to Fred? 
357,Bill,"Answer:

<choices>
[A]. Fred
[B]. Bill",Who gave the milk to Fred? 
358,apple,Answer:,What did Jeff give to Fred? 
359,Fred,"Answer:

Available options:
[i] Fred
[ii] Mary",Who did Jeff give the apple to? 
360,Mary,Answer:,Who received the apple? 
361,Bill,Answer:,Who did Mary give the apple to? 
362,apple,,What did Mary give to Bill? 
363,Mary,Answer:,Who did Bill give the apple to? 
364,Bill,Answer:,Who received the apple? 
365,Jeff,Answer:,Who received the apple? 
366,Jeff,Answer:,Who gave the apple? 
367,Bill,Answer:,Who received the football? 
368,Bill,Answer:,Who received the football? 
369,Bill,"Answer:

Explanation:",Who did Mary give the football to? 
370,Fred,Answer:,Who did Mary give the football to? 
371,Mary,Answer:,Who gave the football to Fred? 
372,Fred,"Answer:

<choices>
[a]. Bill
[b]. Fred",Who gave the football to Mary? 
373,Jeff,Answer:,Who did Mary give the football to? 
374,football,"Answer: ""The Cosmopolitan hotel""

Question: What was the name of the",What did Mary give to Jeff? 
375,Fred,Answer:,Who received the apple? 
376,Fred,"Answer:

<solution>
Mary
</solution>

Your answer:",Who gave the apple? 
377,Bill,Answer:,Who gave the apple? 
378,apple,"Answer: ""The apple to Bill.""

SCENE--_A Hall looking",What did Fred give to Bill? 
379,Fred,Answer:,Who did Bill give the apple to? 
380,milk,,What did Mary give to Bill? 
381,Bill,"Answer:

<choices>
[A]. Mary
[B]. Jeff",Who gave the milk? 
382,milk,Answer:,What did Mary give to Fred? 
383,milk,"Answer: ""The milk to Mary.""

Question: What did Mary give to Fred",What did Fred give to Mary? 
384,milk,"Answer: <option> milk

Question: What did Fred give to Mary?",What did Fred give to Mary? 
385,football,"Answer: ""the football""

What is a possible background for this story?",What did Bill give to Mary? 
386,Mary,"Answer:

Explanation:",Who did Bill give the football to? 
387,football,Answer:,What did Fred give to Mary? 
388,Fred,"Answer:

Explanation:",Who did Mary give the football to? 
389,Mary,Answer:,Who gave the football? 
390,Fred,"Answer:

Explanation:",Who gave the apple? 
391,apple,"Answer:

Based on the context, what is Jeff's relationship with Fred?",What did Fred give to Jeff? 
392,Fred,"Answer:

Explanation:",Who received the apple? 
393,Fred,"Answer:

Explanation:",Who received the apple? 
394,Jeff,"Answer:

OPT:
[i] Bill.
[ii] Croyd",Who gave the apple to Fred? 
395,Mary,"Answer:
<i>Mary gave the apple to Bill.</i>",Who gave the apple? 
396,Bill,"Answer:

Explanation:",Who did Mary give the apple to? 
397,Fred,"Answer:

Explanation:",Who gave the apple to Bill? 
398,Fred,"Answer:

Explanation:",Who did Bill give the apple to? 
399,Fred,Answer:,Who received the apple? 
400,Mary,"Answer:
<solution>
Mary gave the football to Fred.
</solution>",Who gave the football to Fred? 
401,Fred,Answer:,Who did Mary give the football to? 
402,Fred,"Answer:

Explanation:",Who did Mary give the football to? 
403,Fred,Answer:,Who gave the apple to Jeff? 
404,apple,Answer:,What did Fred give to Jeff? 
405,apple,Answer:,What did Fred give to Bill? 
406,Fred,"Answer:
<solution>Mary went to the bathroom.</solution>

<",Who gave the apple? 
407,Fred,"Answer:
<solution>
Mary went to the bedroom.
</solution>",Who received the apple? 
408,Fred,"Answer:

Explanation:",Who gave the apple to Jeff? 
409,apple,"Answer:

<solution>
Fred gave the apple to Jeff.
</solution",What did Fred give to Jeff? 
410,milk,"Answer: ""The football there.""

Is this answer to the question correct?",What did Bill give to Jeff? 
411,Jeff,Answer:,Who gave the milk to Bill? 
412,milk,"Answer:
<choices>
<i>Mary picked up the apple there.</",What did Jeff give to Bill? 
413,milk,"Answer: ""The young feller's wife.""

Is this answer to the question",What did Jeff give to Bill? 
414,Jeff,Answer:,Who gave the milk to Mary? 
415,milk,"Answer: The answer is:

Explanation:",What did Fred give to Jeff? 
416,milk,"Answer: ""The milk""

Question: What did Fred give to Jeff?",What did Jeff give to Fred? 
417,Fred,"Answer:

Available options:
[i] Mary
[ii] Fred",Who received the milk? 
418,Jeff,Answer:,Who did Fred give the milk to? 
419,Jeff,Answer:,Who gave the milk to Fred? 
420,Fred,"Answer:

<context>

<example>

<example>",Who gave the football? 
421,Fred,Answer:,Who received the football? 
422,football,Answer:,What did Mary give to Fred? 
423,football,Answer:,What did Mary give to Fred? 
424,Fred,Answer:,Who gave the football to Mary? 
425,apple,Answer:,What did Fred give to Bill? 
426,Fred,Answer:,Who received the apple? 
427,apple,"Answer:

<solution>
Fred gave the apple to Mary.
</solution",What did Fred give to Mary? 
428,Fred,"Answer:
<option>Fred</option>

Question: Who gave the apple",Who received the apple? 
429,Mary,"Answer:

Explanation:",Who gave the apple? 
430,Jeff,"Answer:

Available options:
[i] Aggie
[ii] Alfred",Who did Fred give the apple to? 
431,apple,Answer:,What did Fred give to Jeff? 
432,Fred,"Answer:

Explanation:",Who gave the apple to Jeff? 
433,Jeff,"Answer:
<img src=""https://i.stack.imgur.com/9",Who received the apple? 
434,Mary,"Answer:

Explanation:

Based on the context, the person who received the",Who received the football? 
435,apple,Answer:,What did Bill give to Mary? 
436,Mary,"Answer:

Explanation:",Who did Bill give the apple to? 
437,Fred,"Answer:

<solution>
Mary gave the apple to Fred.
</solution",Who gave the apple? 
438,Fred,"Answer:

Explanation:",Who received the apple? 
439,Mary,"Answer:

Explanation:",Who gave the apple to Fred? 
440,apple,,What did Mary give to Bill? 
441,Mary,Answer:,Who did Bill give the apple to? 
442,apple,,What did Bill give to Mary? 
443,Mary,Answer:,Who gave the apple? 
444,Mary,Answer:,Who gave the apple? 
445,apple,Answer:,What did Mary give to Fred? 
446,Fred,Answer:,Who did Mary give the apple to? 
447,milk,"Answer: ""apple""

What is the context of this question?",What did Mary give to Bill? 
448,Bill,"Answer:

Explanation:",Who received the milk? 
