,target,output,question
120,bedroom,Answer:,What is the bathroom north of?
121,kitchen,Answer:,What is the hallway north of?
122,office,"Answer:

Available options:
[-] The garden
[-] The bathroom",What is east of the bathroom?
123,bathroom,"Answer:
<choices> <a id=""choice-1""></a>",What is north of the hallway?
124,bathroom,Answer:,What is the bedroom north of?
125,kitchen,"Answer:

Available options:
[i] <DW72>",What is west of the garden?
126,bathroom,Answer:,What is north of the kitchen?
127,hallway,Answer:,What is the bedroom east of?
128,garden,"Answer:

Available options:
[1]. North of the kitchen.
[",What is the bedroom south of?
129,hallway,"Answer:

<context>
<example>
The hallway is south of",What is east of the bathroom?
130,garden,"Answer: The bedroom east of the bedroom is the bed of the house.

Question",What is the bedroom east of?
131,kitchen,"Answer: bathroom

Question: What is the best way to treat timid horses?",What is south of the bathroom?
132,kitchen,Answer:,What is east of the garden?
133,bathroom,Answer:,What is the hallway east of?
134,office,Answer:,What is the hallway east of?
135,kitchen,,What is the garden east of?
136,bathroom,Answer:,What is the bedroom south of?
137,hallway,Answer:,What is the garden east of?
138,kitchen,"Answer:

Available options:
[-] The kitchen.
[-] The garden",What is south of the hallway?
139,hallway,"OPTIONS:
[A]. Minster
[B]. Amalgamated Pig",What is west of the kitchen?
140,kitchen,"Answer:

<context>

The answer is:",What is north of the garden?
141,office,Answer:,What is the kitchen west of?
142,bathroom,Answer:,What is the kitchen north of?
143,bathroom,Answer:,What is east of the kitchen?
144,bathroom,"Answer:

OPTIONS:
- Greenock
- Green
- Clyde",What is east of the garden?
145,kitchen,"Answer:

OPT:
[A]. Station
[B]. Office
[",What is the office south of?
146,hallway,"Answer:

<context>

The kitchen is north of the bakery.",What is the kitchen north of?
147,hallway,"Answer:

<context>

The answer to the above question is:",What is the bedroom west of?
148,bathroom,"Answer:

OPT:
[A]. Lavenue's
[B].",What is the office west of?
149,hallway,"Answer:

Available options:
[i] North Side
[ii] North",What is the office south of?
150,bathroom,"Answer:

Available options:
a). bathroom
b). kitchen
c).",What is north of the hallway?
151,garden,"Answer:

<context>

<context>

<context>",What is the bathroom east of?
152,kitchen,Answer:,What is the bathroom east of?
153,hallway,Answer:,What is south of the kitchen?
154,hallway,Answer:,What is south of the office?
155,garden,Answer:,What is the bedroom west of?
156,office,"Answer:

Available options:
[i] The cabin.
[ii]",What is south of the bedroom?
157,bathroom,Answer:,What is north of the garden?
158,garden,"Answer:

<context>
<context>
<context>
<context",What is the bedroom east of?
159,bedroom,Answer:,What is south of the kitchen?
160,hallway,,What is the office south of?
161,bathroom,,What is north of the garden?
162,hallway,"Answer: The garden is west of the bathroom.

<context>
<question",What is east of the bathroom?
163,hallway,"Possible answers:
[A]. church
[B]. school
[C]. house",What is the office east of?
164,bathroom,"Answer:

OPTIONS:
- Conciergerie
- Concierg",What is the office west of?
165,kitchen,Answer:,What is west of the bedroom?
166,office,Answer:,What is north of the hallway?
167,garden,Answer:,What is the office north of?
168,kitchen,Answer:,What is west of the hallway?
169,bedroom,"Answer:
<context>
<context.section>
    <context.section.",What is the garden south of?
170,hallway,"Possible answers:
[i] The White Springs Hotel
[ii] The Park and Ell",What is the bedroom north of?
171,bathroom,"Answer:

Available options:
[i] The White Springs Hotel
[ii",What is the hallway west of?
172,kitchen,Answer:,What is north of the garden?
173,hallway,"Answer:

<a href=""https://en.wikipedia.org/wiki/",What is the bathroom north of?
174,bathroom,Answer:,What is south of the office?
175,office,Answer:,What is east of the bathroom?
176,hallway,,What is the bedroom west of?
177,hallway,Answer:,What is the office south of?
178,kitchen,Answer:,What is south of the office?
179,bathroom,"Answer:

<context>

<context>

<context>",What is the garden south of?
180,hallway,Answer:,What is the bedroom north of?
181,bathroom,,What is east of the hallway?
182,bedroom,Answer:,What is the hallway west of?
183,bathroom,"Answer:

<context>
The garden is south of the garden.
</",What is south of the garden?
184,bedroom,Answer:,What is the office west of?
185,bathroom,"Answer:

OPTIONS:
- bathroom
- kitchen
- west of the",What is west of the bedroom?
186,garden,Answer:,What is the office west of?
187,garden,Answer:,What is south of the bedroom?
188,kitchen,"Answer:

OPT:
- kitchen
- St Hilaire
- St",What is south of the office?
189,hallway,"Answer:

A) The river of the Richelieu
B) The river",What is east of the bathroom?
190,bathroom,Answer:,What is the kitchen east of?
191,bathroom,"Answer:

Available options:
[1]. Teutonic race;
[",What is the office east of?
192,bedroom,"Answer:

<context>

<context>

<context>",What is the office south of?
193,office,"Answer:

Available options:
[i] North of
[ii] South",What is the kitchen south of?
194,bedroom,"Possible answers:
[i] The church
[ii] The river
[iii",What is east of the garden?
195,office,"Answer:

Available options:
(1). The bathroom.
(2).",What is east of the bathroom?
196,kitchen,"Answer:

OPT:
[i] The garden
[ii] The lake",What is north of the hallway?
197,office,Answer:,What is the kitchen south of?
198,garden,Answer:,What is south of the hallway?
199,kitchen,Answer:,What is the bathroom south of?
200,bedroom,"Answer:

<context>
<context>
<context>
<context",What is the hallway south of?
201,hallway,"Answer:

Available options:
[i] East of the garden.
[",What is east of the garden?
202,office,"Answer:

Available options:
[A]. Hyde Park
[B]. North",What is the bathroom north of?
203,kitchen,"Answer:

<choices>
[a]. kitchen
[b]. basement",What is west of the hallway?
204,office,"Answer:

<choices>
<i>The library</i>,
<",What is the bathroom east of?
205,garden,Answer:,What is the bedroom east of?
206,garden,"Answer:

<context>

<question>

<answer>",What is the office north of?
207,garden,Answer:,What is the office north of?
208,garden,Answer:,What is south of the office?
209,bathroom,,What is south of the kitchen?
210,office,Answer:,What is south of the bedroom?
211,kitchen,Answer:,What is the office east of?
212,office,"What is the name of the poison that is in
tobacco? What is the name of",What is west of the bedroom?
213,hallway,"Answer: The bedroom is south of the kitchen.

Question: What is the kitchen",What is the bedroom south of?
214,hallway,"Answer:

Question: What is the name of the man who brought the box of",What is the kitchen south of?
215,bedroom,"Answer:

[Illustration: _The House of Lords._]

[",What is west of the hallway?
216,bedroom,Answer:,What is west of the office?
217,hallway,"Available options:
[A]. The hallway.
[B]. The kitchen.",What is east of the bathroom?
218,office,"Possible answers:
[A]. North
[B]. East
[C]. South",What is the garden south of?
219,hallway,"Answer:

<context>
<context>
<context>
<context",What is east of the office?
220,office,"Answer:

<context>

<context>

<context>",What is south of the bedroom?
221,kitchen,Answer:,What is west of the bedroom?
222,kitchen,Answer:,What is west of the garden?
223,bedroom,Answer:,What is the bathroom west of?
224,kitchen,Answer:,What is the office west of?
225,hallway,"Answer:

Available options:
[1]. East of the house.
[",What is the garden east of?
226,hallway,Answer:,What is north of the kitchen?
227,kitchen,"Answer:

Available options:
1). south of the kitchen.
2).",What is the garden north of?
228,hallway,"Answer:

Available options:
(A). west of the garden.
(",What is the garden north of?
229,kitchen,Answer:,What is west of the bedroom?
230,garden,Answer:,What is north of the hallway?
231,garden,"Answer:

<context>
<context.section>
<context.section.",What is the hallway west of?
232,hallway,Answer:,What is the bathroom east of?
233,bedroom,"Answer:

<context>

<context>

<context>",What is the kitchen south of?
234,bathroom,"Answer: The bathroom

Question: What is the name of the book that contains the",What is the office west of?
235,kitchen,"Answer: The bedroom is west of the bathroom.

Question: What is the subject",What is east of the bedroom?
236,office,"Answer:
The answer is:",What is east of the bedroom?
237,bathroom,"Answer:

<context>

<context>

<context>",What is east of the kitchen?
238,bedroom,"Answer:

Available options:
(A). bedroom
(B). bathroom",What is west of the kitchen?
239,office,Answer:,What is the kitchen north of?
240,garden,"Answer: The answer is:

[Illustration: THE FIRING AT RES",What is north of the bedroom?
241,bathroom,Answer:,What is east of the kitchen?
242,office,Answer:,What is north of the garden?
243,bedroom,"OPTIONS:
[A]. The bedroom
[B]. The kitchen
[C].",What is the hallway south of?
244,office,Answer:,What is the kitchen west of?
245,garden,"Answer:

<context>
The answer is:

A) The garden",What is south of the bedroom?
246,garden,Answer:,What is west of the office?
247,kitchen,Answer:,What is the garden north of?
248,office,"Answer:

<context>

<context>

<context>",What is west of the kitchen?
249,bedroom,"Answer:
<a href=""https://en.wikipedia.org/wiki/Hallway",What is the hallway west of?
250,office,Answer:,What is south of the bathroom?
251,kitchen,"Answer:

Available options:
[i] The kitchen
[ii] The",What is west of the bedroom?
252,office,"Answer:

<context>
<question>
<answer>
<context",What is the hallway north of?
253,bedroom,,What is east of the hallway?
254,office,"Answer:
<context>
The bathroom is south of the bathroom.
</context>",What is south of the bathroom?
255,hallway,"Answer:

<context>

<context>

<context>",What is the bedroom north of?
256,bathroom,"Answer:

<context>
<context>
<context>
<context>",What is the garden east of?
257,kitchen,"Answer:

<a href=""https://en.wikipedia.org/wiki/",What is the bathroom north of?
258,kitchen,Answer:,What is west of the bedroom?
259,garden,"Answer:

<context>
The hallway is west of the office.",What is the hallway east of?
260,kitchen,"<context>
The answer is:
<a href=""/books/100",What is south of the garden?
261,hallway,"<a id=""context""></a>
<h3 id=""context"">Context</",What is the bedroom east of?
262,garden,Answer:,What is west of the office?
263,office,"Answer:

<context>

<context>

<context>",What is north of the kitchen?
264,garden,Answer:,What is the office north of?
265,kitchen,Answer:,What is north of the office?
266,garden,Answer:,What is south of the bedroom?
267,hallway,Answer:,What is the garden north of?
268,garden,Answer:,What is the bedroom east of?
269,bedroom,Answer:,What is west of the hallway?
270,bathroom,Answer:,What is east of the hallway?
271,kitchen,"Answer:

<context>

<context>

<context>",What is the bedroom south of?
272,hallway,Answer:,What is east of the garden?
273,kitchen,"Answer:
<context>
<context>
<context>
<context>",What is the hallway south of?
274,office,Answer:,What is the bathroom east of?
275,bedroom,"Answer:

<context>
<context.section>
<context.paragraph",What is the garden south of?
276,bathroom,Answer:,What is the kitchen west of?
277,bathroom,Answer:,What is east of the garden?
278,bedroom,Answer:,What is south of the bathroom?
279,office,,What is the bedroom west of?
280,hallway,Answer:,What is north of the garden?
281,hallway,Answer:,What is west of the office?
282,hallway,"Answer:

Available options:
(A). bathroom
(B). hallway",What is east of the bathroom?
283,kitchen,"Answer:

Available options:
[i] the kitchen
[ii] the",What is west of the bedroom?
284,garden,Answer:,What is north of the office?
285,garden,"Answer:

<context>
<question>
<answer>
<context",What is the hallway south of?
286,hallway,"Answer: The garden is west of the bedroom.

Question: What is the name",What is the garden east of?
287,bathroom,"Answer:

<context>

<context>

<context>",What is east of the bedroom?
288,garden,Answer:,What is east of the office?
289,office,Answer:,What is the garden west of?
290,garden,Answer:,What is east of the bathroom?
291,garden,,What is the bedroom west of?
292,garden,Answer:,What is west of the kitchen?
293,office,Answer:,What is west of the bathroom?
294,bathroom,"Answer: The bathroom.

Question: What is north of the bathroom?",What is south of the bedroom?
295,bathroom,"Answer:

<context>
<question>
<answer>
<context",What is south of the bedroom?
296,bathroom,"Answer:

Available options:
[i] north of
[ii] east",What is the kitchen south of?
297,office,"Answer:

Available options:
[i] East of the kitchen.
[",What is east of the kitchen?
298,hallway,"Answer:

Available options:
[i] The kitchen
[ii] The",What is north of the kitchen?
299,kitchen,Answer:,What is the bathroom east of?
300,hallway,Answer:,What is west of the bathroom?
301,office,"Answer:

Available options:
(i). The garden.
(ii).",What is south of the hallway?
302,bathroom,"Answer:

[A]. The Badshahibagh
[B]. The",What is the hallway west of?
303,bedroom,"Answer:

<a href=""https://en.wikipedia.org/wiki/",What is east of the bathroom?
304,garden,"Answer:

Available options:
[1]. St. Michael's Church
[",What is the office south of?
305,bedroom,Answer:,What is east of the office?
306,bedroom,Answer:,What is north of the hallway?
307,garden,"Answer:
Available options:
[1]. St. Paul
[2]. Franklin and",What is the office east of?
308,kitchen,Answer:,What is the hallway west of?
309,garden,Answer:,What is west of the bathroom?
310,garden,Answer:,What is the kitchen west of?
311,bedroom,"Answer:

Available options:
[i] Office of the President
[ii",What is the office west of?
312,bathroom,"Answer:

<br>
<br>

pick from the following.",What is east of the garden?
313,bathroom,"Possible answers:
[A]. The garden.
[B]. The woods.
[",What is east of the kitchen?
314,kitchen,Answer:,What is the garden north of?
315,kitchen,Answer:,What is west of the hallway?
316,office,Answer:,What is east of the garden?
317,office,Answer:,What is the hallway west of?
318,bedroom,"Answer:

Available options:
[-] The Ohio river
[-] The Kentucky",What is east of the garden?
319,hallway,"Answer:

Available options:
[i] Straight street
[ii] No",What is the garden east of?
320,bedroom,Answer:,What is the office west of?
321,hallway,Answer:,What is the bathroom west of?
322,bathroom,Answer:,What is the bedroom north of?
323,garden,Answer:,What is the bedroom east of?
324,bathroom,"Answer:

Available options:
(1). east of the bathroom.
(",What is the garden west of?
325,hallway,"Answer:

<context>
<context>
<context>
<context",What is south of the garden?
326,hallway,,What is south of the office?
327,kitchen,Answer:,What is the garden east of?
328,bathroom,Answer:,What is the garden west of?
329,office,Answer:,What is the bathroom west of?
330,hallway,Answer:,What is west of the garden?
331,bathroom,"Answer:

OPTIONS:
- bathroom
- kitchen
- bedroom
-",What is south of the hallway?
332,hallway,Answer:,What is the bedroom east of?
333,kitchen,Answer:,What is the bedroom south of?
334,kitchen,Answer:,What is the garden south of?
335,bathroom,Answer:,What is west of the office?
336,garden,"Answer:

<a href=""https://en.wikipedia.org/wiki/",What is south of the bathroom?
337,bathroom,"Answer:

<context>

The answer to the question is: west of",What is west of the garden?
338,bathroom,"Answer:
<context>

<context>
<context>
<context>",What is north of the office?
339,garden,Answer:,What is east of the office?
340,bathroom,"<a id=""context""></a>
<a id=""context""></a>",What is west of the kitchen?
341,office,"<a href=""/books/c/c1/c1-1695",What is the garden south of?
342,hallway,Answer:,What is west of the bedroom?
343,bedroom,,What is south of the hallway?
344,garden,"Answer:

<context>
<context>
<context>
<context",What is the hallway east of?
345,hallway,Answer:,What is north of the kitchen?
346,garden,Answer:,What is west of the office?
347,bathroom,Answer:,What is the office west of?
348,bathroom,Answer:,What is the garden north of?
349,garden,Answer:,What is the office south of?
350,garden,"Answer:

<context>
<context.section>
    <context.section",What is the hallway north of?
351,hallway,Answer:,What is the kitchen west of?
352,bathroom,Answer:,What is north of the hallway?
353,bedroom,"Answer:

<context>

<context>

<context>",What is the kitchen north of?
354,bathroom,"Answer:

OPTIONS:
[1]. The kitchen of the Pantheon.",What is the kitchen south of?
355,bedroom,"Answer:

OPT:
[i] The building where the office is located.",What is north of the office?
356,hallway,Answer:,What is east of the bathroom?
357,kitchen,Answer:,What is south of the hallway?
358,hallway,Answer:,What is west of the office?
359,bedroom,"Answer:
<a href=""https://en.wikipedia.org/wiki/Cawn",What is the office north of?
360,kitchen,Answer:,What is north of the garden?
361,hallway,"Answer:

OPTIONS:
[A]. North of.
[B].",What is the garden east of?
362,bathroom,"Answer:

OPTIONS:
[a]. west of the hallway.
[",What is the kitchen west of?
363,garden,"Answer:

Available options:
[1]. The kitchen
[2]. The hall",What is the hallway east of?
364,bedroom,Answer:,What is south of the office?
365,bathroom,Answer:,What is the office west of?
366,hallway,Answer:,What is east of the bedroom?
367,garden,"OPTIONS:
[1]. No
[2]. No
[3]. No",What is west of the bedroom?
368,kitchen,Answer:,What is the bathroom west of?
369,bathroom,"Answer:

<a href=""https://en.wikipedia.org/wiki/",What is north of the bedroom?
370,bathroom,"Answer:

Available options:
[i] north of the kitchen
[ii",What is the garden south of?
371,bathroom,"Answer:

<choices>
<a id=""choice-1""></a",What is the hallway west of?
372,office,"Answer:

OPT:
[i] Storm King
[ii] Break Neck",What is the hallway east of?
373,office,"Possible answers:
[A]. The garden.
[B]. The house.
[",What is east of the kitchen?
374,bathroom,Answer:,What is north of the kitchen?
375,office,"Answer:

OPT:
[i] bathroom
[ii] kitchen
[",What is west of the bathroom?
376,kitchen,Answer:,What is the office west of?
377,garden,Answer:,What is south of the bedroom?
378,garden,Answer:,What is north of the kitchen?
379,office,,What is the bedroom south of?
380,kitchen,Answer:,What is the office north of?
381,hallway,,What is the bedroom west of?
382,bathroom,Answer:,What is west of the office?
383,bedroom,Answer:,What is the garden south of?
384,office,Answer:,What is north of the bathroom?
385,bedroom,"Answer: The bedroom

Question: What is the instrument called which is sculptured on",What is east of the garden?
386,bathroom,"Answer:

<context>

The kitchen east of the kitchen is the kitchen",What is the kitchen east of?
387,bedroom,"Answer:

Available options:
[1]. North
[2]. South",What is the garden south of?
388,bedroom,"Answer:
<context>
<context>
<context>
<context>",What is the office south of?
389,hallway,"Answer:

<context>
The Cliffords lived in the farmhouse.",What is south of the bedroom?
390,kitchen,Answer:,What is the hallway north of?
391,bathroom,Answer:,What is north of the garden?
392,kitchen,Answer:,What is west of the garden?
393,garden,"Answer:

Available options:
(A). north
(B). east",What is south of the hallway?
394,bedroom,"Possible answers:
[i] 19th century
[ii] 19",What is the office east of?
395,bathroom,"Answer:

OPTIONS:
- creek
- verandah
- garden",What is the garden south of?
396,bedroom,"Answer:

OPT:
[A]. Station
[B]. Office
[",What is the office west of?
397,bedroom,Answer:,What is west of the bathroom?
398,kitchen,Answer:,What is west of the office?
399,hallway,Answer:,What is north of the garden?
400,office,Answer:,What is south of the bathroom?
401,garden,"Answer:

<context>

A:",What is west of the office?
402,hallway,"Answer:

Available options:
[i] Northamptonshire
[",What is the bedroom east of?
403,bathroom,"Answer:

Available options:
[1]. The House of Lords.
[",What is the office west of?
404,bedroom,"Answer:

OPTIONS:
[-] The barn.
[-] The house",What is north of the garden?
405,hallway,"Answer:

OPT:
[i] north of the bedroom.
[ii",What is the bedroom north of?
406,bathroom,Answer:,What is west of the hallway?
407,bedroom,Answer:,What is the bathroom east of?
408,bedroom,Answer:,What is the office east of?
409,garden,"Answer:

<context>
The garden is south of the bathroom.
</",What is south of the bathroom?
410,bathroom,"Answer:

<context>

<context>

<context>",What is north of the office?
411,hallway,"Possible answers:
[i] garden
[ii] house
[iii] Secund",What is north of the kitchen?
412,office,Answer:,What is the bathroom south of?
413,bathroom,"Answer:

Available options:
(A). kitchen
(B). bedroom",What is the bedroom north of?
414,kitchen,"Answer:
<a href=""https://en.wikipedia.org/wiki/B",What is the bathroom west of?
415,garden,"Answer:

Available options:
(1). The cathedral.
(2).",What is the hallway north of?
416,hallway,Answer:,What is south of the bathroom?
417,bathroom,Answer:,What is the hallway north of?
418,hallway,Answer:,What is the office south of?
419,office,"Answer:

<context>

<context>

<context>",What is the hallway east of?
420,kitchen,"Answer:

Available options:
[i] The kitchen.
[ii]",What is east of the bathroom?
421,hallway,"Answer:

Available options:
[i] north of the hallway.",What is north of the office?
422,kitchen,Answer:,What is the bedroom west of?
423,office,"Answer:
A. The garden
B. The shed
C. The manger",What is the garden west of?
424,garden,Answer:,What is the kitchen east of?
425,office,"Answer:

<context>
<question>
<answer>
<context",What is the bedroom south of?
426,bathroom,"Answer:

<context>

<context>

<context>",What is the hallway south of?
427,office,Answer:,What is north of the bathroom?
428,hallway,"Answer:

<list>
<item>
<description>The garden north",What is the garden north of?
429,bedroom,Answer:,What is the kitchen east of?
430,kitchen,"Answer:

Explanation:",What is east of the bedroom?
431,bedroom,,What is south of the bathroom?
432,kitchen,,What is the hallway south of?
433,kitchen,"Answer: The answer is:

A. The house

B. The kitchen",What is west of the office?
434,garden,Answer:,What is north of the kitchen?
435,bathroom,"Answer:

The bedroom south of is the bedroom that is south of the bedroom.",What is the bedroom south of?
436,garden,"Answer: bedroom

Question: What is the kitchen south of?
Answer: bedroom",What is west of the kitchen?
437,bathroom,Answer:,What is the bedroom east of?
438,bedroom,Answer:,What is the bathroom west of?
439,garden,Answer:,What is the office south of?
440,bathroom,"Answer:

Available options:
[A]. The house of the Burgomaster",What is the kitchen east of?
441,kitchen,"Answer:

Available options:
1). Avon creek
2). New York",What is the hallway east of?
442,bedroom,"Possible options:
[1]. Avon
[2]. Capitol
[3]. Express",What is south of the office?
443,bedroom,Answer:,What is the garden south of?
444,bathroom,"Possible answers:
[A]. The Lizard.
[B]. The Lizard",What is south of the office?
445,bedroom,Answer:,What is east of the bathroom?
446,office,"Answer:

Available options:
[i] West of the kitchen.
[",What is the kitchen east of?
447,bathroom,Answer:,What is the kitchen south of?
448,garden,"OPTIONS:
[1]. The river.
[2]. The mountains.",What is west of the hallway?
449,garden,"Answer:

Available options:
(i). north of the bathroom.
(",What is the bathroom south of?
450,hallway,"Answer:

<a href=""https://en.wikipedia.org/wiki/",What is north of the office?
451,hallway,Answer:,What is south of the bathroom?
452,office,"Answer: _The garden_

Question: What is the name of the person who",What is south of the bedroom?
453,garden,"Answer:

<context>

<context>

<context>",What is east of the hallway?
454,bedroom,Answer:,What is the office south of?
455,kitchen,Answer:,What is west of the hallway?
456,kitchen,"Answer:

OPTIONS:
- kitchen
- garden
- barn
-",What is south of the garden?
457,bedroom,"Possible answers:
[i] The garden.
[ii] The street.",What is east of the hallway?
458,bedroom,Answer:,What is south of the kitchen?
459,kitchen,Answer:,What is the hallway west of?
460,bedroom,Answer:,What is west of the hallway?
461,kitchen,Answer:,What is the garden west of?
462,hallway,Answer:,What is east of the bathroom?
463,office,"Answer: The orchard

Question: What is the name of the parrot?",What is west of the garden?
464,garden,"Answer:

<context>
<example>
<p>The <D",What is west of the bathroom?
465,office,"Answer:

<context>

The garden north of is the garden of the",What is the garden north of?
466,garden,Answer:,What is west of the office?
467,office,"Answer:
<context>

<context>
<context>
<context",What is the bedroom east of?
468,kitchen,,What is south of the bedroom?
469,hallway,Answer:,What is the bathroom north of?
470,bedroom,Answer:,What is west of the kitchen?
471,office,Answer:,What is west of the garden?
