,target,output,question
78,Mary,Answer:,Who gave the football? 
79,football,"Answer: ""The pink and perfect hue of Rose-colour""

Question: What",What did Mary give to Fred? 
80,milk,"OPTIONS:
[1]. The Sixty-Ninth Pennsylvania Regiment.
[",What did Fred give to Jeff? 
81,milk,"Answer: [A]. The milk

[B]. The football

[C",What did Fred give to Jeff? 
82,Fred,"Answer: <i>Fred</i>

Question: What did Jeff give the",Who did Jeff give the milk to? 
83,milk,Answer:,What did Jeff give to Fred? 
84,Jeff,"Answer: <i>Fred</i>

<context>

<question",Who gave the milk to Fred? 
85,Fred,"Answer:

<list>
<item>
<description>Mary gave the",Who did Mary give the apple to? 
86,Fred,"Answer: <i>Bill</i>

Question: What is the meaning of",Who gave the apple to Mary? 
87,Mary,"Answer:

Available options:
[i] Mary
[ii] Cyril",Who gave the apple? 
88,Jeff,"Answer: [T] Guy.

Based on the paragraph, who did Mary give",Who did Mary give the apple to? 
89,Jeff,"Answer:

<choices>
i. Geert
ii. Mary
iii",Who received the football? 
90,football,Answer: [Possible answers: 1) a bag of beans; 2) a,What did Mary give to Jeff? 
91,Mary,Answer:,Who received the football? 
92,Mary,Answer:,Who gave the football? 
93,Jeff,"Answer:
<solution>Mary gave the football to Jeff.</solution>",Who did Mary give the football to? 
94,Bill,"Answer:
<choices> <i>Bill</i>, <i>Jeff</",Who did Fred give the apple to? 
95,Jeff,Answer:,Who did Mary give the apple to? 
96,Mary,Answer:,Who gave the apple to Jeff? 
97,apple,"Answer: Jeff gave the apple to Fred.

Question: What did Jeff give to",What did Jeff give to Fred? 
98,Fred,Answer:,Who did Jeff give the apple to? 
99,milk,Answer:,What did Bill give to Mary? 
100,Bill,"Answer: [TEXT NOT REPRODUCABLE]

Question: What did Mary",Who did Mary give the apple to? 
101,Bill,Answer:,Who received the apple? 
102,Fred,Answer:,Who gave the apple? 
103,Bill,"Answer:

<choices>
i. Harry
ii. Jeff
iii.",Who gave the apple? 
104,apple,"Answer:

<choices>
[a]. the apple
[b]. the",What did Mary give to Bill? 
105,Jeff,"Answer:

<choices>
[a]. Mary.
[b]. Jeff",Who received the milk? 
106,Mary,Answer:,Who gave the milk? 
107,Jeff,"Answer:

pick from the following options:
[1]. Mary gave the milk",Who did Mary give the milk to? 
108,football,"Answer:

Explanation:",What did Bill give to Mary? 
109,Mary,"Answer:

<solution>
Mary gave the football to Bill.
</solution",Who gave the football? 
110,apple,Answer:,What did Jeff give to Mary? 
111,apple,,What did Jeff give to Mary? 
112,Mary,"Answer:

Available options:
(A). Beulah
(B).",Who gave the apple? 
113,Mary,"Answer:

<choices>
<option1>Eleanor Hamlin</option",Who gave the apple? 
114,Mary,"Answer: <option>Cyril</option>

Explanation:",Who received the apple? 
115,Bill,"Answer: <option>

pick from the following.
[A]. Fred",Who gave the milk? 
116,milk,"Answer:

<choices>
[1]. Mary gave the milk to Bill.",What did Mary give to Bill? 
117,Bill,"Answer:

<choices>
[1]. Geert
[2]. Jo",Who did Mary give the milk to? 
118,milk,Answer: [Possible answers: a) the milk; b) the apple; c),What did Bill give to Mary? 
119,Mary,"Answer:

Explanation:",Who did Bill give the milk to? 
120,milk,"Answer:

Available options:
(1). Bill gave her a shawl",What did Mary give to Bill? 
121,Mary,"Answer:

Available options:
(A). David
(B). Fred",Who gave the milk? 
122,Mary,Answer:,Who gave the milk? 
123,Jeff,Answer:,Who did Bill give the football to? 
124,Bill,"Answer:

Available options:
(A). Mary
(B). Bill",Who gave the football to Jeff? 
125,Jeff,"Answer:
<choices> <i>Stephen Brice</i>, <i>",Who received the football? 
126,Jeff,Answer:,Who gave the football to Bill? 
127,football,"Answer: ""He passed the football to Jeff.""

Is this a correct answer?",What did Jeff give to Bill? 
128,football,Answer:,What did Jeff give to Bill? 
129,apple,"Answer:

<solution>Fred gave the apple to Mary.</solution>",What did Fred give to Mary? 
130,Bill,Answer:,Who received the apple? 
131,apple,"Answer: ""The apple was passed to Bill.""

Did the answer correctly answer the",What did Mary give to Bill? 
132,apple,"Answer: <i>The apple</i>

Is this answer correct?",What did Mary give to Bill? 
133,apple,"Answer: The answer is:

A. The apple
B. The coal",What did Jeff give to Mary? 
134,Fred,Answer:,Who gave the apple? 
135,football,Answer:,What did Fred give to Jeff? 
136,football,Answer: [Possible answers: 1. The football; 2. The milk;,What did Fred give to Jeff? 
137,Jeff,"Answer:

Available options:
[-] Mary
[-] Bridget
[-",Who gave the football? 
138,Fred,Answer:,Who did Jeff give the football to? 
139,football,Answer:,What did Fred give to Mary? 
140,football,"Answer:

<choices>
	[a]. a football
	[b",What did Jeff give to Mary? 
141,Mary,Answer:,Who received the football? 
142,football,Answer:,What did Mary give to Jeff? 
143,Jeff,"Answer:

OPTIONS:
[A]. Fred
[B]. Mary",Who gave the football? 
144,Bill,Answer:,Who received the apple? 
145,Fred,Answer:,Who received the apple? 
146,Fred,Answer:,Who received the apple? 
147,Mary,Answer:,Who did Bill give the football to? 
148,Bill,"Answer:

Available options:
(1). Fred
(2). Gertrude",Who gave the football to Mary? 
149,Fred,"Answer:

Available options:
[i] Eleanor
[ii] Margaret",Who received the football? 
150,Bill,"Answer:

Available options:
[i] Eleanor
[ii] Jeff",Who received the apple? 
151,Jeff,Answer:,Who gave the apple to Bill? 
152,Bill,"Answer:

<solution>
The answer is: Fred

</solution>",Who received the apple? 
153,Bill,Answer:,Who gave the apple to Jeff? 
154,apple,"Answer: <option>the apple</option>

Question: What did Amy cry",What did Bill give to Jeff? 
155,football,"Answer:
<choices>
i. a gun
ii. a blanket
iii",What did Mary give to Bill? 
156,football,"Answer: Mary gave the apple to Bill.

Question: What did Mary give to",What did Mary give to Bill? 
157,Mary,Answer:,Who did Bill give the football to? 
158,football,Answer:,What did Bill give to Mary? 
159,Bill,"Answer:

<context>

<question>

<answer>",Who received the apple? 
160,Bill,"Answer:
<solution>
Fred gave the apple to Bill.
</solution>",Who did Fred give the apple to? 
161,apple,"Answer:

<choices>
[a]. apple
[b]. apple",What did Fred give to Bill? 
162,apple,Answer:,What did Fred give to Bill? 
163,Fred,"Answer:

Available options:
(A). Fred
(B). Bill",Who gave the apple? 
164,Jeff,Answer:,Who received the apple? 
165,Jeff,"Answer:

OPT:
[i] Frank.
[ii] Bill.",Who received the apple? 
166,Jeff,"Answer:

<choices>
i. Mary
ii. Frank
iii.",Who received the apple? 
167,Jeff,"Answer:

<choices>
<!-- answers: Frank, Mary, Owen",Who received the apple? 
168,apple,"Answer:

<choices>
[a]. a hapenny;
[",What did Mary give to Jeff? 
169,Bill,"Answer:

Explanation:",Who gave the milk to Fred? 
170,football,Answer:,What did Mary give to Bill? 
171,Bill,"Answer:

pick from the following options.
[+] Don Carlo.",Who did Mary give the football to? 
172,football,"Answer:

OPT:
[i] a book of travels in Africa.",What did Bill give to Mary? 
173,football,"Answer: ""He was whipped repeatedly for these misdemeanors, but the punishment did",What did Bill give to Mary? 
174,Mary,Answer:,Who did Bill give the football to? 
175,football,Answer:,What did Jeff give to Bill? 
176,football,"Answer: <i>The football</i>

<br>

Is",What did Bill give to Mary? 
177,Mary,Answer:,Who received the football? 
178,Bill,"Answer:

<choices>
i. Toto
ii. Cracker",Who gave the football? 
179,football,"Answer:

<choices>
[a]. a piece of chalk
[b",What did Bill give to Fred? 
180,Fred,"Answer:

<context>

Answer: Jeff

</context>",Who gave the milk to Jeff? 
181,milk,Answer:,What did Jeff give to Mary? 
182,Mary,"Answer:

OPTIONS:
[A]. Ben.
[B]. Mary",Who received the milk? 
183,Mary,"Answer:

<choices>
[a]. Conachar
[b].",Who gave the milk? 
184,Fred,"Answer:

Available options:
[i] Mary
[ii] Catharine",Who received the milk? 
185,football,"Answer:

<choices>
[a]. The football.
[b].",What did Mary give to Bill? 
186,football,Answer:,What did Mary give to Bill? 
187,football,Answer:,What did Mary give to Bill? 
188,Bill,"Answer: [A]. Mary

Question: Where is the fire?

Answer",Who gave the football? 
189,football,"Answer: [Possible answer: The milk]

Question: What did Mary give to",What did Bill give to Mary? 
190,Fred,"Answer:

Available options:
(i). Mary
(ii). Fred",Who gave the football? 
191,Fred,Answer:,Who gave the football to Jeff? 
192,football,Answer:,What did Fred give to Jeff? 
193,apple,"OPTIONS:
[a]. a potato.
[b]. a potato sack.",What did Bill give to Fred? 
194,Bill,"Answer:

pick from the following options. -- Carlotta Harrison -- Sidney Harrison --",Who gave the apple to Fred? 
195,milk,Answer:,What did Mary give to Bill? 
196,Mary,Answer:,Who gave the milk? 
197,Bill,Answer:,Who gave the milk? 
198,milk,"Answer: He gave the milk to Mary.

Question: What did Mary give to",What did Bill give to Mary? 
199,Mary,"Answer:

<choices>
<a href=""/questions/5"">Q",Who gave the milk? 
200,milk,"Answer:

""The milk there.""

Question: What is Jeff's name",What did Jeff give to Bill? 
201,milk,"Answer:

<solution>
Jeff gave the milk to Bill.
</solution",What did Jeff give to Bill? 
202,milk,"Answer: ""a new boat if he chose""

Is this answer to the question",What did Jeff give to Bill? 
203,Mary,"Answer:

<solution>
Mary gave the football to Fred.
</solution",Who gave the football? 
204,Fred,"Answer:

<choices>
[a]. Mary went to the bathroom.",Who did Mary give the football to? 
205,Fred,Answer:,Who received the football? 
206,Fred,"Answer:

<solution>
Mary gave the football to Fred.
</solution",Who did Mary give the football to? 
207,Jeff,"Answer:

<choices>
<i>Clery</i>
<",Who did Fred give the football to? 
208,Fred,"Answer: [A] Mary

Question: Who went to the bathroom?",Who gave the football to Jeff? 
209,Jeff,"Answer: <choices> <a id=""choice-1""></a> <a",Who gave the football to Fred? 
210,Fred,"Answer: __________________________________________________________

Based on the context, what is the name of the",Who gave the milk to Jeff? 
211,Fred,Answer:,Who gave the milk? 
212,Jeff,"Answer: ""_)

    [""A Mother of Boys,"" angry with Mr. JAM",Who gave the milk to Fred? 
213,Jeff,Answer:,Who gave the milk to Fred? 
214,Fred,Answer:,Who gave the milk? 
215,Fred,"Answer:

[A]. Mary
[B]. Fred
[C]. Jeff",Who gave the apple to Mary? 
216,Mary,"Answer:

pick from the following.
[A]. Mary
[B].",Who received the apple? 
217,Bill,Answer:,Who received the apple? 
218,Mary,Answer:,Who did Fred give the milk to? 
219,Mary,Answer:,Who gave the apple? 
220,Bill,"Answer:

<solution>

The answer is: Mary

</solution",Who gave the apple to Mary? 
221,Bill,Answer:,Who gave the apple to Mary? 
222,Mary,"Answer:

<choices>
i. Doran
ii. Sam
iii",Who gave the apple to Bill? 
223,Bill,Answer:,Who did Mary give the apple to? 
224,apple,Answer:,What did Bill give to Mary? 
225,football,Answer:,What did Jeff give to Fred? 
226,Jeff,"Answer:

Available options:
[i] Eileen Macarthy
[",Who gave the football to Fred? 
227,football,"Answer: , ""Whisht, whisht, woman!"" ""Howld y",What did Jeff give to Fred? 
228,football,Answer: <i>The only thing that seemed to meet with any favor was the hot,What did Jeff give to Fred? 
229,football,"Answer: <i>The football</i>

Is the answer manly or",What did Jeff give to Fred? 
230,apple,"Answer:

OPTIONS:
[A]. a boy.
[B].",What did Fred give to Bill? 
231,Bill,"Answer:

Available options:
[i] Chantel.
[ii",Who did Fred give the apple to? 
232,Fred,"Answer:

Available options:
[i] Fred
[ii] Anita",Who gave the apple to Bill? 
233,Fred,"Answer:

Available options:
[i] Cyril
[ii] Mary",Who gave the apple to Bill? 
234,Fred,Answer:,Who gave the apple? 
235,Bill,,Who gave the football to Mary? 
236,Bill,Answer:,Who gave the football? 
237,football,Answer:,What did Bill give to Mary? 
238,Bill,Answer:,Who gave the football to Mary? 
239,Bill,Answer:,Who gave the football? 
240,Fred,"Answer:

<solution>

The answer to the question is: Fred",Who gave the football to Bill? 
241,Fred,"Answer:

pick from the following options. --Frederick

--Bill",Who gave the football? 
242,Fred,"Answer: [T] Fred

Based on the paragraph, who gave the football to",Who gave the football to Bill? 
243,Bill,"Answer: [Hint: The answer is: ""The old man model""]",Who gave the football to Fred? 
244,football,Answer: [Possible answers: 1. A football 2. A hat 3,What did Bill give to Fred? 
245,football,"Answer:

<solution>
Jeff gave the football to Mary.
</solution",What did Jeff give to Mary? 
246,Mary,"Answer:

<choices>
i. Burt
ii. Webb
iii",Who gave the football? 
247,Mary,"Answer:

<choices>
<i>A) Fred</i>",Who gave the football? 
248,Bill,"Answer:

Explanation:",Who gave the apple? 
249,Mary,"Answer:

<solution>
The answer is: Mary

Explanation:",Who gave the apple to Bill? 
250,apple,"Answer: [A]. apple

Question: What did Mary give to Bill?",What did Mary give to Fred? 
251,Fred,Answer:,Who received the apple? 
252,Mary,"Answer:

OPTIONS:
[A]. Dr. Inglis.",Who gave the apple? 
253,Jeff,"Answer: Fred

Based on the context, who received the apple?

Available",Who received the apple? 
254,apple,"Answer:

<choices>
i. apple
ii. milk
iii.",What did Fred give to Jeff? 
255,Fred,"Answer:

<choices>
[a]. Frank Merriwell
[b",Who received the milk? 
256,Jeff,"Answer: ""Mary""

Based on the paragraph, what is the relationship between Mary",Who gave the milk to Fred? 
257,Jeff,"Answer:

<choices>
<!-- answers: -->
<!",Who gave the milk? 
258,football,"Answer:

<solution>Bill gave the football to Mary.</solution>",What did Bill give to Mary? 
259,Mary,"Answer:

<choices>
[a]. Mary
[b]. Easton",Who did Fred give the milk to? 
260,Jeff,"Answer:

<choices>
i. The landlord.
ii. The Bes",Who gave the apple to Mary? 
261,Fred,"Answer:
<choices>
i. Kristel
ii. Lauretta
iii",Who gave the apple to Mary? 
262,Mary,"Answer:
<choices>
<!-- answer the question based on the context -->",Who gave the apple? 
263,apple,Answer:,What did Mary give to Bill? 
264,apple,"Answer: [A]. apple

Question: Why did Mary give the apple to Bill",What did Mary give to Bill? 
265,football,"Answer:

<solution>
Fred gave the apple to Bill.
</solution",What did Fred give to Bill? 
266,Fred,"Answer:

<solution>
The answer is: Fred

Question: Who",Who gave the football? 
267,Fred,Answer:,Who gave the football to Bill? 
268,Mary,"Answer:

OPT:
[i] Eleanor.
[ii] Jimm",Who did Bill give the football to? 
269,Mary,"Answer:

pick from the following.
[I] Margaret.
[II",Who gave the football? 
270,Mary,"Answer:

Available options:
[i] Mary
[ii] Jeff",Who received the apple? 
271,Mary,"Answer:

OPTIONS:
- Mary
- Jeff
- Bill
-",Who gave the apple? 
272,apple,"Answer: [A]. apple

[B]. milk

[C]. apple",What did Mary give to Jeff? 
273,Bill,"Answer:

Explanation:",Who gave the apple to Jeff? 
274,apple,"Answer: <option>

<choices>
<i>the apple</i",What did Jeff give to Fred? 
275,Mary,Answer:,Who received the football? 
276,Mary,Answer:,Who received the football? 
277,football,Answer:,What did Mary give to Jeff? 
278,Mary,"Answer:

Explanation:",Who did Jeff give the football to? 
279,Mary,"Answer:

<choices>
<a id=""choice1""></a>",Who received the football? 
280,Fred,"Answer:

Available options:
[i] Mary
[ii] Yuba",Who gave the apple? 
281,apple,Answer:,What did Mary give to Fred? 
282,Fred,"Answer:

<choices>
[i] Frank
[ii] Bill",Who gave the apple to Mary? 
283,Fred,"Answer:
<solution>
Mary
</solution>

Question: Who gave",Who received the apple? 
284,apple,Answer:,What did Fred give to Mary? 
285,Fred,Answer:,Who gave the apple? 
286,Fred,"Answer:

<context>
Bill went to the bedroom. Fred travelled to the",Who gave the apple to Bill? 
287,Fred,"Answer: [A]. McFarlane

[B]. Norcross",Who gave the apple to Bill? 
288,apple,"Answer:

<choices>
i. apple
ii. apple
iii.",What did Fred give to Bill? 
289,Bill,"Answer:

<choices>
[a]. Wayland.
[b].",Who gave the apple to Mary? 
290,Mary,"Answer:

Available options:
1). Lucile Marmont.
2).",Who gave the milk to Bill? 
291,Bill,"Answer:

<choices>
i. Lucile
ii. Bill
iii",Who gave the milk? 
292,Mary,Answer:,Who gave the milk to Bill? 
293,Bill,Answer:,Who did Mary give the milk to? 
294,apple,"Answer:

Available options:
(1). He gave the apple to Mary.",What did Jeff give to Fred? 
295,milk,"Answer: A letter.

Question: What did Jeff go back to the kitchen for",What did Mary give to Jeff? 
296,Mary,Answer:,Who gave the milk? 
297,milk,Answer: [Possible answers: 1. The milk; 2. The water;,What did Mary give to Jeff? 
298,milk,"Answer: __________________________________________________________

Question: What did Mary give to Jeff when Jeff went",What did Mary give to Jeff? 
299,Bill,"Answer:

Explanation:",Who gave the milk to Jeff? 
300,football,Answer:,What did Mary give to Fred? 
301,Fred,Answer:,Who did Mary give the football to? 
302,Mary,"Answer:

<choices>
<i>A) Mary</i>",Who gave the football to Fred? 
303,Mary,"Answer:

OPT:
[i] Mary.
[ii] Henry.",Who did Fred give the apple to? 
304,Fred,"Answer:

<choices>
i. Mary
ii. Fred
iii.",Who gave the apple to Mary? 
305,Jeff,"Answer:

<choices>
[a]. Fred.
[b]. Jeff",Who gave the apple to Mary? 
306,Mary,"Answer:

Choose from:
[A]. Fred.
[B]. Harry",Who did Jeff give the apple to? 
307,milk,"Answer:

<choices>
<i>The milk</i>
<",What did Mary give to Fred? 
308,Fred,"Answer:

OPTIONS:
- Pocahontas
- Powhat",Who did Mary give the milk to? 
309,Fred,"Answer:

pick from the following options. -- Mary

-- Fred",Who received the milk? 
310,Mary,"Answer:
<choices>
i. Mary
ii. Captain Flint
iii.",Who gave the football to Bill? 
311,Bill,"Answer:

Explanation:",Who gave the football? 
312,football,"Answer:

<choices>
[a]. apple
[b]. football",What did Bill give to Mary? 
313,apple,"Answer: The apple

Question: What did Mary give to Bill?

Answer",What did Bill give to Mary? 
314,Bill,Answer:,Who did Jeff give the football to? 
315,milk,"Answer: ""The milk to Bill.""

Question: What did Jeff give to Bill",What did Jeff give to Bill? 
316,Bill,Answer: [A]. SQUIRE OF MALWOOD [B]. Sir W,Who received the milk? 
317,milk,Answer:,What did Jeff give to Bill? 
318,apple,"Answer:

<choices>
[a]. The apple.
[b].",What did Fred give to Mary? 
319,Fred,"Answer:
<choices>
i. Mary
ii. Fred
iii. Bill",Who did Mary give the apple to? 
320,Mary,"Answer:
Mary

Question: Who moved to the bedroom?

Answer:",Who gave the apple? 
321,apple,"Answer: <i>The apple</i>

Is the following sentence factually",What did Mary give to Bill? 
322,Mary,Answer:,Who did Jeff give the football to? 
323,Mary,Answer:,Who received the football? 
324,Mary,"Answer:

<context>

Answer: Mary

</context>",Who received the football? 
325,Bill,"Answer:

Explanation:",Who gave the football to Mary? 
326,Bill,"Answer:

<choices>
i. Sweater
ii. Harlow",Who gave the football? 
327,Jeff,"Answer:

<choices>
<!-- answers: Mary, Frank, Har",Who received the apple? 
328,apple,"Answer:

OPT:
[i] apple
[ii] milk
[",What did Bill give to Jeff? 
329,apple,"Answer:

Available options:
(1). a football.
(2).",What did Bill give to Jeff? 
330,apple,Answer: [Possible answers: 1. A cup of tea; 2. A,What did Fred give to Mary? 
331,apple,"Answer:

<choices>
<i>A) apple</i>",What did Fred give to Mary? 
332,Fred,"Answer:

Explanation:",Who gave the apple? 
333,Bill,"Answer:

Choose from:
[1]. Mary.
[2]. Frank",Who received the apple? 
334,apple,"Answer: ""Mary moved to the bedroom.""

Question: What did Mary give to",What did Mary give to Bill? 
335,Mary,Answer:,Who gave the apple? 
336,apple,Answer:,What did Mary give to Fred? 
337,apple,Answer:,What did Fred give to Mary? 
338,apple,Answer:,What did Fred give to Mary? 
339,Mary,Answer:,Who did Fred give the apple to? 
340,apple,"Answer: __________________________________________________________

Answer: __________________________________________________________

Answer: __________________________________________________",What did Fred give to Bill? 
341,Bill,Answer:,Who gave the apple to Fred? 
342,Bill,"Answer:

<solution>
The answer is: Fred

Explanation:",Who received the apple? 
343,apple,"Answer:
<solution>
Fred gave the apple to Bill.
</solution>",What did Fred give to Bill? 
344,apple,Answer:,What did Fred give to Bill? 
345,milk,Answer: [Possible answers: 1. A bottle of milk; 2. A,What did Mary give to Jeff? 
346,Mary,"Answer: <<<

<context>

""I was going to put on",Who gave the milk to Jeff? 
347,Jeff,"Answer:

Available options:
[i] Beulah
[ii]",Who gave the milk? 
348,Fred,"Answer: Mary went to the bathroom.

Question: Who went to the bedroom?",Who received the milk? 
349,Jeff,"Answer:

<solution>
The answer is: Fred gave the milk to Jeff",Who gave the milk to Fred? 
350,Jeff,Answer:,Who gave the milk? 
351,Mary,Answer:,Who gave the milk to Bill? 
352,milk,"Answer: <i>The apple</i>

Is the answer ""The apple",What did Bill give to Jeff? 
353,Bill,Answer:,Who received the milk? 
354,milk,"Answer: [Hint: Jeff gave the milk to Bill.]

Question: What",What did Jeff give to Bill? 
355,Bill,Answer:,Who gave the milk? 
356,Bill,"Answer:

<choices>
<listing>
<item>
<",Who gave the milk to Fred? 
357,Bill,"Answer:

<choices>
[a]. Fred
[b]. Cyril",Who gave the milk to Fred? 
358,apple,"Answer: ""The milk""

Based on the paragraph, is the answer to the",What did Jeff give to Fred? 
359,Fred,"Answer:

<choices>
[a]. Mary
[b]. Fred",Who did Jeff give the apple to? 
360,Mary,"Answer: Jeff

Question: Who was the person who gave the apple to Mary?",Who received the apple? 
361,Bill,Answer:,Who did Mary give the apple to? 
362,apple,"Answer: The answer is:

A). She gave the apple to Bill.",What did Mary give to Bill? 
363,Mary,"Answer:
<choices>
<!-- answers: -->
<!-- options",Who did Bill give the apple to? 
364,Bill,Answer:,Who received the apple? 
365,Jeff,"Answer:

<choices>
[a]. Wayland.
[b].",Who received the apple? 
366,Jeff,"Answer:

<context>

<answer>

Answer:",Who gave the apple? 
367,Bill,"Answer:

<choices> <i>Harry</i>, <i>",Who received the football? 
368,Bill,"Answer:

<solution>
Harry received the football from Edward Flint.",Who received the football? 
369,Bill,"Answer:
<choices>
<i>Mary</i>
<i>",Who did Mary give the football to? 
370,Fred,"Answer:

Explanation:",Who did Mary give the football to? 
371,Mary,"Answer:
<choices>
i. Mary
ii. Crass
iii.",Who gave the football to Fred? 
372,Fred,"Answer:
<choices>
<i>Fred</i>
<i>",Who gave the football to Mary? 
