,target,output,question
97,bathroom,"Answer: I'll be sure to tell you.

Question: What is the football",Where is the football? 
98,bathroom,"""I reckon he'd be rather surprised,"" Tobias answered. ""I reckon",Where is the football? 
99,hallway,"Answer: It's in the milk-box.

Question: Where is the milk",Where is the milk? 
100,office,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
101,office,"Answer: It is in the milk-house.

Question: Where is the milk",Where is the milk? 
102,kitchen,"Answer: In the kitchen.

Question: What is the meaning of the word """,Where is the milk? 
103,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
104,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
105,bathroom,"Answer: In the pocket of the doctor.

Question: Where is the doctor?",Where is the football? 
106,bedroom,"Answer: In the milk-house.

Question: Where is the milk?",Where is the milk? 
107,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the apple? 
108,bedroom,“I don’t know. I’m not a milk-man.”,Where is the milk? 
109,bathroom,"Answer: In the Minster box.

Question: Where is the Minster box",Where is the apple? 
110,bedroom,"Answer: It is in the Snail's mantle.

Question: Where is the",Where is the football? 
111,bedroom,"Answer: It is in the shell.

Question: What is the shell?",Where is the football? 
112,bedroom,"Answer: It is in the ground.

Question: Where is the root?",Where is the football? 
113,bedroom,"Answer: It is in the garden.

Question: Where is the football?",Where is the football? 
114,office,"Answer: It is in the garden.

Question: Where is the garden?",Where is the apple? 
115,office,"Answer: In the room where the King is sitting.

Question: Where is the",Where is the football? 
116,hallway,"Answer: In the Temple.

Question: What is the football?

Answer",Where is the football? 
117,office,"Answer: In the sea-chest.

Question: Where is the sea-",Where is the milk? 
118,bedroom,"<context>
Answer: In the cup.

<context>

Question",Where is the milk? 
119,bathroom,"Answer: In the cupboard.

Question: Where is the apple?",Where is the apple? 
120,hallway,"Answer: In the garden.
Question: Where is the apple?
Answer: In the",Where is the apple? 
121,bedroom,"Answer: In the Kaed's house.

Question: What is the milk?",Where is the milk? 
122,garden,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
123,garden,"Answer: In the house.

Question: Where is the football?

Answer",Where is the football? 
124,garden,"Answer: It is in the garden.

Question: Where is the garden?",Where is the football? 
125,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
126,kitchen,"Answer: It is in the office.

Question: Where is the football?",Where is the football? 
127,kitchen,"Answer: It is in the kitchen.

Question: Where is the football?",Where is the football? 
128,bedroom,"Answer: In the kitchen.

Question: What is the football?

Answer",Where is the football? 
129,bedroom,"Answer: It is in the car.

Question: What is the football?",Where is the football? 
130,kitchen,"Answer: In the hall.

Question: What is the football?

Answer",Where is the football? 
131,kitchen,"Answer: In the middle of the chest.

Question: Where is the thigh?",Where is the football? 
132,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the milk? 
133,hallway,"Answer: In the hallway.

Question: Where is the apple?",Where is the football? 
134,hallway,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the football? 
135,office,"Answer: I am not at present in the Cape.
Question: Where is the football?",Where is the football? 
136,office,"Answer: It is in the milk-pail.

Question: Where is the",Where is the milk? 
137,office,"“Oh, it’s in the pocket-book,” says Ruby, with a little",Where is the football? 
138,kitchen,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the football? 
139,bathroom,"Answer: In the hallway.

Question: Where is the milk?",Where is the football? 
140,bedroom,"Answer: It is in the cellar.

Question: What is the name of",Where is the football? 
141,bedroom,"Answer: In the middle of the chest.

Question: Where is the shoulder?",Where is the football? 
142,bedroom,"Answer: In the hallway.

Question: What is the football?",Where is the football? 
143,bedroom,"Answer: In the hallway.

Question: What is the football?",Where is the football? 
144,garden,"<context>

<context>

<context>

<context>",Where is the football? 
145,kitchen,"Answer: In the middle of the room.

Question: Where is the apple?",Where is the apple? 
146,bathroom,"Answer: In the garden.

Question: What is the milk?

Answer",Where is the milk? 
147,garden,"Answer: In the kitchen.

Question: Where is the water?

Answer",Where is the milk? 
148,kitchen,"Answer: It is in the garden.

Question: What is the apple?",Where is the apple? 
149,kitchen,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the apple? 
150,bedroom,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
151,bedroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
152,bedroom,"Answer: In the kitchen.

Question: What is the apple?

Answer",Where is the apple? 
153,kitchen,"Answer: In the cupboard.

Question: Where is the cupboard?",Where is the football? 
154,kitchen,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
155,hallway,"Answer: In the kitchen.

Question: What is the football?

Answer",Where is the football? 
156,hallway,"Answer: In the hallway.

Question: Where is the milk?",Where is the football? 
157,bedroom,"Answer: In the kitchen.

Question: What is the meaning of the word '",Where is the milk? 
158,bedroom,"Answer: In the hallway.

Question: Where is the milk?",Where is the milk? 
159,hallway,"Answer: In the kitchen.

Question: What is the football?

Answer",Where is the football? 
160,garden,"Answer: In the room where the Prince was lying.

Question: What is the",Where is the apple? 
161,garden,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
162,garden,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
163,garden,"Answer: It is in the box.

Question: Where is the box?",Where is the apple? 
164,bedroom,"Answer: In the cuss line.

Question: Where is the cuss line",Where is the football? 
165,garden,"<context>

<context>

<context>

<context>",Where is the football? 
166,garden,"Answer: It is in the vase.

Question: Where is the vase?",Where is the football? 
167,hallway,"Answer: It is in the Lycosae's

Question: Where is the apple",Where is the apple? 
168,hallway,"Answer: In the bag.

Question: Where is the ball?

Answer",Where is the apple? 
169,office,"Answer: In the kitchen.

Question: What is the football?

Answer",Where is the football? 
170,bedroom,"Answer: It is in the room.

Question: What is the apple?",Where is the apple? 
171,bathroom,"Answer: It is in the

Question: Where is the apple?

Answer",Where is the apple? 
172,hallway,"Answer: In the milk-pail.

Question: Where is the sugar?",Where is the milk? 
173,hallway,"Dick: _It's in the milk-pail_

Aunt Kat",Where is the milk? 
174,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the apple? 
175,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
176,hallway,"Answer: In the water.

Question: Where is the apple?

Answer",Where is the apple? 
177,kitchen,"Answer: In the kitchen.

Question: What is the apple?

Answer",Where is the apple? 
178,office,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the milk? 
179,office,"Answer: In thet thar palace.

Question: Where is the silver?",Where is the milk? 
180,garden,"Answer: I don't know.

Question: Where is the milk?",Where is the milk? 
181,garden,"Answer: It's in the barouche.

Question: What is the bar",Where is the milk? 
182,garden,"Answer: In the kitchen.

Question: What is the name of the instrument?",Where is the milk? 
183,kitchen,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
184,kitchen,"Answer: It is in the garden.

Question: What is the apple?",Where is the apple? 
185,office,"Answer: In the apple-tree.

Question: What is the apple?",Where is the apple? 
186,office,"Answer: It is in the basket.

Question: What is the apple?",Where is the apple? 
187,kitchen,"Answer: It is in the milk-pail.

Question: What is the",Where is the milk? 
188,office,"Answer: In the kitchen.

Question: What is the apple?

Answer",Where is the apple? 
189,kitchen,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
190,garden,"Answer: In the sea.

Question: Where is the apple?

Answer",Where is the apple? 
191,garden,"Answer: In the orchard.

Question: Where is the apple?

Answer",Where is the apple? 
192,garden,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
193,bedroom,"Answer: It is in the coffin.

Question: What is the coffin?",Where is the milk? 
194,bedroom,"Answer: It is in the pantry.

Question: Where is the cake?",Where is the milk? 
195,bathroom,"Answer: It is in the canoe.

Question: Where is the canoe?",Where is the apple? 
196,bathroom,"Answer: It is in the boat.

Question: Where is the boat?",Where is the apple? 
197,garden,"Answer: In the boat.

Question: What is the meaning of the word """,Where is the milk? 
198,kitchen,"Answer: In the kitchen.

Question: What is the milk?

Answer",Where is the milk? 
199,kitchen,"Answer: In the barn.

Question: Where is the hay?

Answer",Where is the milk? 
200,office,"""I am going to the mill,"" said Harry. ""I have been thinking
about",Where is the milk? 
201,office,"Answer: In the kitchen.

Question: What is the meaning of the word """,Where is the milk? 
202,hallway,"Answer: In the kitchen.

Question: What is the milk?

Answer",Where is the milk? 
203,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
204,garden,"Answer: In the hallway.

Question: Where is the milk?",Where is the milk? 
205,office,"Answer: I don't know.

Question: Where is the milk?",Where is the milk? 
206,office,"Answer: I have not seen her.

Question: Where is the milk?",Where is the milk? 
207,garden,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the apple? 
208,bathroom,"Answer: In the garden.

Question: Where is the garden?

Answer",Where is the milk? 
209,bathroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the milk? 
210,kitchen,"Answer: I don't know.

Question: What is the football?",Where is the football? 
211,kitchen,"Answer: It's in the box.

Question: What does the dog's head",Where is the football? 
212,kitchen,"Answer: In the corner.

Question: Where is the coffee-pot?",Where is the football? 
213,kitchen,"Answer: It's in the milk-pail.

Question: Where is the",Where is the milk? 
214,garden,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
215,office,"Answer: In the middle of the arch.

Question: Where is the apple?",Where is the apple? 
216,office,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the apple? 
217,office,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
218,bathroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
219,bathroom,"Answer: In the garden.

Question: Where is the apple? Answer: In the kitchen",Where is the milk? 
220,office,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
221,office,"concluded his journey. He had not been long in the
room when he heard a",Where is the apple? 
222,office,"Answer: In the kitchen.

Question: What is the apple?

Answer",Where is the apple? 
223,bedroom,"""He was furious, and he was not going to be

""I don't",Where is the milk? 
224,bedroom,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the apple? 
225,bedroom,"Answer: In the _huehuetl_ of the Aztecs.

Question",Where is the apple? 
226,kitchen,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
227,garden,"Answer: It's in the kitchen.

Question: Where is the milk?",Where is the football? 
228,bathroom,"Answer: It's in the cupboard.

Question: Where is the cupboard",Where is the milk? 
229,garden,"Answer: It is in the garden.

Question: What is the football?",Where is the football? 
230,bathroom,"Answer: It is in the kitchen.

Question: What is the football?",Where is the football? 
231,bathroom,"Answer: It is in the garden.

Question: Where is the football?",Where is the football? 
232,bathroom,"Answer: It is in the cell.

Question: Where is the football?",Where is the football? 
233,garden,"Answer: In the garden.

Question: Where is the football?

Answer",Where is the apple? 
234,bathroom,"Answer: It is in the cell of the Mason-bee.

Question: Where",Where is the football? 
235,bedroom,"Answer: It is in the pocket of Jack’s coat.

Question: What",Where is the apple? 
236,bedroom,"“I’ll give you mine, Ruby,” says the little girl, with a little",Where is the apple? 
237,kitchen,"<context>

Answer: It is in the hallway.

<context",Where is the football? 
238,office,"Answer: He put it down.

Question: Where is the apple?",Where is the apple? 
239,garden,"Answer: It is in the milk-pail.

Question: What is the",Where is the milk? 
240,hallway,"Answer: In the apple tree.

Question: What is the apple?",Where is the apple? 
241,hallway,"Answer: It is in the hallway.

Question: What is the apple?",Where is the apple? 
242,kitchen,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
243,bathroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
244,bathroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
245,hallway,"Answer: In the garden.

Question: Where is the garden?

Answer",Where is the milk? 
246,garden,"Answer: In the milk-house.

Question: Where is the egg?",Where is the milk? 
247,garden,"Answer: It's in the

Question: Where is the milk?

Answer",Where is the milk? 
248,garden,"Answer: It is in the office.

Question: Where is the football?",Where is the football? 
249,garden,"Answer: It is in the garden.

Question: What is the football?",Where is the football? 
250,bathroom,"Answer: It is in the pocketbook.

Question: What is the apple?",Where is the apple? 
251,hallway,"<context>

<context>

<context>

<context>",Where is the apple? 
252,hallway,"Answer: In the apple-tree.

Question: Where is the apple?",Where is the apple? 
253,hallway,"Answer: In the room where the boys are standing.

Question: What is the",Where is the apple? 
254,hallway,"Answer: It is in the room where the boys are standing.

Question: Where",Where is the apple? 
255,bathroom,"Answer: In the nest.

Question: What is the name of the bird?",Where is the milk? 
256,kitchen,"Answer: In the tree.

Question: What is the apple?

Answer",Where is the apple? 
257,hallway,"Answer: In the kitchen.

Question: What is the meaning of the context?",Where is the apple? 
258,hallway,"Answer: It is in the kitchen.

Question: What is the meaning of the",Where is the apple? 
259,hallway,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
260,garden,"<context>

Answer: In the garden.

<context>",Where is the football? 
261,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the football? 
262,garden,"Answer: In the kitchen.

Question: What is the meaning of the word ""c",Where is the football? 
263,bathroom,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the apple? 
264,hallway,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
265,garden,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
266,garden,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
267,bathroom,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
268,bathroom,"Answer: In the garden.

Question: Where is the football?

Answer",Where is the apple? 
269,garden,"Answer: In the garden.

[Illustration]

[Illustration]",Where is the apple? 
270,kitchen,"Said another: ""The Brownies' garden is a place of delight,",Where is the football? 
271,office,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
272,office,"Answer: In the kitchen.

Question: What is the apple?

Answer",Where is the apple? 
273,kitchen,"Answer: It's in the corner.

Question: What is the football?",Where is the football? 
274,office,"""I don't know,"" said Rudolph, ""but I know that the moon is",Where is the apple? 
275,hallway,"Answer: It is in the cup.

Question: What is the cup?",Where is the milk? 
276,hallway,"Answer: In the cellar.

Question: What is the milk?",Where is the milk? 
277,hallway,"Answer: It is in the kitchen.

Question: What is the milk?",Where is the milk? 
278,kitchen,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
279,kitchen,"Answer: In the kitchen.

Question: What is the meaning of the name of",Where is the apple? 
280,bathroom,"Answer: It is in the garden.

Question: What is the football?",Where is the football? 
281,bathroom,"Answer: In the garden.

Question: What is the meaning of the word """,Where is the football? 
282,office,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
283,office,"Answer: It is in the cup.

Question: What is the cup?",Where is the milk? 
284,office,"Answer: It is in the kitchen.

Question: What is the milk for?",Where is the milk? 
285,bedroom,"Answer: It is in the garden.

Question: Where is the apple?",Where is the football? 
286,bedroom,"Answer: It is in the garden.

Question: Where is the garden?",Where is the football? 
287,bedroom,"Answer: It is in the hand of the prisoner.

Question: What is the",Where is the football? 
288,bedroom,"Answer: In the smith's workshop.

Question: What is the Highlander",Where is the football? 
289,bedroom,"Answer: In the hand.

Question: Where is the apple?

Answer",Where is the football? 
290,office,"Answer: In the kitchen.

Question: What is the apple?

Answer",Where is the apple? 
291,office,"Answer: In the hallway.

Question: What is the apple?",Where is the apple? 
292,office,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
293,office,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the apple? 
294,bedroom,"Answer: I'm not lying to you, I'm just tellin' you the truth",Where is the milk? 
295,hallway,"Answer: In the box.

Question: Where is the box?

Answer",Where is the milk? 
296,hallway,"_Lagard looks at him._

_Lagard looks at him._",Where is the football? 
297,hallway,"Answer: It is in the kitchen.

Question: Where is the water?",Where is the milk? 
298,bathroom,"Answer: It is in the ditch.

Question: Where is the apple?",Where is the apple? 
299,bathroom,"SQUIRE: I don't know.

SQUIRE: I don't",Where is the apple? 
300,bedroom,"Answer: In the hallway.

Question: What is the football?",Where is the football? 
301,bedroom,"Answer: The garden.

Question: What is the meaning of the word “t",Where is the football? 
302,office,"Answer: It is in the garden.

Question: What is the football?",Where is the football? 
303,bedroom,"Answer: It is in the office.

Question: What is the football?",Where is the football? 
304,bedroom,"Answer: In the garden.

Question: Where is the football?

Answer",Where is the football? 
305,bathroom,"Answer: In the cup.

Question: What is the cup?

Answer",Where is the milk? 
306,bathroom,"Answer: In the house.

Question: What is the milk?

Answer",Where is the milk? 
307,bathroom,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the milk? 
308,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
309,bathroom,"Answer: In the kitchen.

Question: Where is the Minstrel?",Where is the milk? 
310,kitchen,"Answer: In the kitchen.

Question: What is the milk for?",Where is the milk? 
311,kitchen,"Answer: In the milk-pail.

Question: What is the milk-",Where is the milk? 
312,kitchen,"Answer: In the kitchen.

Question: What is the meaning of the words """,Where is the milk? 
313,kitchen,"Answer: In the kitchen.

Question: What is the meaning of the words """,Where is the milk? 
314,kitchen,"Answer: It is in the garden.

Question: Where is the milk?",Where is the milk? 
315,bathroom,"Answer: In the back alley of San Francisco.

Question: Where is the Bible",Where is the football? 
316,bathroom,"Answer: It is in the garden.

Question: Where is the garden?",Where is the football? 
317,bathroom,"Answer: In the bathroom.

Question: Where is the milk?

Answer",Where is the football? 
318,office,"Answer: It's in the cupboard.

Question: Where is the cupboard",Where is the milk? 
319,kitchen,"Answer: It is in the kitchen.

Question: What is the woman doing?",Where is the football? 
320,bathroom,"Answer: In the canoe.

Question: Where is the canoe?

Answer",Where is the football? 
321,bathroom,"Answer: It is in the room.

Question: Where is the room?",Where is the football? 
322,bathroom,"Answer: It is in the hands of the trailer.

Question: What is the",Where is the football? 
323,bathroom,"Answer: In the Deanery.

Question: Where is the apple?",Where is the football? 
324,bathroom,"Answer: It is in the hallway.

Question: Where is the football?",Where is the football? 
325,bathroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
326,bathroom,"Answer: In the garden.

Question: What for?

Answer: To",Where is the apple? 
327,garden,"Answer: It is in the room.

Question: Where is the table?",Where is the football? 
328,garden,"Answer: It is in the garret.

Question: What is the football?",Where is the football? 
329,garden,"Answer: It is in the garret.

Question: What is the football?",Where is the football? 
330,garden,"Answer: In the chapel.

Question: What is the football?

Answer",Where is the football? 
331,bathroom,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
332,bathroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
333,hallway,"Answer: It's in the kitchen.

Question: Where is the football?",Where is the football? 
334,hallway,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the football? 
335,hallway,"Answer: In the garden.
Question: What is the football?
Answer: A ball",Where is the football? 
336,hallway,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the football? 
337,hallway,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the football? 
338,hallway,"Answer: In the garden.

Question: Where is the bathroom?

Answer",Where is the football? 
339,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
340,garden,"Answer: It is in the milk-pail.

Question: Where is the",Where is the milk? 
341,garden,"Answer: In the milk-house.

Question: Where is the milk-house",Where is the milk? 
342,hallway,"Answer: It is in the hands of the President of the American Medical
Association.",Where is the football? 
343,hallway,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
344,hallway,"Answer: In the garden.

Question: Where is the football?

Answer",Where is the milk? 
345,garden,"Answer: It is in the garden.

Question: What is the meaning of the",Where is the football? 
346,garden,"Answer: It is in the house.

Question: Where is the house?",Where is the football? 
347,garden,"Answer: In the kitchen.

Question: Where is the melodeon?",Where is the apple? 
348,garden,"Answer: It is in the barn.

Question: Where is the barn?",Where is the apple? 
349,garden,"Answer: It's in the basket.

Question: Where is the basket?",Where is the apple? 
