,target,output,question
41,office,"Answer: In the kitchen.

Question: What is the milk for?",Where is the milk? 
42,office,"Answer: It's in the stable.

Question: What is the meaning of the",Where is the milk? 
43,office,"Answer: In the kitchen.

Question: What is the name of the horse?",Where is the milk? 
44,kitchen,"Answer: It is in the mouth.

Question: Where is the bread?",Where is the apple? 
45,bedroom,"Answer: In the cow's stomach.

Question: What is the stomach?",Where is the milk? 
46,office,"Answer: In the field.

Question: What is the football?

Answer",Where is the football? 
47,bathroom,"Answer: In the barn.

Question: What is the best thing you have ever",Where is the football? 
48,bathroom,"Answer: It is in the bathroom.

Question: What is the meaning of the",Where is the football? 
49,bedroom,"Answer: In the bathroom.

Question: What is the meaning of the words """,Where is the milk? 
50,bathroom,"Answer: In the milk-pail.

Question: What is the milk-",Where is the milk? 
51,hallway,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
52,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
53,kitchen,"Answer: It is in the corner.

Ferror: I will not give the",Where is the football? 
54,kitchen,"Answer: The football is in the middle of the wood.

Question: Where is",Where is the football? 
55,bathroom,"Answer: In the apple.

Question: Where is the apple?

Answer",Where is the apple? 
56,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
57,kitchen,"<context>

Answer: I don't know.

<context>",Where is the milk? 
58,kitchen,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the milk? 
59,bedroom,"Answer: In the pocket of the boy's coat.

Question: What did the",Where is the apple? 
60,garden,"Answer: In the cave.

Question: What is the cave?

Answer",Where is the milk? 
61,garden,"Answer: In the stomach.

Question: What is the stomach?

Answer",Where is the milk? 
62,kitchen,"Answer: In the garden.

Question: What is the name of the poison in",Where is the football? 
63,kitchen,"Answer: In the stomach.

Question: What is the football made of?",Where is the football? 
64,kitchen,"Answer: In the yard.

Question: What is the meaning of the word """,Where is the football? 
65,kitchen,"Answer: It's in the
kitchen.

Question: What is the football",Where is the football? 
66,kitchen,"Answer: In the ajoupa.

Question: Where is the egg?",Where is the football? 
67,bedroom,"Answer: It is in the room.

Question: Where is the milk?",Where is the milk? 
68,bedroom,"Answer: It is in the mouth of the
young prince.

Question: Where is the",Where is the milk? 
69,bedroom,"Answer: In the eye.

Question: Where is the football?

Answer",Where is the football? 
70,garden,"Answer: It is in the garden.

Question: What is the apple?",Where is the apple? 
71,garden,"Answer: It is in the garden.

Question: What is the apple? Answer: It",Where is the apple? 
72,bathroom,"Answer: It is in the garden.

Question: Where is the apple?
Answer",Where is the apple? 
73,bathroom,"Answer: It is in the room.

Question: Where is the apple?",Where is the apple? 
74,bathroom,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
75,office,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
76,hallway,"Answer: In the milk-house.
Question: What is the milk-house?",Where is the milk? 
77,hallway,"Answer: In the garden.

Question: Where is the garden?

Answer",Where is the milk? 
78,hallway,"Answer: In the grave.

Question: Where is the grave?

Answer",Where is the milk? 
79,hallway,"BOS. I'll go and fetch it.

JO. I'll go and",Where is the milk? 
80,bathroom,"Answer: In the hallway.

Question: What is the football?",Where is the football? 
81,bathroom,"Answer: In the hallway.

Question: What is the football?",Where is the football? 
82,kitchen,"Answer: In the garden.
Question: Where is the lawn?
Answer: In the",Where is the football? 
83,kitchen,"Answer: It is in the buggy.

Question: What is the football?",Where is the football? 
84,kitchen,"Answer: It is in the pocket of my coat.

Question: Where is the",Where is the football? 
85,bathroom,"Answer: It’s in the milk-cow.

Question: Where is",Where is the milk? 
86,kitchen,"Answer: In the _Ann_

Question: What is the _Ann_?",Where is the apple? 
87,bathroom,"Answer: In the cupboard.

<context>

Question: What is the",Where is the milk? 
88,bedroom,"Answer: In the house.

Question: What is the football?

Answer",Where is the football? 
89,kitchen,"Answer: In the pocket of his coat.

Question: What is the apple?",Where is the apple? 
90,kitchen,"Answer: In the milk-pail.

Question: What is the best way",Where is the milk? 
91,kitchen,"<DW72>

<DW72>

<D",Where is the milk? 
92,kitchen,"Answer: In the milk-cow.

Question: What is the best way to",Where is the milk? 
93,kitchen,"Answer: In the cupboard.
Question: Where is the milk?
Answer: In",Where is the milk? 
94,kitchen,"Answer: In the kitchen.

Question: What is the best thing out yet for",Where is the milk? 
95,bathroom,"Answer: In the middle of the field.

Question: What is the difference between",Where is the football? 
96,bathroom,"Answer: In the middle of the field.

Question: What is the difference between",Where is the football? 
97,bathroom,"Answer: In the cabin.

Question: Where is the football?

Answer",Where is the football? 
98,bathroom,"Answer: In the mess.

Question: What is the football?

Answer",Where is the football? 
99,hallway,"Answer: It is in the kitchen.

Question: Where is the kitchen?",Where is the milk? 
100,office,"Answer: In the kitchen.

Question: What is the milk?

Answer",Where is the milk? 
101,office,"Answer: In the milk-pail.

Question: Where is the milk-",Where is the milk? 
102,kitchen,"Answer: In the kitchen.

Question: What is the meaning of the word """,Where is the milk? 
103,kitchen,"Answer: In the kitchen.

Question: What is the context?

Answer",Where is the milk? 
104,bedroom,"Answer: It is in the

room.

Question: What is the football? Answer",Where is the football? 
105,bathroom,"Answer: In the hallway.

Question: What is the football?",Where is the football? 
106,bedroom,"Answer: In the milk-kettle.

Question: What is the milk-",Where is the milk? 
107,bathroom,"Answer: In the fruit.

Question: What is the first thing to do to",Where is the apple? 
108,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
109,bathroom,"Answer: In the closet.

Question: Where is the apple?

Answer",Where is the apple? 
110,bedroom,"Answer: In the bushes.

Question: What is the meaning of the word """,Where is the football? 
111,bedroom,"<DW29>

<DW29>

<D",Where is the football? 
112,bedroom,"Answer: In the house.

Question: What is the football?

Answer",Where is the football? 
113,bedroom,"Answer: In the pocket of the coat.

Question: Where is the football?",Where is the football? 
114,office,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
115,office,"Answer: In the middle of the field.

Question: What is the football?",Where is the football? 
116,hallway,"Answer: In the field.

Question: What is the name of the man who",Where is the football? 
117,office,"Answer: In the kitchen.
Question: Where is the milk?
Answer: In the",Where is the milk? 
118,bedroom,"Answer: It is in the kitchen.

Question: What is the name of the",Where is the milk? 
119,bathroom,"<context>

Answer: In the room.

</context>",Where is the apple? 
120,hallway,"<context>

<context>

<context>

<context>",Where is the apple? 
121,bedroom,"Answer: In the _Ann_.

Question: What is the meaning of the _",Where is the milk? 
122,garden,"Answer: In the house.

Question: Where is the apple?

Answer",Where is the apple? 
123,garden,"Answer: In the house.
Question: Where is the chair?
Answer: In the",Where is the football? 
124,garden,"Answer: It is in the hallway.

Question: What is the origin of",Where is the football? 
125,kitchen,"Answer: In the house.

Question: Where is the house?

Answer",Where is the football? 
126,kitchen,Answer: In the field. Question: Where is the cannon? Answer: In the field. Question,Where is the football? 
127,kitchen,"Answer: It is in the kitchen.

Question: What is the major's name",Where is the football? 
128,bedroom,"Answer: In the kitchen.

Question: What is the major's name?",Where is the football? 
129,bedroom,"Answer: It is in the room where the boys are.

Question: Where is",Where is the football? 
130,kitchen,"Answer: It is in the _Ann_!

<context>

Question",Where is the football? 
131,kitchen,"Answer: It is in the _Ann_

Question: What is the football?",Where is the football? 
132,kitchen,"Answer: It is in the kitchen.

Question: What is the meaning of the",Where is the milk? 
133,hallway,"Answer: It is in the kitchen.

Question: What is the meaning of the",Where is the football? 
134,hallway,"Answer: In the hallway.

Question: What is the Miller platform?",Where is the football? 
135,office,"Answer: It is in the caboose.

Question: Where is the caboose",Where is the football? 
136,office,"Answer: In the milk-sleigh.

Question: What is the milk-",Where is the milk? 
137,office,"Answer: In the corner.

Question: What is the meaning of the words """,Where is the football? 
138,kitchen,"Answer: In the hallway.

Question: What is the football?",Where is the football? 
139,bathroom,"Answer: In the hallway.

Question: What is the football?",Where is the football? 
140,bedroom,"Answer: In the assembly of the wise.

Question: What is the assembly of",Where is the football? 
141,bedroom,"Answer: In the corner.

Question: What is the football?

Answer",Where is the football? 
142,bedroom,"Answer: In the corner.

Question: What is the football?

Answer",Where is the football? 
143,bedroom,"Answer: It is in the woods.

Question: What is the football?",Where is the football? 
144,garden,"Answer: In the trunk.

Question: What is the meaning of the letter?",Where is the football? 
145,kitchen,"Answer: It is in the basket.

Question: Where is the basket?",Where is the apple? 
146,bathroom,"Answer: I don't know, sir.

Question: Where is the milk?",Where is the milk? 
147,garden,"Answer: In the kitchen.

Question: What is the telegram?",Where is the milk? 
148,kitchen,"Answer: I don't know.

Question: Where is the apple?",Where is the apple? 
149,kitchen,"Answer: In the tree.

Question: Where is the apple?

Answer",Where is the apple? 
150,bedroom,"Answer: In the tree.

Question: What is the juice of the apple?",Where is the apple? 
151,bedroom,"Answer: In the kitchen.

Question: What is the name of the organ that",Where is the apple? 
152,bedroom,"Answer: In the kitchen.

Question: What is the best kind of strength to have",Where is the apple? 
153,kitchen,"Answer: In the garden.

Question: Where is the football?

Answer",Where is the football? 
154,kitchen,"Answer: In the garden.
Question: Where is the garden?
Answer: In the",Where is the football? 
155,hallway,"Answer: In the room.

Question: What is the football?

Answer",Where is the football? 
156,hallway,"[Illustration]

[Illustration]

[Illustration]",Where is the football? 
157,bedroom,"Answer: In the kitchen.

Question: What is the milk?

Answer",Where is the milk? 
158,bedroom,"Answer: In the barn.
Question: Where is the milk?
Answer: In the",Where is the milk? 
159,hallway,"Answer: It is in the hallway.

Question: Where is the General?",Where is the football? 
160,garden,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
161,garden,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
162,garden,"Answer: It is in the

Question: Where is the apple?

Answer",Where is the apple? 
163,garden,"Answer: It is in the pocket of my coat.

Ferror's answer was",Where is the apple? 
164,bedroom,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
165,garden,"Answer: I have brought it with me.

Question: Where is the football?",Where is the football? 
166,garden,"Answer: In the house.
Question: Where is the football?
Answer: In the",Where is the football? 
167,hallway,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
168,hallway,"Answer: In the tree.

Question: What is the meaning of the word """,Where is the apple? 
169,office,"Answer: In the mouth of the King of Mangapore.

Question: What is",Where is the football? 
170,bedroom,"Answer: In the middle of the street.

Question: What is the dishcl",Where is the apple? 
171,bathroom,"Answer: In the apple-tree.

Question: Where is the apple-tree",Where is the apple? 
172,hallway,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the milk? 
173,hallway,"Answer: In the kitchen.
Question: Where is the milk?
Answer: In the",Where is the milk? 
174,bathroom,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
175,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
176,hallway,"Answer: In the pocket of the little man.

Question: Where is the apple",Where is the apple? 
177,kitchen,"Answer: In the tree.

Question: Where is the apple?

Answer",Where is the apple? 
178,office,"Answer: It is in the cup.

Question: Where is the cup?",Where is the milk? 
179,office,"Answer: In the kitchen.

Question: Where is the bread?

Answer",Where is the milk? 
180,garden,"Answer: In the moon.

Question: Where is the milk?

Answer",Where is the milk? 
181,garden,"Answer: In the basket.

Question: What is the name of the basket?",Where is the milk? 
182,garden,"Answer: I don't know.

Question: Where is the milk?",Where is the milk? 
183,kitchen,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the apple? 
184,kitchen,"Answer: It is in the garden.

Question: Where is the garden?",Where is the apple? 
185,office,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the apple? 
186,office,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
187,kitchen,"Answer: I don't know.

Question: Where is the milk?",Where is the milk? 
188,office,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
189,kitchen,"Answer: In the apron.

Question: Where is the apple?",Where is the milk? 
190,garden,"Answer: In the tree.

Question: Where is the apple?
Answer: In",Where is the apple? 
191,garden,"Answer: It is in the basket.

Question: What is the meaning of the word",Where is the apple? 
192,garden,"Answer: In the Shire Horse Society.

The Shire Horse Society is a very",Where is the apple? 
193,bedroom,"Answer: In the milk.

Question: What is the milk?

Answer",Where is the milk? 
194,bedroom,"Answer: In the milk.

Question: Where is the milk?

Answer",Where is the milk? 
195,bathroom,"Answer: In the middle of the table.

Question: What is the apple?",Where is the apple? 
196,bathroom,"Answer: In the apple.

Question: Where is the apple?

Answer",Where is the apple? 
197,garden,"Answer: In the house.

Question: What is the milk?

Answer",Where is the milk? 
198,kitchen,"Answer: In the milk.

Question: Where is the milk?

Answer",Where is the milk? 
199,kitchen,"Answer: In the garden.

Question: What is the milk?

Answer",Where is the milk? 
200,office,"Answer: It is in the milk-house.

Question: Where is the milk",Where is the milk? 
201,office,"Answer: In the milk.
Question: Where is the milk?
Answer: In the",Where is the milk? 
202,hallway,"Answer: In the kitchen.
Question: What is the meaning of the word ""milk""?",Where is the milk? 
203,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
204,garden,"Answer: In the corner.

Question: What is the corner?

Answer",Where is the milk? 
205,office,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the milk? 
206,office,"Answer: In the garden.
Question: Where is the garden?
Answer: In the",Where is the milk? 
207,garden,"Answer: In the Elysian Fields.

The _Allgemeine de",Where is the apple? 
208,bathroom,"Answer: In the kitchen.

Question: What is the milk?

Answer",Where is the milk? 
209,bathroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
210,kitchen,"Answer: In the ""Moulin Rouge.""

Question: What is the ""M",Where is the football? 
211,kitchen,"Answer: In the back room.
Question: What is the back room?
Answer:",Where is the football? 
212,kitchen,"Answer: In the corner of the room.

Question: Where is the football?",Where is the football? 
213,kitchen,"Answer: In the kitchen.

Question: Where is the punch?

Answer",Where is the milk? 
214,garden,"Answer: It is in the hands of the corporal.

Question: Where is",Where is the football? 
215,office,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
216,office,"Answer: It is in the kitchen.

Question: What is the apple?",Where is the apple? 
217,office,"Answer: It is in the drawer.

Question: Where is the apple?",Where is the apple? 
218,bathroom,"<context>

<context>

<context>

<context>",Where is the milk? 
219,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
220,office,"Answer: In the tree.

Question: Where is the apple?

Answer",Where is the apple? 
221,office,"Answer: I don't know.

Question: Where is the apple?",Where is the apple? 
222,office,"Answer: It is in the saddle.

Question: What is the meaning of the",Where is the apple? 
223,bedroom,"Answer: In the milk-bag.

Question: What is the milk-bag",Where is the milk? 
224,bedroom,"Answer: In the apple-tree.

Question: What is the apple made of",Where is the apple? 
225,bedroom,"Answer: It is in the stomach.

Question: What is the stomach?",Where is the apple? 
226,kitchen,"Answer: In the tree.
Question: Where is the apple?
Answer: In the",Where is the apple? 
227,garden,"Answer: It is in the basement of the old house.

Question: What is",Where is the football? 
228,bathroom,"Answer: In the _chang_.
Question: What is the _chang_?",Where is the milk? 
229,garden,"Answer: In the garden.

Question: What is the milk?

Answer",Where is the football? 
230,bathroom,"Answer: In the middle of the field.

Question: What is the name of the",Where is the football? 
231,bathroom,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
232,bathroom,"Answer: In the garden.

Question: What is the name of the dog?",Where is the football? 
233,garden,"Answer: In the garden.
Question: Where is the apple?
Answer: In the",Where is the apple? 
234,bathroom,"Answer: In the garden.

Question: What is the meaning of the name of",Where is the football? 
235,bedroom,"Answer: It is in the garden.

Question: What is the meaning of the",Where is the apple? 
236,bedroom,"Answer: In the room.

Question: What is the meaning of the words """,Where is the apple? 
237,kitchen,"Answer: It is in the cave.

Question: What is the meaning of the",Where is the football? 
238,office,"Answer: In the oven.

Question: What is the oven?

Answer",Where is the apple? 
239,garden,"Answer: In the kitchen.

Question: What is the milk for?",Where is the milk? 
240,hallway,"Answer: In the desert.

Question: Where is the camel?

Answer",Where is the apple? 
241,hallway,"Answer: It is a fruit of the tree of the Jereed, and is very sweet",Where is the apple? 
242,kitchen,"Answer: In the bedroom.

Question: Where is the apple?

Answer",Where is the apple? 
243,bathroom,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the apple? 
244,bathroom,"Answer: In the kitchen.

Question: What is the meaning of the words """,Where is the apple? 
245,hallway,"Answer: In the kitchen.

Question: What is the best way to get the",Where is the milk? 
246,garden,"""I don't know,"" she answered, ""but I'll go and see."" """,Where is the milk? 
247,garden,"Answer: In the stomach.

Question: What is the stomach?

Answer",Where is the milk? 
248,garden,What is the little tube that carries off the perspiration? What is the little tube that carries off,Where is the football? 
249,garden,"Answer: In the hallway.

Question: What is the meaning of the word",Where is the football? 
250,bathroom,"Answer: In the cupboard.

Question: Where is the apple?",Where is the apple? 
251,hallway,"Answer: In the garden.
Question: Where is the apple?
Answer: In the",Where is the apple? 
252,hallway,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
253,hallway,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
254,hallway,"Answer: In the garden.

Question: Where is the apple tree?",Where is the apple? 
255,bathroom,"Answer: In the milk.

Question: Where is the milk?

Answer",Where is the milk? 
256,kitchen,"Answer: In the tree.
Question: Where is the apple?
Answer: In the",Where is the apple? 
257,hallway,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
258,hallway,"Answer: I don't know.

Question: Where is the apple?",Where is the apple? 
259,hallway,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the apple? 
260,garden,"Answer: It is in the house.

Question: Where is the house?",Where is the football? 
261,garden,"Answer: It's in the tent.

Question: Where is the tent?",Where is the football? 
262,garden,"Answer: It's in the back yard.

Question: Where is the back yard",Where is the football? 
263,bathroom,"Answer: In the pocket of my coat.

Question: What is the meaning of",Where is the apple? 
264,hallway,"Answer: The captain's

""I don't know, but I'll try."" ""I",Where is the apple? 
265,garden,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
266,garden,"Answer: In the garden.
Question: What is the apple?
Answer: A tree",Where is the apple? 
267,bathroom,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
268,bathroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the apple? 
269,garden,"Answer: It is in the garden.

Question: What is the apple?",Where is the apple? 
270,kitchen,"Answer: In the hallway.

Question: What is the football?",Where is the football? 
271,office,"Answer: In the apple-tree.

Question: Where is the apple-tree",Where is the apple? 
272,office,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
273,kitchen,"Answer: It is in the hand of the Minstrel.

Question: What",Where is the football? 
274,office,"Answer: It is in the kitchen.
Question: Where is the football?
Answer:",Where is the apple? 
275,hallway,"Answer: In the milk-house.

Question: What is the milk-house",Where is the milk? 
276,hallway,"Answer: In the milk.

Question: Where is the milk?

Answer",Where is the milk? 
277,hallway,"Answer: In the Bible.

Question: Where is the milk?

Answer",Where is the milk? 
278,kitchen,"Answer: In the kitchen.

Question: What is the apple?

Answer",Where is the apple? 
279,kitchen,"Answer: It is in the kitchen.

Question: What is the apple?",Where is the apple? 
280,bathroom,"Answer: It's in the bedroom.

Question: What is the football?",Where is the football? 
281,bathroom,"Answer: In the dark shadow beneath the trees.

Question: What is the football",Where is the football? 
282,office,"Answer: It is in the milk-can.

Question: What is the milk",Where is the milk? 
283,office,"Answer: I don't know.

Question: Where is the milk?",Where is the milk? 
284,office,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
285,bedroom,"Answer: In the corner.

Question: What is the football?

Answer",Where is the football? 
286,bedroom,"Answer: It is in the garden.

Question: What is the garden?",Where is the football? 
287,bedroom,"Answer: In the garden.

Question: What is the meaning of the word """,Where is the football? 
288,bedroom,"Answer: It is in the picture.

Question: What is the picture?",Where is the football? 
289,bedroom,"Answer: It is in the hallway.

Question: Where is the milk?",Where is the football? 
290,office,"Answer: In the cave.

Question: Where is the cave?

Answer",Where is the apple? 
291,office,"Answer: In the cave.

Question: What is the meaning of the words """,Where is the apple? 
292,office,"Answer: It is in the apple.

Question: Where is the apple? Answer: It",Where is the apple? 
293,office,"Answer: In the apple.

Question: What is the apple? Answer: A little girl",Where is the apple? 
294,bedroom,"Answer: It is in the milk-pail.

Question: What is the",Where is the milk? 
295,hallway,"Answer: It is in the barn.

Question: Where is the milk?",Where is the milk? 
296,hallway,"Answer: In the

<DW64>

<DW6",Where is the football? 
297,hallway,"Answer: In the pantry.

Question: What is the difference between a man and",Where is the milk? 
298,bathroom,"Answer: In the apple tree.

Question: What is the apple tree?",Where is the apple? 
299,bathroom,"Answer: It is in the apple.

Question: What is the apple?",Where is the apple? 
300,bedroom,"Answer: In the hold.

Question: What is the football?

Answer",Where is the football? 
301,bedroom,"Answer: In the hallway.

Question: What is the football?",Where is the football? 
302,office,"Answer: It's in the river.
Question: Where is the football?
Answer:",Where is the football? 
303,bedroom,"Answer: In the middle of the bottle.

Question: What is the football?",Where is the football? 
304,bedroom,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
305,bathroom,"[Illustration]

<NAME>

<NAME>

<NAME",Where is the milk? 
306,bathroom,"Answer: In the house of the dead.

Question: Where is the house of",Where is the milk? 
307,bathroom,"Answer: In the cabin.

Question: Where is the Bible?

Answer",Where is the milk? 
308,bathroom,"<context>

<context>

<context>

<context>",Where is the milk? 
309,bathroom,"Answer: In the stable.

Question: Where is the milk?

Answer",Where is the milk? 
310,kitchen,"Answer: In the milk.

Question: Where is the milk?

Answer",Where is the milk? 
311,kitchen,"Answer: In the bosom of the Lord.

""The French Government has been very",Where is the milk? 
312,kitchen,"Answer: In the temple.

Question: Where is the temple?

Answer",Where is the milk? 
313,kitchen,"Answer: In the mouth.
Question: Where is the water?
Answer: In the",Where is the milk? 
314,kitchen,"Answer: I don't know.

Question: Where is the milk?",Where is the milk? 
315,bathroom,"Answer: In the corner.

Question: Where is the football?

Answer",Where is the football? 
316,bathroom,"Answer: It is in the garden.

Question: What is the name of the",Where is the football? 
317,bathroom,"Answer: It is in the garden.

Question: What is the football?",Where is the football? 
318,office,"Answer: In the milk-pail.

Question: What is the milk-",Where is the milk? 
319,kitchen,"Answer: It is in the room where we sleep.

Question: Where is the",Where is the football? 
320,bathroom,"Answer: It is in the kitchen.

Question: What is the football?",Where is the football? 
321,bathroom,"Answer: It is in the room.

Question: What is the football?",Where is the football? 
322,bathroom,"Answer: In the room.

Question: What is the football?

Answer",Where is the football? 
323,bathroom,"Answer: In the hall.

Question: What is the football?

Answer",Where is the football? 
324,bathroom,"Answer: It is in the hallway.

Question: Where is the apple?",Where is the football? 
325,bathroom,"""I don't know,"" said Croyden. ""I've never seen it.""",Where is the apple? 
326,bathroom,"Answer: In the pocket of the man who lost it.

Question: Where is",Where is the apple? 
327,garden,"Answer: It's in the

<DW72>

<D",Where is the football? 
328,garden,"<context>

Answer: It's in the kitchen.

<context>",Where is the football? 
329,garden,"Answer: In the garden.

Question: What is the football?
Answer: A",Where is the football? 
330,garden,"Answer: In the garden.
Question: Where is the garden?
Answer: In the",Where is the football? 
331,bathroom,"Answer: In the apple tree.

Question: What is the little thing?",Where is the apple? 
332,bathroom,"JANE. I'll have it, sir.

CODDLE. I",Where is the apple? 
333,hallway,"Answer: In the yard.

Question: What is the football?

Answer",Where is the football? 
334,hallway,"Answer: In the garden.

Question: Where is the apple?
Answer: In",Where is the football? 
335,hallway,"Answer: In the room where the captain is sitting.

Question: What is the",Where is the football? 
336,hallway,"Answer: In the yard.

Question: What is the football?

Answer",Where is the football? 
337,hallway,"Answer: In the garden.

Question: What is the best thing in the world?",Where is the football? 
338,hallway,"Answer: I don't know.

Question: Where is the football?",Where is the football? 
339,bedroom,"Answer: In the milk-house.

Question: What is the milk-house",Where is the milk? 
340,garden,"Answer: In the milk-pail.

Question: Where is the butter?",Where is the milk? 
341,garden,"Answer: In the milk-pail.

Question: Where is the water?",Where is the milk? 
342,hallway,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the football? 
343,hallway,"""I am sure I will be with you in spirit, Allan. I am sure I",Where is the football? 
344,hallway,"Answer: It is in the cup.

Question: Where is the cup?",Where is the milk? 
345,garden,"Answer: In the garden.
Question: Where is the football?
Answer: In the",Where is the football? 
346,garden,"Answer: In the back of the house.

Question: Where is the football?",Where is the football? 
347,garden,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
348,garden,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
349,garden,"Answer: It is in the garden.

Question: What is the apple?",Where is the apple? 
