,target,output,question
147,kitchen,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is Daniel? 
148,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Sandra? 
149,kitchen,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is Daniel? 
150,garden,"Answer: In the garden.

Question: Where is Mary?

Answer:",Where is Daniel? 
151,garden,"Answer: In the garden.

Question: Where is Mary?

Answer:",Where is Sandra? 
152,bathroom,"Answer: In the bathroom.

Question: Where is Sandra?

Answer:",Where is Daniel? 
153,office,"Answer: He is in the bathroom.

Question: Where is Sandra?",Where is Daniel? 
154,bedroom,"Answer: He is in the office.

Question: Where is Sandra?",Where is John? 
155,bathroom,"Answer: In the bathroom.

Question: Where is Daniel?

Answer:",Where is Mary? 
156,garden,"Answer: In the bedroom.

Question: Where is Mary?

Answer:",Where is Daniel? 
157,bedroom,"Answer: He is in the bedroom.

Question: Where is Mary?",Where is John? 
158,office,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is John? 
159,hallway,"Answer: In the bathroom.

Question: Where is Sandra?

Answer:",Where is Mary? 
160,bedroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is Daniel? 
161,bedroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is Daniel? 
162,bedroom,"Answer: In the bedroom.

Question: Where is Mary?

Answer:",Where is Mary? 
163,garden,"Answer: She is in the bedroom.

Question: Where is Sandra?",Where is Mary? 
164,bathroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is Daniel? 
165,garden,"Answer: She went back to the garden.

**Exercise 2:**",Where is Sandra? 
166,garden,"Answer: She is in the garden.

Question: Where is Mary?",Where is Sandra? 
167,garden,"Answer: He is in the garden.

Question: Where is Sandra?",Where is Daniel? 
168,kitchen,"Answer: In the kitchen.

Question: Where is Mary?

Answer:",Where is Daniel? 
169,bedroom,"Answer: In the hallway.

Question: Where is Sandra?

Answer",Where is Mary? 
170,office,"Answer: In the kitchen.

Question: Where is Daniel?

Answer:",Where is Daniel? 
171,office,"Answer: In the kitchen.

Question: Where is Mary?

Answer:",Where is Daniel? 
172,garden,"Answer: He is in the garden.

Question: Where is Mary?",Where is John? 
173,bathroom,"Answer: She is in the bathroom.

Question: Where is Sandra?",Where is Sandra? 
174,bathroom,"Answer: In the bathroom.

Question: Where is Mary?

Answer:",Where is Sandra? 
175,office,"Answer: In the kitchen.

Question: Where is Sandra?

Answer:",Where is Sandra? 
176,kitchen,"Answer: In the kitchen.

Question: Where is Sandra?

Answer:",Where is Sandra? 
177,bedroom,"Answer: In the kitchen.

Question: Where is Sandra?

Answer:",Where is Sandra? 
178,office,"Answer: In the kitchen.

Question: Where is Sandra?

Answer:",Where is Sandra? 
179,office,"Answer: In the kitchen.

Question: Where is Sandra?

Answer:",Where is Sandra? 
180,hallway,"Answer: In the hallway.

Question: Where is Mary?

Answer",Where is Mary? 
181,hallway,"Answer: She is in the hallway.

Question: Where is Mary?",Where is Mary? 
182,hallway,"Answer: He is in the hallway.

Question: Where is Mary?",Where is Daniel? 
183,hallway,"Answer: Mary is in the hallway.

Question: Where is Mary?",Where is Mary? 
184,bedroom,"Answer: In the bedroom.

Question: Where is Mary?

Answer:",Where is Sandra? 
185,bathroom,"<context>
Mary went to the kitchen. John went to the bathroom.
</",Where is John? 
186,office,"Answer: He is in the bathroom.

Question: Where is Mary?",Where is Daniel? 
187,garden,"Answer: She is in the kitchen.

Question: Where is John?",Where is Mary? 
188,kitchen,"Answer: She is in the kitchen.

Question: Where is Mary?",Where is Sandra? 
189,office,"Answer: She is in the kitchen.

Question: Where is Mary?",Where is Sandra? 
190,hallway,"Answer: She went back to the hallway.

**Exercise 1:**",Where is Mary? 
191,kitchen,"Answer: She is in the hallway.

Question: Where is Mary?",Where is Sandra? 
192,garden,"Answer: She is in the kitchen.

Question: Where is Mary?",Where is Sandra? 
193,hallway,"Answer: She is in the hallway.

Question: Where is Mary?",Where is Sandra? 
194,hallway,"Answer: In the hallway.

Question: Where is Sandra?

Answer",Where is Sandra? 
195,garden,"Answer: She is in the garden.

Question: Where is John?",Where is Mary? 
196,office,"Answer: In the office.

Question: Where is Mary?

Answer:",Where is John? 
197,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Daniel? 
198,bathroom,"Answer: In the bedroom.

Question: Where is John?

Answer:",Where is Mary? 
199,bedroom,"Answer: In the bedroom.

Question: Where is Mary?

Answer:",Where is John? 
200,hallway,"Answer: In the hallway.

Question: Where is Daniel?

Answer",Where is Mary? 
201,office,"Answer: In the office.

Question: Where is Mary?

Answer:",Where is John? 
202,office,"Answer: He is in the office.

Question: Where is Mary?",Where is Daniel? 
203,bedroom,"Answer: She is in the bedroom.

Question: Where is John?",Where is Sandra? 
204,hallway,"Answer: She is in the bedroom.

Question: Where is John?",Where is Sandra? 
205,bathroom,"Answer: She is in the bathroom.

**Exercise 2:**

**",Where is Sandra? 
206,kitchen,"Answer: In the hallway.

Question: Where is Sandra?

Answer",Where is Mary? 
207,hallway,"Answer: The hallway.

Question: Where is Mary?

Answer:",Where is Sandra? 
208,bathroom,"Answer: He is in the bathroom.

Question: Where is Sandra?",Where is Daniel? 
209,hallway,"Answer: In the hallway.

Question: Where is Sandra?

Answer",Where is John? 
210,bathroom,"Answer: In the bathroom.

Question: Where is Sandra?

Answer:",Where is John? 
211,bedroom,"Answer: In the bathroom.

Question: Where is John?

Answer:",Where is John? 
212,hallway,"Answer: In the hallway.

Question: Where is John?

Answer",Where is Daniel? 
213,bedroom,"Answer: In the bedroom.

Question: Where is John?

Answer:",Where is Mary? 
214,bathroom,"Answer: In the bathroom.

Question: Where is John?

Answer:",Where is Sandra? 
215,bedroom,"Answer: In the bedroom.

Question: Where is John?

Answer:",Where is Mary? 
216,bathroom,"Answer: He is in the bathroom.

Question: Where is Mary?",Where is John? 
217,hallway,"Answer: He is in the hallway.

Question: Where is Mary?",Where is John? 
218,hallway,"Answer: In the hallway.

Question: Where is John?

Answer",Where is Sandra? 
219,bathroom,"Answer: In the hallway.

Question: Where is Sandra?

Answer",Where is John? 
220,bathroom,"Answer: In the bathroom.

Question: Where is Mary?

Answer:",Where is Mary? 
221,hallway,"Answer: In the hallway.

Question: Where is Sandra?

Answer",Where is Daniel? 
222,kitchen,"Answer: In the hallway.

Question: Where is John?

Answer",Where is Daniel? 
223,hallway,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Sandra? 
224,bedroom,"Answer: In the kitchen.

Question: Where is Sandra?

Answer:",Where is John? 
225,office,"Answer: In the office.

Question: Where is Daniel?

Answer:",Where is John? 
226,hallway,"Answer: In the hallway.

Question: Where is John?

Answer",Where is Daniel? 
227,garden,"Answer: In the garden.

Question: Where is John?

Answer:",Where is Sandra? 
228,bathroom,"Answer: In the bathroom.

Question: Where is Sandra?

Answer:",Where is John? 
229,bathroom,"Answer: In the bathroom.

Question: Where is Sandra?

Answer:",Where is John? 
230,office,"Answer: In the office.

Question: Where is Sandra?

Answer:",Where is Daniel? 
231,garden,"Answer: She is in the garden.

Question: Where is Sandra?",Where is Mary? 
232,hallway,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Daniel? 
233,office,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Daniel? 
234,hallway,"Answer: In the hallway.

Question: Where is Sandra?

Answer",Where is John? 
235,bedroom,"Answer: In the bedroom.

Question: Where is Daniel?

Answer:",Where is Mary? 
236,bedroom,"Answer: In the bedroom.

Question: Where is Daniel?

Answer:",Where is Mary? 
237,bedroom,"Answer: In the bedroom.

Question: Where is Daniel?

Answer:",Where is Mary? 
238,bedroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is Daniel? 
239,office,"Answer: In the kitchen.

Question: Where is Daniel?

Answer:",Where is Sandra? 
240,hallway,"Answer: In the hallway.

Question: Where is Mary?

Answer",Where is Daniel? 
241,kitchen,"Answer: In the hallway.

Question: Where is Mary?

Answer",Where is Mary? 
242,garden,"Answer: She is in the hallway.

Question: Where is John?",Where is Mary? 
243,garden,"Answer: In the hallway.

Question: Where is John?

Answer",Where is Mary? 
244,kitchen,"Answer: In the kitchen.

Question: Where is Mary?

Answer:",Where is Mary? 
245,kitchen,"Answer: He is in the kitchen.

**Exercise 1:**

**",Where is John? 
246,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Sandra? 
247,garden,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Sandra? 
248,garden,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Sandra? 
249,garden,"Answer: The kitchen.

Question: Where is John?

Answer: The",Where is Daniel? 
250,bedroom,"Answer: In the bedroom.

Question: Where is Mary?

Answer:",Where is Daniel? 
251,office,"Answer: In the office.

Question: Where is Sandra?

Answer:",Where is Mary? 
252,bathroom,"Answer: In the bathroom.

Question: Where is Sandra?

Answer:",Where is Daniel? 
253,bathroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is Daniel? 
254,bedroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is John? 
255,bedroom,"Answer: In the bedroom.

**Exercise 1:**

**Exercise",Where is John? 
256,office,"Answer: In the garden.

Question: Where is John?

Answer:",Where is Sandra? 
257,office,"Answer: In the garden.

Question: Where is John?

Answer:",Where is Sandra? 
258,kitchen,"Answer: She is in the garden.

Question: Where is Sandra?",Where is Mary? 
259,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Mary? 
260,garden,"Answer: In the garden.

**Exercise 1:**

**Exercise",Where is Sandra? 
261,office,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is Mary? 
262,hallway,"Answer: In the hallway.

Question: Where is Mary?

Answer",Where is Sandra? 
263,office,"Answer: In the garden.

Question: Where is Mary?

Answer:",Where is John? 
264,office,"Answer: In the garden.

Question: Where is Mary?

Answer:",Where is John? 
265,bathroom,"Answer: In the bathroom.

Question: Where is John?

Answer:",Where is Sandra? 
266,garden,"Answer: In the bathroom.

Question: Where is John?

Answer:",Where is Sandra? 
267,bedroom,"Answer: In the bathroom.

Question: Where is John?

Answer:",Where is Sandra? 
268,bathroom,"Answer: In the bathroom.

Question: Where is Sandra?

Answer:",Where is John? 
269,bedroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is Daniel? 
270,kitchen,"<context>
John went to the bathroom. Daniel moved to the kitchen.
</",Where is Daniel? 
271,office,"<context>
Sandra is in the office.
</context>

Question",Where is Sandra? 
272,office,"Answer: She is in the garden.

Question: Where is John?",Where is Sandra? 
273,kitchen,"Answer: He is in the kitchen.

Question: Where is John?",Where is Daniel? 
274,bathroom,"Answer: He is in the kitchen.

Question: Where is John?",Where is Daniel? 
275,office,"Answer: In the office.

Question: Where is Daniel?

Answer:",Where is Sandra? 
276,kitchen,"Answer: He is in the kitchen.

Question: Where is Sandra?",Where is Daniel? 
277,hallway,"Answer: She is in the kitchen.

Question: Where is John?",Where is Mary? 
278,office,"Answer: He is in the kitchen.

Question: Where is Mary?",Where is John? 
279,bathroom,"Answer: He is in the kitchen.

Question: Where is Mary?",Where is John? 
280,bathroom,"Answer: She is in the bathroom.

**Exercise 1**

**",Where is Sandra? 
281,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Daniel? 
282,office,"Answer: In the office.

Question: Where is Sandra?

Answer:",Where is Sandra? 
283,office,"Answer: She is in the office.

Question: Where is Daniel?",Where is Sandra? 
284,garden,"Answer: He is in the garden.

Question: Where is Sandra?",Where is John? 
285,office,"Answer: In the office.

Question: Where is Sandra?

Answer:",Where is John? 
286,bathroom,"Answer: In the bathroom.

Question: Where is John?

Answer:",Where is Sandra? 
287,office,"Answer: In the office.

Question: Where is Sandra?

Answer:",Where is John? 
288,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Daniel? 
289,bathroom,"Answer: In the bathroom.

Question: Where is Sandra?

Answer:",Where is Sandra? 
290,kitchen,"Answer: Mary is in the kitchen.

**Question:** Where is John?",Where is Mary? 
291,kitchen,"Answer: John is in the kitchen.

Question: Where is Mary?",Where is John? 
292,bedroom,"Answer: John is in the kitchen.

Question: Where is Mary?",Where is John? 
293,kitchen,"Answer: Mary is in the kitchen.

Question: Where is John?",Where is Mary? 
294,kitchen,"Answer: John is in the kitchen.

Question: Where is Mary?",Where is John? 
295,garden,"Answer: She is in the garden.

**Exercise 1**

**",Where is Sandra? 
296,garden,"Answer: He is in the kitchen.

Question: Where is Sandra?",Where is Daniel? 
297,hallway,"Answer: He is in the hallway.

Question: Where is Sandra?",Where is John? 
298,hallway,"Answer: She is in the hallway.

Question: Where is Sandra?",Where is Mary? 
299,bathroom,"Answer: She is in the hallway.

Question: Where is Sandra?",Where is Mary? 
300,bathroom,"Answer: She is in the bathroom.

**Exercise 1:**

**",Where is Mary? 
301,bathroom,"Answer: She went to the bathroom.

Question: Where is Sandra?",Where is Mary? 
302,bathroom,"Answer: She is in the kitchen.

Question: Where is Sandra?",Where is Mary? 
303,office,"Answer: He is in the hallway.

Question: Where is Sandra?",Where is John? 
304,hallway,"Answer: She is in the kitchen.

Question: Where is Sandra?",Where is Mary? 
305,garden,"<context>
Where is Daniel?
</context>

Question: What is",Where is Daniel? 
306,bathroom,"Answer: In the bathroom.

Question: Where is Daniel?

Answer:",Where is Daniel? 
307,office,"Answer: In the bathroom.

Question: Where is John?

Answer:",Where is Daniel? 
308,office,"Answer: In the bathroom.

Question: Where is John?

Answer:",Where is Daniel? 
309,kitchen,"Answer: He is in the bathroom.

Question: Where is John?",Where is John? 
310,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Daniel? 
311,garden,"Answer: In the garden.

Question: Where is Daniel?

Answer:",Where is Sandra? 
312,office,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Daniel? 
313,bedroom,"Answer: She is in the garden.

Question: Where is Daniel?",Where is Sandra? 
314,garden,"Answer: He is in the kitchen.

Question: Where is Sandra?",Where is John? 
315,office,"Answer: She went back to the office.

**Question 2:**",Where is Mary? 
316,bedroom,"Answer: He is in the bedroom.

Question: Where is John?",Where is Daniel? 
317,office,"Answer: She is in the kitchen.

Question: Where is John?",Where is Mary? 
318,office,"Answer: She is in the kitchen.

Question: Where is John?",Where is Mary? 
319,garden,"Answer: He is in the kitchen.

Question: Where is John?",Where is Daniel? 
320,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is John? 
321,kitchen,"Answer: She is in the bathroom.

Question: Where is John?",Where is Sandra? 
322,kitchen,"Answer: She is in the kitchen.

Question: Where is John?",Where is Sandra? 
323,garden,"Answer: He is in the kitchen.

Question: Where is Sandra?",Where is Daniel? 
324,garden,"Answer: He is in the kitchen.

Question: Where is Sandra?",Where is Daniel? 
325,bathroom,"Answer: In the bathroom.

**Example 2:**

<context>",Where is Sandra? 
326,bedroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is John? 
327,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Sandra? 
328,garden,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Sandra? 
329,bedroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer:",Where is Daniel? 
330,kitchen,"Answer: In the kitchen.

Question: Where is Daniel?

Answer:",Where is Sandra? 
331,office,"Answer: In the kitchen.

Question: Where is Sandra?

Answer:",Where is John? 
