,target,output,question
157,bathroom,"Answer: The Bear Tooth Forest.

Question: What is the name of the town",What is north of the garden?
158,garden,"<context>

<context>

<context>

<context>",What is the bedroom east of?
159,bedroom,"Answer: The bedroom.

Question: What is north of the kitchen?",What is south of the kitchen?
160,hallway,"Answer: The office north of.

Question: What is the office south of?",What is the office south of?
161,bathroom,"Answer: The church of St. Peter Crysologus, which is the most",What is north of the garden?
162,hallway,"Answer: The garden.

<context>

Question: What is west of the",What is east of the bathroom?
163,hallway,Answer: The office east of is the church of St. Peter at Ani.,What is the office east of?
164,bathroom,"Answer: The Conciergerie.

Question: What is the office east of",What is the office west of?
165,kitchen,"Answer: The kitchen.

Question: What is east of the bedroom?",What is west of the bedroom?
166,office,"Answer: The hallway is north of the office.

Question: What is the",What is north of the hallway?
167,garden,"Answer: The bathroom.

Question: What is the office south of?",What is the office north of?
168,kitchen,"Answer: The hallway is the passageway between the kitchen and the
office.",What is west of the hallway?
169,bedroom,"Answer: The garden south of is the garden of the house of the
Lord of Sand",What is the garden south of?
170,hallway,"<context>

<context>

<context>

<context>",What is the bedroom north of?
171,bathroom,"Answer: The street.

Question: What is the street?

Answer:",What is the hallway west of?
172,kitchen,"Answer: The kitchen.

Question: What is south of the garden?",What is north of the garden?
173,hallway,"Answer: The bathroom is north of the garden.

Question: What is the garden",What is the bathroom north of?
174,bathroom,"Answer: The whole of the Soudan.

Question: What is north of",What is south of the office?
175,office,"Answer: The street.

Question: What is the difference between a book-keeper",What is east of the bathroom?
176,hallway,Answer: The bedroom west of the bedroom is the bedroom west of the bedroom.,What is the bedroom west of?
177,hallway,"Answer: The kitchen.

Question: What is the style of the writing?",What is the office south of?
178,kitchen,"Answer: The office is south of the office.

Question: What is north of",What is south of the office?
179,bathroom,"Answer: The garden is north of the house.

Question: What is the garden",What is the garden south of?
180,hallway,"Answer: The bedroom is south of the bathroom.

Question: What is the man",What is the bedroom north of?
181,bathroom,"Answer: The garden.

Question: What is west of the hallway?",What is east of the hallway?
182,bedroom,"Answer: The hallway east of.

Question: What is the hallway west",What is the hallway west of?
183,bathroom,"Answer: The garden.

The reader asks, “What is north of the garden?”",What is south of the garden?
184,bedroom,"Answer: The office of the author of the “Sommerreise.”

Question",What is the office west of?
185,bathroom,"Answer: The bathroom.

Question: What is east of the bedroom?",What is west of the bedroom?
186,garden,"Answer: The bishop's study.

Question: What is the bishop's study?",What is the office west of?
187,garden,"Answer: The garden.

<context>

Question: What is north of",What is south of the bedroom?
188,kitchen,"Answer: The garden.

Question: What is north of the office?",What is south of the office?
189,hallway,"Answer: The United States.

Question: What is west of the bathroom?",What is east of the bathroom?
190,bathroom,"Answer: The kitchen east of the kitchen.

Question: What is the west of",What is the kitchen east of?
191,bathroom,"Answer: The office east of is the office west of.

Question: What is",What is the office east of?
192,bedroom,"Answer: The office north of.

Question: What is the office north of?",What is the office south of?
193,office,"Answer: The kitchen is south of the kitchen.

Question: What is the telephone",What is the kitchen south of?
194,bedroom,"Answer: The church.

Question: What is west of the garden?",What is east of the garden?
195,office,"Answer: The _plaza_

Question: What is the _plaza_",What is east of the bathroom?
196,kitchen,"Answer: The lake.

Question: What is the lake?

Answer:",What is north of the hallway?
197,office,"Answer: The kitchen south of the kitchen.

Question: What is the kitchen north",What is the kitchen south of?
198,garden,"Answer: The garden.

Question: What is the garden?

Answer:",What is south of the hallway?
199,kitchen,"Answer: The bathroom south of is the bathroom north of.

Question: What is",What is the bathroom south of?
200,bedroom,"Answer: The hallway is north of the bedroom.

Question: What is the",What is the hallway south of?
201,hallway,"Answer: The hallway.

Question: What is west of the garden?",What is east of the garden?
202,office,"Answer: The bathroom north of is the bathroom north of.

Question: What is",What is the bathroom north of?
203,kitchen,"Answer: The kitchen.

Question: What is the kitchen?

Answer:",What is west of the hallway?
204,office,"Answer: The bathroom is west of the bathroom.

Question: What is the garden",What is the bathroom east of?
205,garden,"Answer: The bedroom east of is the bedroom of the Zouaves.

Question",What is the bedroom east of?
206,garden,"Answer: The office south of.

Question: What is the office north of?",What is the office north of?
207,garden,"Answer: The office south of.

Question: What is the office north of?",What is the office north of?
208,garden,"Answer: The place where the King was taken to the scaffold.

Question: What is",What is south of the office?
209,bathroom,"Answer: The garden.

Question: What is north of the garden?",What is south of the kitchen?
210,office,"Answer: The Pieris' caterpillar.

Question: What is north of the bedroom",What is south of the bedroom?
211,kitchen,"Answer: The kitchen.

Question: What is the office west of?",What is the office east of?
212,office,What is the bill of fare for our dinner? What is the name of the bill of fare for,What is west of the bedroom?
213,hallway,What is the bathroom? What is the bathroom north of? What is the bathroom south of? What,What is the bedroom south of?
214,hallway,"_Principal Guest._ _The Kitchen_

Question: What is the kitchen north",What is the kitchen south of?
215,bedroom,"Answer: The pig stye.

Question: What is east of the hallway",What is west of the hallway?
216,bedroom,"Answer: The garden.

Question: What is north of the office?",What is west of the office?
217,hallway,"Answer: The forest.

Question: What is west of the bathroom?",What is east of the bathroom?
218,office,"<DW72>

<DW72>

<D",What is the garden south of?
219,hallway,"Answer: The woods.

Question: What is west of the office?",What is east of the office?
220,office,"Answer: The office.

Question: What is west of the bedroom?",What is south of the bedroom?
221,kitchen,"Answer: The hallway.

Question: What is east of the bedroom?",What is west of the bedroom?
222,kitchen,"Answer: The kitchen.

Question: What is east of the garden?",What is west of the garden?
223,bedroom,"Answer: The bathroom is east of the
bathroom.

Question: What is",What is the bathroom west of?
224,kitchen,"Answer: The office east of.

Question: What is the office west of?",What is the office west of?
225,hallway,"Answer: The garden is east of the kitchen.

Question: What is the significance",What is the garden east of?
226,hallway,"Answer: The kitchen.

Question: What is south of the kitchen?",What is north of the kitchen?
227,kitchen,"<context>

<context>

<context>

<context>",What is the garden north of?
228,hallway,"<context>

Answer: The Fort.

<context>

Question",What is the garden north of?
229,kitchen,"Answer: The sea.

Question: What is east of the bedroom?",What is west of the bedroom?
230,garden,"Answer: The sea.
</context>

<context>

<context>",What is north of the hallway?
231,garden,"Answer: The Hallway is east of the hallway.

Question: What is",What is the hallway west of?
232,hallway,"Answer: The hallway.

Question: What is the hallway?",What is the bathroom east of?
233,bedroom,"Answer: The bathroom.

Question: What is the kitchen north of?",What is the kitchen south of?
234,bathroom,"Answer: The Book of Common Prayer.

Question: What is the office east of",What is the office west of?
235,kitchen,"Answer: The stomach.

Question: What is west of the bedroom?",What is east of the bedroom?
236,office,"Answer: The stomach.

Question: What is west of the bedroom?",What is east of the bedroom?
237,bathroom,"Answer: The stomach.

Question: What is west of the kitchen?",What is east of the kitchen?
238,bedroom,"Answer: The bedroom.

Question: What is the sound of the rattling pipes",What is west of the kitchen?
239,office,"Answer: The kitchen north of is the kitchen in the house that is
called the """,What is the kitchen north of?
240,garden,"Answer: The Federal encampment.

Question: What is the first thing that",What is north of the bedroom?
241,bathroom,"Answer: The kitchen is east of the hallway.

Question: What is the",What is east of the kitchen?
242,office,"Answer: The garden.

Question: What is the meaning of the word ""c",What is north of the garden?
243,bedroom,"Answer: The hallway north of.

Question: What is the name of the",What is the hallway south of?
244,office,"Answer: The kitchen is east of the bathroom.

Question: What is the name of",What is the kitchen west of?
245,garden,"Answer: The garden.

Question: What does it mean that the garden is south",What is south of the bedroom?
246,garden,"Answer: The West.

Question: What is west of the office?",What is west of the office?
247,kitchen,"Answer: The garden north of is the garden south of.

Question: What is",What is the garden north of?
248,office,"Answer: The office.

The _kemangeh_ is a kind of d",What is west of the kitchen?
249,bedroom,"Answer: The bedroom.

Question: What is the room to the left of the",What is the hallway west of?
250,office,"Answer: The house.

Question: What is north of the bathroom?",What is south of the bathroom?
251,kitchen,"Answer: The kitchen.

Question: What is east of the bedroom?",What is west of the bedroom?
252,office,"Answer: The hallway north of is the hallway south of.

Question: What",What is the hallway north of?
253,bedroom,"Answer: The east of the hallway is the garden.

Question: What is",What is east of the hallway?
254,office,"Answer: The south of the bathroom is the place where the
inhabitants of J",What is south of the bathroom?
255,hallway,"Answer: The bedroom north of is the bedroom south of.

[Illustration:",What is the bedroom north of?
256,bathroom,"Answer: The garden is west of the hallway.

Question: What is the",What is the garden east of?
257,kitchen,"Answer: The kitchen.

Question: What is the bathroom south of?",What is the bathroom north of?
258,kitchen,"Answer: The Pectoral Sandpiper.

Question: What is the bird's",What is west of the bedroom?
259,garden,"Answer: The hallway is west of the office.

Question: What is the",What is the hallway east of?
260,kitchen,"Answer: The south of the garden is the Wanni, which is a large
Province",What is south of the garden?
261,hallway,"Answer: The bedroom is west of the bathroom.

Question: What is the bathroom",What is the bedroom east of?
262,garden,"Answer: The woods.

Question: What is the meaning of the phrase ""the",What is west of the office?
263,office,"Answer: The forest.

Question: What is the meaning of the word ""super",What is north of the kitchen?
264,garden,Answer: The office north of is the office of the President of the Republic.,What is the office north of?
265,kitchen,"Answer: The garden.

Question: What is south of the office?",What is north of the office?
266,garden,"Answer: The garden.

Question: What is south of the garden?",What is south of the bedroom?
267,hallway,"Answer: The park.

Question: What is the park?

Answer:",What is the garden north of?
268,garden,"Answer: The bedroom is east of the bedroom.

Question: What is the bedroom",What is the bedroom east of?
269,bedroom,"Answer: The west end of the hallway.

Question: What is east of",What is west of the hallway?
270,bathroom,"Answer: The room to the left of the hallway.]

The tail feathers are of",What is east of the hallway?
271,kitchen,"Answer: The bedroom south of is the one on the left hand side of the
bed",What is the bedroom south of?
272,hallway,"Answer: The east of the garden is the river of the same name, which
flows",What is east of the garden?
273,kitchen,"Answer: The hallway south of is the passage from the castle to the
fortification",What is the hallway south of?
274,office,"<context>

<context>

<context>

<context>",What is the bathroom east of?
275,bedroom,"Answer: The garden is north of the castle.

Question: What is the library",What is the garden south of?
276,bathroom,"<context>

Answer: The kitchen west of the kitchen.

</context",What is the kitchen west of?
277,bathroom,"Answer: The river Thames.

Question: What is north of the garden?",What is east of the garden?
278,bedroom,"Answer: The bedroom.

Question: What is north of the bathroom?",What is south of the bathroom?
279,office,Answer: The bedroom west of is the bedroom of the Queen's Bedchamber.,What is the bedroom west of?
280,hallway,"Answer: The garden is north of the house.

Question: What is south of",What is north of the garden?
281,hallway,"Answer: The street.

Question: What is east of the office?",What is west of the office?
282,hallway,"Answer: The temple.

Question: What is the most common thing you have ever",What is east of the bathroom?
283,kitchen,"Answer: The temple.

Question: What is north of the bedroom?",What is west of the bedroom?
284,garden,"Answer: The garden.

Question: What is south of the kitchen?",What is north of the office?
285,garden,"Answer: The garden.

Question: What is the garden?

Answer:",What is the hallway south of?
286,hallway,"Answer: The garden east of the temple is the garden of the
temple.",What is the garden east of?
287,bathroom,"Answer: The temple of the god.

<context>

Question: What is",What is east of the bedroom?
288,garden,"Answer: The garden.

Question: What is west of the office?",What is east of the office?
289,office,"Answer: The garden is west of the hallway.


THE GOLDEN-",What is the garden west of?
290,garden,"Answer: The kitchen.

Question: What is west of the bathroom?",What is east of the bathroom?
291,garden,"<context>

Answer: The bedroom west of is the bedroom of the house of",What is the bedroom west of?
292,garden,"Answer: The garden.

Question: What is west of the kitchen?",What is west of the kitchen?
293,office,"Answer: The _carillon_

Question: What is the _carillon_",What is west of the bathroom?
294,bathroom,"Answer: The bathroom.

Question: What is north of the bathroom?",What is south of the bedroom?
295,bathroom,"Answer: The bathroom.

Question: What is north of the bedroom?",What is south of the bedroom?
296,bathroom,"Answer: The hallway.

Question: What is the hallway?",What is the kitchen south of?
297,office,"Answer: The temple.

Question: What is west of the temple?",What is east of the kitchen?
298,hallway,"Answer: The temple.

Question: What is south of the kitchen?",What is north of the kitchen?
299,kitchen,"Answer: The bathroom east of is the bathroom west of.

Question: What is",What is the bathroom east of?
300,hallway,"Answer: The little room in the corner of the bathroom.
</context>

Question",What is west of the bathroom?
301,office,"Answer: The room where the dead were.

Question: What is north of the",What is south of the hallway?
302,bathroom,"Answer: The hallway is west of the hallway.

<DW64",What is the hallway west of?
303,bedroom,"Answer: The bedroom.

Question: What is west of the bathroom?",What is east of the bathroom?
304,garden,"Answer: The office is north of the bathroom.

Question: What is the office",What is the office south of?
305,bedroom,"Answer: The bedroom.

Question: What is west of the office?
Answer:",What is east of the office?
306,bedroom,"Answer: The hallway.

Question: What is south of the hallway?",What is north of the hallway?
307,garden,"Answer: The office west of.
</context>

<context>

<",What is the office east of?
308,kitchen,"Answer: The hallway west of is the hallway east of.

<context",What is the hallway west of?
309,garden,"Answer: The garden.

Question: What is the difference between a doctor and a",What is west of the bathroom?
310,garden,"Answer: The garden.

Question: What is the garden east of?",What is the kitchen west of?
311,bedroom,"Answer: The office is west of the office.

Question: What is the office",What is the office west of?
312,bathroom,"Answer: The spring.

Question: What is west of the garden?",What is east of the garden?
313,bathroom,"Answer: The kitchen.

Question: What is west of the kitchen?",What is east of the kitchen?
314,kitchen,"Answer: The garden is south of the bedroom.

Question: What is the kitchen",What is the garden north of?
315,kitchen,"Answer: The park.

Question: What is the name of the building where the",What is west of the hallway?
316,office,"Answer: The Cunard wharf.

Question: What is the meaning of",What is east of the garden?
317,office,"Answer: The hallway west of is the lobby.

Question: What is the",What is the hallway west of?
318,bedroom,"Answer: The river.

Question: What is west of the garden?",What is east of the garden?
319,hallway,"Answer: The garden is west of the bathroom.

Question: What is the garden",What is the garden east of?
320,bedroom,"Answer: The office east of.

Question: What is the office north of?",What is the office west of?
321,hallway,"Answer: The bathroom west of the bathroom.

Question: What is the bathroom east",What is the bathroom west of?
322,bathroom,"Answer: The bedroom north of.

Question: What is the bedroom south of?",What is the bedroom north of?
323,garden,"Answer: The bedroom is east of the bedroom.

Question: What is the first",What is the bedroom east of?
324,bathroom,"Answer: The garden west of is the garden east of.

Question: What is",What is the garden west of?
325,hallway,"Answer: The hallway.

Question: What is north of the hallway?",What is south of the garden?
326,hallway,"Answer: The hallway.

Question: What is north of the office?",What is south of the office?
327,kitchen,"Answer: The garden east of the church is the garden of the church.

Question",What is the garden east of?
328,bathroom,"Answer: The garden west of the church of St.
Nicodemus is the garden",What is the garden west of?
329,office,"Answer: The bathroom is west of the bathroom.

Question: What is the bathroom",What is the bathroom west of?
330,hallway,"Answer: The woods.

Question: What is east of the garden?",What is west of the garden?
331,bathroom,"Answer: The kitchen.

Question: What is the difference between a ""cow",What is south of the hallway?
332,hallway,"Answer: The bedroom.

Question: What is the bedroom west of?",What is the bedroom east of?
333,kitchen,"Answer: The kitchen.

Question: What is the kitchen north of?",What is the bedroom south of?
334,kitchen,Answer: The garden is the garden of the palace of the Nana Sahib.,What is the garden south of?
335,bathroom,"Answer: The garden.

Question: What is east of the office?",What is west of the office?
336,garden,"Answer: The garden.
Question: What is north of the bathroom?
Answer: The",What is south of the bathroom?
337,bathroom,"Answer: The _pien-king_

Question: What is west of the",What is west of the garden?
338,bathroom,"Answer: The _huayra-puhura_

The _huayra",What is north of the office?
339,garden,"Answer: The garden.

Question: What is west of the office?",What is east of the office?
340,bathroom,"Answer: The Oely service.

Question: What is east of the kitchen?",What is west of the kitchen?
341,office,"Answer: The garden south of the castle is the garden of the
Canganture",What is the garden south of?
