,target,output,question
40,bedroom,"Answer: The apple was in the bathroom.

Question: Where was the apple after",Where was the apple before the bathroom? 
41,bedroom,"Answer: The apple was in the bathroom.

Question: Where was the apple after",Where was the apple before the bathroom? 
42,bedroom,"Answer: The apple was in the bathroom.

Question: Where was the apple after",Where was the apple before the bathroom? 
43,bedroom,"Answer: The apple was in the bathroom.

Question: Where was the apple after",Where was the apple before the bathroom? 
44,bedroom,"Answer: The hallway.

Question: Where was the milk after the hallway",Where was the milk before the hallway? 
45,kitchen,"Answer: The apple was in the garden.

Question: Where was the apple after",Where was the apple before the garden? 
46,garden,"Answer: The apple was in the bedroom.

Question: Where was the apple after",Where was the apple before the bedroom? 
47,garden,"Answer: The football was in the bedroom.

Question: Where was the milk before",Where was the football before the kitchen? 
48,bathroom,"Answer: The apple was in the bedroom.

Question: Where was the apple after",Where was the apple before the bedroom? 
49,bathroom,"Answer: The apple was in the bedroom.

Question: Where was the apple after",Where was the apple before the bedroom? 
50,office,"Answer: In the hallway.

Question: Where was the football after the hall",Where was the football before the hallway? 
51,kitchen,Answer: Mary put down the apple. Mary went to the garden. Mary put down the,Where was the apple before the office? 
52,office,"Answer: The football was in the garden.

Question: Where was the football after",Where was the football before the garden? 
53,office,"Answer: In the earth.

Question: Where was the football after the bedroom?",Where was the football before the bedroom? 
54,garden,"Answer: The apple was in the hallway.

Question: Where was the apple",Where was the apple before the hallway? 
55,hallway,"Answer: In the kitchen.

Question: Where was the football after the bedroom?",Where was the football before the bedroom? 
56,bathroom,"Answer: The football was in the kitchen.

Question: What was the football doing",Where was the football before the hallway? 
57,bedroom,"Answer: In the kitchen.

Question: Where was the football after the kitchen?",Where was the football before the kitchen? 
58,garden,"Answer: In the kitchen.

Question: Where was the football after the bathroom?",Where was the football before the bathroom? 
59,garden,"Answer: The bathroom.

Question: Where was the football after the bathroom?",Where was the football before the bathroom? 
60,bathroom,"Answer: In the kitchen.

Question: Where was the milk after the office?",Where was the milk before the office? 
61,bathroom,"Answer: In the kitchen.

Question: Where was the milk after the office?",Where was the milk before the office? 
62,bathroom,"Answer: In the office.

Question: Where was the apple before the office?",Where was the milk before the office? 
63,garden,"Answer: In the garden.

Question: Where was the football before the bedroom?",Where was the football before the bedroom? 
64,kitchen,"Answer: In the garden.

Question: Where was the football before the garden?",Where was the football before the bathroom? 
65,office,"Answer: In the hallway.

Question: Where was the football after the hall",Where was the football before the hallway? 
66,hallway,"Answer: The apple was in the hallway.

Question: Where was the apple",Where was the apple before the garden? 
67,bathroom,"Answer: The milk was in the hallway.

Question: Where was the apple",Where was the milk before the kitchen? 
68,kitchen,"Answer: The apple was in the hallway.

Question: Where was the apple",Where was the apple before the bathroom? 
69,garden,"Answer: The hallway.

Question: Where was the milk before the office?",Where was the milk before the hallway? 
70,hallway,"Answer: The milk was in the office.

Question: What did Jimmy do with",Where was the milk before the office? 
71,garden,"Answer: The hallway.

Question: What did Jimmy do when he heard the",Where was the milk before the hallway? 
72,office,"Answer: The apple was in the bathroom.

Question: What did Sandra do with",Where was the apple before the bathroom? 
73,office,"Answer: The apple was in the bathroom.

Question: What did Sandra do before",Where was the apple before the bathroom? 
74,kitchen,"Answer: It was in the kitchen.

Question: Where was the milk after the",Where was the milk before the office? 
75,kitchen,"Answer: In the kitchen.

Question: Where was the milk after the office?",Where was the milk before the office? 
76,kitchen,"Answer: Mary travelled to the office.

Question: Where was the milk after the",Where was the milk before the office? 
77,bathroom,"Answer: In the garden.

Question: Where was the apple after the hallway",Where was the apple before the hallway? 
78,bathroom,"Answer: In the garden.

Question: Where was the milk after the bedroom?",Where was the milk before the bedroom? 
79,garden,"Answer: The apple was in the garden.

Question: Where was the apple after",Where was the apple before the bathroom? 
80,bathroom,"Answer: The kitchen.

Question: Where was the milk before the bedroom?",Where was the milk before the kitchen? 
81,bathroom,"Answer: The kitchen was the place where the milk was kept.

Question: Where",Where was the milk before the kitchen? 
82,garden,"Answer: In the garden.

Question: Where was the apple before the bedroom?",Where was the milk before the bathroom? 
83,bathroom,"Answer: The bedroom.

Question: Where was the apple before the bedroom?",Where was the football before the bedroom? 
84,hallway,"Answer: The kitchen.

Question: Where was the milk after the kitchen?",Where was the milk before the kitchen? 
85,hallway,"Answer: In the garden.

Question: Where was the milk after the garden?",Where was the milk before the kitchen? 
86,garden,"Answer: In the kitchen.

Question: Where was the football before the bedroom?",Where was the milk before the bedroom? 
87,bedroom,"Answer: In the garden.

Question: Where was the football after the kitchen?",Where was the football before the kitchen? 
88,kitchen,"Answer: In the garden.

Question: Where was the apple after the hallway",Where was the apple before the hallway? 
89,kitchen,"Answer: The apple was in the hallway.

Question: Where was the football",Where was the apple before the hallway? 
90,hallway,"Answer: The apple was in the hallway.

Question: Where was the apple",Where was the apple before the kitchen? 
91,bedroom,"Answer: The bathroom.

Question: Where was the apple before the bathroom?",Where was the milk before the bathroom? 
92,bathroom,"Answer: In the bathroom.

Question: Where was the apple before the bedroom?",Where was the milk before the bedroom? 
93,hallway,"Answer: In the hallway.

Question: Where was the football after the bathroom",Where was the football before the bathroom? 
94,garden,"Answer: In the hallway.

Question: Where was the football after the hall",Where was the football before the hallway? 
95,garden,"Answer: The football was in the hallway, and the centre men were
standing in",Where was the football before the hallway? 
96,hallway,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the bathroom? 
97,hallway,"Answer: The apple was in the bedroom.

Question: Where was the apple after",Where was the apple before the bathroom? 
98,garden,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the hallway? 
99,garden,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the hallway? 
100,hallway,"Answer: The football was in the kitchen.

Question: Where was the apple before",Where was the football before the kitchen? 
101,hallway,"Answer: In the kitchen.

Question: Where was the apple before the kitchen?",Where was the football before the kitchen? 
102,kitchen,"Answer: In the kitchen.

Question: Where was the apple after the garden?",Where was the apple before the garden? 
103,hallway,"Answer: In the kitchen.

Question: Where was the milk after the bathroom?",Where was the milk before the bathroom? 
104,hallway,"Answer: The milk was in the kitchen.

Question: Where was the milk after",Where was the milk before the bathroom? 
105,hallway,"Answer: The milk was in the kitchen.

Question: Where was the milk after",Where was the milk before the bathroom? 
106,garden,"Answer: The apple was in the garden.

Question: Where was the apple after",Where was the apple before the kitchen? 
107,garden,"Answer: The hallway.

Question: What was the hallway?",Where was the milk before the hallway? 
108,garden,"Answer: The milk was in the bathroom.

Question: Where was the milk after",Where was the milk before the hallway? 
109,garden,"Answer: The hallway.

Question: Where was the milk after the hallway",Where was the milk before the hallway? 
110,kitchen,"Answer: In the kitchen.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
111,kitchen,"Answer: In the kitchen.

Question: Where was the apple before the garden?",Where was the milk before the garden? 
112,kitchen,"Answer: In the garden.

Question: Where was the milk before the garden?",Where was the milk before the garden? 
113,office,"Answer: The kitchen was the place where the apple was picked.

Question: What",Where was the apple before the kitchen? 
114,office,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the kitchen? 
115,garden,"Answer: The kitchen.

Question: Where was the milk after the kitchen?",Where was the milk before the kitchen? 
116,bathroom,"Answer: The milk was in the kitchen.

Question: Where was the milk before",Where was the milk before the office? 
117,bathroom,"Answer: The milk was in the office.

Question: Where was the milk after",Where was the milk before the office? 
118,bathroom,"Answer: The milk was in the office.

Question: Where was the apple before",Where was the milk before the office? 
119,bathroom,"Answer: The apple was in the hallway.

Question: Where was the apple",Where was the apple before the hallway? 
120,garden,"Answer: In the garden.

Question: Where was the football before the bathroom?",Where was the football before the kitchen? 
121,garden,"Answer: In the garden.

Question: Where was the football after the kitchen?",Where was the football before the kitchen? 
122,garden,"Answer: In the garden.

Question: Where was the football after the kitchen?",Where was the football before the kitchen? 
123,bedroom,"Answer: The garden.

Question: Where was the football after the garden?",Where was the football before the garden? 
124,bedroom,"Answer: The football was in the garden.

Question: Where was the football after",Where was the football before the garden? 
125,kitchen,"Answer: In the kitchen.

Question: Where was the milk after the bedroom?",Where was the milk before the bedroom? 
126,kitchen,"Answer: The milk was in the kitchen.

Question: Where was the football before",Where was the milk before the bedroom? 
127,kitchen,"Answer: In the kitchen.

Question: What is the meaning of the word """,Where was the milk before the bedroom? 
128,bathroom,"Answer: The football was in the garden.

Question: What was the football doing",Where was the football before the hallway? 
129,bathroom,"Answer: In the garden.

Question: Where was the football after the hallway",Where was the football before the hallway? 
130,office,"Answer: The football was in the garden.

Question: What did the boys see",Where was the football before the garden? 
131,garden,"Answer: The football was in the hallway.

Question: Where was the football",Where was the football before the hallway? 
132,garden,"Answer: The football was in the hallway.

Question: What was the football",Where was the football before the hallway? 
133,garden,"Answer: The football was in the hallway.

Question: Where was the football",Where was the football before the hallway? 
134,hallway,"Answer: The kitchen was the place where Mary dropped the milk.

Question: What",Where was the milk before the kitchen? 
135,bathroom,"Answer: The apple was in the garden.

Question: Where was the apple after",Where was the apple before the office? 
136,bathroom,"Answer: It was in the garden.

Question: Where was the apple after the",Where was the apple before the office? 
137,bedroom,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the bathroom? 
138,bedroom,"Answer: The apple was in the bedroom.

Question: What did the apple do",Where was the apple before the bathroom? 
139,garden,"Answer: In the garden.

Question: Where was the apple after the hallway",Where was the apple before the hallway? 
140,office,"Answer: In the kitchen.

Question: Where was the football after the kitchen?",Where was the football before the kitchen? 
141,office,"Answer: The apple was in the bedroom.

Question: What did the professor do",Where was the apple before the bedroom? 
142,office,"Answer: The football was in the kitchen.

Question: What did the football do",Where was the football before the kitchen? 
143,garden,"Answer: The milk was in the kitchen.

Question: What did John do with",Where was the milk before the office? 
144,bathroom,"Answer: The milk was in the bedroom.

Question: Where was the apple before",Where was the milk before the bedroom? 
145,kitchen,"Answer: In the kitchen.

Question: What did the corporal do?",Where was the milk before the office? 
146,kitchen,"Answer: In the bathroom.

Question: Where was the milk before the hallway",Where was the milk before the office? 
147,kitchen,"Answer: In the garden.

Question: Where was the milk after the office?",Where was the milk before the office? 
148,kitchen,"Answer: In the garden.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
149,bedroom,"Answer: In the garden.

Question: Where was the apple before the bedroom?",Where was the milk before the kitchen? 
150,bathroom,"Answer: The football was in the kitchen.

Question: What did John do when",Where was the football before the kitchen? 
151,bathroom,"Answer: In the kitchen.

Question: What was the name of the man who",Where was the football before the kitchen? 
152,bathroom,"Answer: In the garden.

Question: Where was the apple before the office?",Where was the football before the office? 
153,bathroom,"Answer: The football was in the garden.

Question: Where was the apple before",Where was the football before the office? 
154,bathroom,"Answer: The milk was in the kitchen.

Question: Where was the apple before",Where was the milk before the office? 
155,office,"Answer: In the hall.

Question: Where was the gun before the bedroom?",Where was the football before the bedroom? 
156,bedroom,"Answer: In the garden.

Question: Where was the football after the garden?",Where was the football before the garden? 
157,kitchen,"Answer: In the garden.

Question: Where was the football after the garden?",Where was the football before the garden? 
158,kitchen,"Answer: In the garden.

Question: Where was the football after the garden?",Where was the football before the garden? 
159,hallway,"Answer: The football was in the bedroom.

Question: Where was the football after",Where was the football before the bedroom? 
160,garden,"Answer: The bedroom.

Question: Where was the milk after the bedroom?",Where was the milk before the bedroom? 
161,bathroom,"Answer: The football was in the hallway.

Question: Where was the football",Where was the football before the hallway? 
162,bedroom,"Answer: In the kitchen.

Question: Where was the apple before the bathroom?",Where was the milk before the bathroom? 
163,kitchen,"Answer: The apple was in the garden.

Question: Where was the apple after",Where was the apple before the office? 
164,kitchen,"Answer: The football was in the kitchen.

Question: Where was the football after",Where was the football before the bathroom? 
165,hallway,"Answer: The milk was in the kitchen.

Question: Where was the milk before",Where was the milk before the kitchen? 
166,bedroom,"Answer: The football was in the kitchen.

Question: Where was the football after",Where was the football before the bathroom? 
167,hallway,"Answer: In the bathroom.

Question: Where was the football before the bathroom?",Where was the milk before the kitchen? 
168,hallway,"Answer: In the kitchen.

Question: Where was the milk after the kitchen?",Where was the milk before the kitchen? 
169,hallway,"Answer: In the garden.

Question: Where was the apple after the office?",Where was the apple before the office? 
170,bathroom,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the office? 
171,bedroom,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the bathroom? 
172,bathroom,"Answer: In the kitchen.

Question: Where was the apple after the office?",Where was the apple before the office? 
173,garden,"Answer: The milk was in the kitchen.

Question: Where was the milk before",Where was the milk before the bedroom? 
174,bedroom,"Answer: In the kitchen.

Question: Where was the apple before the garden?",Where was the milk before the garden? 
175,bedroom,"Answer: In the hallway.

Question: Where was the apple before the garden",Where was the milk before the garden? 
176,bedroom,"Answer: The milk was in the kitchen.

Question: Where was the apple before",Where was the milk before the garden? 
177,bedroom,"Answer: It was in the kitchen.

Question: What was the apple?",Where was the apple before the garden? 
178,kitchen,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the hallway? 
179,kitchen,"Answer: The apple was in the hallway.

Question: Where was the apple",Where was the apple before the hallway? 
180,kitchen,"Answer: The milk was in the garden.

Question: Where was the milk before",Where was the milk before the office? 
181,garden,"Answer: The kitchen.

Question: Where was the apple before the garden?",Where was the milk before the kitchen? 
182,bathroom,"Answer: The football was in the hallway.

Question: What did John do",Where was the football before the hallway? 
183,hallway,"Answer: In the hallway.

/ John went to the garden.
</",Where was the football before the kitchen? 
184,hallway,"Answer: In the garden.

Question: Where was the football after the kitchen?",Where was the football before the kitchen? 
185,kitchen,"Answer: In the garden.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
186,office,"Answer: In the garden.

Question: Where was the football after the hallway",Where was the football before the hallway? 
187,hallway,"Answer: The bedroom.

Question: Where was the apple after the bedroom?",Where was the apple before the bedroom? 
188,hallway,"Answer: The apple was in the garden.

Question: Where was the apple after",Where was the apple before the bedroom? 
189,hallway,"Answer: The apple was in the garden.

Question: Where was the apple after",Where was the apple before the bedroom? 
190,bedroom,"Answer: In the kitchen.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
191,bedroom,"Answer: In the garden.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
192,bedroom,"Answer: In the garden.

Question: Where was the apple before the garden?",Where was the milk before the garden? 
193,bedroom,"Answer: In the kitchen.

Question: Where was the milk after the office?",Where was the milk before the office? 
194,bedroom,"Answer: The milk was in the bedroom.

Question: Where was the milk before",Where was the milk before the office? 
195,bedroom,"Answer: In the hallway.

Question: Where was the milk after the hall",Where was the milk before the hallway? 
196,bedroom,"Answer: In the kitchen.

Question: Where was the milk before the hallway",Where was the milk before the hallway? 
197,bedroom,"EMIL GRELIEU

_In the hallway. John went to the hall",Where was the milk before the hallway? 
198,hallway,"Answer: The apple was in the bedroom.

Question: Where was the apple after",Where was the apple before the bedroom? 
199,hallway,"Answer: The football was in the bedroom.

Question: Where was the football after",Where was the football before the bedroom? 
200,kitchen,"Answer: In the kitchen.

Question: Where was the apple after the garden?",Where was the apple before the garden? 
201,kitchen,"Answer: In the kitchen.

Question: Where was the apple after the garden?",Where was the apple before the garden? 
202,bedroom,"SIR TRISTRAM, GEORGIANA _and_ HANNAH",Where was the milk before the office? 
203,bedroom,SALOME. I don't know. I don't know. I don't,Where was the milk before the office? 
204,bedroom,"Answer: In the kitchen.

Question: What was the milk used for?",Where was the milk before the office? 
205,bedroom,"Answer: In the kitchen.

Question: What was the first engine?",Where was the milk before the office? 
206,kitchen,"Answer: The football was in the kitchen.

Question: Where was the football after",Where was the football before the bedroom? 
207,bathroom,"Answer: The bedroom.

Question: Where was the football after the bedroom?",Where was the football before the bedroom? 
208,bathroom,"Answer: The football was in the kitchen.

Question: What did Sandra do with",Where was the football before the bedroom? 
209,bathroom,"Answer: The garden.

Question: Where was the football after the garden?",Where was the football before the garden? 
210,bedroom,"Answer: The milk was in the garden.

Question: Where was the milk after",Where was the milk before the office? 
211,bedroom,"Answer: The milk was in the garden.

Question: Where was the milk before",Where was the milk before the office? 
212,bedroom,"Answer: In the garden.

Question: Where was the milk after the office?",Where was the milk before the office? 
213,kitchen,"Answer: The garden.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
214,kitchen,"Answer: The garden.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
215,hallway,"Answer: The football was in the bathroom.

Question: Where was the football after",Where was the football before the bathroom? 
216,hallway,"Answer: The football was in the bathroom.

Question: Where was the football after",Where was the football before the bathroom? 
217,hallway,"Answer: The football was in the bathroom.

Question: Where was the football after",Where was the football before the bathroom? 
218,bathroom,"Answer: The garden.

Question: Where was the milk before the garden?",Where was the milk before the kitchen? 
219,garden,"Answer: The football was in the hallway.

Question: Where was the football",Where was the football before the hallway? 
220,bedroom,"Answer: It was in the garden.

Question: Where was the apple after the",Where was the apple before the kitchen? 
221,bathroom,"Answer: In the garden.

Question: Where was the apple after the hallway",Where was the apple before the hallway? 
222,bathroom,"Answer: The apple was in the hallway.

Question: Where was the apple",Where was the apple before the hallway? 
223,bathroom,"Answer: The apple was in the hallway.

Question: Where was the apple",Where was the apple before the hallway? 
224,bathroom,"Answer: The apple was in the kitchen.

Question: What was the apple before",Where was the apple before the hallway? 
225,hallway,"Answer: The apple was in the hallway.

Question: What is the number",Where was the apple before the bathroom? 
226,office,"Answer: It was in the kitchen.

Question: Where was the milk after the",Where was the milk before the garden? 
227,bathroom,"Answer: The milk was in the office.

Question: Where was the apple before",Where was the milk before the office? 
228,bathroom,"Answer: It was in the kitchen.

Question: Where was the apple before the",Where was the milk before the office? 
229,hallway,"Answer: The football was in the hallway.

Question: Where was the apple",Where was the football before the bedroom? 
230,bathroom,"Answer: It was in the kitchen.

Question: Where was the milk before the",Where was the milk before the office? 
231,bathroom,"Answer: In the kitchen.

Question: Where was the apple after the garden?",Where was the apple before the garden? 
232,bathroom,"Answer: In the garden.

Question: Where was the apple after the garden?",Where was the apple before the garden? 
233,bathroom,"Answer: The apple was in the garden.

Question: Where was the apple after",Where was the apple before the garden? 
234,garden,"Answer: The football was in the hallway.

Question: Where was the football",Where was the football before the hallway? 
235,garden,"Answer: In the garden.

Question: Where was the football after the kitchen?",Where was the football before the kitchen? 
236,garden,"Answer: In the garden.

Question: Where was the football after the garden?",Where was the football before the kitchen? 
237,kitchen,"Answer: In the garden.

Question: Where was the apple after the bathroom?",Where was the apple before the bathroom? 
238,bathroom,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the hallway? 
239,office,"Answer: The football was in the bedroom.

Question: Where was the football after",Where was the football before the bedroom? 
240,kitchen,"Answer: The football was in the bedroom.

Question: What did the football do",Where was the football before the garden? 
241,bedroom,"Answer: The football was in the hallway.

Question: What did Sandra do",Where was the football before the hallway? 
242,bathroom,"Answer: In the garden.

Question: Where was the apple after the garden?",Where was the apple before the garden? 
243,office,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the bathroom? 
244,kitchen,"Answer: The apple was in the bathroom.

Question: Where was the apple after",Where was the apple before the bedroom? 
245,kitchen,"Answer: The apple was in the dispensary.

Question: Where was the apple",Where was the apple before the bedroom? 
246,kitchen,"Answer: In the garden.

Question: Where was the apple after the bedroom?",Where was the apple before the bedroom? 
247,office,"Answer: The apple was in the bathroom.

Question: Where was the apple after",Where was the apple before the bathroom? 
248,office,"Answer: The apple was in the bathroom.

Question: Where was the apple after",Where was the apple before the bathroom? 
249,bathroom,"Answer: The apple was in the bedroom.

Question: What was the apple doing",Where was the apple before the office? 
250,office,"Answer: In the bedroom.

Question: Where was the milk before the bedroom?",Where was the milk before the bedroom? 
251,office,"Answer: In the room of the priestesses.

Question: Where was the milk",Where was the milk before the bedroom? 
252,garden,"Answer: The football was in the kitchen.

Question: Where was the football after",Where was the football before the kitchen? 
253,bedroom,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the garden? 
254,garden,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the kitchen? 
255,kitchen,"Answer: The milk was in the kitchen.

Question: Where was the apple before",Where was the milk before the bathroom? 
256,garden,"Answer: The football was in the garden.

Question: Where was the apple before",Where was the football before the bathroom? 
257,garden,"Answer: The apple was in the bathroom.

Question: Where was the apple after",Where was the apple before the bathroom? 
258,hallway,"Answer: In the garden.

Question: What did the milk do?",Where was the milk before the office? 
259,office,"Answer: In the hallway.

Question: Where was the milk before the bathroom",Where was the milk before the bathroom? 
260,office,"Answer: In the garden.

Question: Where was the milk before the kitchen?",Where was the milk before the bathroom? 
261,office,"Answer: The bathroom.

Question: What did Mary do when she came back to",Where was the milk before the bathroom? 
262,bedroom,"Answer: In the hallway.

Question: Where was the football after the office",Where was the football before the office? 
263,hallway,"Answer: The bathroom.

Question: Where was the football after the bathroom?",Where was the football before the bathroom? 
264,hallway,"Answer: In the garden.

Question: Where was the football after the bathroom?",Where was the football before the bathroom? 
265,hallway,"Answer: The football was in the kitchen.

Question: Where was the football before",Where was the football before the bathroom? 
266,bathroom,"Answer: The hallway.

Question: Where was the milk before the hallway",Where was the milk before the hallway? 
267,office,"Answer: The football was in the bathroom.

Question: Where was the football before",Where was the football before the bathroom? 
268,office,"Answer: It was in the garden.

Question: Where was the garden before the",Where was the football before the bathroom? 
269,bathroom,"Answer: In the bedroom.

Question: Where was the football after the garden?",Where was the football before the garden? 
270,hallway,"Answer: The football was in the bedroom.

Question: Where was the football after",Where was the football before the bedroom? 
271,hallway,"Answer: In the bedroom.

Question: Where was the football after the bedroom?",Where was the football before the bedroom? 
272,office,"Answer: In the kitchen.

Question: What did the Semi-drunk do",Where was the milk before the hallway? 
273,office,"Answer: The milk was in the milk-bag.

Question: What did Ruth",Where was the milk before the hallway? 
274,kitchen,"Answer: In the kitchen.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
275,kitchen,"Answer: The milk was in the garden.

Question: What did Mary do when",Where was the milk before the garden? 
276,garden,"Answer: The hallway.

Question: Where was the milk after the hallway",Where was the milk before the hallway? 
277,bedroom,"Answer: The football was in the hallway.

Question: Where was the football",Where was the football before the bathroom? 
278,hallway,"Answer: The milk was in the hallway.

Question: Where was the milk",Where was the milk before the bedroom? 
279,bedroom,"Answer: The football was in the hallway.

Question: Where was the football",Where was the football before the bathroom? 
280,hallway,"Answer: The apple was in the garden.

Question: Where was the apple before",Where was the apple before the bedroom? 
281,bedroom,"Answer: The milk was in the bathroom.

Question: What did Croyden",Where was the milk before the bathroom? 
282,bedroom,"<context>

We have no idea where the milk was before the bathroom.",Where was the milk before the bathroom? 
283,office,"Answer: The apple was in the bathroom.

Question: Where was the apple after",Where was the apple before the bathroom? 
284,office,"Answer: The apple was in the garden.

Question: Where was the apple after",Where was the apple before the bathroom? 
285,office,"Answer: The apple was in the kitchen.

Question: Where was the apple after",Where was the apple before the bathroom? 
286,garden,"Answer: In the garden.

Question: Where was the football after the bedroom?",Where was the football before the bedroom? 
287,garden,"Answer: The milk was in the kitchen.

Question: Where was the milk after",Where was the milk before the bedroom? 
288,garden,"Answer: The milk was in the kitchen.

Question: What did John say to",Where was the milk before the bedroom? 
289,garden,"Answer: The football was in the bedroom.

Question: Where was the football after",Where was the football before the bedroom? 
290,garden,"Answer: The bedroom.

Question: Where was the football after the bedroom?",Where was the football before the bedroom? 
291,bathroom,"Answer: In the kitchen.

Question: Where was the apple after the garden?",Where was the apple before the garden? 
292,bathroom,"Answer: In the garden.

Question: Where was the apple after the garden?",Where was the apple before the garden? 
293,bedroom,"Answer: The milk was in the kitchen.

Question: Where was the milk after",Where was the milk before the hallway? 
294,bedroom,"Answer: The garden.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
295,bedroom,"Answer: The garden.

Question: Where was the milk before the garden?",Where was the milk before the garden? 
296,bedroom,"Answer: The garden.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
297,hallway,"Answer: The bathroom.

Question: Where was the apple before the hallway?",Where was the milk before the bathroom? 
298,kitchen,"Answer: In the kitchen.

Question: Where was the milk after the office?",Where was the milk before the office? 
299,kitchen,"Answer: In the kitchen.

Question: What was the song?

Answer",Where was the milk before the office? 
