,target,output,question
50,bathroom,"Answer: In the milk.

Question: What is the milk?

Answer",Where is the milk? 
51,hallway,"Answer: The apple is in the kitchen.

Question: Where is the milk?",Where is the apple? 
52,kitchen,"Answer: In the kitchen.

Question: What is the football?

Answer",Where is the football? 
53,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the football? 
54,kitchen,"Answer: In the hallway.

Question: Where is the milk?",Where is the football? 
55,bathroom,"Answer: It is in the middle of the group of archivolts.

Question",Where is the apple? 
56,bathroom,"Answer: In the bathroom.

Question: Where is the apple?

Answer",Where is the milk? 
57,kitchen,"Answer: In the bathroom.

Question: Where is the apple?

Answer",Where is the milk? 
58,kitchen,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
59,bedroom,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the apple? 
60,garden,"Answer: It is in the milk-house.

Question: What is the milk",Where is the milk? 
61,garden,"Answer: It is in the milk-pail.

Question: What is the",Where is the milk? 
62,kitchen,"Answer: It is in the _panache_.

Question: What is the _",Where is the football? 
63,kitchen,"Answer: It is in the garden.

Question: Where is the porringer",Where is the football? 
64,kitchen,"Answer: It is in the garden.

Question: Where is the milk?",Where is the football? 
65,kitchen,"Answer: It is in the hallway.

Question: What is the football made",Where is the football? 
66,kitchen,"Answer: In the hand.

Question: What is the brain?

Answer",Where is the football? 
67,bedroom,"Answer: In the kitchen.

Question: What is the meaning of the word """,Where is the milk? 
68,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
69,bedroom,"Answer: In the hallway.

Question: Where is the apple?",Where is the football? 
70,garden,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
71,garden,"Answer: In the garden.

Question: What is the difference between Charles Kean",Where is the apple? 
72,bathroom,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
73,bathroom,"Answer: In the kitchen.

Question: Why is the apple in the kitchen?",Where is the apple? 
74,bathroom,"Answer: It is in the kitchen.

Question: What is the apple?",Where is the apple? 
75,office,"Answer: In the corner of the room.

Question: What is the apple?",Where is the apple? 
76,hallway,"Answer: In the kitchen.

Question: What is the milk?

Answer",Where is the milk? 
77,hallway,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
78,hallway,"Answer: In the hallway.

Question: Where is the milk?",Where is the milk? 
79,hallway,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the milk? 
80,bathroom,"Answer: It is in the hallway.

Question: What is the football?",Where is the football? 
81,bathroom,"Answer: In the hallway.

Question: What is the football?",Where is the football? 
82,kitchen,"Answer: In the bedroom.

Question: Where is the football?

Answer",Where is the football? 
83,kitchen,"Answer: It is in the bedroom.

Question: Where is the milk?",Where is the football? 
84,kitchen,"Answer: In the kitchen.

Question: What is the football?

Answer",Where is the football? 
85,bathroom,"Answer: In the cupboard.

Question: What is the milk for?",Where is the milk? 
86,kitchen,"Answer: In the garden.

Question: What is the meaning of the word """,Where is the apple? 
87,bathroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
88,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the football? 
89,kitchen,"Answer: It is in the kitchen.

Question: What is the apple?",Where is the apple? 
90,kitchen,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the milk? 
91,kitchen,"Answer: In the kitchen.

Question: What is the milk?

Answer",Where is the milk? 
92,kitchen,"Answer: In the kitchen.

Question: What is the milk?

Answer",Where is the milk? 
93,kitchen,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the milk? 
94,kitchen,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the milk? 
95,bathroom,"Answer: In the bedroom.

Question: Where is the bagpipe?",Where is the football? 
96,bathroom,"Answer: In the hallway.

Question: Where is the dragon?",Where is the football? 
97,bathroom,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the football? 
98,bathroom,"Answer: It is in the hallway.

Question: Where is the milk?",Where is the football? 
99,hallway,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the milk? 
100,office,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
101,office,"SHEBA. [_Shocked._] Oh, Salome, you're",Where is the milk? 
102,kitchen,"Answer: It is in the kitchen.

Question: Where is the powder?",Where is the milk? 
103,kitchen,"Answer: In the kitchen.

Question: Where is the quilt?

Answer",Where is the milk? 
104,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the football? 
105,bathroom,"Answer: In the room where the maid was.

Question: Where is the maid",Where is the football? 
106,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the milk? 
107,bathroom,"Answer: In the bathroom.

Question: Where is the football?

Answer",Where is the apple? 
108,bedroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
109,bathroom,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the apple? 
110,bedroom,"Answer: It is in the hallway.

Question: Where is the football?",Where is the football? 
111,bedroom,"Answer: It is in the hallway.

Question: Where is the football?",Where is the football? 
112,bedroom,"Answer: It is in the bathroom.

Question: Where is the football?",Where is the football? 
113,bedroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the football? 
114,office,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
115,office,"Answer: In the middle of the room.

Question: What is the most melancholy",Where is the football? 
116,hallway,"Answer: In the mouth of the dog.

Question: What is the difference between",Where is the football? 
117,office,"Answer: In the kitchen.

Question: What is the most extraordinary ass that ever",Where is the milk? 
118,bedroom,"Answer: In the bathroom.

Question: What is the milk for?",Where is the milk? 
119,bathroom,"Answer: In the attic.

Question: What is the meaning of the word",Where is the apple? 
120,hallway,"Answer: In the room where the man was lying.

Question: What is the",Where is the apple? 
121,bedroom,"Answer: It is in the bathroom.

Question: Where is the football?",Where is the milk? 
122,garden,"Answer: It is in the Russian Consul’s house.

Question: What",Where is the apple? 
123,garden,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the football? 
124,garden,"Answer: It is in the hallway.

Question: Where is the football?",Where is the football? 
125,kitchen,"Answer: It is in the kitchen.

Question: Where is the football?",Where is the football? 
126,kitchen,"Answer: It's in the office.

Question: Where is the football?",Where is the football? 
127,kitchen,"Answer: The football is in the bathroom.

Question: What is the football?",Where is the football? 
128,bedroom,"Answer: It is in the kitchen.

Question: Where is the football?",Where is the football? 
129,bedroom,"Answer: It is in the bathroom.

Question: Where is the Ealdorman",Where is the football? 
130,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the football? 
131,kitchen,"Answer: It is in the office.

Question: What is the office?",Where is the football? 
132,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the milk? 
133,hallway,"Answer: In the hallway.

Question: Where is the shovel?",Where is the football? 
134,hallway,"Answer: In the hallway.

Question: What is the meaning of the word",Where is the football? 
135,office,"Answer: In the mouth of the Brownies.

Question: What is the football",Where is the football? 
136,office,"Answer: It is in the milk-house.

Question: Where is the milk",Where is the milk? 
137,office,"Answer: In the major's pocket.

Question: What is the major's pocket",Where is the football? 
138,kitchen,"Answer: In the hallway.

Question: Where is the milk?",Where is the football? 
139,bathroom,"Answer: In the hallway.

Question: Where is the milk?",Where is the football? 
140,bedroom,"Answer: In the hallway.

Question: Where is the football?",Where is the football? 
141,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
142,bedroom,"Answer: It is in the kitchen.

Question: What is the football?",Where is the football? 
143,bedroom,"Answer: It is in the hallway.

Question: Where is the football?",Where is the football? 
144,garden,"Answer: The football is in the kitchen.

Question: What is the meaning of",Where is the football? 
145,kitchen,"Answer: It is in the kitchen.

Question: What is the meaning of the",Where is the apple? 
146,bathroom,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the milk? 
147,garden,"Answer: The sheepskin has a picture of the Seminary on it and this inscription: """,Where is the milk? 
148,kitchen,"Answer: It is in the bathroom.

Question: Where is the football?",Where is the apple? 
149,kitchen,"Answer: It is in the kitchen.

_January_ 27.--We",Where is the apple? 
150,bedroom,"<context>
A. H. Lung preach his last sermon before going into the army",Where is the apple? 
151,bedroom,Answer: It's in the back-yard of a village public-house.,Where is the apple? 
152,bedroom,"Answer: It is in the kitchen.

Question: Where is the girl?",Where is the apple? 
153,kitchen,"Answer: In the garden.

Question: Where is the banker?",Where is the football? 
154,kitchen,"Answer: In the hallway.

Question: What is the note?",Where is the football? 
155,hallway,"Answer: In the kitchen.

Question: What is the meaning of the word """,Where is the football? 
156,hallway,"Answer: In the hallway.

Question: Where is the milk?",Where is the football? 
157,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
158,bedroom,"Answer: In the bathroom.

Question: Where is the milk?

Answer",Where is the milk? 
159,hallway,"Answer: In the bathroom.

Question: Where is the bathroom?

Answer",Where is the football? 
160,garden,"Answer: In the kitchen.

Question: Where is the cupboard?",Where is the apple? 
161,garden,"Answer: It was in the garden.

Question: What did Daniel do?",Where is the apple? 
162,garden,"Answer: It is in the garden.

Question: What does the apple represent?",Where is the apple? 
163,garden,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the apple? 
164,bedroom,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
165,garden,"Answer: In the garden.

Question: What is the name of the Chinese page",Where is the football? 
166,garden,"Answer: In the kitchen.

Question: What is the meaning of the word """,Where is the football? 
167,hallway,"Answer: It is in the garden.

Question: Where is the football?",Where is the apple? 
168,hallway,"Answer: It's in the kitchen.

Question: Where is the football?",Where is the apple? 
169,office,"Answer: It is in the bathroom.

Question: Where is the apple?",Where is the football? 
170,bedroom,"Answer: It is in the bedroom.

Question: Where is the apple?",Where is the apple? 
171,bathroom,"Answer: It is in the drawer of the desk.

Question: Where is the",Where is the apple? 
172,hallway,"Answer: It is in the kitchen.

Question: What is the meaning of the",Where is the milk? 
173,hallway,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
174,bathroom,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
175,kitchen,"Answer: It is in the bathroom.

Question: What is the bathroom?",Where is the milk? 
176,hallway,"Answer: In the Bible.

Question: Where is the Bible?

Answer",Where is the apple? 
177,kitchen,"Answer: In the apple.

Question: Where is the apple?

Answer",Where is the apple? 
178,office,"Answer: In the milk.

Question: Where is the milk?

Answer",Where is the milk? 
179,office,"Answer: It is in the bathroom.

Question: Where is the football?",Where is the milk? 
180,garden,"Answer: It is in the egg.

Question: What is the egg?",Where is the milk? 
181,garden,"Answer: It is in the bathroom.

Question: What is the bathroom?",Where is the milk? 
182,garden,"Answer: In the garden.

[Illustration: 208. Internal",Where is the milk? 
183,kitchen,"Answer: In the garden.

Question: Where is the bathroom?

Answer",Where is the apple? 
184,kitchen,"Answer: It is in the garden.

Question: What is the garden?",Where is the apple? 
185,office,"Answer: It is in the kitchen.

Question: What is the apple?",Where is the apple? 
186,office,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the apple? 
187,kitchen,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the milk? 
188,office,"Answer: It is in the kitchen.

Question: What is the apple?",Where is the apple? 
189,kitchen,"Answer: It is in the kitchen.

Question: What is the meaning of the",Where is the milk? 
190,garden,"<context>

<context>

<context>

<context>",Where is the apple? 
191,garden,"Answer: In the apple-tree.

Question: What is the apple-tree",Where is the apple? 
192,garden,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
193,bedroom,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the milk? 
194,bedroom,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the milk? 
195,bathroom,"Answer: It is in the kitchen.

Question: What is the apple?",Where is the apple? 
196,bathroom,"Answer: The apple is in the garden.

Question: Where is the apple?",Where is the apple? 
197,garden,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the milk? 
198,kitchen,"Answer: In the garden.

Question: What is the meaning of the word `",Where is the milk? 
199,kitchen,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the milk? 
200,office,"Answer: It is in the bathroom.

Question: Where is the milk?",Where is the milk? 
201,office,"Answer: In the bathroom.

Question: Where is the milk?

Answer",Where is the milk? 
202,hallway,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the milk? 
203,garden,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the milk? 
204,garden,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the milk? 
205,office,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the milk? 
206,office,"Answer: It is in the milk-pail.

Question: What is the",Where is the milk? 
207,garden,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
208,bathroom,"Answer: In the bathroom.

Question: Where is the milk?

Answer",Where is the milk? 
209,bathroom,"Answer: It is in the bathroom.

Question: Where is the apple?",Where is the milk? 
210,kitchen,"Answer: It is in the kitchen.

Question: What is the football?",Where is the football? 
211,kitchen,"Answer: It is in the cave.

Question: Where is the lamp?",Where is the football? 
212,kitchen,"Answer: It is in the bathroom.

Question: Where is the football?",Where is the football? 
213,kitchen,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the milk? 
214,garden,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the football? 
215,office,"<context>

Madame Royale vainly begged to be allowed to re",Where is the apple? 
216,office,"Answer: It is in the garden.

Question: What is the apple doing in",Where is the apple? 
217,office,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
218,bathroom,"Answer: It is in the garden.

Question: Where is the apple?",Where is the milk? 
219,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
220,office,"Answer: In the office.

Question: What is the apple?

Answer",Where is the apple? 
221,office,"Answer: In the hall.

Question: What is the meaning of the words,",Where is the apple? 
222,office,"Answer: It is in the kitchen.

Question: What is the purpose of Att",Where is the apple? 
223,bedroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
224,bedroom,"Answer: It is in the kitchen.

Question: What is the apple?",Where is the apple? 
225,bedroom,"Answer: It is in the cave.

Question: What is the apple?",Where is the apple? 
226,kitchen,"Answer: It is in the ""General Historie"" of 1624.",Where is the apple? 
227,garden,"Answer: It is in the bathroom.

Question: Where is the milk?",Where is the football? 
228,bathroom,"Answer: In the orchard.

Question: Where is the football?

Answer",Where is the milk? 
229,garden,"Answer: It is in the garden.

Question: Where is the milk?",Where is the football? 
230,bathroom,"Answer: It is in the hallway.

Question: What is the football?",Where is the football? 
231,bathroom,"Answer: It is in the garden.

Question: Where is the football?",Where is the football? 
232,bathroom,"Answer: In the garden.

Question: Where is the milk?

Answer",Where is the football? 
233,garden,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
234,bathroom,"Answer: It's in the garden.

Question: What did the barman say",Where is the football? 
235,bedroom,"Answer: It is in the kitchen.

Question: What is the apple?",Where is the apple? 
236,bedroom,"Answer: In the kitchen.

Question: What is the apple?

Answer",Where is the apple? 
237,kitchen,"Answer: It is in the pocket of the monk's coat.

Question: Where",Where is the football? 
238,office,"Answer: It is in the kitchen.

Question: What is the apple?",Where is the apple? 
239,garden,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
240,hallway,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
241,hallway,"Answer: It is in the hallway.

Question: Where is the apple?",Where is the apple? 
242,kitchen,"Answer: It is in the bathroom.

Question: What is the major's name",Where is the apple? 
243,bathroom,"Answer: In the road.

Question: What is the major's name?",Where is the apple? 
244,bathroom,"Answer: It is in the garden.

Question: What is the apple?",Where is the apple? 
245,hallway,"Answer: In the garden.

Question: What is the meaning of the text?",Where is the milk? 
246,garden,"Answer: It is in the milk-pail.

Question: What is the",Where is the milk? 
247,garden,"Answer: It is in the garden.

Question: Where is the football?",Where is the milk? 
248,garden,"Answer: It is in the garden.

Question: Where is the football?",Where is the football? 
249,garden,"Answer: In the machine.

Question: What did the boys do with the football",Where is the football? 
250,bathroom,Answer: It is in the pocket of the jacket of the man who is driving the,Where is the apple? 
251,hallway,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
252,hallway,"Answer: It is in the garden.

Question: What is the garden?",Where is the apple? 
253,hallway,"Answer: In the garden.

Question: What did Maggie do?",Where is the apple? 
254,hallway,"Answer: It's in the kitchen.

Question: What is the apple?",Where is the apple? 
255,bathroom,"<context>
""I don't know,"" said Benny. ""I'm not sure",Where is the milk? 
256,kitchen,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the apple? 
257,hallway,"Answer: It is in the kitchen.

Question: Where is the kitchen?",Where is the apple? 
258,hallway,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the apple? 
259,hallway,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the apple? 
260,garden,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the football? 
261,garden,"Answer: In the library.

Question: Where is the library?

Answer",Where is the football? 
262,garden,"Answer: It is in the kitchen.

Question: Where is the milk?",Where is the football? 
263,bathroom,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
264,hallway,"Answer: In the bathroom.

Question: Where is the apple?

Answer",Where is the apple? 
265,garden,"Answer: It is in the garden.

Question: What is the apple?",Where is the apple? 
266,garden,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
267,bathroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
268,bathroom,"Answer: In the apple-tree.

Question: Where is the apple-tree",Where is the apple? 
269,garden,"Answer: In the hallway.

Question: Where is the apple?",Where is the apple? 
270,kitchen,"Answer: It is in the garden.

Question: Where is the apple?",Where is the football? 
271,office,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the apple? 
272,office,"Answer: In the garden.

Question: What is the apple?

Answer",Where is the apple? 
273,kitchen,"Answer: In the 'phone.

Question: What is the football?",Where is the football? 
274,office,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the apple? 
275,hallway,"Answer: It is in the canoe.

Question: What is the canoe?",Where is the milk? 
276,hallway,"Answer: In the kitchen.

Question: What is the meaning of the words """,Where is the milk? 
277,hallway,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the milk? 
278,kitchen,"Answer: It is in the kitchen.

Question: What is the apple?",Where is the apple? 
279,kitchen,Sandra went to the kitchen. I was to be punished for making a slight noise.,Where is the apple? 
280,bathroom,"Answer: It is in the hallway.

Question: What is the football?",Where is the football? 
281,bathroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the football? 
282,office,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
283,office,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the milk? 
284,office,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
285,bedroom,"Answer: In the bedroom.

Question: Where is the apple?

Answer",Where is the football? 
286,bedroom,"Answer: It is in the garden.

Question: Where is the garden?",Where is the football? 
287,bedroom,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
288,bedroom,"Answer: It is found on the cooling of the sirup.

Question: What",Where is the football? 
289,bedroom,"Answer: It is in the cellar.

Question: Where is the milk?",Where is the football? 
290,office,"Answer: It is in the wagon box.

Question: What is the apple seed",Where is the apple? 
291,office,"Answer: It is in the office.

Question: Where is the football?",Where is the apple? 
292,office,"Answer: It is in the kitchen.

Question: Where is the knife?",Where is the apple? 
293,office,"Answer: It is in the kitchen.

Question: Where is the football?",Where is the apple? 
294,bedroom,"Answer: In the bathroom.

Question: Where is the milk?

Answer",Where is the milk? 
295,hallway,"Answer: It's in the hallway.

Question: Where is the milk?",Where is the milk? 
296,hallway,"Answer: It is in the hallway.

Question: What is the baby doing",Where is the football? 
297,hallway,"Answer: In the hallway.

Question: Where is the football?",Where is the milk? 
298,bathroom,"Answer: It's in the kitchen.

Question: Where is the apple?",Where is the apple? 
299,bathroom,"Answer: In the kitchen.

Question: What did Peter Russet do?",Where is the apple? 
300,bedroom,"Answer: It's in the hallway.

Question: What is the football?",Where is the football? 
301,bedroom,"Answer: In the hallway.

Question: What is the meaning of the word",Where is the football? 
302,office,"Answer: The football is in the garden.

Question: What is the garden?",Where is the football? 
303,bedroom,"Answer: It is in the garden.

Question: What is the garden?",Where is the football? 
304,bedroom,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
305,bathroom,"Answer: In the house.

Question: What is the milk?

Answer",Where is the milk? 
306,bathroom,"Answer: In the kitchen.

Question: What is the milk?

Answer",Where is the milk? 
307,bathroom,"Answer: In the kitchen.

Question: What is the milk for?",Where is the milk? 
308,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
309,bathroom,"Answer: It is in the kitchen.

Question: What is the meaning of the",Where is the milk? 
310,kitchen,"Answer: In the shed.

Question: What is the milk for?",Where is the milk? 
311,kitchen,"Answer: In the kitchen.

Question: What is the name of the monkey?",Where is the milk? 
312,kitchen,"Answer: In the kitchen.

Question: What is the name of the book about",Where is the milk? 
313,kitchen,"Answer: In the kitchen.

Question: Where is the apple?

Answer",Where is the milk? 
314,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
315,bathroom,"Answer: In the bathroom.

Question: What is the football?

Answer",Where is the football? 
316,bathroom,"Answer: It is in the garden.

Question: Where is the apple?",Where is the football? 
317,bathroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the football? 
318,office,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
319,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the football? 
320,bathroom,"Answer: It is in the garden.

Question: Where is the apple?",Where is the football? 
321,bathroom,"Answer: It is in the bedroom.

Question: Where is the apple?",Where is the football? 
322,bathroom,"Answer: It is in the garden.

Question: Where is the apple?",Where is the football? 
323,bathroom,"Answer: It is in the bedroom.

Question: Where is the apple?",Where is the football? 
324,bathroom,"Answer: In the bedroom.

Question: Where is the apple?

Answer",Where is the football? 
325,bathroom,"Answer: In the garden.

Question: What is the difference between a man and",Where is the apple? 
326,bathroom,"Answer: In the garden.

Question: What is the meaning of the word '",Where is the apple? 
327,garden,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
328,garden,"Answer: It is in the garden.

Question: What is the football?",Where is the football? 
329,garden,"Answer: It is in the garden.

Question: Where is the apple?",Where is the football? 
330,garden,"Answer: In the bathroom.

Question: Where is the apple?

Answer",Where is the football? 
331,bathroom,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the apple? 
332,bathroom,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the apple? 
333,hallway,"Answer: In the kitchen.

Question: Where is the football?

Answer",Where is the football? 
334,hallway,"Answer:

<context>
Sandra journeyed to the garden. “Under",Where is the football? 
335,hallway,"Answer: It is in the kitchen.

Question: Where is the apple?",Where is the football? 
336,hallway,"Answer: It is in the garden.

Question: Where is the garden?",Where is the football? 
337,hallway,"Answer: It is in the hallway.

Question: Where is the hallway",Where is the football? 
338,hallway,"Answer: In the kitchen.

Question: What is the meaning of the word “",Where is the football? 
339,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer",Where is the milk? 
340,garden,"Answer: In the garden.

Question: Where is the football?

Answer",Where is the milk? 
341,garden,"""I'll have it, I'll have it, I'll have it.""

The",Where is the milk? 
342,hallway,"Answer: In the kitchen.

Question: What is the football?

Answer",Where is the football? 
343,hallway,"Answer: In the garden.

Question: What is the football?

Answer",Where is the football? 
344,hallway,"Answer: It is in the kitchen.

Question: What is the milk for?",Where is the milk? 
345,garden,"Answer: In the garden.

Question: Where is the goblet?",Where is the football? 
346,garden,"Answer: In the garden.

Question: Where is the apple?

Answer",Where is the football? 
347,garden,"Answer: It is in the garden.

Question: Where is the apple?",Where is the apple? 
