,target,output,question
51,office,"Answer: He is in the house of Sir Thomas Trenchard, in the parish of",Where is John? 
52,garden,"Answer: He is in the garden.

Question: Where is Daniel?",Where is John? 
53,garden,"Answer: In the garden.

Question: Where is Daniel?

Answer:",Where is John? 
54,kitchen,"Answer: In the garden.

Question: Where is Isaac?

Answer:",Where is Daniel? 
55,bedroom,"Answer: She is in the bedroom.

Question: What is the meaning of the",Where is Mary? 
56,kitchen,"Answer: In the kitchen.

Question: What is the meaning of the word '",Where is Mary? 
57,hallway,"Answer: She is in the kitchen.

Question: Where is Summerfield?",Where is Mary? 
58,garden,"Answer: He is in the _Cosmos_ of Humboldt.

Question: What",Where is Daniel? 
59,hallway,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Sandra? 
60,hallway,"Answer: She is in the hallway.

Question: What is she doing?",Where is Sandra? 
61,office,"Answer: In the middle of the ocean.

Question: Where is Daniel?",Where is Daniel? 
62,bathroom,"Answer: She is in the hallway.

Question: What is the major's",Where is Sandra? 
63,garden,"Answer: He is in the garden.

Question: Where is Bludgeonhead",Where is Daniel? 
64,garden,"Answer: He is in the garden.

Question: Where is John?",Where is Daniel? 
65,kitchen,"Answer: He is in the kitchen, with his head in his hands, and his feet",Where is John? 
66,kitchen,"Answer: He is in the _Louise_, and is going back to the _Ber",Where is John? 
67,bathroom,"Answer: He is in the car.

Question: Where is Mellen?",Where is Daniel? 
68,office,"Answer: He is in the kitchen.

Question: What is the meaning of the",Where is Daniel? 
69,office,"Answer: He is in the kitchen.

Question: Where is Jimmie?",Where is Daniel? 
70,garden,"Answer: She is in the garden.

Question: Where is Corinna?",Where is Mary? 
71,hallway,"Answer: She is in the garden.

Question: Where is Mary?",Where is Sandra? 
72,garden,"""She's at the kitchen,"" said Jimmy. ""She's going to the kitchen.""",Where is Mary? 
73,bedroom,"Answer: She is in the garden.

Question: Where is Aggie?",Where is Mary? 
74,bathroom,"Answer: She is in the kitchen.

Question: Where is Aggie?",Where is Mary? 
75,kitchen,"Answer: He is in the kitchen.

Question: What is the meaning of the",Where is Daniel? 
76,kitchen,"<context>

<context>

<context>

<context>",Where is John? 
77,kitchen,"Answer: He is in the Three Black Crows.

Question: What is the",Where is Daniel? 
78,hallway,"Answer: He is in the kitchen.

Question: Where is Mary?",Where is Daniel? 
79,office,"Answer: In the kitchen.

Question: Where is Mary?

Answer:",Where is Daniel? 
80,garden,"Answer: He is in the garden.

Question: Where is John?",Where is John? 
81,bathroom,"Answer: He is in the fort.

Question: What is he doing there?",Where is John? 
82,bedroom,"Answer: She is in the kitchen.

Question: What is the meaning of the",Where is Sandra? 
83,garden,"Answer: She is in the kitchen.

Question: Where is Sandra?",Where is Mary? 
84,office,"Answer: In the cave.

Question: Where is the cave?

Answer",Where is Daniel? 
85,garden,"Answer: She is in the garden.

Question: What is the garden?",Where is Sandra? 
86,garden,"Answer: She is in the garden.

Question: What is the meaning of the",Where is Mary? 
87,hallway,"Where is Mary? Where is the
hallway? Where is the garden? Where is the office",Where is John? 
88,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Sandra? 
89,kitchen,"Answer: In the kitchen.

Question: Where is Sandra?

Answer:",Where is Daniel? 
90,bathroom,"|Sandra, [465] the third part of the Pelignian land",Where is Sandra? 
91,bathroom,"Answer: He is in the bathroom.

Question: What is the meaning of the",Where is John? 
92,hallway,"Answer: She is in the bathroom.

Question: Where is the bathroom?",Where is Sandra? 
93,bathroom,"Answer: She is in the garden.

Question: What is the garden?",Where is Sandra? 
94,bathroom,"<context>

<context>

<context>

<context>",Where is Sandra? 
95,kitchen,"Answer: He is in the kitchen.

Question: What is the meaning of the last",Where is John? 
96,kitchen,"Answer: In the kitchen.

Question: What is the meaning of the word “",Where is Sandra? 
97,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Mary? 
98,bedroom,"<context>

<context>

<context>

<context>",Where is Mary? 
99,bedroom,"Answer: She is in the bedroom.

Question: Where is John?",Where is Mary? 
100,bedroom,"Answer: She is in the garden.

Question: What is the cause of the",Where is Mary? 
101,bathroom,"Answer: She is in the bathroom.

Question: What is the meaning of the",Where is Sandra? 
102,office,"Answer: She is in the garden.

Question: What is the name of the",Where is Mary? 
103,garden,"Answer: He is in the woods, and is trying to get to the river.",Where is Daniel? 
104,garden,"A: He is in the jungle.

Question: Where is he?",Where is Daniel? 
105,hallway,"Answer: She is in the house.

Question: What is the meaning of the",Where is Mary? 
106,bedroom,"Answer: He is a man who lives in a trailer, and who has a job to",Where is Daniel? 
107,bathroom,"Answer: He is in the kitchen.

Question: Where is the Little Sisters of",Where is Daniel? 
108,office,"Answer: In the garden.

<context>

Question: What is the",Where is Daniel? 
109,bedroom,"Answer: In the kitchen.

Question: Where is Mary?

Answer:",Where is John? 
110,bathroom,"Answer: He is in the garden.

Question: What is the garden?",Where is Daniel? 
111,bathroom,"Answer: He is in Hellingsley.

Question: What is the name of",Where is Daniel? 
112,kitchen,"Answer: In the kitchen.

Question: What is the meaning of the word """,Where is John? 
113,hallway,"Answer: He is in the office.

Question: Where is Berrie?",Where is John? 
114,kitchen,"<context>

<context>

<context>

<context>",Where is Mary? 
115,garden,"Answer: She is in the garden.

Question: What is the garden?",Where is Sandra? 
116,office,"Answer: He is in the kitchen.

Question: Where is Sandra?",Where is John? 
117,kitchen,"Answer: She is in the garden.

Question: Where is John?",Where is Mary? 
118,bathroom,"Answer: He is in the dining-room, with the _principal_ guest.",Where is Daniel? 
119,office,"Answer: He is at the office.

Question: Where is the office?",Where is Daniel? 
120,bedroom,"Answer: He is in the house, and he is going to the bedroom.",Where is Daniel? 
121,bathroom,"Answer: She is in the kitchen.

Question: Where is she?",Where is Mary? 
122,bedroom,"""Yes, sir, but he was not the murderer."" ""And you have no",Where is Daniel? 
123,hallway,"""I don't know, sir.""

""Where is he?""

""",Where is Daniel? 
124,bedroom,"Answer: She is in the kitchen.

Question: Where is the King?",Where is Mary? 
125,office,"Answer: In the castle of Tantallon.

Question: What is the castle",Where is Sandra? 
126,garden,"Answer: He is in the garden.

Question: What is he doing?",Where is John? 
127,garden,"Answer: In the garden.

Question: What is the meaning of the name?",Where is Daniel? 
128,garden,"Answer: She is in the garden.

Question: Where is she?",Where is Sandra? 
129,bathroom,"Answer: In the garden.

Question: Where is Mary?

Answer:",Where is Sandra? 
130,garden,"Answer: In the garden.

Question: What is the garden?

Answer",Where is Sandra? 
131,hallway,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Mary? 
132,bathroom,Answer: She is in the _casa_--in the _casa_--,Where is Sandra? 
133,garden,"Answer: She is in the garden.

Question: Where is Padre Jose?",Where is Sandra? 
134,kitchen,"Answer: He is in the tent.

Question: Where is Mary?",Where is John? 
135,bathroom,"Answer: She is in the bathroom.

Question: What is Sandra doing?",Where is Sandra? 
136,office,"Answer: She is in the office.

Question: What is the name of the",Where is Sandra? 
137,kitchen,"Answer: He's in the office.

Question: What is the office?",Where is John? 
138,bathroom,"Answer: She is in the bathroom.

Question: What is the meaning of the",Where is Sandra? 
139,bathroom,"Answer: He is in the kitchen.

Question: Where is Sandra?",Where is John? 
140,office,"Answer: She is in the army.

Question: Where is Mary?",Where is Mary? 
141,hallway,"Answer: She is in the hallway.

Question: What is the meaning of",Where is Mary? 
142,hallway,"Answer: She is at home, and is very ill.

Question: What is",Where is Mary? 
143,office,"Answer: She is at home.

Question: Where is John?

Answer",Where is Sandra? 
144,bedroom,"<context>

Up to Huntingdon this morning to Sir Robert Bernard, with whom",Where is Sandra? 
145,kitchen,"Answer: She is in the temple.

Question: What is the temple?",Where is Sandra? 
146,kitchen,"Answer: She is in the kitchen.

Question: Where is Sam?",Where is Sandra? 
147,kitchen,"Answer: In the garden of Stowe.

Question: What is the meaning of",Where is Daniel? 
148,kitchen,"Answer: She is in the kitchen.

Question: What is the name of the",Where is Sandra? 
149,kitchen,"Answer: He is in the garden.

Question: Where is the garden?",Where is Daniel? 
150,garden,"Answer: He is in the garden.

Question: Where is Daniel?",Where is Daniel? 
151,garden,"Answer: She is in the garden.

Question: Where is Aggie?",Where is Sandra? 
152,bathroom,"Answer: He is in the garden.

Question: Where is Sandra?
Answer:",Where is Daniel? 
153,office,"Answer: He is in the garden.

Question: Where is Sandra?",Where is Daniel? 
154,bedroom,"Answer: He is in the office.

Question: Where is Mary?",Where is John? 
155,bathroom,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Mary? 
156,garden,"“I’m not sure,” she said, “but I think he’s gone",Where is Daniel? 
157,bedroom,"Answer: He is in the kitchen.

Question: Where is Daniel?",Where is John? 
158,office,"Answer: He is in the kitchen.

Question: Where is the kitchen?",Where is John? 
159,hallway,"Answer: She is in the hallway.

Question: Where is Aggie?",Where is Mary? 
160,bedroom,"Answer: He is in the room with the baby.

Question: What is Zo",Where is Daniel? 
161,bedroom,"Answer: He's in the kitchen.

Question: Where is Phil?",Where is Daniel? 
162,bedroom,"Answer: She is in the kitchen.

Question: Where is Bill?",Where is Mary? 
163,garden,"Answer: She is in the office.

Question: Where is Bill?",Where is Mary? 
164,bathroom,"Answer: I don't know, my lord.

""I don't know, my lord",Where is Daniel? 
165,garden,"Answer: She is in the garden.

Question: What is the name of the",Where is Sandra? 
166,garden,"<context>

Staggering a little as she rose, Valdriguez nevertheless",Where is Sandra? 
167,garden,"<context>

<context>

<context>

<context>",Where is Daniel? 
168,kitchen,"Answer: In the garden.

Question: What is the meaning of the word """,Where is Daniel? 
169,bedroom,"""I'm going to the store,"" she said, ""and I'm going to get",Where is Mary? 
170,office,"Answer: He is in the kitchen.

Question: What is the name of the",Where is Daniel? 
171,office,"Answer: In the garden.

Question: Where is Mary?

Answer:",Where is Daniel? 
172,garden,"Answer: He is in the _Durham_ at the moment.

Question",Where is John? 
173,bathroom,"Answer: She is in the kitchen.

Question: Where is John?",Where is Sandra? 
174,bathroom,"Answer: She is in the bathroom.

Question: Where is Mary?",Where is Sandra? 
175,office,"Answer: She is in the house, and is in the kitchen.

Question:",Where is Sandra? 
176,kitchen,"Answer: She is in the kitchen.

Question: What is the name of the guide",Where is Sandra? 
177,bedroom,"Answer: She is in the kitchen.

Question: What is the meaning of the",Where is Sandra? 
178,office,"Answer: She is in the kitchen.

Question: Where is Fred?",Where is Sandra? 
179,office,"Answer: She is in the kitchen.

Question: Where is Fred?",Where is Sandra? 
180,hallway,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Mary? 
181,hallway,"Answer: She is in the hallway.

Question: Where is John?",Where is Mary? 
182,hallway,"Answer: He is in the basement.

Question: What is the basement?",Where is Daniel? 
183,hallway,"Answer: She is in the hallway.

Question: Where is Zoie?",Where is Mary? 
184,bedroom,"Answer: She is in the kitchen.

Question: Where is Jimmy?",Where is Sandra? 
185,bathroom,"Answer: He is in the kitchen.

Question: What is he doing?",Where is John? 
186,office,"Answer: In the kitchen.

Question: What is the name of the man who",Where is Daniel? 
187,garden,"Answer: In the garden.

Question: What is the garden?

Answer",Where is Mary? 
188,kitchen,"Answer: She is in the garden.

Question: What is the meaning of the",Where is Sandra? 
189,office,"Answer: She is in the garden.

Question: What is the meaning of the",Where is Sandra? 
190,hallway,"Answer: She's in the hallway.

Question: Where is Mary?",Where is Mary? 
191,kitchen,"Answer: She is in the kitchen.

Question: What is the meaning of the",Where is Sandra? 
192,garden,"<context>

<context>

<context>

<context>",Where is Sandra? 
193,hallway,"Answer: She is in the hallway.

Question: Where is John?",Where is Sandra? 
194,hallway,"Answer: In the garden.

Question: Where is John?

Answer:",Where is Sandra? 
195,garden,"Answer: She is in the garden.

Question: What is she doing?",Where is Mary? 
196,office,"Answer: He is in the studio.

Question: Where is the studio?",Where is John? 
197,kitchen,"Answer: He is in the ""Grillon.""

Question: Where is Mary",Where is Daniel? 
198,bathroom,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Mary? 
199,bedroom,"Answer: He is in the kitchen.

Question: What is he doing?",Where is John? 
200,hallway,"Answer: She is in the hallway, with the Doctor.

Question: What",Where is Mary? 
201,office,"Answer: He is in the hallway.

Question: Where is Edward?",Where is John? 
202,office,"Answer: He is in the house of correction.

Question: What is the name",Where is Daniel? 
203,bedroom,"<context>

Answer: She is sitting at the piano-forte.",Where is Sandra? 
204,hallway,"Answer: She is in the garden.

Question: What is the meaning of the",Where is Sandra? 
205,bathroom,"Answer: She is in the bathroom.

Question: What is the noise?",Where is Sandra? 
206,kitchen,"PEASANT

She is in the kitchen.

Question: What is she",Where is Mary? 
207,hallway,"Answer: She is in the hallway.

Question: Where is Mary?",Where is Sandra? 
208,bathroom,"Answer: In the bedroom.

Question: Where is the bedroom?

Answer",Where is Daniel? 
209,hallway,"Answer: In the garden.
Question: Where is Mary?
Answer: In the hall",Where is John? 
210,bathroom,"Answer: He is in the garden.

Question: What is the garden?",Where is John? 
211,bedroom,"Answer: He is in the garden.

Question: What is the name of the",Where is John? 
212,hallway,"Answer: He is in the garden.

Question: Where is John?",Where is Daniel? 
213,bedroom,"Answer: She is in the bedroom.

Question: Where is John?",Where is Mary? 
214,bathroom,"Answer: She is in the kitchen.

Question: Where is John?",Where is Sandra? 
215,bedroom,"Answer: She is in the bedroom.

Question: What is the name of the",Where is Mary? 
216,bathroom,"Mary's voice was low and soft. ""I am afraid I cannot tell you, John",Where is John? 
217,hallway,"Answer: He is in the kitchen.

Question: Where is Amy?",Where is John? 
218,hallway,"Answer: She is in the garden.

Question: What is the name of the",Where is Sandra? 
219,bathroom,"Answer: He is in the kitchen.

Question: Where is Jerry?",Where is John? 
220,bathroom,"""I don't know,"" said the other. ""I don't know where she is,",Where is Mary? 
221,hallway,"""I don't know. I don't know. I don't know. I don",Where is Daniel? 
222,kitchen,"<context>

""I'm not sure,"" said Van Bibber, ""but",Where is Daniel? 
223,hallway,"Answer: She is in the kitchen.
Question: Where is John?
Answer: He",Where is Sandra? 
224,bedroom,"Answer: He is in the kitchen.

Question: Where is Daniel?",Where is John? 
225,office,"Answer: In the house.

Question: What is the name of the house?",Where is John? 
226,hallway,"Answer: In the sea.

Question: What is the best thing out yet for",Where is Daniel? 
227,garden,"Answer: She is in the

<context>

<context>",Where is Sandra? 
228,bathroom,"Answer: He is in the kitchen.

Question: What is the meaning of the",Where is John? 
229,bathroom,"<context>

Answer: He is in the kitchen.

<context>",Where is John? 
230,office,"Answer: He is in the office.

Question: Where is the office?",Where is Daniel? 
231,garden,"Answer: She is in the valley, and she is in the valley.

Question",Where is Mary? 
232,hallway,"Answer: In the garden.

Question: Where is the garden?

Answer",Where is Daniel? 
233,office,"Answer: He is in the garden.

Question: Where is Sandra?",Where is Daniel? 
234,hallway,"Answer: In the garden.

Question: Where is Mary?

Answer:",Where is John? 
235,bedroom,"Sir Thomas Browne, in his _Sylva_ (1658),",Where is Mary? 
236,bedroom,"Answer: She is in the garden.

Question: What is the garden?",Where is Mary? 
237,bedroom,"Answer: She is in the bathroom.

Question: Where is Daniel?",Where is Mary? 
238,bedroom,"Answer: He is in the kitchen.

Question: Where is Sandra?",Where is Daniel? 
239,office,"Answer: She is in the bedroom.

Question: Where is Bludgeonhead",Where is Sandra? 
240,hallway,"Answer: He is in the hallway.

Question: What is Daniel doing?",Where is Daniel? 
241,kitchen,"Answer: She is in the kitchen.

Question: Where is Mary?",Where is Mary? 
242,garden,"Answer: She is in the garden.

Question: Where is Sandra?",Where is Mary? 
243,garden,"Answer: She is in the kitchen.

Question: Where is John?",Where is Mary? 
244,kitchen,"Answer: She is in the kitchen.

Question: What is she doing?",Where is Mary? 
245,kitchen,"Answer: He is in the mountains.

Question: What is he doing?",Where is John? 
246,garden,"Answer: She is in the garden.

Question: Where is the garden?",Where is Sandra? 
247,garden,"Answer: In the kitchen.

Question: Where is Freddy?

Answer",Where is Sandra? 
248,garden,"Answer: In the garden.

Question: Where is John?

Answer:",Where is Sandra? 
249,garden,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Daniel? 
250,bedroom,"Answer: He is in the cave.

Question: What is the cave?",Where is Daniel? 
251,office,"Answer: She is in the office.

Question: What is she doing there?",Where is Mary? 
252,bathroom,"Answer: He is in the hospital.

Question: What is the name of the",Where is Daniel? 
253,bathroom,"Answer: He is in the garden.

Question: What is the meaning of the",Where is Daniel? 
254,bedroom,"Answer: He is in the garden.

Question: Where is the garden?",Where is John? 
255,bedroom,"Sandra moved to the garden. ""There again,"" I said, ""I have invented",Where is John? 
256,office,"Answer: In the middle of the room.

Question: Where is Mary?",Where is Sandra? 
257,office,"Answer: She is in the garden.

Question: Where is she?",Where is Sandra? 
258,kitchen,"Answer: She is in the garden.

Question: Where is she?",Where is Mary? 
259,garden,"Answer: She is in the garden.

Question: What is she doing?",Where is Mary? 
260,garden,"Answer: She is in the garden.

Question: What is the garden?",Where is Sandra? 
261,office,"Answer: She's in the kitchen.

Question: What is she doing?",Where is Mary? 
262,hallway,"Answer: She is in the hallway.

Question: Where is the hallway",Where is Sandra? 
263,office,"Answer: In the garden.

Question: Where is Mary?

Answer:",Where is John? 
264,office,"[5]

[6]

[7]

[8]",Where is John? 
265,bathroom,"Answer: She is in the kitchen.

Question: Where is Roxie?",Where is Sandra? 
266,garden,"Answer: She is in the garden.

Question: What is the meaning of the",Where is Sandra? 
267,bedroom,"Answer: She is in the garden.

Question: Where is John?",Where is Sandra? 
268,bathroom,"Answer: He is in the bathroom.

Question: Where is Sandra?",Where is John? 
269,bedroom,"Answer: He is in the room with the doctor.

Question: What is the",Where is Daniel? 
270,kitchen,"<context>

Answer: He is in the room with you, Miss Trot",Where is Daniel? 
271,office,"Answer: She is in the office.

Question: What is she doing?",Where is Sandra? 
272,office,"Answer: In the office.

Question: What is the name of the Zou",Where is Sandra? 
273,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer:",Where is Daniel? 
274,bathroom,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Daniel? 
275,office,Sandra moved to the office. These epochs are so well marked that history has given them a,Where is Sandra? 
276,kitchen,"Answer: He is in the swimming-school.

Question: What is the swimming",Where is Daniel? 
277,hallway,"Answer: She is in the kitchen.

Question: Where is John?",Where is Mary? 
278,office,"Answer: In the office.

Question: Where is Daniel?

Answer:",Where is John? 
279,bathroom,"Answer: He is in the kitchen.

Question: Where is Mary?",Where is John? 
280,bathroom,"Answer: She is in the bathroom.

Question: What is the Raccoon",Where is Sandra? 
281,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Daniel? 
282,office,"Answer: She is in the drawing-room.

Question: What is Sandra doing",Where is Sandra? 
283,office,"""I'm afraid I can't tell you that yet."" ""I'll tell you when",Where is Sandra? 
284,garden,"Answer: In the garden.

Question: What is the name of the garden?",Where is John? 
285,office,"Answer: He's in the _chaise-lounge_.""

""",Where is John? 
286,bathroom,"</context>

</context>

</context>

</context>",Where is Sandra? 
287,office,"Answer: He is in the office.

Question: Where is Sandra?",Where is John? 
288,garden,"Answer: In the garden.

Question: Where is the garden?

Answer",Where is Daniel? 
289,bathroom,"Sandra went to the bathroom. ""I reckon we'll have to go back to",Where is Sandra? 
290,kitchen,"Answer: She is in the forest.

Question: Where is the forest?",Where is Mary? 
291,kitchen,"Answer: He is in the office.

Question: Where is Mary?",Where is John? 
292,bedroom,"Answer: He is in the kitchen.

Question: What is he doing?",Where is John? 
293,kitchen,"Answer: She is in the garden.

Question: What is the detective's plan",Where is Mary? 
294,kitchen,"Answer: He is in the kitchen.

Question: Where is Talbot?",Where is John? 
295,garden,"Answer: She is in the garden.

Question: Where is Daniel?",Where is Sandra? 
296,garden,"Answer: In the city of New York.

Question: Where is Sandra?",Where is Daniel? 
297,hallway,"Answer: He is in the garden.

Question: Where is Sandra?",Where is John? 
298,hallway,"Answer: She is in the orchard.

Question: Where is Amy?",Where is Mary? 
299,bathroom,"Answer: In the bathroom.

Question: Where is Sandra?

Answer:",Where is Mary? 
300,bathroom,"Answer: She is in the bathroom.

Question: What is she doing?",Where is Mary? 
301,bathroom,"Answer: She is in the carriage.

Question: Where is Eleanore?",Where is Mary? 
302,bathroom,"Answer: She is in the house, and is waiting for me.

Question:",Where is Mary? 
303,office,"Answer: He is in the army.

Question: What is he doing?",Where is John? 
304,hallway,"Answer: She is in the army.

Question: Where is John?",Where is Mary? 
305,garden,"Answer: He is in the army.

Question: Where is he?",Where is Daniel? 
306,bathroom,"Answer: In the bathroom.

Question: What is Daniel doing?

Answer",Where is Daniel? 
307,office,"/The/ answer: In the bathroom.

/The/ question: Why?",Where is Daniel? 
308,office,"<context>

<context>

<context>

<context>",Where is Daniel? 
309,kitchen,"Answer: He is in the office.

Question: Where is Alfred?",Where is John? 
310,garden,"Answer: In the garden.

Question: Where is Zoie?

Answer",Where is Daniel? 
311,garden,"Answer: She is in the garden.

Question: Where is Daniel?",Where is Sandra? 
312,office,"Answer: In the garden.

Question: What is the garden?

Answer",Where is Daniel? 
313,bedroom,"<context>

Answer: She is in the garden.

<context>",Where is Sandra? 
314,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is John? 
315,office,"Answer: In the office.
Question: Where is John?
Answer: In the garden",Where is Mary? 
316,bedroom,"Answer: He is in the house.

Question: Where is Sandra?",Where is Daniel? 
317,office,"<context>

Impossible to lie
abed and toss about for hours in",Where is Mary? 
318,office,"Answer: She is in the garden.

Question: What is the meaning of the",Where is Mary? 
319,garden,"Answer: He is in the garden.

Question: Where is John?",Where is Daniel? 
320,garden,"Answer: He is in the garden.

Question: What is the garden?",Where is John? 
321,kitchen,"Answer: She is in the garden.

Question: What is the meaning of the",Where is Sandra? 
322,kitchen,"Answer: She is in the garden.

Question: Where is John?",Where is Sandra? 
323,garden,"Answer: He is in the garden.

Question: Where is he?",Where is Daniel? 
324,garden,"Answer: He is in the garden.

Question: Where is Sandra?",Where is Daniel? 
325,bathroom,"Answer: She's in the bathroom.

Question: Where is she?",Where is Sandra? 
326,bedroom,"Answer: He's in the bedroom.

Question: Where is Marjorie?",Where is John? 
327,garden,"Answer: She is in the chapel.

Question: What is she doing there?",Where is Sandra? 
328,garden,"Answer: She is in the garden.

Question: Where is John?",Where is Sandra? 
329,bedroom,"Answer: In the garden.

Question: Where is Sandra?

Answer:",Where is Daniel? 
330,kitchen,"Answer: She is in the kitchen.

Question: Where is Alfred?",Where is Sandra? 
331,office,"Answer: He is in the office.

Question: What is the meaning of the",Where is John? 
332,kitchen,"Answer: In the kitchen.

Question: Where is Zoie?

Answer",Where is Sandra? 
333,bedroom,"Answer: In the bedroom.

Question: Where is the bed?

Answer",Where is Daniel? 
334,bedroom,"Answer: In the kitchen.

Question: Where is Sandra?

Answer:",Where is Daniel? 
335,office,"Answer: He's gone to the office.

Question: What is he doing there",Where is John? 
336,hallway,"<context>

<context>

<context>

<context>",Where is Daniel? 
337,office,"Answer: She is in the garden.

Question: What is the meaning of the",Where is Sandra? 
338,hallway,"Answer: She is in the hallway.

Question: What is the meaning of",Where is Sandra? 
339,hallway,"Answer: She is in the garden.

Question: Where is John?",Where is Sandra? 
340,hallway,"Answer: She is in the hallway.

Question: What is she doing?",Where is Mary? 
341,garden,"Answer: She is in the garden.

Question: What is she doing?",Where is Mary? 
342,office,"Answer: He is in the garden.

Question: Where is Mary?",Where is Daniel? 
343,kitchen,"Answer: She is in the kitchen.

Question: Where is the kitchen?",Where is Sandra? 
344,garden,"Answer: She is in the garden.

Question: Where is Mary?",Where is Sandra? 
345,office,"Answer: She is in the office.

Question: Where is Cousin C",Where is Mary? 
346,hallway,"Answer: He is in the army of General Price.

Question: Where is C",Where is Daniel? 
347,hallway,"Answer: He is in the convent.

Question: Where is Mary?",Where is John? 
348,kitchen,"Answer: She is in the convent.

Question: Where is Sandra?",Where is Mary? 
