,target,output,question
88,bathroom,"Answer: The bathroom.

Question: What is south of the office?",What is north of the office?
89,kitchen,"Answer: The hallway.

Question: What is the hallway?",What is the bedroom west of?
90,office,"Answer: The bathroom is south of the office.

Question: What is the office",What is the bathroom south of?
91,office,"Answer: The kitchen.

Question: What is west of the bedroom?",What is east of the bedroom?
92,bedroom,"Answer: The bedroom.

Question: What is north of the hallway?",What is south of the office?
93,bathroom,"Answer: The garden is east of the garden.

Question: What is the garden",What is the garden west of?
94,garden,"Answer: The bedroom west of is the bedroom.

Question: What is the garden",What is the bedroom west of?
95,hallway,"Answer: The garden is north of the kitchen.

Question: What is the hall",What is north of the garden?
96,bedroom,"Answer: The kitchen is west of the kitchen.

Question: What is the bathroom",What is the kitchen west of?
97,kitchen,"Answer: The kitchen.

Question: What is west of the kitchen?",What is west of the bedroom?
98,bathroom,"Answer: The kitchen is south of the bathroom.

Question: What is the bathroom",What is the kitchen north of?
99,garden,"Answer: The office is north of the bedroom.

Question: What is the bedroom",What is the office north of?
100,bedroom,"Answer: The bedroom.

Question: What is west of the hallway?",What is east of the hallway?
101,kitchen,"Answer: The kitchen.

Question: What is north of the hallway?",What is south of the hallway?
102,bedroom,"Answer: The bathroom.

Question: What is the name of the landlord?",What is the office west of?
103,bathroom,"Answer: The kitchen is south of the garden.

Question: What is the garden",What is the kitchen north of?
104,hallway,"Answer: The hallway.

Question: What is east of the bedroom?",What is west of the bedroom?
105,bedroom,"Answer: The bedroom.

Question: What is east of the kitchen?",What is west of the kitchen?
106,office,"Answer: The kitchen is south of the hallway.

Question: What is the",What is the kitchen south of?
107,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is west of the garden?
108,bedroom,"Answer: The bathroom south of is the bathroom south of the bathroom.

Question:",What is the bathroom south of?
109,bathroom,"Answer: The bathroom.

Question: What is the best advice to give a justice",What is the kitchen west of?
110,garden,"Answer: The hallway is east of the bathroom.

Question: What is the",What is the hallway west of?
111,hallway,"Answer: The bathroom.

Question: What is the kitchen north of?",What is the kitchen south of?
112,office,"Answer: The castle of Stirling.

Question: What is north of the bathroom?",What is south of the bathroom?
113,hallway,"Answer: The office west of is the office of the secretary.

Question: What",What is the office west of?
114,bedroom,"Answer: The kitchen is south of the garden.

Question: What is the garden",What is the kitchen north of?
115,office,"Answer: The garden is east of the hallway.

Question: What is the",What is the garden east of?
116,bedroom,Answer: The hallway south of is the hallway that the captain and his men,What is the hallway south of?
117,bedroom,"Answer: The garden west of the house is the garden of the house.

Question",What is the garden west of?
118,hallway,"Answer: The hallway is north of the office.

Question: What is south",What is north of the office?
119,office,"Answer: The Rocket.

Question: What is east of the hallway?",What is west of the hallway?
120,bedroom,"_s._  _d._
                    {Case and stick  0   4     0",What is the bathroom north of?
121,kitchen,"Answer: The hallway north of the kitchen.

(35) The following",What is the hallway north of?
122,office,"Answer: The east of the bathroom.

Question: What is west of the bathroom",What is east of the bathroom?
123,bathroom,"Answer: The bathroom.

“I’ll go with you,” she said,",What is north of the hallway?
124,bathroom,"<context>
The hallway is north of the bedroom. I was bom half a",What is the bedroom north of?
125,kitchen,"Answer: The drawing-room.

Question: What is east of the garden?",What is west of the garden?
126,bathroom,"Answer: The bathroom.

Question: What is south of the bathroom?",What is north of the kitchen?
127,hallway,"Answer: The bedroom is east of the bed.

Question: What is the name",What is the bedroom east of?
128,garden,"Answer: The bedroom is north of the kitchen.

Question: What is the bedroom",What is the bedroom south of?
129,hallway,"Answer: The hallway.

Question: What is west of the bathroom?",What is east of the bathroom?
130,garden,"Answer: The bedroom is east of the bedroom.

Question: What is the hall",What is the bedroom east of?
131,kitchen,"Answer: The bathroom is south of the bedroom.

Question: What is north of",What is south of the bathroom?
132,kitchen,"Answer: The garden is east of the kitchen.

Question: What is west of",What is east of the garden?
133,bathroom,"Answer: The hallway is east of the office.

Question: What is the",What is the hallway east of?
134,office,Answer: The hallway is west of the bedroom. The office is west of the hall,What is the hallway east of?
135,kitchen,"Answer: The garden is west of the kitchen. But the privilege of election
is the",What is the garden east of?
136,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is the bedroom south of?
137,hallway,"Answer: The garden is west of the hallway.

Question: What is the",What is the garden east of?
138,kitchen,"Answer: The kitchen.

Question: What is north of the hallway?",What is south of the hallway?
139,hallway,"Answer: The garden.

Question: What is west of the hallway?",What is west of the kitchen?
140,kitchen,"Answer: The garden is north of the kitchen.

Question: What is the relation",What is north of the garden?
141,office,"Answer: The kitchen is west of the kitchen.

Question: What is the bathroom",What is the kitchen west of?
142,bathroom,"Answer: The kitchen is north of the garden.

Question: What is the garden",What is the kitchen north of?
143,bathroom,"Answer: The bathroom.

Question: What is the meaning of the phrase ""the",What is east of the kitchen?
144,bathroom,"Answer: The bathroom.

Question: What is west of the garden?",What is east of the garden?
145,kitchen,"Answer: The office south of is the office of the Church.

Question: What",What is the office south of?
146,hallway,"Answer: The Catholic Church.

Question: What is the hallway?",What is the kitchen north of?
147,hallway,"Answer: The bedroom east of.

Question: What is the bedroom north of?",What is the bedroom west of?
148,bathroom,"Answer: The office is east of the bathroom.

Question: What is the bathroom",What is the office west of?
149,hallway,"Answer: The office is north of the hallway. Of course, if we had had",What is the office south of?
150,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is north of the hallway?
151,garden,"Answer: The hallway.

<context>
The hallway is east of",What is the bathroom east of?
152,kitchen,"Answer: The kitchen.

Question: What is the library west of?",What is the bathroom east of?
153,hallway,"Answer: The kitchen.

Question: What is north of the kitchen?",What is south of the kitchen?
154,hallway,"Answer: The hallway.

Question: What is north of the office?",What is south of the office?
155,garden,"Answer: The bedroom west of is the bedroom.

Question: What is the garden",What is the bedroom west of?
156,office,"Answer: The upper part of the frame, consisting of the chamber and
elevating",What is south of the bedroom?
157,bathroom,"Answer: The garden.

Question: What is south of the garden?",What is north of the garden?
158,garden,"Answer: The office.

Question: What is the office west of?",What is the bedroom east of?
159,bedroom,"Answer: The bedroom.

Question: What is north of the kitchen?",What is south of the kitchen?
160,hallway,"Answer: The office south of is the office of the Senate.

Question: What",What is the office south of?
161,bathroom,"Answer: The bathroom.

Question: What is south of the garden?",What is north of the garden?
162,hallway,"Answer: The garden.

Question: What is west of the bathroom?",What is east of the bathroom?
163,hallway,Answer: The office is west of the hallway. One proceeded to the Cloister,What is the office east of?
164,bathroom,"Answer: The office of the confessor of Frances Baudoin.

Question:",What is the office west of?
165,kitchen,"Answer: The kitchen.

Question: What is east of the bedroom?",What is west of the bedroom?
166,office,"Answer: The office.

Question: What is the office?

Answer:",What is north of the hallway?
167,garden,"Answer: The office is north of the Court House.

Question: What is the",What is the office north of?
168,kitchen,"Answer: The kitchen is west of the hallway.

Question: What is east",What is west of the hallway?
169,bedroom,"Answer: The garden is north of the hallway.

Question: What is the",What is the garden south of?
170,hallway,"Answer: The bedroom.

Question: What is the room north of the bedroom?",What is the bedroom north of?
171,bathroom,"Answer: The hallway is west of the bathroom.

Question: What is the",What is the hallway west of?
172,kitchen,"Answer: The kitchen.

Question: What is south of the garden?",What is north of the garden?
173,hallway,"Answer: The bathroom is north of the garden.

Question: What is the garden",What is the bathroom north of?
174,bathroom,"Answer: The bathroom.

Question: What is south of the hallway?",What is south of the office?
175,office,"Answer: The ""Lord's Table"" or ""Altar.""

Question: What",What is east of the bathroom?
176,hallway,"Answer: The bed.

Question: What is the bedroom east of?",What is the bedroom west of?
177,hallway,"Answer: The office is north of the hallway.

Question: What is the",What is the office south of?
178,kitchen,"Answer: The kitchen.

Question: What is Brockle's niece?",What is south of the office?
179,bathroom,"<context>

<context>

<context>

<context>",What is the garden south of?
180,hallway,"Answer: The bedroom north of is the bedroom north of the bathroom.

Question:",What is the bedroom north of?
181,bathroom,Answer: The <DW53>s' abode is generally in a hollow tree,What is east of the hallway?
182,bedroom,"Answer: The hallway is east of the bathroom.

Question: What is the",What is the hallway west of?
183,bathroom,"Answer: The old man's house.

Question: What is north of the garden",What is south of the garden?
184,bedroom,"Answer: The office is east of the garden. Again he was struggling with self, struggling",What is the office west of?
185,bathroom,"Answer: The kitchen.

Question: What is east of the bedroom?",What is west of the bedroom?
186,garden,"Answer: The office is west of the Great Pyramid.

Question: What is the",What is the office west of?
187,garden,"Answer: The garden.

Question: What is the height of the Great Pyramid?",What is south of the bedroom?
188,kitchen,"Answer: The garden.

Question: What is north of the office?",What is south of the office?
189,hallway,"Answer: The office.

Question: What is west of the bathroom?",What is east of the bathroom?
190,bathroom,"Answer: The kitchen is west of the bathroom.

Question: What is the hall",What is the kitchen east of?
191,bathroom,"Answer: The office is west of the bedroom.

Question: What is the office",What is the office east of?
192,bedroom,"Answer: The hallway is south of the office.

Question: What is the",What is the office south of?
193,office,"Answer: The kitchen is south of the kitchen.

Question: What is the office",What is the kitchen south of?
194,bedroom,"Answer: The garden is east of the hallway.

Question: What is the",What is east of the garden?
195,office,"<context>
On 10th September all his plans were completed, and Colonel",What is east of the bathroom?
196,kitchen,"Answer: The garden.

Question: What is south of the hallway?",What is north of the hallway?
197,office,"Answer: The kitchen is north of the office.

Question: Where is the ruined",What is the kitchen south of?
198,garden,"Answer: The garden.

Question: What is the object of her affections?",What is south of the hallway?
199,kitchen,"Answer: The kitchen.

Question: What is the first thing that Captain Flint did",What is the bathroom south of?
200,bedroom,"Answer: The hallway is south of the church.

Question: What is the",What is the hallway south of?
201,hallway,"Answer: The garden.

Question: What is the ""new room""?",What is east of the garden?
202,office,"Answer: The bathroom is north of the office.

Question: What is the hall",What is the bathroom north of?
203,kitchen,"Answer: The kitchen.

Question: What is east of the kitchen?",What is west of the hallway?
204,office,"Answer: The garden.

Question: What is the garden east of?",What is the bathroom east of?
205,garden,"Answer: The bedroom is west of the bathroom.

Question: What is the bathroom",What is the bedroom east of?
206,garden,"Answer: The office is north of the hall.

Question: What is the garden",What is the office north of?
207,garden,"Answer: The office is north of the garden.

Question: What is the garden",What is the office north of?
208,garden,"Answer: The garden is south of the office.

Question: What is north of",What is south of the office?
209,bathroom,"Answer: The garden.

Question: What is north of the garden?",What is south of the kitchen?
210,office,"Answer: The garden.

Question: What is north of the bedroom?",What is south of the bedroom?
211,kitchen,"Answer: The kitchen.

Question: What is the kitchen west of?",What is the office east of?
212,office,"<context>

HENRIETTA

The window.

<",What is west of the bedroom?
213,hallway,"Answer: The bathroom.

Question: What is the bathroom south of?",What is the bedroom south of?
214,hallway,"Answer: The kitchen is north of the hallway. The sap, or honey of the",What is the kitchen south of?
215,bedroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is west of the hallway?
216,bedroom,"Answer: The bedroom.

Question: What is the lute?

Answer:",What is west of the office?
217,hallway,"Answer: The temple.

Question: What is west of the bathroom?",What is east of the bathroom?
218,office,"Answer: The garden is south of the house.

Question: What is the house",What is the garden south of?
219,hallway,"Answer: The garden.

Question: What is west of the office?",What is east of the office?
220,office,"Answer: The office.

<context>

<context>

<",What is south of the bedroom?
221,kitchen,"Answer: The kitchen.

Question: What is the bedroom?

Answer:",What is west of the bedroom?
222,kitchen,"Answer: The kitchen.

Question: What is west of the bathroom?",What is west of the garden?
223,bedroom,"<context>
""I'll give you a cowhide,"" said the major, as",What is the bathroom west of?
224,kitchen,"Answer: The garden.

Question: What is the garden east of?",What is the office west of?
225,hallway,"Answer: The garden is east of the house.

Question: What is the kitchen",What is the garden east of?
226,hallway,"Answer: The hallway.

Question: What is north of the hallway?",What is north of the kitchen?
227,kitchen,"Answer: The garden north of is the garden of the Lord.

Question: What",What is the garden north of?
228,hallway,"Answer: The garden is north of the kitchen.

Question: What is the kitchen",What is the garden north of?
229,kitchen,"Answer: The kitchen.

Question: What is the first thing you find when you",What is west of the bedroom?
230,garden,"Answer: The garden.

Question: What is the name of the garden?",What is north of the hallway?
231,garden,"Answer: The garden.

Ruby is not a very good cook, and she",What is the hallway west of?
232,hallway,"Answer: The bathroom is east of the bathroom.

Question: What is the office",What is the bathroom east of?
233,bedroom,"Answer: The kitchen is north of the bathroom.

Question: What is the bedroom",What is the kitchen south of?
234,bathroom,"Answer: The office west of is the office east of.

Question: What is",What is the office west of?
235,kitchen,"Answer: The kitchen.

Question: What is west of the bedroom?",What is east of the bedroom?
236,office,"Answer: The old man leaped from his couch of rushes at the thrilling news,",What is east of the bedroom?
237,bathroom,"Answer: The bathroom.

Question: What is west of the kitchen?",What is east of the kitchen?
238,bedroom,"Answer: The bedroom.

Question: What is east of the kitchen?",What is west of the kitchen?
239,office,"Answer: The kitchen is south of the office.

Question: What is the office",What is the kitchen north of?
240,garden,"Answer: The garden.

Question: What is the garden?

Answer:",What is north of the bedroom?
241,bathroom,"Answer: The river.

Question: What is the meaning of the following lines:",What is east of the kitchen?
242,office,"Answer: The river.

Question: What is south of the garden?",What is north of the garden?
243,bedroom,"Answer: The hallway is north of the kitchen. The room in the north
of",What is the hallway south of?
244,office,"Answer: The kitchen is east of the bathroom. They can now be more fully
studied",What is the kitchen west of?
245,garden,"Answer: The garden.

Question: What is south of the garden?",What is south of the bedroom?
246,garden,"Answer: The Jordan River.

Question: What is east of the office?",What is west of the office?
247,kitchen,"Answer: The garden is north of the kitchen.

Question: What is the kitchen",What is the garden north of?
248,office,"Answer: The office.

Question: What is east of the office?",What is west of the kitchen?
249,bedroom,Answer: The _hallway_ is the _hallway_ of the Church. It,What is the hallway west of?
250,office,"Answer: The church.

Question: What is north of the bathroom?",What is south of the bathroom?
251,kitchen,"Answer: The kitchen.

Question: What is east of the bedroom?",What is west of the bedroom?
252,office,"Answer: The hallway is north of the kitchen.

Question: What is the",What is the hallway north of?
253,bedroom,"Answer: The garden.

Question: What is west of the hallway?",What is east of the hallway?
254,office,"Answer: The bathroom is south of the kitchen.

Question: What is the office",What is south of the bathroom?
255,hallway,"Answer: The bedroom is north of the hallway.

Question: What is the",What is the bedroom north of?
256,bathroom,"Answer: The garden is west of the hallway.

Question: What is the",What is the garden east of?
257,kitchen,"Answer: The kitchen.

Question: What is the kitchen north of?",What is the bathroom north of?
258,kitchen,"Answer: The bedroom.

(
</context>

Question: What is",What is west of the bedroom?
259,garden,"Answer: The hallway is west of the office.

Question: What is the",What is the hallway east of?
260,kitchen,"Answer: The kitchen.

Question: What is north of the garden?",What is south of the garden?
261,hallway,"Answer: The bedroom is east of the bathroom.

Question: What is the bedroom",What is the bedroom east of?
262,garden,Answer: The path led him across a field fenced from the suburbs of the village.,What is west of the office?
263,office,"Answer: The bedroom.

Question: What is south of the kitchen?",What is north of the kitchen?
264,garden,"Answer: The garden.

Question: What is the bathroom north of?",What is the office north of?
265,kitchen,"Answer: The kitchen.

Question: What is south of the office?",What is north of the office?
266,garden,"Answer: The garden.

Question: What is north of the garden?",What is south of the bedroom?
267,hallway,"Answer: The garden is north of the hallway.

Question: What is the",What is the garden north of?
268,garden,"Answer: The bedroom is east of the kitchen.

Question: What is the kitchen",What is the bedroom east of?
269,bedroom,"Answer: The bedroom is west of the hallway.

Question: What is east",What is west of the hallway?
270,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is east of the hallway?
271,kitchen,"Answer: The ""Moulin de la Galette.""

Question: What is",What is the bedroom south of?
272,hallway,"Answer: The hallway is east of the garden.

<context>
The",What is east of the garden?
273,kitchen,"Answer: The kitchen.

Question: What is the hallway north of?",What is the hallway south of?
274,office,"Answer: The kitchen.

Question: What is the kitchen east of?",What is the bathroom east of?
275,bedroom,"Answer: The garden is south of the house.

Question: What is the bedroom",What is the garden south of?
276,bathroom,"Answer: The garden.

Question: What is the garden west of?",What is the kitchen west of?
277,bathroom,"Answer: The Richelieu river.

Question: What is west of the garden",What is east of the garden?
278,bedroom,"Answer: The bedroom.

Question: What is north of the bathroom?",What is south of the bathroom?
279,office,"Answer: The kitchen.

Question: What is the bedroom east of?",What is the bedroom west of?
280,hallway,"Answer: The kitchen.

Question: What is south of the garden?",What is north of the garden?
281,hallway,"Answer: The hallway.

Question: What is east of the office?",What is west of the office?
282,hallway,"Answer: The King turned next towards Albany with a look of triumph, at the filial",What is east of the bathroom?
283,kitchen,"Answer: The kitchen.

Question: What is east of the bedroom?",What is west of the bedroom?
284,garden,"Answer: The garden is south of the kitchen.

Question: What is south of",What is north of the office?
285,garden,"of oats

of oats

of oats

of oats

of oats",What is the hallway south of?
286,hallway,"Answer: The garden is east of the bedroom.

Question: What is the garden",What is the garden east of?
287,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is east of the bedroom?
288,garden,"Answer: The garden.

Question: What is west of the office?",What is east of the office?
289,office,"Answer: The garden is west of the pass.

Question: What is the pass",What is the garden west of?
290,garden,"Answer: The kitchen.

Question: What is west of the bathroom?",What is east of the bathroom?
291,garden,"Answer: The bedroom is east of the kitchen.

Question: What is the bedroom",What is the bedroom west of?
292,garden,"Answer: The garden.

Question: What is the garden?

Answer:",What is west of the kitchen?
293,office,"Answer: The kitchen.

Question: What is the bathroom?

Answer:",What is west of the bathroom?
294,bathroom,"Answer: The bathroom.

Question: What is north of the bathroom?",What is south of the bedroom?
295,bathroom,"Answer: The bathroom.

Question: What is north of the office?",What is south of the bedroom?
296,bathroom,"Answer: The kitchen south of is the kitchen.

Question: What is the hall",What is the kitchen south of?
297,office,"Answer: The bedroom.
He expressed the opinion that executive councillors should not sit in",What is east of the kitchen?
298,hallway,"Answer: The kitchen is north of the garden.

Question: What is west of",What is north of the kitchen?
299,kitchen,"Answer: The bathroom is west of the kitchen.

Question: What is the kitchen",What is the bathroom east of?
300,hallway,"Answer: The hallway.

Question: What is east of the bathroom?",What is west of the bathroom?
301,office,"Answer: The bathroom.

Question: What is north of the hallway?",What is south of the hallway?
302,bathroom,"Answer: The hallway is west of the kitchen.

Question: What is the",What is the hallway west of?
303,bedroom,"Answer: The bedroom.

Question: What is west of the bathroom?",What is east of the bathroom?
304,garden,"Early on the morning of June 2nd, the Sixth Corps, under General
Sher",What is the office south of?
305,bedroom,"Answer: The bedroom is east of the office.

Question: What is west of",What is east of the office?
306,bedroom,"Answer: The hallway is north of the kitchen.

Question: What is the",What is north of the hallway?
307,garden,"Answer: The garden.

Question: What is the office west of?",What is the office east of?
308,kitchen,"Answer: The kitchen.

Question: What is the hallway east of?",What is the hallway west of?
309,garden,"<context>

<context>

<context>

<context>",What is west of the bathroom?
310,garden,"<context>

Answer: The garden.

<context>

Question",What is the kitchen west of?
311,bedroom,"Answer: The office is west of the office.

Question: What is the office",What is the office west of?
312,bathroom,"Answer: The garden is east of the bedroom.

Question: What is west of",What is east of the garden?
313,bathroom,"Answer: The garden.

Question: What is west of the kitchen?",What is east of the kitchen?
314,kitchen,"A garden north of the kitchen.

Question: What is the garden south of?",What is the garden north of?
315,kitchen,"Answer: The kitchen.

Question: What is east of the hallway?",What is west of the hallway?
316,office,"[Illustration: A STUDIO DEJEUNER]

[Illustration",What is east of the garden?
317,office,"Answer: The garden.

Question: What is the most ancient mention made of a",What is the hallway west of?
318,bedroom,"Answer: The sea.

Question: Why is a dog's tail a great novelty",What is east of the garden?
319,hallway,"Answer: The bathroom.

Question: What is the garden west of?",What is the garden east of?
320,bedroom,"""Yes, that's the way it is,"" Pauline answered, as she and her",What is the office west of?
321,hallway,"Answer: The bathroom is west of the bathroom.

Question: What is the bathroom",What is the bathroom west of?
322,bathroom,"Answer: The bedroom is south of the office.

Question: What is the bathroom",What is the bedroom north of?
323,garden,"Answer: The garden.

</context>

Question: What is the garden",What is the bedroom east of?
324,bathroom,"Answer: The garden is west of the bedroom.

Question: What is the bedroom",What is the garden west of?
325,hallway,"Answer: The hallway.

Question: What is north of the garden?",What is south of the garden?
326,hallway,"Answer: The office is south of the bedroom.

Question: What is north of",What is south of the office?
327,kitchen,"Answer: The garden is west of the bedroom.

Question: What is the kitchen",What is the garden east of?
328,bathroom,"Answer: The garden is west of the house.

Question: What is the house",What is the garden west of?
329,office,"<context>

The office is east of the bathroom. The letter is a long",What is the bathroom west of?
330,hallway,"Answer: The kitchen.

Question: What is east of the garden?",What is west of the garden?
331,bathroom,"Answer: The bathroom.

Question: What is north of the hallway?",What is south of the hallway?
332,hallway,"Answer: The bathroom.

Question: What is the bathroom west of?",What is the bedroom east of?
333,kitchen,"Answer: The kitchen.

Question: What is the kitchen north of?",What is the bedroom south of?
334,kitchen,"Answer: The garden is north of the kitchen.

Question: What is the kitchen",What is the garden south of?
335,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is west of the office?
336,garden,"<context>

<context>

<context>

<context>",What is south of the bathroom?
337,bathroom,"Answer: The bathroom.

<context>

Question: What is north of",What is west of the garden?
