,target,output,question
82,kitchen,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is the hallway south of?
83,garden,"Answer: The garden.

Question: What is the office east of?",What is the office west of?
84,bathroom,"Answer: The cave.

Question: What is south of the hallway?",What is north of the hallway?
85,office,"Answer: The office.

Question: What is north of the garden?",What is west of the garden?
86,office,"Answer: The drawing-room.

Question: What is east of the garden?",What is west of the garden?
87,garden,"Answer: The garden.

Question: What is the Battle of Life?",What is east of the bathroom?
88,bathroom,"Answer: The men slaved like so many convicts under the watchful

surve",What is north of the office?
89,kitchen,"Answer: The bedroom is west of the kitchen.

Question: What is the bedroom",What is the bedroom west of?
90,office,"Answer: The bathroom is north of the office.

Question: What is the bathroom",What is the bathroom south of?
91,office,"Answer: The stable.

Question: What is west of the bedroom?",What is east of the bedroom?
92,bedroom,"Answer: The kitchen.

Question: What is north of the office?",What is south of the office?
93,bathroom,"Answer: Pear Tree Lane.

Question: What is the name of the woman who",What is the garden west of?
94,garden,"Answer: The garden.

Question: What is the first thing Ruby does?",What is the bedroom west of?
95,hallway,"Answer: The river.

Question: What is the river?

Answer:",What is north of the garden?
96,bedroom,"Answer: The kitchen is west of the mess-room.

Question: What is",What is the kitchen west of?
97,kitchen,"Answer: The kitchen.

Question: What is west of the bedroom?",What is west of the bedroom?
98,bathroom,"Answer: The ""hotel de France et Bretagne.""

Question: What",What is the kitchen north of?
99,garden,"Answer: The office is north of the Taverne du Pantheon.

Question",What is the office north of?
100,bedroom,"Answer: The bedroom.

Question: What is west of the hallway?",What is east of the hallway?
101,kitchen,"Answer: The kitchen.

Question: What is north of the hallway?",What is south of the hallway?
102,bedroom,"Answer: The garden.

Question: What is the garden?

Answer:",What is the office west of?
103,bathroom,"Answer: The garden.

Question: What is the garden south of?",What is the kitchen north of?
104,hallway,"<DW73>

<context>

<DW74",What is west of the bedroom?
105,bedroom,"Answer: The woods.

Question: What is east of the kitchen?",What is west of the kitchen?
106,office,"Answer: The kitchen is north of the hallway.

Question: What is the",What is the kitchen south of?
107,bathroom,"Answer: The bathroom.

Question: What is east of the garden?",What is west of the garden?
108,bedroom,"Answer: The bathroom is north of the bedroom.

Question: What is the hall",What is the bathroom south of?
109,bathroom,"Answer: The kitchen is east of the garden.

Question: What is the kitchen",What is the kitchen west of?
110,garden,"Answer: The hallway is west of the kitchen.

Question: What is the",What is the hallway west of?
111,hallway,"Answer: The kitchen is north of the bathroom.

Question: What is the chimney",What is the kitchen south of?
112,office,"Answer: The brook.

Question: What is north of the bathroom?",What is south of the bathroom?
113,hallway,"Answer: The Luxembourg.

Question: What is the garden of roses?",What is the office west of?
114,bedroom,"Answer: The kitchen is south of the garden.

Question: What is the garden",What is the kitchen north of?
115,office,"Answer: The garden is west of the street.

Question: What is the street",What is the garden east of?
116,bedroom,"Answer: The hallway is north of the room.

Question: What is the",What is the hallway south of?
117,bedroom,"Answer: The garden west of the house.
Question: What is the garden east of?",What is the garden west of?
118,hallway,"Answer: The road to Rockville.

Question: What is south of the office",What is north of the office?
119,office,"Answer: Washington Street.

Question: What is west of the kitchen?",What is west of the hallway?
120,bedroom,"Answer: The bathroom is south of the bedroom.

Question: What is the bathroom",What is the bathroom north of?
121,kitchen,"Answer: The hallway is south of the kitchen.

Question: What is the",What is the hallway north of?
122,office,"Answer: The _Hukumdaria_ or Palace.

Question: What",What is east of the bathroom?
123,bathroom,"Answer: The bathroom.

Question: What is south of the hallway?",What is north of the hallway?
124,bathroom,"Answer: The bathroom.

Question: What is the bathroom north of?",What is the bedroom north of?
125,kitchen,"Answer: The kitchen.

Question: What is east of the kitchen?",What is west of the garden?
126,bathroom,"Answer: The north wall of the kitchen.

Question: What is south of the",What is north of the kitchen?
127,hallway,"Answer: The room to the left of the bed.

Question: What is the",What is the bedroom east of?
128,garden,"Answer: The bedroom is north of the kitchen.

Question: What is the bedroom",What is the bedroom south of?
129,hallway,"Answer: The Potomac River.

Question: What is west of the bathroom?",What is east of the bathroom?
130,garden,Answer: The bedroom east of is the room on the left side of the bed.,What is the bedroom east of?
131,kitchen,"Answer: The bedroom.

Question: What is north of the bedroom?",What is south of the bathroom?
132,kitchen,"Answer: The garden.

Question: What is a sailor hat?

Answer",What is east of the garden?
133,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is the hallway east of?
134,office,Answer: The hallway is west of the room where the boys are staying.,What is the hallway east of?
135,kitchen,"Answer: The garden east of the house is the garden of the
house.",What is the garden east of?
136,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is the bedroom south of?
137,hallway,"Answer: The garden is west of the hallway.

Question: What is the garden",What is the garden east of?
138,kitchen,"Answer: The grave of the old Napoleon.

Question: What is north of the",What is south of the hallway?
139,hallway,"Answer: The garden.

Question: What is east of the kitchen?",What is west of the kitchen?
140,kitchen,"Answer: The kitchen.

Question: What is south of the garden?",What is north of the garden?
141,office,"Answer: The kitchen is east of the kitchen.

Question: What is the bathroom",What is the kitchen west of?
142,bathroom,"Answer: The kitchen is south of the kitchen.

Question: What is the bathroom",What is the kitchen north of?
143,bathroom,"Answer: The garden.

Question: What is west of the kitchen?",What is east of the kitchen?
144,bathroom,"Answer: The house.

Question: What is west of the garden?",What is east of the garden?
145,kitchen,"Answer: The kitchen.

Question: What is the office north of?",What is the office south of?
146,hallway,"Answer: The kitchen is north of the hallway.

Question: What is the",What is the kitchen north of?
147,hallway,"""I'm not a Hiller-Blaisdell, either,"" said the",What is the bedroom west of?
148,bathroom,"Answer: The office east of is the office west of.

Question: What is",What is the office west of?
149,hallway,"Answer: The office north of is the office south of.

Question: What is",What is the office south of?
150,bathroom,"Answer: The bathroom.

Question: What is north of the bathroom?",What is north of the hallway?
151,garden,"Answer: The bathroom is west of the bathroom.

Question: What is the garden",What is the bathroom east of?
152,kitchen,"Answer: The bathroom is east of the kitchen.

Question: What is the bathroom",What is the bathroom east of?
153,hallway,"Answer: The house of the housekeeper.

Question: What is north of the",What is south of the kitchen?
154,hallway,"Answer: The Bible.

Question: What is north of the office?",What is south of the office?
155,garden,"Answer: The future.

Question: What is the future?

Answer:",What is the bedroom west of?
156,office,"Answer: The grave of the dead Napoleon.

Question: What is north of the",What is south of the bedroom?
157,bathroom,"Answer: The garden.

Question: What is south of the garden?",What is north of the garden?
158,garden,"Answer: The garden.

Question: What is the garden west of?",What is the bedroom east of?
159,bedroom,"Answer: The bedroom.

Question: What is north of the kitchen?",What is south of the kitchen?
160,hallway,"Answer: The office north of.

Question: What is the office south of?",What is the office south of?
161,bathroom,"Answer: The North Fork of the American River.

Question: What is the distance",What is north of the garden?
162,hallway,"Answer: The bathroom.

Question: What is west of the bathroom?",What is east of the bathroom?
163,hallway,"Answer: The office east of is the office west of.

Question: What is",What is the office east of?
164,bathroom,"Answer: The office west of is the office of the governor.

Question: What",What is the office west of?
165,kitchen,"Answer: The kitchen.

Question: What is the next to the kitchen?",What is west of the bedroom?
166,office,"Answer: The office.

Question: What is west of the hallway?",What is north of the hallway?
167,garden,"Answer: The office is north of the office.

Question: What is the meaning",What is the office north of?
168,kitchen,"Answer: The kitchen.

Question: What is the trap-door in the wind",What is west of the hallway?
169,bedroom,"Question: What is the bedroom north of?

Question: What is the bedroom south",What is the garden south of?
170,hallway,"Answer: The bedroom is north of the dining-room.

Question: What is",What is the bedroom north of?
171,bathroom,"Answer: The hallway east of.

Question: What is the hallway east of",What is the hallway west of?
172,kitchen,"Answer: The kitchen.

Question: What is south of the garden?",What is north of the garden?
173,hallway,"Answer: The bathroom is north of the garden.

Question: What is the bathroom",What is the bathroom north of?
174,bathroom,"Answer: The office.

Question: Why is a man in jail and wishing to",What is south of the office?
175,office,"Answer: The kitchen.

Question: What is west of the bathroom?",What is east of the bathroom?
176,hallway,"""The bedroom west of the drawing-room is the bedroom east of the drawing-room",What is the bedroom west of?
177,hallway,"Answer: The kitchen.

Question: What is the kitchen?

Answer:",What is the office south of?
178,kitchen,"Answer: The kitchen.

Question: What is the kitchen?

Answer:",What is south of the office?
179,bathroom,"Answer: Antwerp.

Question: What is the garden north of?",What is the garden south of?
180,hallway,"_The second telegraphist enters._

_The first telegraphist enters._",What is the bedroom north of?
181,bathroom,"Answer: The garden.

Question: What is west of the hallway?",What is east of the hallway?
182,bedroom,"Answer: The hallway is west of the bathroom.

Question: What is the",What is the hallway west of?
183,bathroom,"Answer: The garden.

Question: What is north of the garden?
Answer:",What is south of the garden?
184,bedroom,"Answer: The office east of the garden.

Question: What is the original idea",What is the office west of?
185,bathroom,"Answer: The bathroom.

Question: What is east of the bedroom?",What is west of the bedroom?
186,garden,"Answer: The bathroom.

Question: What is the office east of?",What is the office west of?
187,garden,"Answer: The garden.

Question: What is north of the bedroom?",What is south of the bedroom?
188,kitchen,"Answer: The kitchen.

Question: What is north of the kitchen?",What is south of the office?
189,hallway,"Answer: The barn.

Question: What is west of the bathroom?",What is east of the bathroom?
190,bathroom,"Answer: The kitchen is west of the bathroom.

Question: What is the bathroom",What is the kitchen east of?
191,bathroom,"Answer: The office is west of the street.

Question: What is the first",What is the office east of?
192,bedroom,"Answer: The office of the Deacon.

Question: What is the office north",What is the office south of?
193,office,"Answer: The kitchen is the place where the Clergy and the laity
meet",What is the kitchen south of?
194,bedroom,"Answer: The hallway.

Question: What is west of the garden?",What is east of the garden?
195,office,"Answer: The house.

Question: What is west of the bathroom?",What is east of the bathroom?
196,kitchen,"Answer: The garden.

Question: What is the ranger's name?",What is north of the hallway?
197,office,"Answer: The kitchen is north of the office.

Question: What is the office",What is the kitchen south of?
198,garden,"Answer: The garden.

Question: What is the name of the bride?",What is south of the hallway?
199,kitchen,"Answer: The bathroom south of is the kitchen.

Question: What is the kitchen",What is the bathroom south of?
200,bedroom,"Answer: The hallway is north of the bedroom.

Question: What is the",What is the hallway south of?
201,hallway,"Answer: The hallway.

Question: What is west of the hallway?",What is east of the garden?
202,office,"Answer: The bathroom north of is the bathroom south of.

Question: What is",What is the bathroom north of?
203,kitchen,"Answer: The kitchen.

Question: What is the kitchen?

Answer:",What is west of the hallway?
204,office,"Answer: The bathroom east of the bathroom.

Question: What is the bathroom west",What is the bathroom east of?
205,garden,"Answer: The bedroom is east of the bathroom.

Question: What is the bathroom",What is the bedroom east of?
206,garden,"Answer: The office is north of the library.

Question: What is the old",What is the office north of?
207,garden,"Answer: The office north of is the office of the Commandeur,
which is the",What is the office north of?
208,garden,"Answer: The garden.

<context>

Question: What is north of",What is south of the office?
209,bathroom,"Answer: The kitchen is south of the garden.

Question: What is north of",What is south of the kitchen?
210,office,"Answer: The library.

Question: What is north of the bedroom?",What is south of the bedroom?
211,kitchen,"Answer: The office of the mind is to be the servant of society.

Question",What is the office east of?
212,office,"Answer: The kitchen.

Question: What is east of the bedroom?",What is west of the bedroom?
213,hallway,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is the bedroom south of?
214,hallway,"Answer: The kitchen is south of the kitchen.

Question: What is the bathroom",What is the kitchen south of?
215,bedroom,"Answer: The river.

Question: What is north of the hallway?",What is west of the hallway?
216,bedroom,"Answer: The garden.

Question: What is east of the garden?",What is west of the office?
217,hallway,"Answer: The hallway.

Question: What is west of the bathroom?",What is east of the bathroom?
218,office,"Answer: The garden south of.

Question: What is the garden north of?",What is the garden south of?
219,hallway,"Answer: The street.

Question: What is west of the office?",What is east of the office?
220,office,"Answer: The room in which the guests are seated.

Question: What is north",What is south of the bedroom?
221,kitchen,"Answer: The kitchen.

Question: What is north of the bedroom?",What is west of the bedroom?
222,kitchen,"Answer: The bathroom.

Question: What is east of the garden?",What is west of the garden?
223,bedroom,"Answer: The bathroom is east of the bathroom.

Question: What is the bedroom",What is the bathroom west of?
224,kitchen,"Answer: The office is west of the office.

Question: What is the office",What is the office west of?
225,hallway,"Answer: The garden east of is the garden of the White Butterfly.

Question:",What is the garden east of?
226,hallway,"Answer: The hallway.

Question: What is south of the kitchen?",What is north of the kitchen?
227,kitchen,"Answer: The caterpillar's belly.

Question: What is the garden south of?",What is the garden north of?
228,hallway,"Answer: The garden is north of the house.

Question: What is the garden",What is the garden north of?
229,kitchen,"Answer: The garden.

_Question: What is east of the bedroom? Answer: The",What is west of the bedroom?
230,garden,"Answer: The garden.

Question: What is south of the hallway?",What is north of the hallway?
231,garden,"Answer: The garden.

Question: What is the hallway east of?",What is the hallway west of?
232,hallway,"Answer: The bathroom is east of the bathroom.

Question: What is the bathroom",What is the bathroom east of?
233,bedroom,Answer: The kitchen is north of the bathroom. The'sinhs' of the ',What is the kitchen south of?
234,bathroom,"Answer: The office is east of the bathroom.

Question: What is the name",What is the office west of?
235,kitchen,"Answer: The bathroom.

Question: What is west of the bedroom?",What is east of the bedroom?
236,office,"Answer: The garden.

Question: What is west of the bedroom?",What is east of the bedroom?
237,bathroom,"Answer: The bathroom.

Question: What is west of the kitchen?",What is east of the kitchen?
238,bedroom,"Answer: The Bear Tooth Forest.

Question: What is the name of the man",What is west of the kitchen?
239,office,"Answer: The kitchen is south of the office.

Question: What is the post",What is the kitchen north of?
240,garden,"Answer: The garden.

Question: What is the meaning of the word ""s",What is north of the bedroom?
241,bathroom,"Answer: The bathroom.

Question: What is west of the kitchen?",What is east of the kitchen?
242,office,"Answer: The bathroom is south of the garden.

Question: What is the name",What is north of the garden?
243,bedroom,"Answer: The hallway is south of the room.

Question: What is the",What is the hallway south of?
244,office,"Answer: The kitchen is east of the bathroom.

Question: What is the kitchen",What is the kitchen west of?
245,garden,"Answer: The garden.

Question: What is north of the bedroom?",What is south of the bedroom?
246,garden,"Answer: The garden.

Question: What is east of the office?",What is west of the office?
247,kitchen,"Answer: The garden is south of the kitchen.

Question: What is the kitchen",What is the garden north of?
248,office,"Answer: The Table.

The Table is the seat of the Holy Sacrament. The Table",What is west of the kitchen?
249,bedroom,"Answer: The bedroom.

Question: What is the hallway east of?",What is the hallway west of?
250,office,"Answer: The place where I was born.

Question: What is north of the",What is south of the bathroom?
251,kitchen,"Answer: The kitchen.

Question: What is the kitchen?

Answer:",What is west of the bedroom?
252,office,[345] The prore is the upper part of a ship's deck.,What is the hallway north of?
253,bedroom,"Answer: The bedroom.

Question: What is west of the bedroom?",What is east of the hallway?
254,office,"Answer: The bathroom is south of the kitchen.

Question: What is north of",What is south of the bathroom?
255,hallway,"Answer: The bedroom is north of the hallway.

Question: What is the",What is the bedroom north of?
256,bathroom,"Answer: The garden is west of the hallway.

Question: What is the",What is the garden east of?
257,kitchen,"Answer: The Deanery.

Question: What is the Deanery south of?",What is the bathroom north of?
258,kitchen,"Answer: The bedroom is west of the office.

Question: What is the bedroom",What is west of the bedroom?
259,garden,"Answer: The hallway is west of the office.

Question: What is the",What is the hallway east of?
260,kitchen,"Answer: The garden.

Question: What is north of the garden?",What is south of the garden?
261,hallway,"Answer: The bathroom.

</context>

</context>

</",What is the bedroom east of?
262,garden,"Answer: The garden.

Question: What is east of the office?",What is west of the office?
263,office,"Answer: The Quartier Latin.

Question: What is south of the kitchen",What is north of the kitchen?
264,garden,"Answer: The garden.

Question: What is the garden south of?",What is the office north of?
265,kitchen,"Answer: The ""Moulin de la Galette.""

Question: What is",What is north of the office?
266,garden,"Answer: The Sahara.

Question: What is north of the bedroom?",What is south of the bedroom?
267,hallway,"Answer: The garden is on the left bank of the Sebon, and is situated",What is the garden north of?
268,garden,"<context>

<context>

<context>

<context>",What is the bedroom east of?
269,bedroom,"Answer: The Resting House.

Question: What is the Resting House?",What is west of the hallway?
270,bathroom,"Answer: The living-room.

Question: What is west of the hallway",What is east of the hallway?
271,kitchen,"Answer: The kitchen.

Question: What is the bedroom north of?",What is the bedroom south of?
272,hallway,"Answer: The garden.

Question: What is west of the garden?",What is east of the garden?
273,kitchen,"Answer: The garden.

Question: What is the garden?

Answer:",What is the hallway south of?
274,office,"Answer: The bathroom is west of the kitchen.

Question: What is the kitchen",What is the bathroom east of?
275,bedroom,"Answer: The garden is south of the garden.

Question: What is the garden",What is the garden south of?
276,bathroom,"Answer: The kitchen is west of the kitchen.

Question: What is the major",What is the kitchen west of?
277,bathroom,"Answer: The bathroom.

Question: What is west of the garden?",What is east of the garden?
278,bedroom,"Answer: The bedroom.

Question: What is south of the bedroom?",What is south of the bathroom?
279,office,"<context>

Answer: The kitchen.

</context>

Question",What is the bedroom west of?
280,hallway,"Answer: The garden is north of the house.

Question: What is south of",What is north of the garden?
281,hallway,"Answer: The 'podium.'

Question: What is the 'podium'?",What is west of the office?
282,hallway,"Answer: The

Question: What is west of the bathroom? Answer: The

Question",What is east of the bathroom?
283,kitchen,"Answer: The kitchen.

Question: What is east of the bedroom?",What is west of the bedroom?
284,garden,"Answer: The north of the office is the north side of the garden,
which is",What is north of the office?
285,garden,"Answer: The garden.

Question: What is the garden?

Answer:",What is the hallway south of?
286,hallway,"Answer: The garden is east of the bedroom.

Question: What is the garden",What is the garden east of?
287,bathroom,"Answer: The bathroom.

Question: What is west of the bedroom?",What is east of the bedroom?
288,garden,"Answer: The garden.

Question: What is the garden?

Answer:",What is east of the office?
289,office,"Partly it was the fact that he had been

""I'm going to be",What is the garden west of?
290,garden,"Answer: The kitchen.

Question: What is the difference between a surgeon and a",What is east of the bathroom?
291,garden,"Answer: The bedroom is east of the kitchen.

Question: What is the kitchen",What is the bedroom west of?
292,garden,"Answer: The garden.

Question: What is east of the kitchen?",What is west of the kitchen?
293,office,"Answer: The office.

Question: What is east of the office?",What is west of the bathroom?
294,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is south of the bedroom?
295,bathroom,"Answer: The bathroom.

Question: What is north of the bedroom?",What is south of the bedroom?
296,bathroom,"Answer: The hallway.

Question: What is the hallway?",What is the kitchen south of?
297,office,"Answer: The office is east of the kitchen.

Question: What is west of",What is east of the kitchen?
298,hallway,"Answer: The garden.

Question: Who was the thief?

Answer:",What is north of the kitchen?
299,kitchen,"<DW52>

<DW52>

<D",What is the bathroom east of?
300,hallway,"Answer: The hallway.

Question: What is the first thing that the professor",What is west of the bathroom?
301,office,"Answer: The Great White Phantom

Question: What is the name of the Semin",What is south of the hallway?
302,bathroom,"Answer: The kitchen.

Question: What is the name of the girl who sat",What is the hallway west of?
303,bedroom,"Answer: The bedroom.

Question: What is west of the bathroom?",What is east of the bathroom?
304,garden,"""The office is north of the bathroom. And again, writing at greater length to his",What is the office south of?
305,bedroom,"Answer: The bedroom.

Question: What is west of the office?",What is east of the office?
306,bedroom,"Answer: The back of the house.

Question: What is south of the hall",What is north of the hallway?
307,garden,"Answer: The bathroom.

Question: What is the office west of?",What is the office east of?
308,kitchen,"Answer: The kitchen.

Question: What is the bathroom?

Answer:",What is the hallway west of?
309,garden,"Answer: The garden.

Question: What is east of the bathroom?",What is west of the bathroom?
310,garden,"Answer: The Fens of Lincolnshire.

Question: What is the kitchen east",What is the kitchen west of?
311,bedroom,"Answer: The office east of the office.

Question: What is the room west",What is the office west of?
312,bathroom,"Answer: The garden.

Question: What is west of the garden?",What is east of the garden?
313,bathroom,"Answer: The garden.

Question: What is west of the kitchen?",What is east of the kitchen?
314,kitchen,"Answer: The garden is north of the bedroom.

Question: What is the kitchen",What is the garden north of?
315,kitchen,"Answer: The _Boulevard_

Question: What is east of the hall",What is west of the hallway?
316,office,"Answer: The garden is west of the house.

Question: What is west of",What is east of the garden?
317,office,"Answer: The hallway west of the hallway is the hallway of the
hall",What is the hallway west of?
318,bedroom,"Answer: The garden is west of the garden.

Question: What is west of",What is east of the garden?
319,hallway,"Answer: The garden east of is the garden of the

Question: What is the",What is the garden east of?
320,bedroom,"Answer: The office is east of the bedroom.

Question: What is the office",What is the office west of?
321,hallway,"Answer: The bathroom is west of the bathroom.

Question: What is the bathroom",What is the bathroom west of?
322,bathroom,"Answer: The bedroom is south of the office.

Question: What is the room",What is the bedroom north of?
323,garden,"Answer: The bedroom.

Question: What is the garden west of?",What is the bedroom east of?
324,bathroom,"Answer: The garden is east of the house.

The author’s name is",What is the garden west of?
325,hallway,"Answer: The garden is south of the hallway.

Question: What is Jenn",What is south of the garden?
326,hallway,"Answer: The hallway.

Question: What is north of the office?",What is south of the office?
327,kitchen,"<DW64>

stood in a circle around the fire. The Indians",What is the garden east of?
328,bathroom,"Answer: The garden is west of the house.

Question: What is the house",What is the garden west of?
329,office,"Answer: The bathroom is west of the bathroom.

Question: What is the bathroom",What is the bathroom west of?
330,hallway,"Answer: The house.

Question: What is east of the garden?",What is west of the garden?
331,bathroom,"Answer: The paddock.

Question: What is north of the hallway?",What is south of the hallway?
332,hallway,"Answer: The sofa.

Question: What is the bedroom west of?",What is the bedroom east of?
333,kitchen,"Answer: The kitchen.

Question: What is the kitchen north of?",What is the bedroom south of?
334,kitchen,"Answer: The garden is north of the hallway.

Question: What is the",What is the garden south of?
335,bathroom,"Answer: The garden.

Question: What is east of the garden?",What is west of the office?
336,garden,"Answer: The garden.

Question: What is the meaning of the words ""the",What is south of the bathroom?
337,bathroom,"Answer: The bathroom.

Question: What is west of the bathroom?",What is west of the garden?
338,bathroom,"Answer: The bathroom.

Question: What is south of the office?",What is north of the office?
339,garden,"Answer: The garden.

Question: What is west of the office?",What is east of the office?
