,target,output,question
142,football,"Answer: The football.

Question: What did Jeff give to Mary?",What did Mary give to Jeff? 
143,Jeff,"Answer: Fred.

Question: What did Fred do with the football?",Who gave the football? 
144,Bill,"Answer: The apple was given to Fred.

Question: Who received the apple?",Who received the apple? 
145,Fred,"Answer: The apple was given to the god of the garden.

Question: Who",Who received the apple? 
146,Fred,"Answer: Mary.

Question: What did Mary do with the apple?",Who received the apple? 
147,Mary,"Answer: Mary.

Question: Who did Mary give the football to?",Who did Bill give the football to? 
148,Bill,"Answer: Mary gave the football to Bill.

Question: What did Mary do with",Who gave the football to Mary? 
149,Fred,"Answer: Fred.

Question: What did Fred do with the football?",Who received the football? 
150,Bill,"Answer: Mary.

Question: What did Mary do with the apple?",Who received the apple? 
151,Jeff,"Answer: Mary.

Question: Who gave Jeff the apple?

Answer:",Who gave the apple to Bill? 
152,Bill,"Answer: Bill.

Question: Who received the apple?

Answer: Jeff",Who received the apple? 
153,Bill,"Answer: Elsie.

Question: What was Elsie’s opinion of Emerson",Who gave the apple to Jeff? 
154,apple,"Answer: The apple.

Question: What did Bill give to Jeff?",What did Bill give to Jeff? 
155,football,"Answer: She gave him the football.

Question: What did Bill give to Mary",What did Mary give to Bill? 
156,football,"Answer: The apple.

Question: What did Bill give to Fred?",What did Mary give to Bill? 
157,Mary,"Answer: Mary.

Question: Who did Mary give the football to?",Who did Bill give the football to? 
158,football,"Answer: The football.

Question: What did Bill give to Mary?",What did Bill give to Mary? 
159,Bill,"Answer: Mary.

Question: Who gave the apple to Mary?

Answer",Who received the apple? 
160,Bill,"Answer: Bill.

Question: What did Fred give Bill?

Answer:",Who did Fred give the apple to? 
161,apple,"Answer: The apple.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
162,apple,"Answer: The apple.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
163,Fred,"Answer: Fred.

Question: What is the purpose of the ambuscade?",Who gave the apple? 
164,Jeff,"Answer: Jeff.

Question: What did Jeff do with the apple?",Who received the apple? 
165,Jeff,"Answer: Jeff.

Question: What did Jeff do with the apple?",Who received the apple? 
166,Jeff,"Answer: Jeff.

Question: What did Jeff say?

Answer: “",Who received the apple? 
167,Jeff,"Answer: Jeff.

Question: Who received the apple?

Answer: Mary",Who received the apple? 
168,apple,"Answer: Mary gave Jeff the apple.

Question: What did Jeff give to Mary",What did Mary give to Jeff? 
169,Bill,"Answer: Bill.

Question: What did Bill do with the milk?",Who gave the milk to Fred? 
170,football,"Answer: The football.

Question: What did Bill give to Mary?",What did Mary give to Bill? 
171,Bill,"Answer: Bill

Question: Who did Mary give the football to?

Answer",Who did Mary give the football to? 
172,football,"Answer: A football.

Question: What did Mary give to Bill?",What did Bill give to Mary? 
173,football,"Answer: He gave her the football.

Question: What did the other man say",What did Bill give to Mary? 
174,Mary,"Answer: Mary.

Question: What did Mary do?

Answer: She",Who did Bill give the football to? 
175,football,"Answer: The football.

Question: What did Jeff give to Mary?",What did Jeff give to Bill? 
176,football,"Answer: The football.

Question: What did Mary give to Bill?",What did Bill give to Mary? 
177,Mary,"Answer: Mary.

Question: What did Mary do with the football?",Who received the football? 
178,Bill,"Answer: Mary.

Question: What did Mary give the football to?",Who gave the football? 
179,football,"Answer: The football.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
180,Fred,"<context>

I think I know.

<context>

I",Who gave the milk to Jeff? 
181,milk,"Answer: The milk.

Question: What did Mary give to Jeff?",What did Jeff give to Mary? 
182,Mary,"Answer: Harry.

Question: What did Fred give Mary?

Answer:",Who received the milk? 
183,Mary,"Answer: Fred

Question: What did Fred give the milk to?

Answer",Who gave the milk? 
184,Fred,"Answer: Fred gave the milk to Mary.

Question: Who received the milk?",Who received the milk? 
185,football,"Answer: The football.

Question: What is the Boston?

Answer:",What did Mary give to Bill? 
186,football,"Answer: The football.

Question: What did Morton say to him?",What did Mary give to Bill? 
187,football,"Answer: The football.

Question: What did Mary give to Bill?",What did Mary give to Bill? 
188,Bill,"Answer: Mary

Question: Who gave the milk?

Answer: Bill",Who gave the football? 
189,football,"Answer: The football.

Question: What did Mary give to Bill?",What did Bill give to Mary? 
190,Fred,"Answer: The football was given to Fred by Bill.

Question: Who gave the",Who gave the football? 
191,Fred,"Answer: Jeff.

Question: Who gave the football to Fred?

Answer",Who gave the football to Jeff? 
192,football,"Answer: The football.

Question: What did Jeff give to Bill?",What did Fred give to Jeff? 
193,apple,"Answer: The apple.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
194,Bill,"Answer: Fred gave the apple to Bill.

Question: Who gave the apple to",Who gave the apple to Fred? 
195,milk,"Answer: Mary gave Bill the milk.

Question: What did Bill give to Mary",What did Mary give to Bill? 
196,Mary,"Answer: Mary.

Question: What was the fun for a fellow to be po",Who gave the milk? 
197,Bill,"Answer: Mary.

Question: What did Mary give to Bill?

Answer",Who gave the milk? 
198,milk,"Answer: He gave her the milk.

Question: What did Mary give to Bill",What did Bill give to Mary? 
199,Mary,"Answer: Mary.

Question: What did Mary do with the milk?",Who gave the milk? 
200,milk,"Answer: The milk.

Question: What did Bill give to Jeff?",What did Jeff give to Bill? 
201,milk,"Answer: The milk.

Question: What did Jeff give to Bill?",What did Jeff give to Bill? 
202,milk,"Answer: A bottle of milk.

Question: What did Jeff give to Bill?",What did Jeff give to Bill? 
203,Mary,"Answer: Mary

Question: What did Mary give the football to?

Answer",Who gave the football? 
204,Fred,"Answer: Fred.

Question: What did Fred do with the football?",Who did Mary give the football to? 
205,Fred,"Answer: Mary.

Question: What was the football?

Answer: A",Who received the football? 
206,Fred,"Answer: Fred.

Question: What did Fred do?

Answer: He",Who did Mary give the football to? 
207,Jeff,"Answer: Mary.

Question: Who did Fred give the football to?",Who did Fred give the football to? 
208,Fred,"Answer: Mary.

Question: What was the name of the football?",Who gave the football to Jeff? 
209,Jeff,"Answer: Carew

Question: What did Carew say to Father Daniel?",Who gave the football to Fred? 
210,Fred,"Answer: Haynerd.

Question: What was the cost of the supper",Who gave the milk to Jeff? 
211,Fred,"Answer: Jeff.

Question: What was Jeff's reaction to the milk?",Who gave the milk? 
212,Jeff,"Answer: Jeff

Question: What was the provost's name?

Answer",Who gave the milk to Fred? 
213,Jeff,"Answer: Mary

Question: What did Mary do with the apple?

Answer",Who gave the milk to Fred? 
214,Fred,"Answer: Mary.

Question: What did Mary give the milk to?",Who gave the milk? 
215,Fred,"Answer: Mary's mother.

Question: What did Mary's mother give Mary?",Who gave the apple to Mary? 
216,Mary,"Answer: Mary

Question: Who gave the apple?

Answer: Fred",Who received the apple? 
217,Bill,"Answer: Mary.

Question: Who gave the apple to Mary?

Answer",Who received the apple? 
218,Mary,"Answer: Mary.

Question: Who did Fred give the apple to?",Who did Fred give the milk to? 
219,Mary,"Answer: Mary.

Question: Who gave the football?

Answer: Mary",Who gave the apple? 
220,Bill,"Answer: Bill.

[Illustration]

[Illustration]",Who gave the apple to Mary? 
221,Bill,"Answer: Mary gave the apple to Mary.

Question: Who gave the football to",Who gave the apple to Mary? 
222,Mary,"Answer: Mary.

Question: Who gave the apple to Mary?

Answer",Who gave the apple to Bill? 
223,Bill,"Answer: Mary gave the apple to Bill.

Question: Who did Mary give the",Who did Mary give the apple to? 
224,apple,"Answer: The apple.

Question: What did Mary give to Bill?",What did Bill give to Mary? 
225,football,"Answer: Fred gave Jeff the football.

Question: What did Fred give to Jeff",What did Jeff give to Fred? 
226,Jeff,"Answer: Jeff.

Question: What is the meaning of the line ""Ah,",Who gave the football to Fred? 
227,football,"Answer: The football.

Question: What did Fred give to Jeff?",What did Jeff give to Fred? 
228,football,"Answer: The football.

Question: What did Fred give to Jeff?",What did Jeff give to Fred? 
229,football,"Answer: Jeff gave the football to Fred.

Question: What did Jeff give to",What did Jeff give to Fred? 
230,apple,"Answer: He gave him a piece of fruit.

</context>

Question",What did Fred give to Bill? 
231,Bill,"Answer: Fred gave the apple to Bill.

Question: What was the name of",Who did Fred give the apple to? 
232,Fred,"Answer: Fred.

Question: What is the name of the company that owns the",Who gave the apple to Bill? 
233,Fred,"Answer: Fred.

Question: What is the name of the apple?",Who gave the apple to Bill? 
234,Fred,"Answer: Fred.

Question: Who gave the apple?

Answer: Fred",Who gave the apple? 
235,Bill,"Answer: Bill.

Question: Who gave the milk to Bill?

Answer",Who gave the football to Mary? 
236,Bill,"Answer: Mary.

Question: Who gave the milk?

Answer: Mary",Who gave the football? 
237,football,"Answer: The football.

Question: What did Mary give to Bill?",What did Bill give to Mary? 
238,Bill,"Answer: Cyril.

Question: What did Cyril say?

Answer",Who gave the football to Mary? 
239,Bill,"Answer: Mary.

Question: Who was the murderer?

Answer:",Who gave the football? 
240,Fred,"Answer: Fred.

Question: Who was Bill?

Answer: Fred.",Who gave the football to Bill? 
241,Fred,"Answer: Bill.

Question: What was the name of the football?",Who gave the football? 
242,Fred,"Answer: Fred.

Question: What did Fred do when he had seated me?",Who gave the football to Bill? 
243,Bill,"Answer: Bill.

Question: Who gave the football to Mary?

Answer",Who gave the football to Fred? 
244,football,"Answer: The football.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
245,football,"Answer: A football.

Question: What did Jeff give to Mathews?",What did Jeff give to Mary? 
246,Mary,"Answer: Fred

Question: What did he say?

Answer: ""I",Who gave the football? 
247,Mary,"KNEIRTJE. I gave it to Mary.

<context>",Who gave the football? 
248,Bill,"Answer: Jacob.

Question: What did Jacob want?

Answer: Harlem",Who gave the apple? 
249,Mary,"Answer: Mary

Question: What did Mary say about the apple?

Answer",Who gave the apple to Bill? 
250,apple,"Answer: The apple.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
251,Fred,"Answer: Mary.

Question: Who gave the apple?

Answer: Mary",Who received the apple? 
252,Mary,"Answer: Fred.

Question: What did Fred do with the apple?",Who gave the apple? 
253,Jeff,"Answer: Fred.

Question: What did Fred give to Jeff?

Answer",Who received the apple? 
254,apple,"Answer: The apple.

Question: What did Fred give to Jeff?",What did Fred give to Jeff? 
255,Fred,"Answer: Mary.

Question: Who received the football?

Answer: Bill",Who received the milk? 
256,Jeff,"Answer: Mary.

Question: Who took the football to Fred?

Answer",Who gave the milk to Fred? 
257,Jeff,"Answer: Joseph de Maistre.

Question: Who went to the bathroom?",Who gave the milk? 
258,football,"Answer: The apple.

Question: What did Mary give to Jeff?",What did Bill give to Mary? 
259,Mary,"Answer: Mary.

Question: Who did Fred give the apple to?",Who did Fred give the milk to? 
260,Jeff,"Answer: Jeff.

Question: What was the name of the wood-cutter",Who gave the apple to Mary? 
261,Fred,"<context>

Answer: Tabitha Minster.

<context>",Who gave the apple to Mary? 
262,Mary,"Answer: Mary.

Question: What was the apple?

Answer: A",Who gave the apple? 
263,apple,"Answer: She gave the apple to Bill.

Question: What did Mary give to",What did Mary give to Bill? 
264,apple,"Answer: The apple.

Question: What did Bill give to Mary?",What did Mary give to Bill? 
265,football,"Answer: He gave Bill the football.

Question: What did Fred give to Mary",What did Fred give to Bill? 
266,Fred,"Answer: Fred.

Question: Who got the football?

Answer: Bill",Who gave the football? 
267,Fred,"Answer: Mary.

Question: What did Mary do to the apple?",Who gave the football to Bill? 
268,Mary,"Answer: Bill gave the football to Mary.

Question: What did Mary do when",Who did Bill give the football to? 
269,Mary,"Answer: Mary.

Question: What did Mary give the football to?",Who gave the football? 
270,Mary,"Answer: Mary.

Question: What did Mary do with the apple?",Who received the apple? 
271,Mary,"Answer: Bill.

Question: What did Bill say when he heard the Major say",Who gave the apple? 
272,apple,"Answer: A letter to General McClellan.

Question: What did Mary give to",What did Mary give to Jeff? 
273,Bill,"Answer: Miss Flora.

Question: What did Miss Flora do with the apple?",Who gave the apple to Jeff? 
274,apple,"Answer: He gave him a piece of fruit.

Question: What did Fred give",What did Jeff give to Fred? 
275,Mary,"Answer: Fred.

Question: What did Fred do with the football?",Who received the football? 
276,Mary,"Answer: Mary.

Question: Who gave the football?

Answer: Jeff",Who received the football? 
277,football,"Answer: The football.

Question: What did Mary give to Jeff?",What did Mary give to Jeff? 
278,Mary,"Answer: Mary.

Question: Who did Mary give the football to?",Who did Jeff give the football to? 
279,Mary,"Answer: Mary.

Question: What was the design?

Answer: A",Who received the football? 
280,Fred,"Answer: Mary.

Question: Who gave the milk?

Answer: Mary",Who gave the apple? 
281,apple,"Answer: The apple.

Question: What did Mary give to Bill?",What did Mary give to Fred? 
282,Fred,"Answer: Mary gave the apple to Fred.

Question: Who drove the devil out",Who gave the apple to Mary? 
283,Fred,"Answer: Mary

Question: What did Lester do with the apple?",Who received the apple? 
284,apple,"Answer: The apple.

Question: What did Lester give to Mary?",What did Fred give to Mary? 
285,Fred,"Answer: Beulah.

Question: Who drew the water?

Answer",Who gave the apple? 
286,Fred,"Answer: Beulah.

Question: What did Beulah say to Eleanor",Who gave the apple to Bill? 
287,Fred,"Answer: Mr. Fred.

Question: Who gave the apple to Jeff?",Who gave the apple to Bill? 
288,apple,"Answer: The apple.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
289,Bill,"Answer: Fred.

Question: Who gave the apple to Bill?

Answer",Who gave the apple to Mary? 
290,Mary,"Answer: Mary.

Question: What did Mary give to Bill?

Answer",Who gave the milk to Bill? 
291,Bill,"Answer: Mary.

Question: Who gave the apple?

Answer: Bill",Who gave the milk? 
292,Mary,"Answer: Mary.

Question: Who gave the milk to Mary?

Answer",Who gave the milk to Bill? 
293,Bill,"Answer: Mary gave the milk to Bill.

Question: Did Mary give the milk",Who did Mary give the milk to? 
294,apple,"Answer: The apple.

Question: What did Fred give to Bill?",What did Jeff give to Fred? 
295,milk,"Answer: The milk.

Question: What did Jeff give to Mary?",What did Mary give to Jeff? 
296,Mary,"Answer: Mary.

Question: What did Mary do with the milk?",Who gave the milk? 
297,milk,"Answer: The milk.

Question: What did Jeff give to Mary?",What did Mary give to Jeff? 
298,milk,"Answer: The milk.

Question: What did Jeff give to Mary?",What did Mary give to Jeff? 
299,Bill,"Answer: Mary.

Question: Who gave the milk to Mary?

Answer",Who gave the milk to Jeff? 
300,football,"Answer: The football.

Question: What did Bill journey to the garden?",What did Mary give to Fred? 
301,Fred,"Answer: Bald-head.

Question: What did Bald-head do?",Who did Mary give the football to? 
302,Mary,"Answer: Lester.

Question: What did Fred do with the football?",Who gave the football to Fred? 
303,Mary,"Answer: Fred gave the apple to Mary.

Question: Who did Fred give the",Who did Fred give the apple to? 
304,Fred,"Answer: Fred.

Question: Who gave the milk to Fred?

Answer",Who gave the apple to Mary? 
305,Jeff,"Answer: Fred.

Question: What did Fred do when he saw Mary?",Who gave the apple to Mary? 
306,Mary,"Answer: Mary

Question: What did Jeff say about the English?

Answer",Who did Jeff give the apple to? 
307,milk,"Answer: The milk.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
308,Fred,"Answer: Fred.

Question: Who did Fred give the milk to?",Who did Mary give the milk to? 
309,Fred,"Answer: Fred.

Question: What did Fred give Mary?

Answer:",Who received the milk? 
310,Mary,"Answer: Mary.

Question: Who gave the football to Mary?

Answer",Who gave the football to Bill? 
